ID,_Class,_Lv,_Stat_Point,_Skill_Point,_MOD_BaseMHP,_MOD_BaseMSP,_Base_Atk_Prob,_Base_Def_Prob,_Base_Ele_Prob,_Base_Luk_Prob,_Base_Guard,_Base_Atk_Min_Dam,_Base_Atk_Max_Dam,_Base_Ele_Min_Dam,_Base_Ele_Max_Dam,_Base_Speed_X,_Base_Speed_Y,_Base_Rope_Speed_X,_Base_Rope_Speed_Y,_BASE_WATER,_BASE_EXP_MOD,_BASE_ITEM_DROP_MOD,_BASE_DAMAGE_ABSOLUTE,_BASE_REDUCE_DAMAGE_ABSOLUTE,_BASE_DEF_PENETRATION,_BASE_ELE_PENETRATION,_BASE_JUMP_ATK,_BASE_NORMAL,_BASE_HEAVY,_BASE_CRITICAL_DAMAGE,_BASE_ELE_CRITICAL_DAMAGE,_BASE_HEAL_CRITICAL_AUGMENT,_BASE_HEAL_CRITICAL_PROBABILITY,_CLASS_MHP_FACTOR,_CLASS_MSP_FACTOR,_CLASS_RECV_HP_FACTOR,_CLASS_RECV_SP_FACTOR,_BASE_PHY_HIT_RATE,_BASE_ELE_HIT_RATE,_BASE_PHY_DODGE_RATE,_BASE_ELE_DODGE_RATE,_BASE_BACK_DAM,_BASE_ELE_BACK_DAM,_BASE_ATK_ADD_FACTOR,_BASE_ATK_RATIO_FACTOR,_BASE_ELE_ADD_FACTOR,_BASE_ELE_RATIO_FACTOR,_BASE_AMOR,_BASE_HEAL_HP_ADD,_BASE_HEAL_SP_ADD,_BASE_HEAL_HP_FACTOR,_BASE_HEAL_SP_FACTOR,_BASE_ELE_DAMAGE_ABSOLUTE,_BASE_ELE_REDUCE_DAMAGE_ABSOLUTE,_BASE_WATER_MIN_DAM,_BASE_WATER_MAX_DAM,_BASE_RES_WATER,_BASE_DROP_SPEED,_BASE_MAX_DROP_SPEED,_EXP_FACTOR,_EffectID1,_EffectID2
94,1,94,50,1,10620,512,40,30,15,15,0,95,105,95,105,120,-800,100,100,103,0,0,0,14,0,0,99,104,104,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,282,0,0,100,100,0,14,0,0,376,1600,30,103,0,0
95,1,95,50,1,10725,515,40,30,15,15,0,95,105,95,105,120,-800,100,100,104,0,0,0,15,0,0,100,105,105,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,285,0,0,100,100,0,15,0,0,380,1600,30,106,0,0
96,1,96,50,1,10830,518,40,30,15,15,0,95,105,95,105,120,-800,100,100,105,0,0,0,15,0,0,101,106,106,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,288,0,0,100,100,0,15,0,0,384,1600,30,108,0,0
97,1,97,50,1,10935,521,40,30,15,15,0,95,105,95,105,120,-800,100,100,106,0,0,0,15,0,0,102,107,107,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,291,0,0,100,100,0,15,0,0,388,1600,30,111,0,0
98,1,98,50,1,11040,524,40,30,15,15,0,95,105,95,105,120,-800,100,100,107,0,0,0,15,0,0,103,108,108,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,294,0,0,100,100,0,15,0,0,392,1600,30,113,0,0
99,1,99,50,1,11145,527,40,30,15,15,0,95,105,95,105,120,-800,100,100,108,0,0,0,15,0,0,104,109,109,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,297,0,0,100,100,0,15,0,0,396,1600,30,116,0,0
100,1,100,50,1,11250,530,40,30,15,15,0,95,105,95,105,120,-800,100,100,109,0,0,0,15,0,0,105,110,110,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,300,0,0,100,100,0,15,0,0,400,1600,30,119,0,0
101,1,101,100,1,11355,533,40,30,15,15,0,95,105,95,105,120,-800,100,100,110,0,0,0,16,0,0,106,111,111,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,303,0,0,100,100,0,16,0,0,404,1600,30,121,0,0
102,1,102,100,1,11460,536,40,30,15,15,0,95,105,95,105,120,-800,100,100,111,0,0,0,16,0,0,107,112,112,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,306,0,0,100,100,0,16,0,0,408,1600,30,124,0,0
103,1,103,100,1,11565,539,40,30,15,15,0,95,105,95,105,120,-800,100,100,112,0,0,0,16,0,0,108,113,113,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,309,0,0,100,100,0,16,0,0,412,1600,30,127,0,0
104,1,104,100,1,11670,542,40,30,15,15,0,95,105,95,105,120,-800,100,100,113,0,0,0,16,0,0,109,114,114,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,312,0,0,100,100,0,16,0,0,416,1600,30,130,0,0
105,1,105,100,1,11775,545,40,30,15,15,0,95,105,95,105,120,-800,100,100,114,0,0,0,16,0,0,110,115,115,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,315,0,0,100,100,0,16,0,0,420,1600,30,133,0,0
106,1,106,100,1,11880,548,40,30,15,15,0,95,105,95,105,120,-800,100,100,115,0,0,0,16,0,0,111,116,116,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,318,0,0,100,100,0,16,0,0,424,1600,30,135,0,0
107,1,107,100,1,11985,551,40,30,15,15,0,95,105,95,105,120,-800,100,100,116,0,0,0,16,0,0,112,117,117,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,321,0,0,100,100,0,16,0,0,428,1600,30,138,0,0
108,1,108,100,1,12090,554,40,30,15,15,0,95,105,95,105,120,-800,100,100,117,0,0,0,17,0,0,113,118,118,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,324,0,0,100,100,0,17,0,0,432,1600,30,142,0,0
109,1,109,100,1,12195,557,40,30,15,15,0,95,105,95,105,120,-800,100,100,118,0,0,0,17,0,0,114,119,119,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,327,0,0,100,100,0,17,0,0,436,1600,30,145,0,0
110,1,110,100,1,12300,560,40,30,15,15,0,95,105,95,105,120,-800,100,100,119,0,0,0,17,0,0,115,120,120,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,330,0,0,100,100,0,17,0,0,440,1600,30,148,0,0
111,1,111,100,1,12405,563,40,30,15,15,0,95,105,95,105,120,-800,100,100,120,0,0,0,17,0,0,116,121,121,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,333,0,0,100,100,0,17,0,0,444,1600,30,151,0,0
112,1,112,100,1,12510,566,40,30,15,15,0,95,105,95,105,120,-800,100,100,121,0,0,0,17,0,0,117,122,122,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,336,0,0,100,100,0,17,0,0,448,1600,30,154,0,0
113,1,113,100,1,12615,569,40,30,15,15,0,95,105,95,105,120,-800,100,100,122,0,0,0,17,0,0,118,123,123,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,339,0,0,100,100,0,17,0,0,452,1600,30,158,0,0
114,1,114,100,1,12720,572,40,30,15,15,0,95,105,95,105,120,-800,100,100,123,0,0,0,17,0,0,119,124,124,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,342,0,0,100,100,0,17,0,0,456,1600,30,161,0,0
115,1,115,100,1,12825,575,40,30,15,15,0,95,105,95,105,120,-800,100,100,124,0,0,0,18,0,0,120,125,125,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,345,0,0,100,100,0,18,0,0,460,1600,30,165,0,0
116,1,116,100,1,12930,578,40,30,15,15,0,95,105,95,105,120,-800,100,100,125,0,0,0,18,0,0,121,126,126,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,348,0,0,100,100,0,18,0,0,464,1600,30,168,0,0
117,1,117,100,1,13035,581,40,30,15,15,0,95,105,95,105,120,-800,100,100,126,0,0,0,18,0,0,122,127,127,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,351,0,0,100,100,0,18,0,0,468,1600,30,172,0,0
118,1,118,100,1,13140,584,40,30,15,15,0,95,105,95,105,120,-800,100,100,127,0,0,0,18,0,0,123,128,128,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,354,0,0,100,100,0,18,0,0,472,1600,30,175,0,0
119,1,119,100,1,13245,587,40,30,15,15,0,95,105,95,105,120,-800,100,100,128,0,0,0,18,0,0,124,129,129,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,357,0,0,100,100,0,18,0,0,476,1600,30,179,0,0
120,1,120,100,1,13350,590,40,30,15,15,0,95,105,95,105,120,-800,100,100,129,0,0,0,18,0,0,125,130,130,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,360,0,0,100,100,0,18,0,0,480,1600,30,183,0,0
121,1,121,100,1,13455,593,40,30,15,15,0,95,105,95,105,120,-800,100,100,130,0,0,0,19,0,0,126,131,131,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,363,0,0,100,100,0,19,0,0,484,1600,30,187,0,0
122,1,122,100,1,13560,596,40,30,15,15,0,95,105,95,105,120,-800,100,100,131,0,0,0,19,0,0,127,132,132,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,366,0,0,100,100,0,19,0,0,488,1600,30,191,0,0
123,1,123,100,1,13665,599,40,30,15,15,0,95,105,95,105,120,-800,100,100,132,0,0,0,19,0,0,128,133,133,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,369,0,0,100,100,0,19,0,0,492,1600,30,195,0,0
124,1,124,100,1,13770,602,40,30,15,15,0,95,105,95,105,120,-800,100,100,133,0,0,0,19,0,0,129,134,134,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,372,0,0,100,100,0,19,0,0,496,1600,30,199,0,0
125,1,125,100,1,13875,605,40,30,15,15,0,95,105,95,105,120,-800,100,100,134,0,0,0,19,0,0,130,135,135,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,375,0,0,100,100,0,19,0,0,500,1600,30,203,0,0
126,1,126,100,1,13980,608,40,30,15,15,0,95,105,95,105,120,-800,100,100,135,0,0,0,19,0,0,131,136,136,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,378,0,0,100,100,0,19,0,0,504,1600,30,207,0,0
127,1,127,100,1,14085,611,40,30,15,15,0,95,105,95,105,120,-800,100,100,136,0,0,0,19,0,0,132,137,137,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,381,0,0,100,100,0,19,0,0,508,1600,30,212,0,0
128,1,128,100,1,14190,614,40,30,15,15,0,95,105,95,105,120,-800,100,100,137,0,0,0,20,0,0,133,138,138,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,384,0,0,100,100,0,20,0,0,512,1600,30,216,0,0
129,1,129,100,1,14295,617,40,30,15,15,0,95,105,95,105,120,-800,100,100,138,0,0,0,20,0,0,134,139,139,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,387,0,0,100,100,0,20,0,0,516,1600,30,221,0,0
130,1,130,100,1,14400,620,40,30,15,15,0,95,105,95,105,120,-800,100,100,139,0,0,0,20,0,0,135,140,140,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,390,0,0,100,100,0,20,0,0,520,1600,30,225,0,0
131,1,131,100,1,14505,623,40,30,15,15,0,95,105,95,105,120,-800,100,100,140,0,0,0,20,0,0,136,141,141,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,393,0,0,100,100,0,20,0,0,524,1600,30,230,0,0
132,1,132,100,1,14610,626,40,30,15,15,0,95,105,95,105,120,-800,100,100,141,0,0,0,20,0,0,137,142,142,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,396,0,0,100,100,0,20,0,0,528,1600,30,234,0,0
133,1,133,100,1,14715,629,40,30,15,15,0,95,105,95,105,120,-800,100,100,142,0,0,0,20,0,0,138,143,143,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,399,0,0,100,100,0,20,0,0,532,1600,30,239,0,0
134,1,134,100,1,14820,632,40,30,15,15,0,95,105,95,105,120,-800,100,100,143,0,0,0,20,0,0,139,144,144,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,402,0,0,100,100,0,20,0,0,536,1600,30,244,0,0
135,1,135,100,1,14925,635,40,30,15,15,0,95,105,95,105,120,-800,100,100,144,0,0,0,21,0,0,140,145,145,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,405,0,0,100,100,0,21,0,0,540,1600,30,249,0,0
136,1,136,100,1,15030,638,40,30,15,15,0,95,105,95,105,120,-800,100,100,145,0,0,0,21,0,0,141,146,146,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,408,0,0,100,100,0,21,0,0,544,1600,30,254,0,0
137,1,137,100,1,15135,641,40,30,15,15,0,95,105,95,105,120,-800,100,100,146,0,0,0,21,0,0,142,147,147,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,411,0,0,100,100,0,21,0,0,548,1600,30,259,0,0
138,1,138,100,1,15240,644,40,30,15,15,0,95,105,95,105,120,-800,100,100,147,0,0,0,21,0,0,143,148,148,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,414,0,0,100,100,0,21,0,0,552,1600,30,265,0,0
139,1,139,100,1,15345,647,40,30,15,15,0,95,105,95,105,120,-800,100,100,148,0,0,0,21,0,0,144,149,149,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,417,0,0,100,100,0,21,0,0,556,1600,30,270,0,0
140,1,140,100,1,15450,650,40,30,15,15,0,95,105,95,105,120,-800,100,100,149,0,0,0,21,0,0,145,150,150,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,420,0,0,100,100,0,21,0,0,560,1600,30,275,0,0
141,1,141,100,1,15555,653,40,30,15,15,0,95,105,95,105,120,-800,100,100,150,0,0,0,22,0,0,146,151,151,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,423,0,0,100,100,0,22,0,0,564,1600,30,281,0,0
142,1,142,100,1,15660,656,40,30,15,15,0,95,105,95,105,120,-800,100,100,151,0,0,0,22,0,0,147,152,152,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,426,0,0,100,100,0,22,0,0,568,1600,30,287,0,0
143,1,143,100,1,15765,659,40,30,15,15,0,95,105,95,105,120,-800,100,100,152,0,0,0,22,0,0,148,153,153,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,429,0,0,100,100,0,22,0,0,572,1600,30,292,0,0
144,1,144,100,1,15870,662,40,30,15,15,0,95,105,95,105,120,-800,100,100,153,0,0,0,22,0,0,149,154,154,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,432,0,0,100,100,0,22,0,0,576,1600,30,298,0,0
145,1,145,100,1,15975,665,40,30,15,15,0,95,105,95,105,120,-800,100,100,154,0,0,0,22,0,0,150,155,155,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,435,0,0,100,100,0,22,0,0,580,1600,30,304,0,0
146,1,146,100,1,16080,668,40,30,15,15,0,95,105,95,105,120,-800,100,100,155,0,0,0,22,0,0,151,156,156,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,438,0,0,100,100,0,22,0,0,584,1600,30,310,0,0
147,1,147,100,1,16185,671,40,30,15,15,0,95,105,95,105,120,-800,100,100,156,0,0,0,22,0,0,152,157,157,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,441,0,0,100,100,0,22,0,0,588,1600,30,316,0,0
148,1,148,100,1,16290,674,40,30,15,15,0,95,105,95,105,120,-800,100,100,157,0,0,0,23,0,0,153,158,158,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,444,0,0,100,100,0,23,0,0,592,1600,30,322,0,0
149,1,149,100,1,16395,677,40,30,15,15,0,95,105,95,105,120,-800,100,100,158,0,0,0,23,0,0,154,159,159,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,447,0,0,100,100,0,23,0,0,596,1600,30,329,0,0
150,1,150,100,1,16500,680,40,30,15,15,0,95,105,95,105,120,-800,100,100,159,0,0,0,23,0,0,155,160,160,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,450,0,0,100,100,0,23,0,0,600,1600,30,335,0,0
151,1,151,100,1,16605,683,40,30,15,15,0,95,105,95,105,120,-800,100,100,160,0,0,0,23,0,0,156,161,161,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,453,0,0,100,100,0,23,0,0,604,1600,30,342,0,0
152,1,152,100,1,16710,686,40,30,15,15,0,95,105,95,105,120,-800,100,100,161,0,0,0,23,0,0,157,162,162,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,456,0,0,100,100,0,23,0,0,608,1600,30,349,0,0
153,1,153,100,1,16815,689,40,30,15,15,0,95,105,95,105,120,-800,100,100,162,0,0,0,23,0,0,158,163,163,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,459,0,0,100,100,0,23,0,0,612,1600,30,355,0,0
154,1,154,100,1,16920,692,40,30,15,15,0,95,105,95,105,120,-800,100,100,163,0,0,0,23,0,0,159,164,164,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,462,0,0,100,100,0,23,0,0,616,1600,30,362,0,0
155,1,155,100,1,17025,695,40,30,15,15,0,95,105,95,105,120,-800,100,100,164,0,0,0,24,0,0,160,165,165,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,465,0,0,100,100,0,24,0,0,620,1600,30,369,0,0
156,1,156,100,1,17130,698,40,30,15,15,0,95,105,95,105,120,-800,100,100,165,0,0,0,24,0,0,161,166,166,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,468,0,0,100,100,0,24,0,0,624,1600,30,377,0,0
157,1,157,100,1,17235,701,40,30,15,15,0,95,105,95,105,120,-800,100,100,166,0,0,0,24,0,0,162,167,167,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,471,0,0,100,100,0,24,0,0,628,1600,30,384,0,0
158,1,158,100,1,17340,704,40,30,15,15,0,95,105,95,105,120,-800,100,100,167,0,0,0,24,0,0,163,168,168,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,474,0,0,100,100,0,24,0,0,632,1600,30,391,0,0
159,1,159,100,1,17445,707,40,30,15,15,0,95,105,95,105,120,-800,100,100,168,0,0,0,24,0,0,164,169,169,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,477,0,0,100,100,0,24,0,0,636,1600,30,399,0,0
160,1,160,100,1,17550,710,40,30,15,15,0,95,105,95,105,120,-800,100,100,169,0,0,0,24,0,0,165,170,170,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,480,0,0,100,100,0,24,0,0,640,1600,30,406,0,0
161,1,161,100,1,17655,713,40,30,15,15,0,95,105,95,105,120,-800,100,100,170,0,0,0,24,0,0,166,171,171,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,483,0,0,100,100,0,24,0,0,644,1600,30,414,0,0
162,1,162,100,1,17760,716,40,30,15,15,0,95,105,95,105,120,-800,100,100,171,0,0,0,25,0,0,167,172,172,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,486,0,0,100,100,0,25,0,0,648,1600,30,422,0,0
163,1,163,100,1,17865,719,40,30,15,15,0,95,105,95,105,120,-800,100,100,172,0,0,0,25,0,0,168,173,173,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,489,0,0,100,100,0,25,0,0,652,1600,30,430,0,0
164,1,164,100,1,17970,722,40,30,15,15,0,95,105,95,105,120,-800,100,100,173,0,0,0,25,0,0,169,174,174,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,492,0,0,100,100,0,25,0,0,656,1600,30,439,0,0
165,1,165,100,1,18075,725,40,30,15,15,0,95,105,95,105,120,-800,100,100,174,0,0,0,25,0,0,170,175,175,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,495,0,0,100,100,0,25,0,0,660,1600,30,447,0,0
166,1,166,100,1,18180,728,40,30,15,15,0,95,105,95,105,120,-800,100,100,175,0,0,0,25,0,0,171,176,176,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,498,0,0,100,100,0,25,0,0,664,1600,30,455,0,0
167,1,167,100,1,18285,731,40,30,15,15,0,95,105,95,105,120,-800,100,100,176,0,0,0,25,0,0,172,177,177,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,501,0,0,100,100,0,25,0,0,668,1600,30,464,0,0
168,1,168,100,1,18390,734,40,30,15,15,0,95,105,95,105,120,-800,100,100,177,0,0,0,26,0,0,173,178,178,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,504,0,0,100,100,0,26,0,0,672,1600,30,473,0,0
169,1,169,100,1,18495,737,40,30,15,15,0,95,105,95,105,120,-800,100,100,178,0,0,0,26,0,0,174,179,179,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,507,0,0,100,100,0,26,0,0,676,1600,30,482,0,0
170,1,170,100,1,58600,740,40,30,15,15,0,95,105,95,105,120,-800,100,100,179,0,0,0,26,0,0,175,180,180,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,510,0,0,100,100,0,26,0,0,680,1600,30,491,0,0
171,1,171,100,1,58705,743,40,30,15,15,0,95,105,95,105,120,-800,100,100,180,0,0,0,26,0,0,176,181,181,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,513,0,0,100,100,0,26,0,0,684,1600,30,500,0,0
172,1,172,100,1,58810,746,40,30,15,15,0,95,105,95,105,120,-800,100,100,181,0,0,0,26,0,0,177,182,182,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,516,0,0,100,100,0,26,0,0,688,1600,30,510,0,0
173,1,173,100,1,58915,749,40,30,15,15,0,95,105,95,105,120,-800,100,100,182,0,0,0,26,0,0,178,183,183,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,519,0,0,100,100,0,26,0,0,692,1600,30,519,0,0
174,1,174,100,1,59020,752,40,30,15,15,0,95,105,95,105,120,-800,100,100,183,0,0,0,26,0,0,179,184,184,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,522,0,0,100,100,0,26,0,0,696,1600,30,529,0,0
175,1,175,100,1,59125,755,40,30,15,15,0,95,105,95,105,120,-800,100,100,184,0,0,0,27,0,0,180,185,185,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,525,0,0,100,100,0,27,0,0,700,1600,30,539,0,0
176,1,176,100,1,59230,758,40,30,15,15,0,95,105,95,105,120,-800,100,100,185,0,0,0,27,0,0,181,186,186,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,528,0,0,100,100,0,27,0,0,704,1600,30,549,0,0
177,1,177,100,1,59335,761,40,30,15,15,0,95,105,95,105,120,-800,100,100,186,0,0,0,27,0,0,182,187,187,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,531,0,0,100,100,0,27,0,0,708,1600,30,559,0,0
178,1,178,100,1,59440,764,40,30,15,15,0,95,105,95,105,120,-800,100,100,187,0,0,0,27,0,0,183,188,188,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,534,0,0,100,100,0,27,0,0,712,1600,30,570,0,0
179,1,179,100,1,59545,767,40,30,15,15,0,95,105,95,105,120,-800,100,100,188,0,0,0,27,0,0,184,189,189,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,537,0,0,100,100,0,27,0,0,716,1600,30,580,0,0
180,1,180,100,1,59650,770,40,30,15,15,0,95,105,95,105,120,-800,100,100,189,0,0,0,27,0,0,185,190,190,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,540,0,0,100,100,0,27,0,0,720,1600,30,591,0,0
181,1,181,100,1,59755,773,40,30,15,15,0,95,105,95,105,120,-800,100,100,190,0,0,0,27,0,0,186,191,191,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,543,0,0,100,100,0,27,0,0,724,1600,30,602,0,0
182,1,182,100,1,59860,776,40,30,15,15,0,95,105,95,105,120,-800,100,100,191,0,0,0,28,0,0,187,192,192,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,546,0,0,100,100,0,28,0,0,728,1600,30,613,0,0
183,1,183,100,1,59965,779,40,30,15,15,0,95,105,95,105,120,-800,100,100,192,0,0,0,28,0,0,188,193,193,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,549,0,0,100,100,0,28,0,0,732,1600,30,625,0,0
184,1,184,100,1,60070,782,40,30,15,15,0,95,105,95,105,120,-800,100,100,193,0,0,0,28,0,0,189,194,194,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,552,0,0,100,100,0,28,0,0,736,1600,30,636,0,0
185,1,185,100,1,60175,785,40,30,15,15,0,95,105,95,105,120,-800,100,100,194,0,0,0,28,0,0,190,195,195,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,555,0,0,100,100,0,28,0,0,740,1600,30,648,0,0
186,1,186,100,1,60280,788,40,30,15,15,0,95,105,95,105,120,-800,100,100,195,0,0,0,28,0,0,191,196,196,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,558,0,0,100,100,0,28,0,0,744,1600,30,660,0,0
187,1,187,100,1,60385,791,40,30,15,15,0,95,105,95,105,120,-800,100,100,196,0,0,0,28,0,0,192,197,197,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,561,0,0,100,100,0,28,0,0,748,1600,30,672,0,0
188,1,188,100,1,60490,794,40,30,15,15,0,95,105,95,105,120,-800,100,100,197,0,0,0,29,0,0,193,198,198,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,564,0,0,100,100,0,29,0,0,752,1600,30,684,0,0
189,1,189,100,1,60595,797,40,30,15,15,0,95,105,95,105,120,-800,100,100,198,0,0,0,29,0,0,194,199,199,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,567,0,0,100,100,0,29,0,0,756,1600,30,697,0,0
190,1,190,100,1,60700,800,40,30,15,15,0,95,105,95,105,120,-800,100,100,199,0,0,0,29,0,0,195,200,200,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,570,0,0,100,100,0,29,0,0,760,1600,30,710,0,0
191,1,191,100,1,60805,803,40,30,15,15,0,95,105,95,105,120,-800,100,100,200,0,0,0,29,0,0,196,201,201,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,573,0,0,100,100,0,29,0,0,764,1600,30,723,0,0
192,1,192,100,1,60910,806,40,30,15,15,0,95,105,95,105,120,-800,100,100,201,0,0,0,29,0,0,197,202,202,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,576,0,0,100,100,0,29,0,0,768,1600,30,736,0,0
193,1,193,100,1,61015,809,40,30,15,15,0,95,105,95,105,120,-800,100,100,202,0,0,0,29,0,0,198,203,203,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,579,0,0,100,100,0,29,0,0,772,1600,30,749,0,0
194,1,194,100,1,61120,812,40,30,15,15,0,95,105,95,105,120,-800,100,100,203,0,0,0,29,0,0,199,204,204,50,50,50,0,400,300,3,2,0,0,0,0,20,20,30,200,30,200,582,0,0,100,100,0,29,0,0,776,1600,30,763,0,0
