ID,_Description,_Result,_Main_Item,_Material,_Type
1713,溯萄≠13,700104513,700104501,190194912,2
1714,溯萄≠14,700104514,700104501,190194913,2
1715,溯萄≠15,700104515,700104501,190194914,2
1716,溯萄≠16,700104516,700104501,190194915,2
1717,溯萄≠17,700104517,700104501,190194916,2
1718,溯萄≠18,700104518,700104501,190194917,2
1719,溯萄≠19,700104519,700104501,190194918,2
1720,溯萄≠20,700104520,700104501,190194919,2
1721,蕃煎 憲≠2,190194901,700104602,190195001,1
1722,蕃煎 憲≠3,190194902,700104603,190195001,1
1723,蕃煎 憲≠4,190194903,700104604,190195001,1
1724,嬴晦 蕃煎≠5,190194904,700104605,190195001,1
1725,嬴晦 蕃煎≠6,190194905,700104606,190195001,1
1726,嬴晦 蕃煎≠7,190194906,700104607,190195001,1
1727,嬴晦 蕃煎≠8,190194907,700104608,190195001,1
1728,嬴晦 蕃煎≠9,190194908,700104609,190195001,1
1729,蕃煎≠10,190194909,700104610,190195001,1
1730,蕃煎≠11,190194910,700104611,190195001,1
1731,蕃煎≠12,190194911,700104612,190195001,1
1732,蕃煎≠13,190194912,700104613,190195001,1
1733,蕃煎≠14,190194913,700104614,190195001,1
1734,蕃煎≠15,190194914,700104615,190195001,1
1735,蕃煎≠16,190194915,700104616,190195001,1
1736,蕃煎≠17,190194916,700104617,190195001,1
1737,蕃煎≠18,190194917,700104618,190195001,1
1738,蕃煎≠19,190194918,700104619,190195001,1
1739,蕃煎≠20,190194919,700104620,190195001,1
1740,窒葆 蕃煎,190194919,700104621,190195001,1
1741,億藹и 蕃煎,190194919,700104622,190195001,1
1742,億藹и 窒葆 蕃煎,190194919,700104623,190195001,1
1743,晦ヶ氈朝 蕃煎,190194919,700104624,190195001,1
1744,晦ヶ氈朝 窒葆 蕃煎,190194919,700104625,190195001,1
1745,蕃煎 憲≠2,700104602,700104601,190194901,2
1746,蕃煎 憲≠3,700104603,700104601,190194902,2
1747,蕃煎 憲≠4,700104604,700104601,190194903,2
1748,嬴晦 蕃煎≠5,700104605,700104601,190194904,2
1749,嬴晦 蕃煎≠6,700104606,700104601,190194905,2
1750,嬴晦 蕃煎≠7,700104607,700104601,190194906,2
1751,嬴晦 蕃煎≠8,700104608,700104601,190194907,2
1752,嬴晦 蕃煎≠9,700104609,700104601,190194908,2
1753,蕃煎≠10,700104610,700104601,190194909,2
1754,蕃煎≠11,700104611,700104601,190194910,2
1755,蕃煎≠12,700104612,700104601,190194911,2
1756,蕃煎≠13,700104613,700104601,190194912,2
1757,蕃煎≠14,700104614,700104601,190194913,2
1758,蕃煎≠15,700104615,700104601,190194914,2
1759,蕃煎≠16,700104616,700104601,190194915,2
1760,蕃煎≠17,700104617,700104601,190194916,2
1761,蕃煎≠18,700104618,700104601,190194917,2
1762,蕃煎≠19,700104619,700104601,190194918,2
1763,蕃煎≠20,700104620,700104601,190194919,2
1764,ё觼 憲≠2,190194901,700104702,190195001,1
1765,ё觼 憲≠3,190194902,700104703,190195001,1
1766,ё觼 憲≠4,190194903,700104704,190195001,1
1767,嬴晦 ё觼≠5,190194904,700104705,190195001,1
1768,嬴晦 ё觼≠6,190194905,700104706,190195001,1
1769,嬴晦 ё觼≠7,190194906,700104707,190195001,1
1770,嬴晦 ё觼≠8,190194907,700104708,190195001,1
1771,嬴晦 ё觼≠9,190194908,700104709,190195001,1
1772,ё觼≠10,190194909,700104710,190195001,1
1773,ё觼≠11,190194910,700104711,190195001,1
1774,ё觼≠12,190194911,700104712,190195001,1
1775,ё觼≠13,190194912,700104713,190195001,1
1776,ё觼≠14,190194913,700104714,190195001,1
1777,ё觼≠15,190194914,700104715,190195001,1
1778,ё觼≠16,190194915,700104716,190195001,1
1779,ё觼≠17,190194916,700104717,190195001,1
1780,ё觼≠18,190194917,700104718,190195001,1
1781,ё觼≠19,190194918,700104719,190195001,1
1782,ё觼≠20,190194919,700104720,190195001,1
1783,窒葆 ё觼,190194919,700104721,190195001,1
1784,億藹и ё觼,190194919,700104722,190195001,1
1785,億藹и 窒葆 ё觼,190194919,700104723,190195001,1
1786,晦ヶ氈朝 ё觼,190194919,700104724,190195001,1
1787,晦ヶ氈朝 窒葆 ё觼,190194919,700104725,190195001,1
1788,ё觼 憲≠2,700104702,700104701,190194901,2
1789,ё觼 憲≠3,700104703,700104701,190194902,2
1790,ё觼 憲≠4,700104704,700104701,190194903,2
1791,嬴晦 ё觼≠5,700104705,700104701,190194904,2
1792,嬴晦 ё觼≠6,700104706,700104701,190194905,2
1793,嬴晦 ё觼≠7,700104707,700104701,190194906,2
1794,嬴晦 ё觼≠8,700104708,700104701,190194907,2
1795,嬴晦 ё觼≠9,700104709,700104701,190194908,2
1796,ё觼≠10,700104710,700104701,190194909,2
1797,ё觼≠11,700104711,700104701,190194910,2
1798,ё觼≠12,700104712,700104701,190194911,2
1799,ё觼≠13,700104713,700104701,190194912,2
1800,ё觼≠14,700104714,700104701,190194913,2
1801,ё觼≠15,700104715,700104701,190194914,2
1802,ё觼≠16,700104716,700104701,190194915,2
1803,ё觼≠17,700104717,700104701,190194916,2
1804,ё觼≠18,700104718,700104701,190194917,2
1805,ё觼≠19,700104719,700104701,190194918,2
1806,ё觼≠20,700104720,700104701,190194919,2
1807,曆綠 憲≠2,190194901,700104402,190195001,1
1808,曆綠 憲≠3,190194902,700104403,190195001,1
1809,曆綠 憲≠4,190194903,700104404,190195001,1
1810,嬴晦 曆綠≠5,190194904,700104405,190195001,1
1811,嬴晦 曆綠≠6,190194905,700104406,190195001,1
1812,嬴晦 曆綠≠7,190194906,700104407,190195001,1
1813,嬴晦 曆綠≠8,190194907,700104408,190195001,1
1814,嬴晦 曆綠≠9,190194908,700104409,190195001,1
1815,曆綠≠10,190194909,700104410,190195001,1
1816,曆綠≠11,190194910,700104411,190195001,1
1817,曆綠≠12,190194911,700104412,190195001,1
1818,曆綠≠13,190194912,700104413,190195001,1
1819,曆綠≠14,190194913,700104414,190195001,1
1820,曆綠≠15,190194914,700104415,190195001,1
1821,曆綠≠16,190194915,700104416,190195001,1
1822,曆綠≠17,190194916,700104417,190195001,1
1823,曆綠≠18,190194917,700104418,190195001,1
1824,曆綠≠19,190194918,700104419,190195001,1
1825,曆綠≠20,190194919,700104420,190195001,1
1826,窒葆 曆綠,190194919,700104421,190195001,1
1827,億藹и 曆綠,190194919,700104422,190195001,1
1828,億藹и 窒葆 曆綠,190194919,700104423,190195001,1
1829,晦ヶ氈朝 曆綠,190194919,700104424,190195001,1
1830,晦ヶ氈朝 窒葆 曆綠,190194919,700104425,190195001,1
1831,曆綠 憲≠2,700104402,700104401,190194901,2
1832,曆綠 憲≠3,700104403,700104401,190194902,2
1833,曆綠 憲≠4,700104404,700104401,190194903,2
1834,嬴晦 曆綠≠5,700104405,700104401,190194904,2
1835,嬴晦 曆綠≠6,700104406,700104401,190194905,2
1836,嬴晦 曆綠≠7,700104407,700104401,190194906,2
1837,嬴晦 曆綠≠8,700104408,700104401,190194907,2
1838,嬴晦 曆綠≠9,700104409,700104401,190194908,2
1839,曆綠≠10,700104410,700104401,190194909,2
1840,曆綠≠11,700104411,700104401,190194910,2
1841,曆綠≠12,700104412,700104401,190194911,2
1842,曆綠≠13,700104413,700104401,190194912,2
1843,曆綠≠14,700104414,700104401,190194913,2
1844,曆綠≠15,700104415,700104401,190194914,2
1845,曆綠≠16,700104416,700104401,190194915,2
1846,曆綠≠17,700104417,700104401,190194916,2
1847,曆綠≠18,700104418,700104401,190194917,2
1848,曆綠≠19,700104419,700104401,190194918,2
1849,曆綠≠20,700104420,700104401,190194919,2
1850,漆橫の 憲≠2,190194901,700104802,190195001,1
1851,漆橫の 憲≠3,190194902,700104803,190195001,1
1852,漆橫の 憲≠4,190194903,700104804,190195001,1
1853,嬴晦 漆橫の≠5,190194904,700104805,190195001,1
1854,嬴晦 漆橫の≠6,190194905,700104806,190195001,1
1855,嬴晦 漆橫の≠7,190194906,700104807,190195001,1
1856,嬴晦 漆橫の≠8,190194907,700104808,190195001,1
1857,嬴晦 漆橫の≠9,190194908,700104809,190195001,1
1858,漆橫の≠10,190194909,700104810,190195001,1
1859,漆橫の≠11,190194910,700104811,190195001,1
1860,漆橫の≠12,190194911,700104812,190195001,1
1861,漆橫の≠13,190194912,700104813,190195001,1
1862,漆橫の≠14,190194913,700104814,190195001,1
1863,漆橫の≠15,190194914,700104815,190195001,1
1864,漆橫の≠16,190194915,700104816,190195001,1
1865,漆橫の≠17,190194916,700104817,190195001,1
1866,漆橫の≠18,190194917,700104818,190195001,1
1867,漆橫の≠19,190194918,700104819,190195001,1
1868,漆橫の≠20,190194919,700104820,190195001,1
1869,窒葆 漆橫の,190194919,700104821,190195001,1
1870,億藹и 漆橫の,190194919,700104822,190195001,1
1871,億藹и 窒葆 漆橫の,190194919,700104823,190195001,1
1872,晦ヶ氈朝 漆橫の,190194919,700104824,190195001,1
1873,晦ヶ氈朝 窒葆 漆橫の,190194919,700104825,190195001,1
1874,漆橫の 憲≠2,700104802,700104801,190194901,2
1875,漆橫の 憲≠3,700104803,700104801,190194902,2
1876,漆橫の 憲≠4,700104804,700104801,190194903,2
1877,嬴晦 漆橫の≠5,700104805,700104801,190194904,2
1878,嬴晦 漆橫の≠6,700104806,700104801,190194905,2
1879,嬴晦 漆橫の≠7,700104807,700104801,190194906,2
1880,嬴晦 漆橫の≠8,700104808,700104801,190194907,2
1881,嬴晦 漆橫の≠9,700104809,700104801,190194908,2
1882,漆橫の≠10,700104810,700104801,190194909,2
1883,漆橫の≠11,700104811,700104801,190194910,2
1884,漆橫の≠12,700104812,700104801,190194911,2
1885,漆橫の≠13,700104813,700104801,190194912,2
1886,漆橫の≠14,700104814,700104801,190194913,2
1887,漆橫の≠15,700104815,700104801,190194914,2
1888,漆橫の≠16,700104816,700104801,190194915,2
1889,漆橫の≠17,700104817,700104801,190194916,2
1890,漆橫の≠18,700104818,700104801,190194917,2
1891,漆橫の≠19,700104819,700104801,190194918,2
1892,漆橫の≠20,700104820,700104801,190194919,2
1893,褻嫌檜 憲≠2,190194901,700105102,190195001,1
1894,褻嫌檜 憲≠3,190194902,700105103,190195001,1
1895,褻嫌檜 憲≠4,190194903,700105104,190195001,1
1896,嬴晦 褻嫌檜≠5,190194904,700105105,190195001,1
1897,嬴晦 褻嫌檜≠6,190194905,700105106,190195001,1
1898,嬴晦 褻嫌檜≠7,190194906,700105107,190195001,1
1899,嬴晦 褻嫌檜≠8,190194907,700105108,190195001,1
1900,嬴晦 褻嫌檜≠9,190194908,700105109,190195001,1
1901,褻嫌檜≠10,190194909,700105110,190195001,1
1902,褻嫌檜≠11,190194910,700105111,190195001,1
1903,褻嫌檜≠12,190194911,700105112,190195001,1
1904,褻嫌檜≠13,190194912,700105113,190195001,1
1905,褻嫌檜≠14,190194913,700105114,190195001,1
1906,褻嫌檜≠15,190194914,700105115,190195001,1
1907,褻嫌檜≠16,190194915,700105116,190195001,1
1908,褻嫌檜≠17,190194916,700105117,190195001,1
1909,褻嫌檜≠18,190194917,700105118,190195001,1
1910,褻嫌檜≠19,190194918,700105119,190195001,1
1911,褻嫌檜≠20,190194919,700105120,190195001,1
1912,窒葆 褻嫌檜,190194919,700105121,190195001,1
1913,億藹и 褻嫌檜,190194919,700105122,190195001,1
1914,億藹и 窒葆 褻嫌檜,190194919,700105123,190195001,1
1915,晦ヶ氈朝 褻嫌檜,190194919,700105124,190195001,1
1916,晦ヶ氈朝 窒葆 褻嫌檜,190194919,700105125,190195001,1
1917,褻嫌檜 憲≠2,700105102,700105101,190194901,2
1918,褻嫌檜 憲≠3,700105103,700105101,190194902,2
1919,褻嫌檜 憲≠4,700105104,700105101,190194903,2
1920,嬴晦 褻嫌檜≠5,700105105,700105101,190194904,2
1921,嬴晦 褻嫌檜≠6,700105106,700105101,190194905,2
1922,嬴晦 褻嫌檜≠7,700105107,700105101,190194906,2
1923,嬴晦 褻嫌檜≠8,700105108,700105101,190194907,2
1924,嬴晦 褻嫌檜≠9,700105109,700105101,190194908,2
1925,褻嫌檜≠10,700105110,700105101,190194909,2
1926,褻嫌檜≠11,700105111,700105101,190194910,2
1927,褻嫌檜≠12,700105112,700105101,190194911,2
1928,褻嫌檜≠13,700105113,700105101,190194912,2
1929,褻嫌檜≠14,700105114,700105101,190194913,2
1930,褻嫌檜≠15,700105115,700105101,190194914,2
1931,褻嫌檜≠16,700105116,700105101,190194915,2
1932,褻嫌檜≠17,700105117,700105101,190194916,2
1933,褻嫌檜≠18,700105118,700105101,190194917,2
1934,褻嫌檜≠19,700105119,700105101,190194918,2
1935,褻嫌檜≠20,700105120,700105101,190194919,2
1936,韁 溯螃 憲≠2,190194901,700105302,190195001,1
1937,韁 溯螃 憲≠3,190194902,700105303,190195001,1
1938,韁 溯螃 憲≠4,190194903,700105304,190195001,1
1939,嬴晦 韁 溯螃≠5,190194904,700105305,190195001,1
1940,嬴晦 韁 溯螃≠6,190194905,700105306,190195001,1
1941,嬴晦 韁 溯螃≠7,190194906,700105307,190195001,1
1942,嬴晦 韁 溯螃≠8,190194907,700105308,190195001,1
1943,嬴晦 韁 溯螃≠9,190194908,700105309,190195001,1
1944,韁 溯螃≠10,190194909,700105310,190195001,1
1945,韁 溯螃≠11,190194910,700105311,190195001,1
1946,韁 溯螃≠12,190194911,700105312,190195001,1
1947,韁 溯螃≠13,190194912,700105313,190195001,1
1948,韁 溯螃≠14,190194913,700105314,190195001,1
1949,韁 溯螃≠15,190194914,700105315,190195001,1
1950,韁 溯螃≠16,190194915,700105316,190195001,1
1951,韁 溯螃≠17,190194916,700105317,190195001,1
1952,韁 溯螃≠18,190194917,700105318,190195001,1
1953,韁 溯螃≠19,190194918,700105319,190195001,1
1954,韁 溯螃≠20,190194919,700105320,190195001,1
1955,窒葆 韁 溯螃,190194919,700105321,190195001,1
1956,億藹и 韁 溯螃,190194919,700105322,190195001,1
1957,億藹и 窒葆 韁 溯螃,190194919,700105323,190195001,1
1958,晦ヶ氈朝 韁 溯螃,190194919,700105324,190195001,1
1959,晦ヶ氈朝 窒葆 韁 溯螃,190194919,700105325,190195001,1
1960,韁 溯螃 憲≠2,700105302,700105301,190194901,2
1961,韁 溯螃 憲≠3,700105303,700105301,190194902,2
1962,韁 溯螃 憲≠4,700105304,700105301,190194903,2
1963,嬴晦 韁 溯螃≠5,700105305,700105301,190194904,2
1964,嬴晦 韁 溯螃≠6,700105306,700105301,190194905,2
1965,嬴晦 韁 溯螃≠7,700105307,700105301,190194906,2
1966,嬴晦 韁 溯螃≠8,700105308,700105301,190194907,2
1967,嬴晦 韁 溯螃≠9,700105309,700105301,190194908,2
1968,韁 溯螃≠10,700105310,700105301,190194909,2
1969,韁 溯螃≠11,700105311,700105301,190194910,2
1970,韁 溯螃≠12,700105312,700105301,190194911,2
1971,韁 溯螃≠13,700105313,700105301,190194912,2
1972,韁 溯螃≠14,700105314,700105301,190194913,2
1973,韁 溯螃≠15,700105315,700105301,190194914,2
1974,韁 溯螃≠16,700105316,700105301,190194915,2
1975,韁 溯螃≠17,700105317,700105301,190194916,2
1976,韁 溯螃≠18,700105318,700105301,190194917,2
1977,韁 溯螃≠19,700105319,700105301,190194918,2
1978,韁 溯螃≠20,700105320,700105301,190194919,2
1979,塵酈錚檜 憲≠2,190194901,700105502,190195001,1
1980,塵酈錚檜 憲≠3,190194902,700105503,190195001,1
1981,塵酈錚檜 憲≠4,190194903,700105504,190195001,1
1982,嬴晦 塵酈錚檜≠5,190194904,700105505,190195001,1
1983,嬴晦 塵酈錚檜≠6,190194905,700105506,190195001,1
1984,嬴晦 塵酈錚檜≠7,190194906,700105507,190195001,1
1985,嬴晦 塵酈錚檜≠8,190194907,700105508,190195001,1
1986,嬴晦 塵酈錚檜≠9,190194908,700105509,190195001,1
1987,塵酈錚檜≠10,190194909,700105510,190195001,1
1988,塵酈錚檜≠11,190194910,700105511,190195001,1
1989,塵酈錚檜≠12,190194911,700105512,190195001,1
1990,塵酈錚檜≠13,190194912,700105513,190195001,1
1991,塵酈錚檜≠14,190194913,700105514,190195001,1
1992,塵酈錚檜≠15,190194914,700105515,190195001,1
1993,塵酈錚檜≠16,190194915,700105516,190195001,1
1994,塵酈錚檜≠17,190194916,700105517,190195001,1
1995,塵酈錚檜≠18,190194917,700105518,190195001,1
1996,塵酈錚檜≠19,190194918,700105519,190195001,1
1997,塵酈錚檜≠20,190194919,700105520,190195001,1
1998,窒葆 塵酈錚檜,190194919,700105521,190195001,1
1999,億藹и 塵酈錚檜,190194919,700105522,190195001,1
2000,億藹и 窒葆 塵酈錚檜,190194919,700105523,190195001,1
2001,晦ヶ氈朝 塵酈錚檜,190194919,700105524,190195001,1
2002,晦ヶ氈朝 窒葆 塵酈錚檜,190194919,700105525,190195001,1
2003,塵酈錚檜 憲≠2,700105502,700105501,190194901,2
2004,塵酈錚檜 憲≠3,700105503,700105501,190194902,2
2005,塵酈錚檜 憲≠4,700105504,700105501,190194903,2
2006,嬴晦 塵酈錚檜≠5,700105505,700105501,190194904,2
2007,嬴晦 塵酈錚檜≠6,700105506,700105501,190194905,2
2008,嬴晦 塵酈錚檜≠7,700105507,700105501,190194906,2
2009,嬴晦 塵酈錚檜≠8,700105508,700105501,190194907,2
2010,嬴晦 塵酈錚檜≠9,700105509,700105501,190194908,2
2011,塵酈錚檜≠10,700105510,700105501,190194909,2
2012,塵酈錚檜≠11,700105511,700105501,190194910,2
2013,塵酈錚檜≠12,700105512,700105501,190194911,2
2014,塵酈錚檜≠13,700105513,700105501,190194912,2
2015,塵酈錚檜≠14,700105514,700105501,190194913,2
2016,塵酈錚檜≠15,700105515,700105501,190194914,2
2017,塵酈錚檜≠16,700105516,700105501,190194915,2
2018,塵酈錚檜≠17,700105517,700105501,190194916,2
2019,塵酈錚檜≠18,700105518,700105501,190194917,2
2020,塵酈錚檜≠19,700105519,700105501,190194918,2
2021,塵酈錚檜≠20,700105520,700105501,190194919,2
2022,瑞瑞 憲≠2,190194901,700105602,190195001,1
2023,瑞瑞 憲≠3,190194902,700105603,190195001,1
2024,瑞瑞 憲≠4,190194903,700105604,190195001,1
2025,嬴晦 瑞瑞≠5,190194904,700105605,190195001,1
2026,嬴晦 瑞瑞≠6,190194905,700105606,190195001,1
2027,嬴晦 瑞瑞≠7,190194906,700105607,190195001,1
2028,嬴晦 瑞瑞≠8,190194907,700105608,190195001,1
2029,嬴晦 瑞瑞≠9,190194908,700105609,190195001,1
2030,瑞瑞≠10,190194909,700105610,190195001,1
2031,瑞瑞≠11,190194910,700105611,190195001,1
2032,瑞瑞≠12,190194911,700105612,190195001,1
2033,瑞瑞≠13,190194912,700105613,190195001,1
2034,瑞瑞≠14,190194913,700105614,190195001,1
2035,瑞瑞≠15,190194914,700105615,190195001,1
2036,瑞瑞≠16,190194915,700105616,190195001,1
2037,瑞瑞≠17,190194916,700105617,190195001,1
2038,瑞瑞≠18,190194917,700105618,190195001,1
2039,瑞瑞≠19,190194918,700105619,190195001,1
2040,瑞瑞≠20,190194919,700105620,190195001,1
2041,窒葆 瑞瑞,190194919,700105621,190195001,1
2042,億藹и 瑞瑞,190194919,700105622,190195001,1
2043,億藹и 窒葆 瑞瑞,190194919,700105623,190195001,1
2044,晦ヶ氈朝 瑞瑞,190194919,700105624,190195001,1
2045,晦ヶ氈朝 窒葆 瑞瑞,190194919,700105625,190195001,1
2046,瑞瑞 憲≠2,700105602,700105601,190194901,2
2047,瑞瑞 憲≠3,700105603,700105601,190194902,2
2048,瑞瑞 憲≠4,700105604,700105601,190194903,2
2049,嬴晦 瑞瑞≠5,700105605,700105601,190194904,2
2050,嬴晦 瑞瑞≠6,700105606,700105601,190194905,2
2051,嬴晦 瑞瑞≠7,700105607,700105601,190194906,2
2052,嬴晦 瑞瑞≠8,700105608,700105601,190194907,2
2053,嬴晦 瑞瑞≠9,700105609,700105601,190194908,2
2054,瑞瑞≠10,700105610,700105601,190194909,2
2055,瑞瑞≠11,700105611,700105601,190194910,2
2056,瑞瑞≠12,700105612,700105601,190194911,2
2057,瑞瑞≠13,700105613,700105601,190194912,2
2058,瑞瑞≠14,700105614,700105601,190194913,2
2059,瑞瑞≠15,700105615,700105601,190194914,2
2060,瑞瑞≠16,700105616,700105601,190194915,2
2061,瑞瑞≠17,700105617,700105601,190194916,2
2062,瑞瑞≠18,700105618,700105601,190194917,2
2063,瑞瑞≠19,700105619,700105601,190194918,2
2064,瑞瑞≠20,700105620,700105601,190194919,2
2065,鞅縑煎 憲≠2,190194901,700105702,190195001,1
2066,鞅縑煎 憲≠3,190194902,700105703,190195001,1
2067,鞅縑煎 憲≠4,190194903,700105704,190195001,1
2068,嬴晦 鞅縑煎≠5,190194904,700105705,190195001,1
2069,嬴晦 鞅縑煎≠6,190194905,700105706,190195001,1
2070,嬴晦 鞅縑煎≠7,190194906,700105707,190195001,1
2071,嬴晦 鞅縑煎≠8,190194907,700105708,190195001,1
2072,嬴晦 鞅縑煎≠9,190194908,700105709,190195001,1
2073,鞅縑煎≠10,190194909,700105710,190195001,1
2074,鞅縑煎≠11,190194910,700105711,190195001,1
2075,鞅縑煎≠12,190194911,700105712,190195001,1
2076,鞅縑煎≠13,190194912,700105713,190195001,1
2077,鞅縑煎≠14,190194913,700105714,190195001,1
2078,鞅縑煎≠15,190194914,700105715,190195001,1
2079,鞅縑煎≠16,190194915,700105716,190195001,1
2080,鞅縑煎≠17,190194916,700105717,190195001,1
2081,鞅縑煎≠18,190194917,700105718,190195001,1
2082,鞅縑煎≠19,190194918,700105719,190195001,1
2083,鞅縑煎≠20,190194919,700105720,190195001,1
2084,窒葆 鞅縑煎,190194919,700105721,190195001,1
2085,億藹и 鞅縑煎,190194919,700105722,190195001,1
2086,億藹и 窒葆 鞅縑煎,190194919,700105723,190195001,1
2087,晦ヶ氈朝 鞅縑煎,190194919,700105724,190195001,1
2088,晦ヶ氈朝 窒葆 鞅縑煎,190194919,700105725,190195001,1
2089,鞅縑煎 憲≠2,700105702,700105701,190194901,2
2090,鞅縑煎 憲≠3,700105703,700105701,190194902,2
2091,鞅縑煎 憲≠4,700105704,700105701,190194903,2
2092,嬴晦 鞅縑煎≠5,700105705,700105701,190194904,2
2093,嬴晦 鞅縑煎≠6,700105706,700105701,190194905,2
2094,嬴晦 鞅縑煎≠7,700105707,700105701,190194906,2
2095,嬴晦 鞅縑煎≠8,700105708,700105701,190194907,2
2096,嬴晦 鞅縑煎≠9,700105709,700105701,190194908,2
2097,鞅縑煎≠10,700105710,700105701,190194909,2
2098,鞅縑煎≠11,700105711,700105701,190194910,2
2099,鞅縑煎≠12,700105712,700105701,190194911,2
2100,鞅縑煎≠13,700105713,700105701,190194912,2
2101,鞅縑煎≠14,700105714,700105701,190194913,2
2102,鞅縑煎≠15,700105715,700105701,190194914,2
2103,鞅縑煎≠16,700105716,700105701,190194915,2
2104,鞅縑煎≠17,700105717,700105701,190194916,2
2105,鞅縑煎≠18,700105718,700105701,190194917,2
2106,鞅縑煎≠19,700105719,700105701,190194918,2
2107,鞅縑煎≠20,700105720,700105701,190194919,2
2108,詭縑 憲≠2,190194901,700105802,190195001,1
2109,詭縑 憲≠3,190194902,700105803,190195001,1
2110,詭縑 憲≠4,190194903,700105804,190195001,1
2111,嬴晦 詭縑≠5,190194904,700105805,190195001,1
2112,嬴晦 詭縑≠6,190194905,700105806,190195001,1
2113,嬴晦 詭縑≠7,190194906,700105807,190195001,1
2114,嬴晦 詭縑≠8,190194907,700105808,190195001,1
2115,嬴晦 詭縑≠9,190194908,700105809,190195001,1
2116,詭縑≠10,190194909,700105810,190195001,1
2117,詭縑≠11,190194910,700105811,190195001,1
2118,詭縑≠12,190194911,700105812,190195001,1
2119,詭縑≠13,190194912,700105813,190195001,1
2120,詭縑≠14,190194913,700105814,190195001,1
2121,詭縑≠15,190194914,700105815,190195001,1
2122,詭縑≠16,190194915,700105816,190195001,1
2123,詭縑≠17,190194916,700105817,190195001,1
2124,詭縑≠18,190194917,700105818,190195001,1
2125,詭縑≠19,190194918,700105819,190195001,1
2126,詭縑≠20,190194919,700105820,190195001,1
2127,窒葆 詭縑,190194919,700105821,190195001,1
2128,億藹и 詭縑,190194919,700105822,190195001,1
2129,億藹и 窒葆 詭縑,190194919,700105823,190195001,1
2130,晦ヶ氈朝 詭縑,190194919,700105824,190195001,1
2131,晦ヶ氈朝 窒葆 詭縑,190194919,700105825,190195001,1
2132,詭縑 憲≠2,700105802,700105801,190194901,2
2133,詭縑 憲≠3,700105803,700105801,190194902,2
2134,詭縑 憲≠4,700105804,700105801,190194903,2
2135,嬴晦 詭縑≠5,700105805,700105801,190194904,2
2136,嬴晦 詭縑≠6,700105806,700105801,190194905,2
2137,嬴晦 詭縑≠7,700105807,700105801,190194906,2
2138,嬴晦 詭縑≠8,700105808,700105801,190194907,2
2139,嬴晦 詭縑≠9,700105809,700105801,190194908,2
2140,詭縑≠10,700105810,700105801,190194909,2
2141,詭縑≠11,700105811,700105801,190194910,2
2142,詭縑≠12,700105812,700105801,190194911,2
2143,詭縑≠13,700105813,700105801,190194912,2
2144,詭縑≠14,700105814,700105801,190194913,2
2145,詭縑≠15,700105815,700105801,190194914,2
2146,詭縑≠16,700105816,700105801,190194915,2
2147,詭縑≠17,700105817,700105801,190194916,2
2148,詭縑≠18,700105818,700105801,190194917,2
2149,詭縑≠19,700105819,700105801,190194918,2
2150,詭縑≠20,700105820,700105801,190194919,2
2151,葆萼 憲≠2,190194901,700105902,190195001,1
2152,葆萼 憲≠3,190194902,700105903,190195001,1
2153,葆萼 憲≠4,190194903,700105904,190195001,1
2154,嬴晦 葆萼≠5,190194904,700105905,190195001,1
2155,嬴晦 葆萼≠6,190194905,700105906,190195001,1
2156,嬴晦 葆萼≠7,190194906,700105907,190195001,1
2157,嬴晦 葆萼≠8,190194907,700105908,190195001,1
2158,嬴晦 葆萼≠9,190194908,700105909,190195001,1
2159,葆萼≠10,190194909,700105910,190195001,1
2160,葆萼≠11,190194910,700105911,190195001,1
2161,葆萼≠12,190194911,700105912,190195001,1
2162,葆萼≠13,190194912,700105913,190195001,1
2163,葆萼≠14,190194913,700105914,190195001,1
2164,葆萼≠15,190194914,700105915,190195001,1
2165,葆萼≠16,190194915,700105916,190195001,1
2166,葆萼≠17,190194916,700105917,190195001,1
2167,葆萼≠18,190194917,700105918,190195001,1
2168,葆萼≠19,190194918,700105919,190195001,1
2169,葆萼≠20,190194919,700105920,190195001,1
2170,窒葆 葆萼,190194919,700105921,190195001,1
2171,億藹и 葆萼,190194919,700105922,190195001,1
2172,億藹и 窒葆 葆萼,190194919,700105923,190195001,1
2173,晦ヶ氈朝 葆萼,190194919,700105924,190195001,1
2174,晦ヶ氈朝 窒葆 葆萼,190194919,700105925,190195001,1
2175,葆萼 憲≠2,700105902,700105901,190194901,2
2176,葆萼 憲≠3,700105903,700105901,190194902,2
2177,葆萼 憲≠4,700105904,700105901,190194903,2
2178,嬴晦 葆萼≠5,700105905,700105901,190194904,2
2179,嬴晦 葆萼≠6,700105906,700105901,190194905,2
2180,嬴晦 葆萼≠7,700105907,700105901,190194906,2
2181,嬴晦 葆萼≠8,700105908,700105901,190194907,2
2182,嬴晦 葆萼≠9,700105909,700105901,190194908,2
2183,葆萼≠10,700105910,700105901,190194909,2
2184,葆萼≠11,700105911,700105901,190194910,2
2185,葆萼≠12,700105912,700105901,190194911,2
2186,葆萼≠13,700105913,700105901,190194912,2
2187,葆萼≠14,700105914,700105901,190194913,2
2188,葆萼≠15,700105915,700105901,190194914,2
2189,葆萼≠16,700105916,700105901,190194915,2
2190,葆萼≠17,700105917,700105901,190194916,2
2191,葆萼≠18,700105918,700105901,190194917,2
2192,葆萼≠19,700105919,700105901,190194918,2
2193,葆萼≠20,700105920,700105901,190194919,2
