ID,_Exp,_point
1498,189700000000,1
1499,189800000000,1
1500,189900000000,1
1501,190000000000,1
1502,190100000000,1
1503,190200000000,1
1504,190300000000,1
1505,190400000000,1
1506,190500000000,1
1507,190600000000,1
1508,190700000000,1
1509,190800000000,1
1510,190900000000,1
1511,191000000000,1
1512,191100000000,1
1513,191200000000,1
1514,191300000000,1
1515,191400000000,1
1516,191500000000,1
1517,191600000000,1
1518,191700000000,1
1519,191800000000,1
1520,191900000000,1
1521,192000000000,1
1522,192100000000,1
1523,192200000000,1
1524,192300000000,1
1525,192400000000,1
1526,192500000000,1
1527,192600000000,1
1528,192700000000,1
1529,192800000000,1
1530,192900000000,1
1531,193000000000,1
1532,193100000000,1
1533,193200000000,1
1534,193300000000,1
1535,193400000000,1
1536,193500000000,1
1537,193600000000,1
1538,193700000000,1
1539,193800000000,1
1540,193900000000,1
1541,194000000000,1
1542,194100000000,1
1543,194200000000,1
1544,194300000000,1
1545,194400000000,1
1546,194500000000,1
1547,194600000000,1
1548,194700000000,1
1549,194800000000,1
1550,194900000000,1
1551,195000000000,1
1552,195100000000,1
1553,195200000000,1
1554,195300000000,1
1555,195400000000,1
1556,195500000000,1
1557,195600000000,1
1558,195700000000,1
1559,195800000000,1
1560,195900000000,1
1561,196000000000,1
1562,196100000000,1
1563,196200000000,1
1564,196300000000,1
1565,196400000000,1
1566,196500000000,1
1567,196600000000,1
1568,196700000000,1
1569,196800000000,1
1570,196900000000,1
1571,197000000000,1
1572,197100000000,1
1573,197200000000,1
1574,197300000000,1
1575,197400000000,1
1576,197500000000,1
1577,197600000000,1
1578,197700000000,1
1579,197800000000,1
1580,197900000000,1
1581,198000000000,1
1582,198100000000,1
1583,198200000000,1
1584,198300000000,1
1585,198400000000,1
1586,198500000000,1
1587,198600000000,1
1588,198700000000,1
1589,198800000000,1
1590,198900000000,1
1591,199000000000,1
1592,199100000000,1
1593,199200000000,1
1594,199300000000,1
1595,199400000000,1
1596,199500000000,1
1597,199600000000,1
1598,199700000000,1
1599,199800000000,1
1600,199900000000,1
1601,200000000000,1
1602,200100000000,1
1603,200200000000,1
1604,200300000000,1
1605,200400000000,1
1606,200500000000,1
1607,200600000000,1
1608,200700000000,1
1609,200800000000,1
1610,200900000000,1
1611,201000000000,1
1612,201100000000,1
1613,201200000000,1
1614,201300000000,1
1615,201400000000,1
1616,201500000000,1
1617,201600000000,1
1618,201700000000,1
1619,201800000000,1
1620,201900000000,1
1621,202000000000,1
1622,202100000000,1
1623,202200000000,1
1624,202300000000,1
1625,202400000000,1
1626,202500000000,1
1627,202600000000,1
1628,202700000000,1
1629,202800000000,1
1630,202900000000,1
1631,203000000000,1
1632,203100000000,1
1633,203200000000,1
1634,203300000000,1
1635,203400000000,1
1636,203500000000,1
1637,203600000000,1
1638,203700000000,1
1639,203800000000,1
1640,203900000000,1
1641,204000000000,1
1642,204100000000,1
1643,204200000000,1
1644,204300000000,1
1645,204400000000,1
1646,204500000000,1
1647,204600000000,1
1648,204700000000,1
1649,204800000000,1
1650,204900000000,1
1651,205000000000,1
1652,205100000000,1
1653,205200000000,1
1654,205300000000,1
1655,205400000000,1
1656,205500000000,1
1657,205600000000,1
1658,205700000000,1
1659,205800000000,1
1660,205900000000,1
1661,206000000000,1
1662,206100000000,1
1663,206200000000,1
1664,206300000000,1
1665,206400000000,1
1666,206500000000,1
1667,206600000000,1
1668,206700000000,1
1669,206800000000,1
1670,206900000000,1
1671,207000000000,1
1672,207100000000,1
1673,207200000000,1
1674,207300000000,1
1675,207400000000,1
1676,207500000000,1
1677,207600000000,1
1678,207700000000,1
1679,207800000000,1
1680,207900000000,1
1681,208000000000,1
1682,208100000000,1
1683,208200000000,1
1684,208300000000,1
1685,208400000000,1
1686,208500000000,1
1687,208600000000,1
1688,208700000000,1
1689,208800000000,1
1690,208900000000,1
1691,209000000000,1
1692,209100000000,1
1693,209200000000,1
1694,209300000000,1
1695,209400000000,1
1696,209500000000,1
1697,209600000000,1
1698,209700000000,1
1699,209800000000,1
1700,209900000000,1
1701,210000000000,1
1702,210100000000,1
1703,210200000000,1
1704,210300000000,1
1705,210400000000,1
1706,210500000000,1
1707,210600000000,1
1708,210700000000,1
1709,210800000000,1
1710,210900000000,1
1711,211000000000,1
1712,211100000000,1
1713,211200000000,1
1714,211300000000,1
1715,211400000000,1
1716,211500000000,1
1717,211600000000,1
1718,211700000000,1
1719,211800000000,1
1720,211900000000,1
1721,212000000000,1
1722,212100000000,1
1723,212200000000,1
1724,212300000000,1
1725,212400000000,1
1726,212500000000,1
1727,212600000000,1
1728,212700000000,1
1729,212800000000,1
1730,212900000000,1
1731,213000000000,1
1732,213100000000,1
1733,213200000000,1
1734,213300000000,1
1735,213400000000,1
1736,213500000000,1
1737,213600000000,1
1738,213700000000,1
1739,213800000000,1
1740,213900000000,1
1741,214000000000,1
1742,214100000000,1
1743,214200000000,1
1744,214300000000,1
1745,214400000000,1
1746,214500000000,1
1747,214600000000,1
1748,214700000000,1
1749,214800000000,1
1750,214900000000,1
1751,215000000000,1
1752,215100000000,1
1753,215200000000,1
1754,215300000000,1
1755,215400000000,1
1756,215500000000,1
1757,215600000000,1
1758,215700000000,1
1759,215800000000,1
1760,215900000000,1
1761,216000000000,1
1762,216100000000,1
1763,216200000000,1
1764,216300000000,1
1765,216400000000,1
1766,216500000000,1
1767,216600000000,1
1768,216700000000,1
1769,216800000000,1
1770,216900000000,1
1771,217000000000,1
1772,217100000000,1
1773,217200000000,1
1774,217300000000,1
1775,217400000000,1
1776,217500000000,1
1777,217600000000,1
1778,217700000000,1
1779,217800000000,1
1780,217900000000,1
1781,218000000000,1
1782,218100000000,1
1783,218200000000,1
1784,218300000000,1
1785,218400000000,1
1786,218500000000,1
1787,218600000000,1
1788,218700000000,1
1789,218800000000,1
1790,218900000000,1
1791,219000000000,1
1792,219100000000,1
1793,219200000000,1
1794,219300000000,1
1795,219400000000,1
1796,219500000000,1
1797,219600000000,1
1798,219700000000,1
1799,219800000000,1
1800,219900000000,1
1801,220000000000,1
1802,220100000000,1
1803,220200000000,1
1804,220300000000,1
1805,220400000000,1
1806,220500000000,1
1807,220600000000,1
1808,220700000000,1
1809,220800000000,1
1810,220900000000,1
1811,221000000000,1
1812,221100000000,1
1813,221200000000,1
1814,221300000000,1
1815,221400000000,1
1816,221500000000,1
1817,221600000000,1
1818,221700000000,1
1819,221800000000,1
1820,221900000000,1
1821,222000000000,1
1822,222100000000,1
1823,222200000000,1
1824,222300000000,1
1825,222400000000,1
1826,222500000000,1
1827,222600000000,1
1828,222700000000,1
1829,222800000000,1
1830,222900000000,1
1831,223000000000,1
1832,223100000000,1
1833,223200000000,1
1834,223300000000,1
1835,223400000000,1
1836,223500000000,1
1837,223600000000,1
1838,223700000000,1
1839,223800000000,1
1840,223900000000,1
1841,224000000000,1
1842,224100000000,1
1843,224200000000,1
1844,224300000000,1
1845,224400000000,1
1846,224500000000,1
1847,224600000000,1
1848,224700000000,1
1849,224800000000,1
1850,224900000000,1
1851,225000000000,1
1852,225100000000,1
1853,225200000000,1
1854,225300000000,1
1855,225400000000,1
1856,225500000000,1
1857,225600000000,1
1858,225700000000,1
1859,225800000000,1
1860,225900000000,1
1861,226000000000,1
1862,226100000000,1
1863,226200000000,1
1864,226300000000,1
1865,226400000000,1
1866,226500000000,1
1867,226600000000,1
1868,226700000000,1
1869,226800000000,1
1870,226900000000,1
1871,227000000000,1
1872,227100000000,1
1873,227200000000,1
1874,227300000000,1
1875,227400000000,1
1876,227500000000,1
1877,227600000000,1
1878,227700000000,1
1879,227800000000,1
1880,227900000000,1
1881,228000000000,1
1882,228100000000,1
1883,228200000000,1
1884,228300000000,1
1885,228400000000,1
1886,228500000000,1
1887,228600000000,1
1888,228700000000,1
1889,228800000000,1
1890,228900000000,1
1891,229000000000,1
1892,229100000000,1
1893,229200000000,1
1894,229300000000,1
1895,229400000000,1
1896,229500000000,1
1897,229600000000,1
1898,229700000000,1
1899,229800000000,1
1900,229900000000,1
1901,230000000000,1
1902,230100000000,1
1903,230200000000,1
1904,230300000000,1
1905,230400000000,1
1906,230500000000,1
1907,230600000000,1
1908,230700000000,1
1909,230800000000,1
1910,230900000000,1
1911,231000000000,1
1912,231100000000,1
1913,231200000000,1
1914,231300000000,1
1915,231400000000,1
1916,231500000000,1
1917,231600000000,1
1918,231700000000,1
1919,231800000000,1
1920,231900000000,1
1921,232000000000,1
1922,232100000000,1
1923,232200000000,1
1924,232300000000,1
1925,232400000000,1
1926,232500000000,1
1927,232600000000,1
1928,232700000000,1
1929,232800000000,1
1930,232900000000,1
1931,233000000000,1
1932,233100000000,1
1933,233200000000,1
1934,233300000000,1
1935,233400000000,1
1936,233500000000,1
1937,233600000000,1
1938,233700000000,1
1939,233800000000,1
1940,233900000000,1
1941,234000000000,1
1942,234100000000,1
1943,234200000000,1
1944,234300000000,1
1945,234400000000,1
1946,234500000000,1
1947,234600000000,1
1948,234700000000,1
1949,234800000000,1
1950,234900000000,1
1951,235000000000,1
1952,235100000000,1
1953,235200000000,1
1954,235300000000,1
1955,235400000000,1
1956,235500000000,1
1957,235600000000,1
1958,235700000000,1
1959,235800000000,1
1960,235900000000,1
1961,236000000000,1
1962,236100000000,1
1963,236200000000,1
1964,236300000000,1
1965,236400000000,1
1966,236500000000,1
1967,236600000000,1
1968,236700000000,1
1969,236800000000,1
1970,236900000000,1
1971,237000000000,1
1972,237100000000,1
1973,237200000000,1
1974,237300000000,1
1975,237400000000,1
1976,237500000000,1
1977,237600000000,1
1978,237700000000,1
1979,237800000000,1
1980,237900000000,1
1981,238000000000,1
1982,238100000000,1
1983,238200000000,1
1984,238300000000,1
1985,238400000000,1
1986,238500000000,1
1987,238600000000,1
1988,238700000000,1
1989,238800000000,1
1990,238900000000,1
1991,239000000000,1
1992,239100000000,1
1993,239200000000,1
1994,239300000000,1
1995,239400000000,1
1996,239500000000,1
1997,239600000000,1
1998,239700000000,1
1999,239800000000,1
2000,239900000000,1
2001,240000000000,1
2002,240100000000,1
2003,240200000000,1
2004,240300000000,1
2005,240400000000,1
2006,240500000000,1
2007,240600000000,1
2008,240700000000,1
2009,240800000000,1
2010,240900000000,1
2011,241000000000,1
2012,241100000000,1
2013,241200000000,1
2014,241300000000,1
2015,241400000000,1
2016,241500000000,1
2017,241600000000,1
2018,241700000000,1
2019,241800000000,1
2020,241900000000,1
2021,242000000000,1
2022,242100000000,1
2023,242200000000,1
2024,242300000000,1
2025,242400000000,1
2026,242500000000,1
2027,242600000000,1
2028,242700000000,1
2029,242800000000,1
2030,242900000000,1
2031,243000000000,1
2032,243100000000,1
2033,243200000000,1
2034,243300000000,1
2035,243400000000,1
2036,243500000000,1
2037,243600000000,1
2038,243700000000,1
2039,243800000000,1
2040,243900000000,1
2041,244000000000,1
2042,244100000000,1
2043,244200000000,1
2044,244300000000,1
2045,244400000000,1
2046,244500000000,1
2047,244600000000,1
2048,244700000000,1
2049,244800000000,1
2050,244900000000,1
2051,245000000000,1
2052,245100000000,1
2053,245200000000,1
2054,245300000000,1
2055,245400000000,1
2056,245500000000,1
2057,245600000000,1
2058,245700000000,1
2059,245800000000,1
2060,245900000000,1
2061,246000000000,1
2062,246100000000,1
2063,246200000000,1
2064,246300000000,1
2065,246400000000,1
2066,246500000000,1
2067,246600000000,1
2068,246700000000,1
2069,246800000000,1
2070,246900000000,1
2071,247000000000,1
2072,247100000000,1
2073,247200000000,1
2074,247300000000,1
2075,247400000000,1
2076,247500000000,1
2077,247600000000,1
2078,247700000000,1
2079,247800000000,1
2080,247900000000,1
2081,248000000000,1
2082,248100000000,1
2083,248200000000,1
2084,248300000000,1
2085,248400000000,1
2086,248500000000,1
2087,248600000000,1
2088,248700000000,1
2089,248800000000,1
2090,248900000000,1
2091,249000000000,1
2092,249100000000,1
2093,249200000000,1
2094,249300000000,1
2095,249400000000,1
2096,249500000000,1
2097,249600000000,1
2098,249700000000,1
2099,249800000000,1
2100,249900000000,1
2101,250000000000,1
2102,250100000000,1
2103,250200000000,1
2104,250300000000,1
2105,250400000000,1
2106,250500000000,1
2107,250600000000,1
2108,250700000000,1
2109,250800000000,1
2110,250900000000,1
2111,251000000000,1
2112,251100000000,1
2113,251200000000,1
2114,251300000000,1
2115,251400000000,1
2116,251500000000,1
2117,251600000000,1
2118,251700000000,1
2119,251800000000,1
2120,251900000000,1
2121,252000000000,1
2122,252100000000,1
2123,252200000000,1
2124,252300000000,1
2125,252400000000,1
2126,252500000000,1
2127,252600000000,1
2128,252700000000,1
2129,252800000000,1
2130,252900000000,1
2131,253000000000,1
2132,253100000000,1
2133,253200000000,1
2134,253300000000,1
2135,253400000000,1
2136,253500000000,1
2137,253600000000,1
2138,253700000000,1
2139,253800000000,1
2140,253900000000,1
2141,254000000000,1
2142,254100000000,1
2143,254200000000,1
2144,254300000000,1
2145,254400000000,1
2146,254500000000,1
2147,254600000000,1
2148,254700000000,1
2149,254800000000,1
2150,254900000000,1
2151,255000000000,1
2152,255100000000,1
2153,255200000000,1
2154,255300000000,1
2155,255400000000,1
2156,255500000000,1
2157,255600000000,1
2158,255700000000,1
2159,255800000000,1
2160,255900000000,1
2161,256000000000,1
2162,256100000000,1
2163,256200000000,1
2164,256300000000,1
2165,256400000000,1
2166,256500000000,1
2167,256600000000,1
2168,256700000000,1
2169,256800000000,1
2170,256900000000,1
2171,257000000000,1
2172,257100000000,1
2173,257200000000,1
2174,257300000000,1
2175,257400000000,1
2176,257500000000,1
2177,257600000000,1
2178,257700000000,1
2179,257800000000,1
2180,257900000000,1
2181,258000000000,1
2182,258100000000,1
2183,258200000000,1
2184,258300000000,1
2185,258400000000,1
2186,258500000000,1
2187,258600000000,1
2188,258700000000,1
2189,258800000000,1
2190,258900000000,1
2191,259000000000,1
2192,259100000000,1
2193,259200000000,1
2194,259300000000,1
2195,259400000000,1
2196,259500000000,1
2197,259600000000,1
2198,259700000000,1
2199,259800000000,1
2200,259900000000,1
2201,260000000000,1
2202,260100000000,1
2203,260200000000,1
2204,260300000000,1
2205,260400000000,1
2206,260500000000,1
2207,260600000000,1
2208,260700000000,1
2209,260800000000,1
2210,260900000000,1
2211,261000000000,1
2212,261100000000,1
2213,261200000000,1
2214,261300000000,1
2215,261400000000,1
2216,261500000000,1
2217,261600000000,1
2218,261700000000,1
2219,261800000000,1
2220,261900000000,1
2221,262000000000,1
2222,262100000000,1
2223,262200000000,1
2224,262300000000,1
2225,262400000000,1
2226,262500000000,1
2227,262600000000,1
2228,262700000000,1
2229,262800000000,1
2230,262900000000,1
2231,263000000000,1
2232,263100000000,1
2233,263200000000,1
2234,263300000000,1
2235,263400000000,1
2236,263500000000,1
2237,263600000000,1
2238,263700000000,1
2239,263800000000,1
2240,263900000000,1
2241,264000000000,1
2242,264100000000,1
2243,264200000000,1
2244,264300000000,1
2245,264400000000,1
2246,264500000000,1
2247,264600000000,1
2248,264700000000,1
2249,264800000000,1
2250,264900000000,1
2251,265000000000,1
2252,265100000000,1
2253,265200000000,1
2254,265300000000,1
2255,265400000000,1
2256,265500000000,1
2257,265600000000,1
2258,265700000000,1
2259,265800000000,1
2260,265900000000,1
2261,266000000000,1
2262,266100000000,1
2263,266200000000,1
2264,266300000000,1
2265,266400000000,1
2266,266500000000,1
2267,266600000000,1
2268,266700000000,1
2269,266800000000,1
2270,266900000000,1
2271,267000000000,1
2272,267100000000,1
2273,267200000000,1
2274,267300000000,1
2275,267400000000,1
2276,267500000000,1
2277,267600000000,1
2278,267700000000,1
2279,267800000000,1
2280,267900000000,1
2281,268000000000,1
2282,268100000000,1
2283,268200000000,1
2284,268300000000,1
2285,268400000000,1
2286,268500000000,1
2287,268600000000,1
2288,268700000000,1
2289,268800000000,1
2290,268900000000,1
2291,269000000000,1
2292,269100000000,1
2293,269200000000,1
2294,269300000000,1
2295,269400000000,1
2296,269500000000,1
2297,269600000000,1
2298,269700000000,1
2299,269800000000,1
2300,269900000000,1
2301,270000000000,1
2302,270100000000,1
2303,270200000000,1
2304,270300000000,1
2305,270400000000,1
2306,270500000000,1
2307,270600000000,1
2308,270700000000,1
2309,270800000000,1
2310,270900000000,1
2311,271000000000,1
2312,271100000000,1
2313,271200000000,1
2314,271300000000,1
2315,271400000000,1
2316,271500000000,1
2317,271600000000,1
2318,271700000000,1
2319,271800000000,1
2320,271900000000,1
2321,272000000000,1
2322,272100000000,1
2323,272200000000,1
2324,272300000000,1
2325,272400000000,1
2326,272500000000,1
2327,272600000000,1
2328,272700000000,1
2329,272800000000,1
2330,272900000000,1
2331,273000000000,1
2332,273100000000,1
2333,273200000000,1
2334,273300000000,1
2335,273400000000,1
