ID,_Subject,_Question,_Ex_1,_Ex_2,_Ex_3,_Ex_4,_Ex_5
1041,1,銀光住宅入口的平原巡邏隊——月精靈NPC“巴勒夏”的全名是？,巴勒夏勒瑪勒巴勒拉勒利勒米勒比勒蘇比亞斯,巴勒夏·蘇比亞斯,月精靈-巴勒夏爾特,巴勒夏勒米勒拉勒貝勒那勒貝勒貝勒希巴那斯,巴賽隆納·普利梅拉立格
1042,1,發誓守護星星的故鄉“利利樂”的利利樂族唯一戰士階級——星星矮人騎士“星星騎士”的名字是？,達比,艾比,米比,古比,多比
1043,1,銀光住宅內部共有幾本書？,78本,52本,44本,60本,108本
1044,1,銀光住宅內部一共有幾名星星矮人？,5名,4名,6名,7名,3名
1045,1,沒有寵物NPC賽蘿的地區是？,米德卡勒特,亞特蘭提斯,貝斯,貝羅斯,龍京
1046,1,下面不屬於副本的是？,白色教堂,怪物塔,競技場,春值君房間,金字塔懸室
1047,1,哪個地方屬於副本？,行車,香格里拉,癩蛤蟆樹林,年糕地區,黑色石塔
1048,1,下面適合做副本的是？,精靈城,D-拉伯,餅乾花園,兵工廠,彭哥列列車
1049,1,下面適合做副本的是？,瓦爾哈拉,弗羅斯特,白色教堂,深淵的遺址,癩蛤蟆聚落
1050,1,下面適合做副本的是？,被遺忘的花園,天空海,金蘭雲系,弗羅斯特,小章魚神殿
1051,1,位於天空海的石塔名字正確的是？,暴風監視者石塔,天空石塔,愛麗絲石塔,奧爾卡石塔,散落碎片石塔
1052,1,“這個”是魔法師們用低廉的價格將旅行者移動到目的地的大門的名稱，又被稱為大門、回廊。“這個”是什麼呢？,魔法之門,時間隧道,呼神護衛,地獄之門,扭曲之門
1053,1,黑月公主想從哥德房屋營救誰呢？,雷比,莫恩,愛麗絲,葩娜,卡茲諾
1054,1,不屬於宗師的拳套技能的是？,天空腳,氣絕殺 III,天龍破,肘擊III,天龍腳 III
1055,1,銀光住宅入口處的月精靈巡邏隊NPC長相跟月精靈庭院守衛怪物一模一樣。請問這個NPC的名字是？,巴勒夏,帕勒夏,巴爾夏,巴賽隆納,巴塞爾
1056,1,不住在銀光住宅裡面的NPC的名字是？,賢比,卡比,多比,拉比,達比
1057,1,不在星光平原出現的怪物是？,改造大師,月精靈庭院守衛,月精靈叢林守衛,星星矮人魔法師,星星矮人礦工
1058,1,請問貝爾法圖書館大廳有幾個沙發？,2個,1個,0個,10個,3個
1059,1,普雷伊奧斯的貝爾法圖書館可以通過哪個地區到達？,天空海,虛無海,升級海,疲倦海,七武海
1060,1,聯合公會的NPC“屋簷上的少女”的眼珠是什麼形狀？,星星,心形,月亮,隱形,無形
1061,1,貝爾法圖書館的主人——古代知識之神的名字是？,瑞達,瑞迪,瑞特,利達,因特
1062,1,不屬於戰士的技能是？,火之祝福,力量強化,增加致死率,縱橫無盡,狂風槍
1063,1,學習龍騎兵“連訣槍III”技能的加強版“連訣槍III強化II”時，連擊數會有幾次？,9連擊,3連擊,6連擊,8連擊,15連擊
1064,1,如果學習督軍、龍騎兵的輔助技能——飄浮強化，雙手劍技能將增加浮空效果。請問這是什麼技能？,飛翔斬,縱橫無盡,疾風迅雷,飛影連斬,風卷連刃
1065,1,如果學習督軍、龍騎兵的輔助技能——推擠強化，矛槍技能將增加飄浮效果。請問這是什麼技能？,絕氣槍,狂風槍,旋槍陣,連訣槍,夜影 斷刃殺
1066,1,劍鬥士只有學習該技能才能增加連擊使用量。請問該技能的名稱是？,匕首要領,熟練匕首[初級],旋槍陣,瘋狂怒刺,狂暴怒擊
1067,1,下面不屬於魂之勇者的技能是？,螺旋之人,螺旋附加,螺旋風暴,螺旋壓迫,螺旋爆發
1068,1,劍刃舞者可以使用該技能朝前方投擲無數個飛燕劍攻擊敵人。請問該技能的名稱是什麼？,滅天飛劍術,以氣禦劍,螺旋之舞,飛燕破天_近,巴比倫之門
1069,1,如果強化技能，聖殿騎士、神騎士的技能——迴旋盾牌有30%的幾率觸發“該效果”。請問該效果是什麼？,眩暈,中毒,出血,混亂,凍結
1070,1,聖殿騎士沒有的繩索技能是？,冷氣繩索,攻擊繩索,精准繩索,防禦繩索,瞬移繩索
1071,1,聖殿騎士、神騎士技能中，可以在一定時間內抵禦一切物理攻擊和魔法攻擊的技能是？,銅牆鐵壁,瞬間強擊,守護神的祝福,繩索燃燒,阿紮克斯護體
1072,1,武術家、宗師的技能中，只有在使用滿月腳後或者跳躍中使用的腿功是？,天龍腳,龍拳旋風腳,滿月腳,鐘腳,超感覺
1073,1,學習宗師技能“氣絕殺 III”的強化技能“氣絕殺 III強化II”時，會有幾次連擊數？,6連擊,10連擊,2連擊,4連擊,3連擊
1074,1,宗師技能中，把手插入敵人心臟中吸收生命力的技能是？,吸血拳,自由使用券,狼牙風風拳,餐?,截拳
1075,1,下面不屬於恐懼騎士的技能是？,眼球攻擊,強力急襲,死亡之手,強力衝撞,生命汲取
1076,1,下面不屬於超能者的技能是？,超能術-破,超能移動-前,超能移動-退,超能移動-擺拳,超能移動-勾拳
1077,1,該技能是連續施展各種攻擊迅速壓制敵人的超能者技能。請問該技能的名字是？,超能術-超能亂舞,超能術-超能龍舞,超能術-超能近舞,超能術-超能玄武,超能術-超能演武
1078,1,魔法師系列使用的精靈魔法屬性不包括下面的哪一個？,黑暗,火,水,風,土
1079,1,可以在一定時間內增加自己和周圍玩家的移動速度的魔法師技能是？,風之祝福,冰之盾,巨石護甲,火之祝福,魔法推進器
1080,1,魔導士、元素使的技能中，召喚精靈猛擊敵人的共同技能的名字是？,精靈的憤怒,精靈也憤怒,精靈與憤怒,憤怒的精靈,精靈在憤怒
1081,1,施展魔法召喚隕石猛烈攻擊敵人的元素使技能是？,隕石符文,隕石強襲,隕石群,隕石暴,隕石雨
1082,1,可以使自身SP代替HP消耗的元素使技能是？,魔法護盾,光環盾,魔力盾牌,魔法之盾,銅牆鐵壁
1083,1,吟游詩人、演奏家會通過演奏吉他使用技能。可以打斷吉他演奏的技能是？,暫停演奏,停止演奏！,停止閒聊！,快結束！,快停下來！
1084,1,吟游詩人、演奏家的演奏技能中，可以提升周圍人命中率的技能是？,團結之旋律,復原之旋律,力量之旋律,神聖之旋律,邪惡之旋律
1085,1,吟游詩人、演奏家可以使用的水魔法技能不包括哪一條？,冰翼,魔法泡泡,冰封龍槍,冰風暴,冰旋風
1086,1,這是幻術師利用玫瑰根捆縛敵人腿的技能，而且名稱跟曾經引起過旋風般人氣的連續劇相同。請問該技能的名稱是？,秘密花園,推奴,貝多芬病毒,神之謎題,四捨五入
1087,1,幻術師的技能不包括下面哪一項？,血腥之錘,惡魔之力,信天翁,野兔之錘,大風車
1088,1,這是女神掀起颶風將敵人拉到自己身前的幻術師技能。請問該技能的名稱是？,女神之息,人魚公主之息,愛麗絲之息,死神之息,女神之襲
1089,1,這是音樂大師利用耶比妹妹降低敵人移動速度的技能。請問該技能的名稱是？,優雅的旋律,狂怒的旋律,悲哀的旋律,絕望的旋律,死亡的旋律
1090,1,音樂大師的使用的武器是？,音樂指揮棒,吉他,靈魂之石,戰擊拐杖,飛燕劍
1091,1,不屬於音樂大師的技能是？,舒緩的旋律,配樂的旋律,極速的旋律,漸強的旋律,廣闊的旋律
1092,1,1次職業的遊俠不能使用的武器是？,雙手劍,拳套,短劍,弓,十字弓
1093,1,遊俠系列的十字弓技能中，“暴風”更新後消失的技能是？,克雷幕爾,散彈射,飆速彈,次元炮,暗影絕殺
1094,1,該遊俠技能可以提高自身與周圍玩家的金錢獲得量及物品屬性發生幾率。請問該技能的名稱是？,招財進寶,物品狂潮,天降橫財,初期狂潮,大刷子
1095,1,寶藏獵人、神射手的技能中，“射出穿透增幅時空的能量之箭”的技能是？,時空之箭,最終兵器之箭,時空之矢,增幅之矢,時空之弓
1096,1,"寶藏獵人, 神射手的技能中，“用十字弓抽打近身敵人並使其眩暈”的技能是？",搖擺攻擊,揮舞,暈擊,暈擺,揮暈
1097,1,寶藏獵人、神射手的技能中，“射出漁網困住敵人”的技能是？,束縛彈,飆速彈,纏彈,大口徑彈,射得准
1098,1,寶藏獵人、神射手的技能中，“最後一擊使用普通物理攻擊技能時，可以大幅提升自身的物品掉率和屬性發生率”的技能是？,幸運一擊,幸運二擊,幸運三擊,幸運四擊,幸運五擊
1099,1,下面不屬於神射手的職業技能的是？,發射大炮,召喚踏板,召喚大炮,安裝C4,啟動C4
1100,1,神射手的技能中，“使用大量的EP點數召喚寶石箱子到空中，給予敵人巨大傷害”的技能是？,華麗的人生,貧困的人生,華麗的休假,十九歲人生,富裕的人生
1101,1,“在目標地點投放核彈”的狙擊手技能是？,毀滅之洞,原子彈,毀滅,幻影浮士德,加傑特衝擊
1102,1,狙擊手的“該技能”可以增加武器攻擊力，並且使子彈具有彈盤效果。該技能的名稱是？,裝填,裝入,裝彈,連射,爆射
1103,1,“在空中向敵人開槍亂射”的狙擊手技能是？,集中射擊,機關掃射,空中射擊,亂槍掃射,黃金神槍手
1104,1,不屬於忍者的技能是？,忍術_會,忍術_沙,忍術_誣,忍術_絅,忍術_影
1105,1,審判者的技能中，被動技能“槍械精通”不是必要前置技能的技能是？,上砍,剪斷,三位一體,旋剪,J-31手榴彈
1106,1,與其他1次職業不同，工程師的被動技能“熟練工具箱[超上級]”可以投入很多技能點。最多可以投入幾個技能點呢？,50點,1點0,30點,100點,5點
1107,1,下面不屬於工程師的技能是？,亂沖,機械槍,機械召喚,閃電術,大槌落下
1108,1,“增加自身與隊員的HP上限”的工程師技能是？,體力藥水,守護神的祝福,精靈之庇護,瞬間恢復,治癒增加
1109,1,機甲師、操控師的技能中，召喚鐘樓使周圍怪物的行動暫時停止的技能是？,碼錶,時間停止,紅綠燈,特斯拉衝擊,閃電術
1110,1,改造大師使用的武器是？,禦守珠,神槍劍,戰擊拐杖,手裡劍,光拳套
1111,1,下面不屬於靈魂破壞者的技能是？,?? ?,鎢錳鐵礦,黑熊拳套,魔王一擊,靈魂浮升
1112,1,“增加自身與隊員的物理魔法暴擊傷害”靈魂破壞者系列的技能是？,靈魂權能,靈魂異能,靈魂藝能,靈魂全能,靈魂智能
1113,1,“攻擊成功時，有一定幾率減少攻擊技能冷卻時間”的靈魂破壞者系列被動技能是？,時間加速,減少冷卻時間,碼錶,穿越時空的少女,時空跳躍
1114,1,這是只能在黑暗之魂狀態下使用的靈魂統治者的快速主動技能，可以提高暴擊幾率3秒鐘。該技能的名稱是？,透視眼,千里眼,安托尼,寫輪眼,白眼
1115,1,神騎士的“被擊姿態下也可以使用的護盾反擊技能”的名稱是？,瞬間強擊,護甲破碎,炎爆防護,迴旋盾牌,護盾撞擊
1116,1,“使恢復魔法的各等級治療暴擊和治癒量增加”的演奏家技能是？,治癒增加,淨化,恢復加速,治癒修煉,聖靈加持
1117,1,沒有武器教本技能的職業是什麼？,演奏家,劍聖,操控師,靈魂統治者,神射手
1118,1,這是機甲師、操控師的技能，可以召喚SMG使周圍人進入無敵狀態。請問這個技能的名稱是什麼？,無敵_SMG,無職_SMG,無知_SMG,無敵_SNG,無敵
1119,1,靈魂統治者的技能“巨龍之災”可以召喚“它”發動龍息攻擊。請問“它”的名稱是？,蛇龍其卡斯,玄武,黑月公主,獅身人面像,海龍王
1120,1,靈魂破壞者系列的技能“血腥之錘”可以借助“它”的力量召喚巨錘砸向敵人。請問“它”的名稱是？,拉巴娜,穆拉丁,維塔,托爾,福格斯
1121,1,不能向艾利亞斯的個人格鬥場NPC雷米申請的格鬥場人員是幾名？,10名,8名,6名,4名,2名
1122,1,下面的格鬥場物品中，不屬於格鬥獎勵飾品的是？,格鬥手套,格鬥耳環,格鬥戒指,格鬥眼鏡,格鬥長襪
1123,1,艾利亞斯的餐廳裡掛著一個排風扇。請問這個東西掛在哪個位置？,左上,左下,正中央,右上,右下
1124,1,在艾利亞斯精品店負責管理公會的創建、解散等公會相關事務的NPC是？,修普勒,帕波琳,舒波魯,夏洛,吉爾德
1125,1,艾利亞斯王宮內部住著一位公主。站在海瓊身邊的這位NPC公主的名字是什麼？,海樂妮,莫妮,達妮,吉妮,阿妮
1126,1,艾利亞斯美妝店的寶妮拿在手上的刷子是什麼顏色？,粉紅色,紫色,黑色,黃色,橘色
1127,1,艾利亞斯美妝店裡有各種假髮人體模型。請問這裡一共有幾個假髮人體模型？,11個,7個,5個,9個,13個
1128,1,在艾利亞斯美妝店裡幫助角色改變性別的NPC叫什麼名字？,克洛曼,荷爾蒙,河莉秀,深影,醫生大人
1129,1,萌萌彩虹島提供的拍賣行系統可以?明玩家更輕鬆地進行交易。請問負責拍賣行的NPC叫什麼名字？,莫亞,莫亞,木亞,瑪雅,繆亞
1130,1,萌萌彩虹島規定郵件箱的郵件超過一定數量就不能使用拍賣行。請問郵件箱的上限是幾封郵件？,40封,10封,20封,30封,50封
1131,1,龍京城的屋頂上有幾名NPC？,3名,0名,1名,2名,4名
1132,1,龍京城的首飾店NPC柳香帥討厭的人叫什麼名字？,偉恩,琳寧,亞菲,拉瓦爾,約瑟
1133,1,龍京城的防具店NPC偉恩討厭的人叫什麼名字？,亞菲,宜靜,肖維爾,蘭蒂安,瓊基恩
1134,1,奧亦奇城裡有一位性格奇特，手上拿著土偶的物品商人。請問這位少女的名字是？,卡莉林,遠阪凜,九重凜,鏡音凜,夏目凜
1135,1,可以從艾利亞斯城走到溫泉地區的橋叫什麼名字？,丁伯根橋,梅伯根橋,阿伯根橋,諾伯根橋,克伯根橋
1136,1,下面不屬於競技場種類的是？,下級競技場,初級競技場,中級競技場,上級競技場,核心競技場
1137,1,阿法城的戰鬥用品店裡有伊恩波特和泰特。請問這倆人是什麼關係？,夫妻,戀人,朋友,兄妹,網友
1138,1,擁有與耐久度無關的固定成功率的拼圖等級是？,12級,10級,7級,5級,1級
1139,1,阿法城的首飾店NPC亞伊薩擁有的項鍊名稱是？,聖甲蟲項鍊,旭日之心,大砍刀,審判之槌,烈焰之劍
1140,1,不能獲得及使用AP(攻擊點數)的職業是？,狙擊手,靈魂統治者,宗師,演奏家,操控師
1141,1,獲得及使用BP的職業是？,狙擊手,龍騎兵,操控師,宗師,劍聖
1142,1,可以獲得及使用DP(被擊點數)的職業是？,神騎士,操控師,元素使,靈魂統治者,演奏家
1143,1,可以獲得及使用EP(遊戲幣點數)的職業是？,神射手,狙擊手,演奏家,操控師,劍聖
1144,1,失手把物品誤賣給商店時，可以通過物品回購再次購買物品。請問這個回購清單最多顯示幾件物品？,10個,8個,6個,12個,14個
1145,1,口吃很厲害的貝斯城物品商人的名字是？,奴安,奧恩,莫恩,歐恩,盧恩
1146,1,一天可以做幾個每日任務？,10個,5個,15個,20個,30個
1147,1,愛麗絲石塔位於奧利佛的唉唷唉唷城。請問這座愛麗絲石塔在幾層？,2層,1層,3層,4層,5層
1148,1,唉唷唉唷城2層豎著第一個來到奧利佛城的外地人的銅像。這座銅像的名稱是？,奧列佛銅像,唉唷唉唷銅像,奧利佛雕像,豆粒銅像,聖人銅像
1149,1,可以從奧爾卡海邊進入的亞特蘭提斯城需要乘坐這個移動。請問這是什麼？,潛水艇,飛艇,納伊的氣球,彭哥列列車,幽靈海盜船
1150,1,不屬於癩蛤蟆島副本的地區是？,癩蛤蟆村落,癩蛤蟆樹林,癩蛤蟆山,癩蛤蟆洞穴,癩蛤蟆山谷
1151,1,春值君休息地一共有幾名NPC？,4名,1名,2名,3名,5名
1152,1,在米德卡勒特戰鬥用品店出售武器的NPC是米爾卡。請問米爾卡是什麼種族？,精靈,人類,矮人,哥布林,妖精
1153,1,這裡是連接吉恩蒂亞的米德卡勒特和普雷伊奧斯的天空海的通道。請問這裡是？,神秘森林,被遺忘的平原,黑暗森林,梅伯根橋,利利樂
1154,1,鋼鐵都市的著名匠人貝爾柯特認為鋼鐵都市的人們缺乏“這個”。請問這是什麼？,好脾氣,感受性,同質性,必要性,準備性
1155,1,鋼鐵都市沒有的是？,首飾商人,物品店,武器店,防具店,倉庫
1156,1,陰森住宅的怪物“電鋸狂人”使用的武器是？,電鋸,按摩器,鐳射劍,斧頭,膠手套
1157,1,哥德房屋掉落幾個黃金吊燈？,3個,4個,2個,1個,6個
1158,1,陰森住宅的怪物“亡靈巫師”使用的武器是？,注射器,十字架,電鋸,聽診器,法杖
1159,1,陰森住宅的怪物“靈魂收割者”周圍漂浮著幾個鬼火呢？,3個,5個,2個,1個,4個
1160,1,使用點火物品時使用，對大炮、火炬等物品使用時可以收到奇效的技能是？,點火,縱火,造火,篝火,燒毀
1161,1,有一個地方不用殺怪只跟玩家們聊天也能獲得經驗值。請問這是什麼地方？,雪狸溫泉,雪狸桑拿,雪猴溫泉,雪狸浴池,雪花溫泉
1162,1,哥德房屋的美麗古典卻又實力驚人的BOSS是？,潘朵拉,潘朵拉A夢,德庫拉,亡靈巫師,龐帕內拉
1163,1,可以讓你返回最近儲存的愛麗絲石塔的物品是？,愛麗絲石塔碎片,愛麗絲石塔碎片,愛麗絲記憶碎片,愛麗絲石塔碎片,愛麗絲水晶碎片
1164,1,跟怪物徽章一起拿走時可以獲得黃寶石硬幣箱子的物品是？,怪物舍利,怪物靈魂,怪物硬幣,怪物勳章,怪物卡片
1165,1,艾利亞斯格鬥場裡有幾個路燈？,6個,2個,5個,10個,4個
1166,1,貝斯的餐廳裡有幾個桌子？,5個,2個,6個,8個,沒有
1167,1,坐在阿法的NPC托特肩上的動物是什麼？,鳥,蜥蜴,蛇,猴子,魚
1168,1,由彎彎曲曲的陰暗陋巷和危機四伏的各個路口組成的街道“白色教堂”有3名NPC。其中手上拿著放大鏡，長著可愛雀斑的少女來自什麼地方？,宗師瑪麗彌德,羅切斯特,阿傑羅斯,愛因布林科,埃爾曼西亞
1169,1,利用潛水艇可以到達科學文明高度發達，現已沉入大海的亞特蘭提斯。據說通過亞特蘭提斯可以去往仙人們居住的某個地方。請問這個地方的名稱是？,天門,亞特蘭提斯,艾亞諾勒,艾利亞斯,阿特拉斯
1170,1,想去亞特蘭提斯必須使用奧爾卡海邊的潛水艇。有一種怪物跟這艘潛水艇長得很像。這個怪物的名字是？,機器耶比,人魚公主,毛絨球,土撥鼠,夏奇
1171,1,奧亦奇黑月城的怪物“白影忍者”使用的可怕的武器是？,雙劍,手裡劍,標槍,鉤子,木棍
1172,1,出沒于奧亦奇黑月城，從嘴裡射出雷射光束的可愛的(?)怪物是？,機器耶比,機器貞子,機器恐龍,機器忍者,機器變色龍
1173,1,體魄強壯，幫忙收發郵件的的郵差是什麼顏色？,紅色,黃色,紫色,藍色,綠色
1174,1,奧亦奇武器店屋頂上立著手執長槍的可愛的動物銅像。請問這是什麼動物？,小貓,老虎,狐狸,烏龜,小狗
1175,1,奧亦奇首飾店出售的“OO”面具是按照哪種動物的形象製作的呢？,狐狸,小貓,老虎,烏龜,小狗
1176,1,奧亦奇首飾店出售的奧亦奇人喜歡穿的傳統鞋是？,木鞋,木靴,野拖,膠鞋,草鞋
1177,1,奧亦奇流行的保健食品，使用時可以增加30點魔力的物品是？,烤鰻魚,烤?魚,味增湯,烏冬面,炸蝦
1178,1,這個物品只能在競技場裡面使用，使用後傳送到競技場大廳，可以從NPC努納貝爾那裡購買。請問這是什麼物品？,競技場傳送膠囊,競技場大門膠囊,體育館傳送膠囊,運動場大門膠囊,體育場移動膠囊
1179,1,這個地方可以通過雨林地帶到達，而且是螞蟻怪的棲息之地。請問這是什麼地方？,蟻穴,螞蟻巢穴,螞蟻地獄,山嶽洞穴,地下洞穴
1180,1,艾利亞斯空港有結合科學與魔法製造的尖端交通工具——飛艇。請問艾利亞斯空港有幾艘飛艇？,2艘,3艘,10艘,1艘,5艘
1181,1,艾利亞斯王宮的嵐與蘭花之間有一個小噴泉。這個噴泉的兩邊有兩條魚，中間有一隻動物在噴水。請問位於中間的是什麼動物？,鶴,老虎,獅子,大象,變色龍
1182,1,可以移動到艾利亞斯入口的右側入口的丁伯根橋是連接艾利亞斯和這個地方的橋樑。請問這是什麼地方？,溫泉屋頂,溫泉地下,溫泉內部,溫泉女浴池,溫泉男浴池
1183,1,聯合公會銀光盾牌酒店的屋頂上有一位屋簷上的少女。請問這位少女的眼瞳是什麼形狀？,★,?,■,?,?
1184,1,萌萌彩虹島用戶端的圖示，而且是萌萌彩虹島裡面最可愛的怪物。請問這個怪物的名字是？,耶比,耶比老頭,耶比弟弟,機器耶比,闊嘴怪
1185,1,聯合公會下屬銀光盾牌酒店的莎拉 亞希羅端著的盤子上有幾塊蛋糕？,2塊,1塊,3塊,4塊,沒有
1186,1,小章魚神殿的花美男NPC宇宙大明星保羅大人有幾條腿？,8條,6條,10條,12條,4條
1187,1,奧亦奇黑月城的怪物紫影忍者使用的武器是？,標槍,磁鐵,短劍,石頭,符咒
1188,1,這是一座櫻花盛開，擁有黑月城和貓頭鷹城的城市。這座城市的名字是？,奧亦奇,奧亦櫻,奧亦基,奧亦郎,奧亦梅
1189,1,發放可以在LV.7獲得漂亮寵物蛋的任務“與寵物一起去冒險！”的NPC是誰？,美琳,瑪琳,美玲,櫻桃,賽蘿
1190,1,通過什麼地區可以到達盛產各種礦物的山林礦場？,原野地帶,山林地帶,山嶽地帶,手掌地帶,雨林地帶
1191,1,通過NPC納伊可以前往大癩蛤蟆統治下的癩蛤蟆島。NPC納伊所在的擁有超級科學文明的城市是？,亞特蘭提斯,亞特蘭提斯少女,寶兒,亞特蘭迪斯,艾利亞斯空港
1192,1,這個地方可以通過阿法港右端的傳送門前往，又被稱為童話王國。這個地方的名字是？,貝爾利德伊,貝爾利達伊,登爾利德伊,伊爾利德伊,貝爾利特伊
1193,1,穿著靴子，擁有一雙水汪汪的眼睛，在精靈樹物品店工作的貓咪NPC叫什麼名字？,鞋貓,鞋子,護手,手套,貓咪
1194,1,從這座城市與可以前往普雷伊奧斯地區的神秘森林相通，而且是來自其他星星的旅行者們停留的夢幻之城。這座城市的名字是？,米德卡勒特,亞斯卡勒特,米德卡勒瑪,阿龐卡勒特,米國蓋德
1195,1,有些懸賞任務可以通過消滅目標怪物獲得遊戲幣。貝羅斯城的懸賞公告欄裡唯一可以領取的懸賞任務給出的目標怪物是？,醜八怪統領,醜八怪大王,醜八怪鐵王,格裡莫林,葛布葛布
1196,1,吉恩蒂亞大陸有一頭名叫貝希摩斯的巨型怪物。在哪個地區可以通過挖掘的方式進入貝希摩斯肚子？,奧爾卡海邊,薩勒斯原野,蟻穴,地下洞穴,原野地帶
1197,1,利用這個技能可以從奧爾卡海邊移動到貝希摩斯肚子，從地裡挖出各種物品時也可以使用該技能。請問這個技能的名稱是？,挖掘,採礦,揮鍬,發狂,考古學
1198,1,出沒于黑暗森林，有著厚嘴唇，可以行走的花怪。這種花的名字是？,大嘴食人花,厚嘴食人花,歌手食人花,假日行走花,仙女大王花
1199,1,龍京是由中式建築和造型組成的華麗的城市。龍京的NPC中，位於屋頂上的NPC是？,琳寧,郵差,肖維爾,拉瓦爾,柳香帥
1200,1,發放每日任務的NPC亞菲所在的龍京城酒店牌子上有幾個餃子？,4個,0個,1個,3個,5個
1201,1,改造大師的大部分技能需要使用特殊的EP槽。利用該物品施展“EP恢復”技能可以蓄滿EP。這個物品的名稱是？,能量精華,能量泉水,能量淨水,能量定式,能量正?
1202,1,這是靈魂破壞者的技能，可以借助黑熊的力量給前方敵人造成沉重的打擊。請問該技能的名稱是？,黑熊拳套,粒子鬥士熊,黑熊狸子,噗嗚拳套,結束維爾納用戶端。
1203,1,這是靈魂破壞者唯一的增益技能，可以增加自身和隊伍成員的暴擊傷害。請問該技能的名稱是？,靈魂權能,首爾權能,靈魂拳師,少林寺拳法,靈魂拳擊
1204,1,防止死亡時經驗值減少的一次性消耗品是？,不屈的精神,不屈的意志,不屈的疑心,不屈的午餐,不屈的義士
1205,1,在銀光住宅裡出售武器的NPC的名字是？,拉比,卡比,娜比,多比,瑪比
1206,1,使人聯想起童話《格列佛遊記》中的小人國，可以通過雨林地帶到達的村莊是？,奧利佛,巨人國,徐仁國,棒棒糖,小人國
1207,1,閃耀登場的新職業“靈魂破壞者”和大規模更新！像暴風一樣席捲而來的萌萌彩虹島第二季的名稱是？,暴風,颱風,小風,崩屁,崩潰
1208,1,爬呀爬大樹是直沖雲霄的樹木所在的地區。請問爬呀爬大樹地區共有幾棵直沖雲霄的大樹？,3個,5個,2個,1個,沒有
1209,1,泰特是在阿法的戰鬥用品店出售防具的NPC。請問泰特旁邊陳列了幾個盾牌？,12個,沒有,7個,3個,5個
1210,1,可以從艾利亞斯進入的恐怖村莊副本裡沒有哪種怪物？,鬼怪,毒氣缸,無瞳氣球鬼,死靈使者,紅蓮
1211,1,可以使用格鬥點數從格鬥場的玲那裡購買各種格鬥獎勵物品。請問，購買格鬥首飾需要多少格鬥點數？,1500,1000,500,2000,免費
1212,1,靈魂破壞者使用的外形像怪物的武器是？,靈魂石,魔法石,靈魂醬,松之眼,首爾石
1213,1,艾利亞斯美妝店裡幫忙變更角色性別的NPC的名字是？,克洛曼,漢克洛,克洛曼杜,麥克羅,葛羅曼
1214,1,借助怪物的靈魂與能力發揮強大力量的職業是？,靈魂破壞者,魂魄破壞者,靈魂制動者,靈魂踐踏者,靈魂制動器
1215,1,可以熟練操縱機器，運用自己製作的機器參加戰鬥的職業是？,工程師,靈魂破壞者,工具師,能量波,引擎召喚者
1216,1,艾利亞斯精品店裡負責給物品重新分配屬性的NPC托尼奧的生日是幾月幾號？,41202,41172,41097,41268,41136
1217,1,告知製作技能並且能製作套裝和果凍的艾利亞斯精品店的NPC是？,碧安卡,維因卡,維翁卡,卡安維,維溫坎
1218,1,可以讓同一個伺服器裡的所有玩家看到自己資訊的物品是？,全服喇叭,麥克風,角笛,頻道喇叭,伺服器聊天話筒
1219,1,可以在點數商店購買，幫助玩家在雪狸溫泉獲得更多經驗值的物品是？,雪狸套裝,不良哈士奇套裝,可愛兔子套裝,雪驢套裝,雪蛙套裝
1220,1,可以用CASH購買，用於增加裝備背包空間的物品是？,裝備空間背包,開店單據,背包寵物欄位擴充,神秘的粉末,代理漁桶
1221,1,委託釣魚時使用的漁網，可以用CASH購買的物品是？,代理漁桶,代理漁網,自由漁桶,幸運漁桶,旅行漁桶
1222,1,攜帶時自由使用傳送點，可以用CASH購買的物品是？,傳送水晶,傳送入口,城鎮傳送門,奧蘭之羽,傳送槍
1223,1,死後原地滿狀態復活，可以用CASH購買的物品是？,復活的精髓,復活的定式,復活的法則,復活的連接,復活的金泰源
1224,1,增加一個角色槽，可以用CASH購買的物品是？,角色槽卡,角色增加卡,角色召喚卡,遊戲王卡,聖誕卡
1225,1,12月14日，帶著新職業“靈魂破壞者”和大規模更新，以第二季“暴風”火爆回歸的遊戲是？,萌萌彩虹島,暗血,A3,千年,超級瑪琍
1226,1,老少皆宜的遊戲《萌萌彩虹島》的年齡限制是？,無限制,12禁,15禁,18禁,30禁
1227,1,恐怖村莊的BOSS怪物，負責帶走死者魂魄的閻王使者是？,死靈使者,關節鬼,黑暗邪鬼,香港奶奶,紅色口罩
1228,1,金字塔的BOSS怪物，傳說它會吃掉猜不中謎語的人。這個怪物的名字是？,獅身人面像,撒古斯,法老,厄運,粉紅
1229,1,幽靈海盜船的BOSS怪物，神話中以龐大的身軀和可怕的觸手讓船員們陷入恐懼的巨大海怪是？,海妖,墨斗魚王子,羅圈腿,克利靈,彩色蠟筆
1230,1,香格里拉的BOSS怪物，東西南北中主司北方，由龜和蛇的形象組合而成的是？,玄武,戰玄武,青龍,朱雀,白虎
1231,1,哥德房屋的BOSS怪物，希臘神話中的第一個人類女性，名字寓意“擁有一切天賦的女人”的女人是？,潘朵拉,潘多利,潘朵拉A夢,佩德羅,範冰冰
