ID,_ItemID,_ItemRare,_ItemCount,_SellFactor
144001012,170195401,1,1,100
144001013,170195401,1,1,100
144001014,170195401,1,1,100
144001015,170195401,1,1,100
144001016,170195401,1,1,100
144001017,170195401,1,1,100
144001018,170195401,1,1,100
144001019,170195401,1,1,100
144001020,170195401,1,1,100
144001021,170195401,1,1,100
144001022,170195401,1,1,100
144001023,170195401,1,1,100
144001024,170195401,1,1,100
144001025,170195401,1,1,100
144001026,170195401,1,1,100
144001027,170195401,1,1,100
144001028,170195401,1,1,100
144001029,170195401,1,1,100
144001030,170195401,1,1,100
144001031,170195401,1,1,100
144001032,170195401,1,1,100
144001033,170195401,1,1,100
144001034,170195401,1,1,100
144001035,170195401,1,1,100
144001036,170195401,1,1,100
144001037,170195401,1,1,100
144001038,170195401,1,1,100
144001039,170195401,1,1,100
144001040,170195401,1,1,100
144002001,180202201,1,1,100
144002002,170195401,1,1,100
30013301,170195401,1,1,100
30013302,170195401,1,1,150
30013303,170195401,1,1,200
30013304,170195401,1,1,250
30103301,170195401,1,1,100
30103302,170195401,1,1,150
30103303,170195401,1,1,200
30103304,170195401,1,1,250
30203301,170195401,1,1,100
30203302,170195401,1,1,150
30203303,170195401,1,1,200
30203304,170195401,1,1,250
30303301,170195401,1,1,100
30303302,170195401,1,1,150
30303303,170195401,1,1,200
30303304,170195401,1,1,250
30403301,170195401,1,1,100
30403302,170195401,1,1,150
30403303,170195401,1,1,200
30403304,170195401,1,1,250
30503301,170195401,1,1,100
30503302,170195401,1,1,150
30503303,170195401,1,1,200
30503304,170195401,1,1,250
30603301,170195401,1,1,100
30603302,170195401,1,1,150
30603303,170195401,1,1,200
30603304,170195401,1,1,250
30703301,170195401,1,1,100
30703302,170195401,1,1,150
30703303,170195401,1,1,200
30703304,170195401,1,1,250
30803301,170195401,1,1,100
30803302,170195401,1,1,150
30803303,170195401,1,1,200
30803304,170195401,1,1,250
30903301,170195401,1,1,100
30903302,170195401,1,1,150
30903303,170195401,1,1,200
30903304,170195401,1,1,250
31003301,170195401,1,1,100
31003302,170195401,1,1,150
31003303,170195401,1,1,200
31003304,170195401,1,1,250
31103301,170195401,1,1,100
31103302,170195401,1,1,150
31103303,170195401,1,1,200
31103304,170195401,1,1,250
31203301,170195401,1,1,100
31203302,170195401,1,1,150
31203303,170195401,1,1,200
31203304,170195401,1,1,250
31303301,170195401,1,1,100
31303302,170195401,1,1,150
31303303,170195401,1,1,200
31303304,170195401,1,1,250
31403301,170195401,1,1,100
31403302,170195401,1,1,150
31403303,170195401,1,1,200
31403304,170195401,1,1,250
31503301,170195401,1,1,100
31503302,170195401,1,1,150
31503303,170195401,1,1,200
31503304,170195401,1,1,250
31603301,170195401,1,1,100
31603302,170195401,1,1,150
31603303,170195401,1,1,200
31603304,170195401,1,1,250
31703301,170195401,1,1,100
31703302,170195401,1,1,150
31703303,170195401,1,1,200
31703304,170195401,1,1,250
31803301,170195401,1,1,100
31803302,170195401,1,1,150
31803303,170195401,1,1,200
31803304,170195401,1,1,250
31903301,170195401,1,1,100
31903302,170195401,1,1,150
31903303,170195401,1,1,200
31903304,170195401,1,1,250
144002003,170193912,1,1,100
144002004,160299502,1,1,100
144002005,160299501,1,1,100
144002006,170140196,1,1,100
100120311,190190717,1,1,200
100120321,190190718,1,1,200
100120331,190190719,1,1,200
100120101,170130233,1,1,100
100120102,170130234,1,1,100
100120103,170130236,1,1,100
100120104,170130238,1,1,100
100120107,160290137,1,1,100
144002007,170195401,1,1,100
122001001,160290138,1,1,100
122002001,80770161,1,1,100
29950001,170194887,1,1,100
123001001,160299302,1,1,100
123002001,160299303,1,1,100
123003001,90452218,1,1,1
123003002,20252218,1,1,1
123003003,30152218,1,1,1
123003004,70252218,1,1,1
123003005,90498624,1,1,10000
123003006,50398624,1,1,10000
123003007,10298624,1,1,10000
123003008,70198624,1,1,10000
123003009,90452251,1,1,1
123003010,20252251,1,1,1
123003011,30152251,1,1,1
123003012,80297319,1,1,10000
123003013,80297318,1,1,10000
123003014,170193949,1,1,1
123003015,170193950,1,1,1
123003016,170193951,1,1,1
123003017,170193952,1,1,1
123003018,170193953,1,1,1
123003019,170193954,1,1,1
123003020,170193955,1,1,1
123003021,170193956,1,1,1
123003022,170194208,1,1,1
123003023,170194206,1,1,1
123003024,170105718,1,1,1
123003025,170195401,1,1,50000
123003026,170195401,1,1,50000
123003027,170195401,1,1,50000
123003028,170193801,1,1,1
123003029,170198202,1,1,1
124001001,170170355,1,1,100
20110001,170185550,1,1,100
101310101,190180643,1,1,100
123003030,170195401,1,1,50000
123003031,170195401,1,1,50000
123003032,170195401,1,1,50000
123003033,170195401,1,1,50000
123003034,190179858,1,1,300000
123003035,170171207,1,1,20000000
123003036,170194205,1,1,100000
123003037,170194209,1,1,100000
123003038,170195206,1,1,100
607610101,170195242,1,1,2000000
215010101,190145843,1,1,200000
215010102,170195619,1,1,200000
30014601,170195401,1,1,100
30014602,170195401,1,1,150
30014603,170195401,1,1,200
30014604,170195401,1,1,250
30104601,170195401,1,1,100
30104602,170195401,1,1,150
30104603,170195401,1,1,200
30104604,170195401,1,1,250
30204601,170195401,1,1,100
30204602,170195401,1,1,150
30204603,170195401,1,1,200
30204604,170195401,1,1,250
30304601,170195401,1,1,100
30304602,170195401,1,1,150
30304603,170195401,1,1,200
30304604,170195401,1,1,250
30404601,170195401,1,1,100
30404602,170195401,1,1,150
30404603,170195401,1,1,200
30404604,170195401,1,1,250
30604601,170195401,1,1,100
30604602,170195401,1,1,150
30604603,170195401,1,1,200
30604604,170195401,1,1,250
30804601,170195401,1,1,100
30804602,170195401,1,1,150
30804603,170195401,1,1,200
30804604,170195401,1,1,250
31004601,170195401,1,1,100
31004602,170195401,1,1,150
31004603,170195401,1,1,200
31004604,170195401,1,1,250
31204601,170195401,1,1,100
31204602,170195401,1,1,150
31204603,170195401,1,1,200
31204604,170195401,1,1,250
31404601,170195401,1,1,100
31404602,170195401,1,1,150
31404603,170195401,1,1,200
31404604,170195401,1,1,250
31604601,170195401,1,1,100
31604602,170195401,1,1,150
31604603,170195401,1,1,200
31604604,170195401,1,1,250
31804601,170195401,1,1,100
31804602,170195401,1,1,150
31804603,170195401,1,1,200
31804604,170195401,1,1,250
110014601,300190025,1,1,100
110024701,300190026,1,1,100
110034101,300190024,1,1,100
144001041,300190023,1,1,100
90040501,170195401,1,1,100
60030102,190150105,1,1,100
60010101,80200196,1,1,100
60100101,80200296,1,1,100
60200101,80200396,1,1,100
60400101,80200596,1,1,100
60600101,80200796,1,1,100
60800101,80200996,1,1,100
61000101,80201196,1,1,100
61200101,80201396,1,1,100
61400101,80201596,1,1,100
61600101,80201796,1,1,100
61800101,80201996,1,1,100
60010201,80300196,1,1,100
60100201,80300296,1,1,100
60200201,80300396,1,1,100
60400201,80300596,1,1,100
60600201,80300796,1,1,100
60800201,80300996,1,1,100
61000201,80301196,1,1,100
61200201,80301396,1,1,100
61400201,80301596,1,1,100
61600201,80301796,1,1,100
61800201,80301996,1,1,100
60010301,80700196,1,1,100
60100301,80700296,1,1,100
60200301,80700396,1,1,100
60400301,80700596,1,1,100
60600301,80700796,1,1,100
60800301,80700996,1,1,100
61000301,80701196,1,1,100
61200301,80701396,1,1,100
61400301,80701596,1,1,100
61600301,80701796,1,1,100
61800301,80701996,1,1,100
60010401,80100196,1,1,100
60100401,80100296,1,1,100
60200401,80100396,1,1,100
60400401,80100596,1,1,100
60600401,80100796,1,1,100
60800401,80100996,1,1,100
61000401,80101196,1,1,100
61200401,80101396,1,1,100
61400401,80101596,1,1,100
61600401,80101796,1,1,100
61800401,80101996,1,1,100
60010501,80400196,1,1,100
60100501,80400296,1,1,100
60200501,80400396,1,1,100
60400501,80400596,1,1,100
60600501,80400796,1,1,100
60800501,80400996,1,1,100
61000501,80401196,1,1,100
61200501,80401396,1,1,100
61400501,80401596,1,1,100
61600501,80401796,1,1,100
61800501,80401996,1,1,100
60010601,80800196,1,1,100
60100601,80800296,1,1,100
60200601,80800396,1,1,100
60400601,80800596,1,1,100
60600601,80800796,1,1,100
60800601,80800996,1,1,100
61000601,80801196,1,1,100
61200601,80801396,1,1,100
61400601,80801596,1,1,100
61600601,80801796,1,1,100
61800601,80801996,1,1,100
60010701,80900196,1,1,100
60100701,80900296,1,1,100
60200701,80900396,1,1,100
60400701,80900596,1,1,100
60600701,80900796,1,1,100
60800701,80900996,1,1,100
61000701,80901196,1,1,100
61200701,80901396,1,1,100
61400701,80901596,1,1,100
61600701,80901796,1,1,100
61800701,80901996,1,1,100
60010801,81000194,1,1,100
60100801,81000195,1,1,100
60200801,81000295,1,1,100
60400801,81000495,1,1,100
60600801,81000595,1,1,100
60800801,81000895,1,1,100
61000801,81001095,1,1,100
61200801,81001295,1,1,100
61400801,81001495,1,1,100
61600801,81001695,1,1,100
61800801,81001994,1,1,100
60010901,81200196,1,1,100
60100901,81200296,1,1,100
60200901,81200396,1,1,100
60400901,81200596,1,1,100
60600901,81200796,1,1,100
60800901,81200996,1,1,100
61000901,81201196,1,1,100
61200901,81201396,1,1,100
61400901,81201596,1,1,100
61600901,81201796,1,1,100
61800901,81201996,1,1,100
60011401,81500196,1,1,100
60101401,81500296,1,1,100
60301401,81500396,1,1,100
60401401,81500596,1,1,100
60501401,81500696,1,1,100
60013301,82800198,1,1,100
60103301,82800298,1,1,100
60203301,82800398,1,1,100
60403301,82800598,1,1,100
60603301,82800798,1,1,100
60803301,82800998,1,1,100
61003301,82801198,1,1,100
61203301,82801398,1,1,100
61403301,82801598,1,1,100
61603301,82801798,1,1,100
61803301,82801998,1,1,100
13000101,170195401,1,1,100
13000110,170195401,1,10,100
13000199,170195401,1,99,100
13000201,170195402,1,1,100
13000210,170195402,1,10,100
13000299,170195402,1,99,100
13000301,170195403,1,1,100
13000310,170195403,1,10,100
13000399,170195403,1,99,100
13000401,170195404,1,1,100
13000410,170195404,1,10,100
13000499,170195404,1,99,100
80010101,10310198,1,1,100
80010102,20610198,1,1,100
80010103,30210198,1,1,100
80010104,70210198,1,1,100
80010105,90210198,1,1,100
80100101,10110296,1,1,100
80100102,20610296,1,1,100
80100103,30210296,1,1,100
80100104,70110296,1,1,100
80100105,90210296,1,1,100
80200101,10110396,1,1,100
80200102,20610396,1,1,100
80200103,30210396,1,1,100
80200104,70210396,1,1,100
80200105,90110396,1,1,100
80400101,10210596,1,1,100
80400102,20610596,1,1,100
80400103,30210596,1,1,100
80400104,70210596,1,1,100
80400105,90410596,1,1,100
80600101,10210796,1,1,100
80600102,20610796,1,1,100
80600103,30210796,1,1,100
80600104,70210796,1,1,100
80600105,90410796,1,1,100
80800101,10210996,1,1,100
80800102,20610996,1,1,100
80800103,30210996,1,1,100
80800104,70210996,1,1,100
80800105,90410996,1,1,100
81000101,10211196,1,1,100
81000102,20611196,1,1,100
81000103,30211196,1,1,100
81000104,70211196,1,1,100
81000105,90211196,1,1,100
81200101,10211396,1,1,100
81200102,20611396,1,1,100
81200103,30211396,1,1,100
81200104,70211396,1,1,100
81200105,90411396,1,1,100
81400101,10211596,1,1,100
81400102,20611596,1,1,100
81400103,30211596,1,1,100
81400104,70211596,1,1,100
81400105,90511596,1,1,100
81400106,70211591,1,1,100
81600101,10211796,1,1,100
81600102,20611795,1,1,100
81600103,30211795,1,1,100
81600104,70211796,1,1,100
81600105,90211795,1,1,100
81600106,70211792,1,1,100
81800101,10211995,1,1,100
81800102,20611995,1,1,100
81800103,30211995,1,1,100
81800104,70211995,1,1,100
81800105,90511995,1,1,100
81800106,70211991,1,1,100
60013401,82900196,1,1,100
60103401,82900296,1,1,100
60203401,82900396,1,1,100
60403401,82900496,1,1,100
60603401,82900596,1,1,100
60803401,82900696,1,1,100
61003401,82900796,1,1,100
61203401,82900896,1,1,100
61403401,82900996,1,1,100
61603401,82901096,1,1,100
61803401,82901196,1,1,100
60503501,80601196,1,1,100
60603501,80601396,1,1,100
60803501,80600196,1,1,100
61003501,80600396,1,1,100
61203501,80600596,1,1,100
61403501,80600796,1,1,100
61603501,80600996,1,1,100
61803501,80601996,1,1,100
60503601,80501197,1,1,100
60603601,80501397,1,1,100
60803601,80500197,1,1,100
61003601,80500397,1,1,100
61203601,80500597,1,1,100
61403601,80500797,1,1,100
61603601,80500997,1,1,100
61803601,80501897,1,1,100
60503701,81301198,1,1,100
60603701,81301397,1,1,100
60803701,81300197,1,1,100
61003701,81300397,1,1,100
61203701,81300597,1,1,100
61403701,81300797,1,1,100
61603701,81300998,1,1,100
61803701,81301997,1,1,100
60503801,81401196,1,1,100
60603801,81401396,1,1,100
60803801,81400196,1,1,100
61003801,81400396,1,1,100
61203801,81400596,1,1,100
61403801,81400796,1,1,100
61603801,81400996,1,1,100
61803801,81401996,1,1,100
60503901,81600186,1,1,100
60603901,81600181,1,1,100
60803901,81600281,1,1,100
61003901,81600282,1,1,100
61203901,81600381,1,1,100
61403901,81600382,1,1,100
61603901,81600481,1,1,100
61803901,81600482,1,1,100
61404001,81801598,1,1,100
61604001,81801798,1,1,100
61804001,81801998,1,1,100
61404101,81901598,1,1,100
61604101,81901798,1,1,100
61804101,81901998,1,1,100
61404201,82001598,1,1,100
61604201,82001798,1,1,100
61804201,82001998,1,1,100
61404301,82101598,1,1,100
61604301,82101798,1,1,100
61804301,82101998,1,1,100
61404401,82601598,1,1,100
61604401,82601798,1,1,100
61804401,82601998,1,1,100
61404501,82201598,1,1,100
61604501,82201798,1,1,100
61804501,82201998,1,1,100
61404601,82301598,1,1,100
61604601,82301798,1,1,100
61804601,82301998,1,1,100
61404701,82401598,1,1,100
61604701,82401798,1,1,100
61804701,82401998,1,1,100
61404801,82501598,1,1,100
61604801,82501798,1,1,100
61804801,82501998,1,1,100
60014901,160100198,1,1,100
60104901,160100298,1,1,100
60204901,160100398,1,1,100
60404901,160100598,1,1,100
60604901,160100798,1,1,100
60804901,160100998,1,1,100
61004901,160101198,1,1,100
61204901,160101398,1,1,100
61404901,160101598,1,1,100
61604901,160103398,1,1,100
61804901,160103598,1,1,100
60015001,81100196,1,1,100
60105001,81100396,1,1,100
60205001,81100596,1,1,100
60405001,81100796,1,1,100
60605001,81100996,1,1,100
60805001,81101196,1,1,100
61005001,81101396,1,1,100
61205001,81101596,1,1,100
61405001,81101796,1,1,100
61605001,81101896,1,1,100
61805001,81101996,1,1,100
20110002,170441771,1,1,100
20110003,170140119,1,1,100
20110004,170140120,1,1,100
20110005,170140121,1,1,100
123003039,170111407,1,1,100
123003040,170170009,1,1,100
123003041,170170010,1,1,100
123003042,170170011,1,1,100
123003043,170170012,1,1,100
124001002,170112302,1,1,100
20110006,170441774,1,1,100
60015101,84000196,1,1,100
60105101,84000296,1,1,100
60205101,84000396,1,1,100
60405101,84000496,1,1,100
60605101,84000596,1,1,100
60805101,84000696,1,1,100
61005101,84000796,1,1,100
61205101,84000896,1,1,100
61405101,84000996,1,1,100
61605101,84001096,1,1,100
61805101,84001196,1,1,100
90020102,190170108,1,1,100
80000202,190170402,1,1,100
80000203,190170404,1,1,100
80000204,190170502,1,1,100
80000205,190170504,1,1,100
80000206,190170602,1,1,100
80000207,190170604,1,1,100
144002008,190144823,1,1,100
60016101,84200101,1,1,100
60106101,84200298,1,1,100
60206101,84200398,1,1,100
60406101,84200498,1,1,100
60606101,84200598,1,1,100
60806101,84200698,1,1,100
61006101,84200798,1,1,100
61206101,84200898,1,1,100
61406101,84200998,1,1,100
61606101,84201098,1,1,100
61806101,84201198,1,1,100
604710101,170140401,1,1,100
101310102,190170303,1,1,100
1310301,190145203,1,1,100
60017101,84300196,1,1,100
60507101,84300296,1,1,100
215010103,190145844,1,1,1000000
1310302,165900100,5,1,100
721410101,170171340,1,1,100
209270101,160105601,1,1,100
125001001,170200103,1,1,100
125001002,170200207,1,1,100
29980002,170140122,1,1,100
1310303,164401101,1,1,100
723110101,170171366,1,1,100
60018101,84400196,1,1,100
60508101,84400296,1,1,100
727910101,82700311,1,1,100
783310101,190146092,1,1,1000000
61357101,84500998,1,1,100
1310304,190146493,1,1,100
60019101,84601001,1,1,100
90000001,84200101,1,1,100
90000002,84200298,2,1,100
90000003,84200398,3,1,100
90000004,84200498,4,1,100
90000005,84200598,5,1,100
4567,0,1,0,100
4568,0,1,0,100
4569,0,1,0,100
4570,0,1,0,100
4571,0,1,0,100
4572,0,1,0,100
4573,0,1,0,100
4574,0,1,0,100
4575,0,1,0,100
4576,0,1,0,100
4577,0,1,0,100
4578,0,1,0,100
4579,0,1,0,100
4580,0,1,0,100
4581,0,1,0,100
4582,0,1,0,100
4583,0,1,0,100
4584,0,1,0,100
4585,0,1,0,100
4586,0,1,0,100
4587,0,1,0,100
4588,0,1,0,100
4589,0,1,0,100
4590,0,1,0,100
4591,0,1,0,100
4592,0,1,0,100
4593,0,1,0,100
4594,0,1,0,100
4595,0,1,0,100
4596,0,1,0,100
4597,0,1,0,100
4598,0,1,0,100
4599,0,1,0,100
4600,0,1,0,100
4601,0,1,0,100
4602,0,1,0,100
4603,0,1,0,100
4604,0,1,0,100
4605,0,1,0,100
4606,0,1,0,100
4607,0,1,0,100
4608,0,1,0,100
4609,0,1,0,100
4610,0,1,0,100
4611,0,1,0,100
4612,0,1,0,100
4613,0,1,0,100
4614,0,1,0,100
4615,0,1,0,100
4616,0,1,0,100
4617,0,1,0,100
4618,0,1,0,100
4619,0,1,0,100
4620,0,1,0,100
4621,0,1,0,100
4622,0,1,0,100
4623,0,1,0,100
4624,0,1,0,100
4625,0,1,0,100
4626,0,1,0,100
4627,0,1,0,100
4628,0,1,0,100
4629,0,1,0,100
4630,0,1,0,100
4631,0,1,0,100
4632,0,1,0,100
4633,0,1,0,100
4634,0,1,0,100
4635,0,1,0,100
4636,0,1,0,100
4637,0,1,0,100
4638,0,1,0,100
4639,0,1,0,100
4640,0,1,0,100
4641,0,1,0,100
4642,0,1,0,100
4643,0,1,0,100
4644,0,1,0,100
4645,0,1,0,100
4646,0,1,0,100
4647,0,1,0,100
4648,0,1,0,100
4649,0,1,0,100
4650,0,1,0,100
4651,0,1,0,100
4652,0,1,0,100
4653,0,1,0,100
4654,0,1,0,100
4655,0,1,0,100
4656,0,1,0,100
4657,0,1,0,100
4658,0,1,0,100
4659,0,1,0,100
4660,0,1,0,100
4661,0,1,0,100
4662,0,1,0,100
4663,0,1,0,100
4664,0,1,0,100
4665,0,1,0,100
4666,0,1,0,100
4667,0,1,0,100
4668,0,1,0,100
4669,0,1,0,100
4670,0,1,0,100
4671,0,1,0,100
4672,0,1,0,100
4673,0,1,0,100
4674,0,1,0,100
4675,0,1,0,100
4676,0,1,0,100
4677,0,1,0,100
4678,0,1,0,100
4679,0,1,0,100
4680,0,1,0,100
4681,0,1,0,100
4682,0,1,0,100
4683,0,1,0,100
4684,0,1,0,100
4685,0,1,0,100
4686,0,1,0,100
4687,0,1,0,100
4688,0,1,0,100
4689,0,1,0,100
4690,0,1,0,100
4691,0,1,0,100
4692,0,1,0,100
4693,0,1,0,100
4694,0,1,0,100
4695,0,1,0,100
4696,0,1,0,100
4697,0,1,0,100
4698,0,1,0,100
4699,0,1,0,100
4700,0,1,0,100
4701,0,1,0,100
4702,0,1,0,100
4703,0,1,0,100
4704,0,1,0,100
4705,0,1,0,100
4706,0,1,0,100
4707,0,1,0,100
4708,0,1,0,100
4709,0,1,0,100
4710,0,1,0,100
4711,0,1,0,100
4712,0,1,0,100
4713,0,1,0,100
4714,0,1,0,100
4715,0,1,0,100
4716,0,1,0,100
4717,0,1,0,100
4718,0,1,0,100
4719,0,1,0,100
4720,0,1,0,100
4721,0,1,0,100
4722,0,1,0,100
4723,0,1,0,100
4724,0,1,0,100
4725,0,1,0,100
4726,0,1,0,100
4727,0,1,0,100
4728,0,1,0,100
4729,0,1,0,100
4730,0,1,0,100
4731,0,1,0,100
4732,0,1,0,100
4733,0,1,0,100
4734,0,1,0,100
4735,0,1,0,100
4736,0,1,0,100
4737,0,1,0,100
4738,0,1,0,100
4739,0,1,0,100
4740,0,1,0,100
4741,0,1,0,100
4742,0,1,0,100
4743,0,1,0,100
4744,0,1,0,100
4745,0,1,0,100
4746,0,1,0,100
4747,0,1,0,100
4748,0,1,0,100
4749,0,1,0,100
4750,0,1,0,100
4751,0,1,0,100
4752,0,1,0,100
4753,0,1,0,100
4754,0,1,0,100
4755,0,1,0,100
4756,0,1,0,100
4757,0,1,0,100
4758,0,1,0,100
4759,0,1,0,100
4760,0,1,0,100
4761,0,1,0,100
4762,0,1,0,100
4763,0,1,0,100
4764,0,1,0,100
4765,0,1,0,100
4766,0,1,0,100
4767,0,1,0,100
4768,0,1,0,100
4769,0,1,0,100
4770,0,1,0,100
4771,0,1,0,100
4772,0,1,0,100
4773,0,1,0,100
4774,0,1,0,100
4775,0,1,0,100
4776,0,1,0,100
4777,0,1,0,100
4778,0,1,0,100
4779,0,1,0,100
4780,0,1,0,100
4781,0,1,0,100
4782,0,1,0,100
4783,0,1,0,100
4784,0,1,0,100
4785,0,1,0,100
4786,0,1,0,100
4787,0,1,0,100
4788,0,1,0,100
4789,0,1,0,100
4790,0,1,0,100
4791,0,1,0,100
4792,0,1,0,100
4793,0,1,0,100
4794,0,1,0,100
4795,0,1,0,100
4796,0,1,0,100
4797,0,1,0,100
4798,0,1,0,100
4799,0,1,0,100
4800,0,1,0,100
4801,0,1,0,100
4802,0,1,0,100
4803,0,1,0,100
4804,0,1,0,100
4805,0,1,0,100
4806,0,1,0,100
4807,0,1,0,100
4808,0,1,0,100
4809,0,1,0,100
4810,0,1,0,100
4811,0,1,0,100
4812,0,1,0,100
4813,0,1,0,100
4814,0,1,0,100
4815,0,1,0,100
4816,0,1,0,100
4817,0,1,0,100
4818,0,1,0,100
4819,0,1,0,100
4820,0,1,0,100
4821,0,1,0,100
4822,0,1,0,100
4823,0,1,0,100
4824,0,1,0,100
4825,0,1,0,100
4826,0,1,0,100
4827,0,1,0,100
4828,0,1,0,100
4829,0,1,0,100
4830,0,1,0,100
4831,0,1,0,100
4832,0,1,0,100
4833,0,1,0,100
4834,0,1,0,100
4835,0,1,0,100
4836,0,1,0,100
4837,0,1,0,100
4838,0,1,0,100
4839,0,1,0,100
4840,0,1,0,100
4841,0,1,0,100
4842,0,1,0,100
4843,0,1,0,100
4844,0,1,0,100
4845,0,1,0,100
4846,0,1,0,100
4847,0,1,0,100
4848,0,1,0,100
4849,0,1,0,100
4850,0,1,0,100
4851,0,1,0,100
4852,0,1,0,100
4853,0,1,0,100
4854,0,1,0,100
4855,0,1,0,100
4856,0,1,0,100
4857,0,1,0,100
4858,0,1,0,100
4859,0,1,0,100
4860,0,1,0,100
4861,0,1,0,100
4862,0,1,0,100
4863,0,1,0,100
4864,0,1,0,100
4865,0,1,0,100
4866,0,1,0,100
4867,0,1,0,100
4868,0,1,0,100
4869,0,1,0,100
4870,0,1,0,100
4871,0,1,0,100
4872,0,1,0,100
4873,0,1,0,100
4874,0,1,0,100
4875,0,1,0,100
4876,0,1,0,100
4877,0,1,0,100
4878,0,1,0,100
4879,0,1,0,100
4880,0,1,0,100
4881,0,1,0,100
4882,0,1,0,100
4883,0,1,0,100
4884,0,1,0,100
4885,0,1,0,100
4886,0,1,0,100
4887,0,1,0,100
4888,0,1,0,100
4889,0,1,0,100
4890,0,1,0,100
4891,0,1,0,100
4892,0,1,0,100
4893,0,1,0,100
4894,0,1,0,100
4895,0,1,0,100
4896,0,1,0,100
4897,0,1,0,100
4898,0,1,0,100
4899,0,1,0,100
4900,0,1,0,100
4901,0,1,0,100
4902,0,1,0,100
4903,0,1,0,100
4904,0,1,0,100
4905,0,1,0,100
4906,0,1,0,100
4907,0,1,0,100
4908,0,1,0,100
4909,0,1,0,100
4910,0,1,0,100
4911,0,1,0,100
4912,0,1,0,100
4913,0,1,0,100
4914,0,1,0,100
4915,0,1,0,100
4916,0,1,0,100
4917,0,1,0,100
4918,0,1,0,100
4919,0,1,0,100
4920,0,1,0,100
4921,0,1,0,100
4922,0,1,0,100
4923,0,1,0,100
4924,0,1,0,100
4925,0,1,0,100
4926,0,1,0,100
4927,0,1,0,100
4928,0,1,0,100
4929,0,1,0,100
4930,0,1,0,100
4931,0,1,0,100
4932,0,1,0,100
4933,0,1,0,100
4934,0,1,0,100
4935,0,1,0,100
4936,0,1,0,100
4937,0,1,0,100
4938,0,1,0,100
4939,0,1,0,100
4940,0,1,0,100
4941,0,1,0,100
4942,0,1,0,100
4943,0,1,0,100
4944,0,1,0,100
4945,0,1,0,100
4946,0,1,0,100
4947,0,1,0,100
4948,0,1,0,100
4949,0,1,0,100
4950,0,1,0,100
4951,0,1,0,100
4952,0,1,0,100
4953,0,1,0,100
4954,0,1,0,100
4955,0,1,0,100
4956,0,1,0,100
4957,0,1,0,100
4958,0,1,0,100
4959,0,1,0,100
4960,0,1,0,100
4961,0,1,0,100
4962,0,1,0,100
4963,0,1,0,100
4964,0,1,0,100
4965,0,1,0,100
4966,0,1,0,100
4967,0,1,0,100
4968,0,1,0,100
4969,0,1,0,100
4970,0,1,0,100
4971,0,1,0,100
4972,0,1,0,100
4973,0,1,0,100
4974,0,1,0,100
4975,0,1,0,100
4976,0,1,0,100
4977,0,1,0,100
4978,0,1,0,100
4979,0,1,0,100
4980,0,1,0,100
4981,0,1,0,100
4982,0,1,0,100
4983,0,1,0,100
4984,0,1,0,100
4985,0,1,0,100
4986,0,1,0,100
4987,0,1,0,100
4988,0,1,0,100
4989,0,1,0,100
4990,0,1,0,100
4991,0,1,0,100
4992,0,1,0,100
4993,0,1,0,100
4994,0,1,0,100
4995,0,1,0,100
4996,0,1,0,100
4997,0,1,0,100
4998,0,1,0,100
4999,0,1,0,100
5000,0,1,0,100
