ID,_Name,_Description,_Result,_Result_View,_Result_Count,_Kind,_Category,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_Value2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_Value2,_Material1,_Material_Count1,_Material2,_Material_Count2,_Material3,_Material_Count3,_Material4,_Material_Count4,_Material5,_Material_Count5,_Material6,_Material_Count6,_Material7,_Material_Count7,_Material8,_Material_Count8,_Material9,_Material_Count9,_Material10,_Material_Count10,_Opt_Min,_Opt_Max,_Success_Probability,_Base_Lv,_Success_Probability_Min,_Success_Probability_Max,_Success_Probability_Revision,_Charge,_Cooltime_ID,_Cooltime
1129002,闇影爆焰巨錘(S),,1129002,84300401,1,1,129,1,382,2,0,1,3,30,0,0,0,0,0,0,0,0,0,180134426,150,180134430,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,2,5,95,100,17500,0,0
1129003,黑暗爆焰巨錘(S),,1129003,84300501,1,1,129,1,382,3,0,1,3,50,0,0,0,0,0,0,0,0,0,180134426,200,180134427,5,180134430,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,3,5,95,100,27500,0,0
1129004,仇恨爆焰巨錘(S),,1129004,84300601,1,1,129,1,382,4,0,1,3,70,0,0,0,0,0,0,0,0,0,180134426,250,180134427,45,180134430,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,4,5,95,100,37500,0,0
1129005,狂怒爆焰巨錘(S),,1129005,84300701,1,1,129,1,382,5,0,1,3,90,0,0,0,0,0,0,0,0,0,180134426,300,180134427,125,180134430,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,5,5,95,100,47500,0,0
1129006,邪惡爆焰巨錘(S),,1129006,84300801,1,1,129,1,382,6,0,1,3,110,0,0,0,0,0,0,0,0,0,180134427,275,180134428,20,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,6,5,95,100,57500,0,0
1129007,毀壞爆焰巨錘(S),,1129007,84300901,1,1,129,1,382,7,0,1,3,130,0,0,0,0,0,0,0,0,0,180134427,325,180134428,80,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,7,5,95,100,67500,0,0
1129008,熔岩爆焰巨錘(S),,1129008,84301001,1,1,129,1,382,8,0,1,3,150,0,0,0,0,0,0,0,0,0,180134428,275,180134429,5,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,8,5,95,100,77500,0,0
1129009,飛斬爆焰巨錘(S),,1129009,84301101,1,1,129,1,382,9,0,1,3,170,0,0,0,0,0,0,0,0,0,180134428,325,180134429,45,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,9,5,95,100,87500,0,0
1129010,巨龍爆焰巨錘(S),,1129010,84301201,1,1,129,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,180134428,375,180134429,125,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,10,5,95,100,97500,0,0
206030,爆焰巨錘套,,206030,40103101,1,2,205,1,382,2,0,1,3,15,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,2,100,100,0,40000,0,0
1603060,華爾基莉長槍,,1603060,80802901,1,1,1,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,90,180134430,10,180118902,100,0,0,0,0,0,0,0,0,0,0,0,0,100,300,70,7,5,95,100,125000,0,0
1603061,華爾基莉雙手劍,,1603061,80402901,1,1,1,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,90,180134430,10,180118902,100,0,0,0,0,0,0,0,0,0,0,0,0,100,300,70,7,5,95,100,125000,0,0
1603062,華爾基莉雙刀,,1603062,80602901,1,1,1,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,90,180134430,10,180118902,100,0,0,0,0,0,0,0,0,0,0,0,0,100,300,70,7,5,95,100,125000,0,0
1603063,華爾基莉單手劍,,1603063,80302901,1,1,1,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,90,180134430,10,180118902,100,0,0,0,0,0,0,0,0,0,0,0,0,100,300,70,7,5,95,100,125000,0,0
1603064,華爾基莉戰錘,,1603064,80702901,1,1,1,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,90,180134430,10,180118902,100,0,0,0,0,0,0,0,0,0,0,0,0,100,300,70,7,5,95,100,125000,0,0
1603065,華爾基莉刺手,,1603065,80102901,1,1,1,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,90,180134430,10,180118902,100,0,0,0,0,0,0,0,0,0,0,0,0,100,300,70,7,5,95,100,125000,0,0
1603066,華爾基莉杖,,1603066,81202901,1,1,1,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,90,180134430,10,180118902,100,0,0,0,0,0,0,0,0,0,0,0,0,100,300,70,7,5,95,100,125000,0,0
1603067,華爾基莉魔法球,,1603067,80502901,1,1,1,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,90,180134430,10,180118902,100,0,0,0,0,0,0,0,0,0,0,0,0,100,300,70,7,5,95,100,125000,0,0
1603068,華爾基莉吉他,,1603068,81302901,1,1,1,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,90,180134430,10,180118902,100,0,0,0,0,0,0,0,0,0,0,0,0,100,300,70,7,5,95,100,125000,0,0
1603069,華爾基莉弓,,1603069,80902901,1,1,1,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,90,180134430,10,180118902,100,0,0,0,0,0,0,0,0,0,0,0,0,100,300,70,7,5,95,100,125000,0,0
1603070,華爾基莉匕首,,1603070,80202901,1,1,1,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,90,180134430,10,180118902,100,0,0,0,0,0,0,0,0,0,0,0,0,100,300,70,7,5,95,100,125000,0,0
1603071,華爾基莉雙槍,,1603071,81402901,1,1,1,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,90,180134430,10,180118902,100,0,0,0,0,0,0,0,0,0,0,0,0,100,300,70,7,5,95,100,125000,0,0
1603072,華爾基莉狂弩,,1603072,81002901,1,1,1,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,90,180134430,10,180118902,100,0,0,0,0,0,0,0,0,0,0,0,0,100,300,70,7,5,95,100,125000,0,0
1603073,華爾基莉 MG,,1603073,81602901,1,1,1,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,90,180134430,10,180118902,100,0,0,0,0,0,0,0,0,0,0,0,0,100,300,70,7,5,95,100,125000,0,0
1603074,華爾基莉靈魂,,1603074,82802901,1,1,1,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,90,180134430,10,180118902,100,0,0,0,0,0,0,0,0,0,0,0,0,100,300,70,7,5,95,100,125000,0,0
1603075,華爾基莉魔力卡片,,1603075,82902601,1,1,1,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,90,180134430,10,180118902,100,0,0,0,0,0,0,0,0,0,0,0,0,100,300,70,7,5,95,100,125000,0,0
1603076,華爾基莉黑狼玉,,1603076,84002901,1,1,1,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,90,180134430,10,180118902,100,0,0,0,0,0,0,0,0,0,0,0,0,100,300,70,7,5,95,100,125000,0,0
1603077,華爾基莉魔法權杖,,1603077,84202901,1,1,1,1,382,7,0,1,3,90,0,0,0,0,0,0,0,0,0,180134427,650,180134428,90,180134430,10,180118902,100,0,0,0,0,0,0,0,0,0,0,0,0,100,300,70,7,5,95,100,125000,0,0
1603078,蘊含星之氣息藥水,,1603078,170171333,1,5,1,1,382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,190145357,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,100,100,100,0,0,0
1603079,蘊含星之誠心藥水,,1603079,170171334,1,5,1,1,382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,190145357,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,100,100,100,0,0,0
1603080,蘊含星之祝福藥水,,1603080,170171335,1,5,1,1,382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,190145357,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,100,100,100,0,0,0
1603081,星光鑰匙(7日),※※星光鑰匙※※\n 7日期間制\n 吃星星的樹專用鑰匙,1603081,164400601,1,3,1,1,382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,190145357,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,100,100,100,0,0,0
1313105,塔勒曼的蘋果徽章,,1313105,164600701,1,3,313,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190145348,10,190145349,10,190145350,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1313106,塔勒曼的草莓徽章,,1313106,164800801,1,3,313,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190145348,10,190145349,10,190145350,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1313107,挖掘團的綠色徽章,,1313107,164500501,1,3,313,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190145467,10,190145468,10,190145469,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1313108,挖掘團的橘色徽章,,1313108,164700501,1,3,313,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190145467,10,190145468,10,190145469,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1310102,突變卡哇伊的胸針,,1310102,165300201,1,3,310,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190145464,10,190145465,10,190145466,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1312101,特莉妮婭的狸貓圖騰,,1312101,165500201,1,3,312,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190145498,10,190145499,10,190145501,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,3000000,0,0
1307103,魔族教本,,1307103,164200601,1,3,307,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190145502,10,190145503,10,190145504,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1603096,閃亮的暴風藥水(30分鐘),,1603096,170193810,1,5,1,1,382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170195215,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,100,100,100,0,0,0
1603097,活動暴風藥水(30分鐘),,1603097,170193811,1,5,1,1,382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170198115,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,100,100,100,0,0,0
1308102,蝴蝶之影綴飾,,1308102,165400301,1,3,308,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190145706,15,190145707,15,190145708,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1406104,高卡路里紅色結晶,,1406104,160300501,1,4,406,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190145703,15,190145704,15,190145705,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1406105,高卡路里黃色結晶,,1406105,160400501,1,4,406,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190145703,15,190145704,15,190145705,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1406106,高卡路里藍色結晶,,1406106,160500501,1,4,406,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190145703,15,190145704,15,190145705,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1309103,奉春植的猴子貼紙,,1309103,165100501,1,3,309,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190145709,15,190145710,15,190145711,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1311102,修練腰帶,,1311102,165200501,1,3,311,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190145820,10,190145821,10,190145822,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,3000000,0,0
1313109,高級戰士的徽章,,1313109,164600801,1,3,313,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190145817,10,190145818,10,190145819,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,3000000,0,0
1313110,高級鬥士的徽章,,1313110,164800901,1,3,313,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190145817,10,190145818,10,190145819,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,3000000,0,0
1603108,特別的紅色急救箱 (30),,1603108,170100204,30,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170195404,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,8,5,95,100,50000,0,0
1603109,特別的藍色急救箱 (30),,1603109,170100304,30,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170195404,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,8,5,95,100,50000,0,0
1130001,實用鎖鏈劍(S),,1130001,84400301,1,1,130,1,382,1,0,1,3,10,0,0,0,0,0,0,0,0,0,180134426,100,180134430,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,1,5,95,100,7500,0,0
1130002,心型鎖鏈劍(S),,1130002,84400401,1,1,130,1,382,2,0,1,3,30,0,0,0,0,0,0,0,0,0,180134426,150,180134430,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,2,5,95,100,17500,0,0
1130003,王冠鎖鏈劍(S),,1130003,84400501,1,1,130,1,382,3,0,1,3,50,0,0,0,0,0,0,0,0,0,180134426,200,180134427,5,180134430,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,3,5,95,100,27500,0,0
1130004,星型鎖鏈劍(S),,1130004,84400601,1,1,130,1,382,4,0,1,3,70,0,0,0,0,0,0,0,0,0,180134426,250,180134427,45,180134430,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,4,5,95,100,37500,0,0
1130005,復仇鎖鏈劍(S),,1130005,84400701,1,1,130,1,382,5,0,1,3,90,0,0,0,0,0,0,0,0,0,180134426,300,180134427,125,180134430,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,5,5,95,100,47500,0,0
1130006,利刃鎖鏈劍(S),,1130006,84400801,1,1,130,1,382,6,0,1,3,110,0,0,0,0,0,0,0,0,0,180134427,275,180134428,20,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,6,5,95,100,57500,0,0
1130007,神龍鎖鏈劍(S),,1130007,84400901,1,1,130,1,382,7,0,1,3,130,0,0,0,0,0,0,0,0,0,180134427,325,180134428,80,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,7,5,95,100,67500,0,0
1130008,天理鎖鏈劍(S),,1130008,84401001,1,1,130,1,382,8,0,1,3,150,0,0,0,0,0,0,0,0,0,180134428,275,180134429,5,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,8,5,95,100,77500,0,0
1130009,邪惡鎖鏈劍(S),,1130009,84401101,1,1,130,1,382,9,0,1,3,170,0,0,0,0,0,0,0,0,0,180134428,325,180134429,45,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,9,5,95,100,87500,0,0
1130010,神聖的鎖鏈劍(S),,1130010,84401201,1,1,130,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,180134428,375,180134429,125,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,10,5,95,100,97500,0,0
206032,鎖鏈劍套,,206032,40103201,1,2,205,1,382,2,0,1,3,15,0,0,0,0,0,0,0,0,0,180134426,300,180134430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,100,2,100,100,0,40000,0,0
1603098,高級糖漿,,1603098,170195643,1,5,1,1,382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170198441,1,170198442,1,170198443,1,170198445,1,170198447,1,0,0,0,0,0,0,0,0,0,0,0,0,100,1,100,100,100,0,0,0
1313111,深淵徽章,,1313111,164500601,1,3,313,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190145954,10,190145955,10,190145956,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1313112,海洋徽章,,1313112,164700601,1,3,313,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190145954,10,190145955,10,190145956,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1310103,烏龜胸針,,1310103,165300301,1,3,310,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190145950,10,190145951,10,190145952,10,190145953,10,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1307104,幻影教本,,1307104,164200701,1,3,307,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190146034,10,190146035,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
620027,知名頭盔,,620027,90511911,1,2,1,1,382,10,0,1,3,135,0,0,0,0,0,0,0,0,0,180131302,10,180131401,10,180131101,10,180130901,10,180133591,1,0,0,0,0,0,0,0,0,0,0,100,300,100,10,100,100,100,300000,0,0
620028,知名上衣,,620028,20611911,1,2,1,1,382,10,0,1,3,135,0,0,0,0,0,0,0,0,0,180133502,10,180133512,10,180133522,10,180133572,10,180125103,1,0,0,0,0,0,0,0,0,0,0,100,300,100,10,100,100,100,300000,0,0
620029,知名褲裙,,620029,30211911,1,2,1,1,382,10,0,1,3,135,0,0,0,0,0,0,0,0,0,180133211,10,180133241,10,180133242,10,180133222,10,180133591,1,0,0,0,0,0,0,0,0,0,0,100,300,100,10,100,100,100,300000,0,0
620030,知名手套,,620030,10211911,1,2,1,1,382,10,0,1,3,135,0,0,0,0,0,0,0,0,0,180133501,10,180133511,10,180133521,10,180133541,10,180124102,1,0,0,0,0,0,0,0,0,0,0,100,300,100,10,100,100,100,300000,0,0
620031,知名靴子,,620031,70211921,1,2,1,1,382,10,0,1,3,135,0,0,0,0,0,0,0,0,0,180133352,10,180133341,10,180133342,10,180133332,10,180124102,1,0,0,0,0,0,0,0,0,0,0,100,300,100,10,100,100,100,300000,0,0
1313098,蘊含不滅之力的浪漫徽章,,1313098,164800301,1,3,313,1,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,190144224,1,180134363,10,180134356,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,300,80,10,100,100,100,0,0,0
1313099,蘊含不滅智慧的浪漫徽章,,1313099,164800401,1,3,313,1,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,190144225,1,180134363,10,180134356,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,300,80,10,100,100,100,0,0,0
1313100,蘊含不滅協調的浪漫徽章,,1313100,164800501,1,3,313,1,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,190144226,1,180134363,10,180134356,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,300,80,10,100,100,100,0,0,0
1309104,古代大象貼紙,,1309104,165100601,1,3,309,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190146176,10,190146179,10,190146180,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1308103,法老綴飾,,1308103,165400401,1,3,308,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190146175,10,190146177,10,190146178,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1406107,法老的紅色結晶,,1406107,160300701,1,4,406,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190146175,10,190146177,10,190146178,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1406108,法老的黃色結晶,,1406108,160400701,1,4,406,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190146175,10,190146177,10,190146178,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1406109,法老的藍色結晶,,1406109,160500701,1,4,406,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190146175,10,190146177,10,190146178,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1140001,佩拉斯寶石短錐(S),,1140001,84501001,1,1,131,1,382,8,0,1,3,155,0,0,0,0,0,0,0,0,0,180134428,275,180134429,5,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,8,5,95,100,77500,0,0
1140002,血紅寶石短錐(S),,1140002,84501101,1,1,131,1,382,9,0,1,3,175,0,0,0,0,0,0,0,0,0,180134428,325,180134429,45,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,9,5,95,100,87500,0,0
1140003,寒冰寶石短錐(S),,1140003,84501201,1,1,131,1,382,10,0,1,3,195,0,0,0,0,0,0,0,0,0,180134428,375,180134429,125,180134430,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,330,60,10,5,95,100,97500,0,0
1406110,超人腰帶,,1406110,165200601,1,3,311,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190146263,10,190146264,10,190146265,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1406111,地獄第2個徽章,,1406111,164600901,1,3,313,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190146268,10,190146269,10,190146270,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1406112,地獄第4個徽章,,1406112,164801001,1,3,313,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190146268,10,190146269,10,190146270,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1406113,山林徽章,,1406113,164501201,1,3,313,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190146385,10,190146386,10,190146387,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1406115,樹林徽章,,1406115,164701201,1,3,313,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190146385,10,190146386,10,190146387,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1406114,兔子胸針,,1406114,165300401,1,3,310,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,190146388,10,190146389,10,190146390,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,100,10,100,100,100,0,0,0
1406116,噩夢的遺物,,1406116,165600301,1,3,314,1,382,10,0,1,3,190,0,0,0,0,0,0,0,0,0,80500508,1,190146920,100,190146921,100,180134430,999,180134429,999,180134428,999,180134427,999,180134426,999,0,0,0,0,200,200,100,10,60,60,100,3000000,0,0
1501017,公會的特別果汁 (10) - 公會食物,\n聚集我們公會成員的氣息!! 乾杯! 各種能力值上升\n\n※效果※\n最大 HP + 3000\n最小傷害 + 40%\n爆擊傷害 + 30%\n持續時間: 10分鐘,1501017,170196213,10,5,505,1,382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170105714,10,170105719,10,170105720,10,170105721,10,170105722,10,0,0,0,0,0,0,0,0,0,0,0,0,100,1,100,100,100,0,0,0
1501018,公會的特別果汁 (10) - 特別材料,\n聚集我們公會成員的氣息!! 乾杯! 各種能力值上升\n\n※效果※\n最大 HP + 3000\n最小傷害 + 40%\n爆擊傷害 + 30%\n持續時間: 10分鐘,1501018,170196213,10,5,505,1,382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,190146992,1,190147014,1,190147015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,100,100,100,0,0,0
1402001,覺醒石,,1402001,166200107,1,4,407,1,382,10,0,0,0,0,0,0,0,0,0,0,0,0,0,180134428,100,180134429,100,180134430,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,200,60,10,60,100,100,30000000,0,0
2202181,[活動] 情意滿滿的巧克力,,2202181,1300001331,1,5,505,1,382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1300001328,5,1300001329,5,1300001330,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,100,100,100,0,0,0
