ID,_Description,_AddTime1,_Material1,_AddTime2,_Material2,_AddTime3,_Material3,_AddTime4,_Material4,_AddTime5,_Material5,_AddTime6,_Material6
700105313,? ??★13,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105314,? ??★14,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105315,? ??★15,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105316,? ??★16,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105317,? ??★17,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105318,? ??★18,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105319,? ??★19,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105320,? ??★20,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105321,?? ? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105322,??? ? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105323,??? ?? ? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105324,???? ? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105325,???? ?? ? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105403,??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105404,??? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105405,???? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105501,???? ?★1,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105502,???? ?★2,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105503,???? ?★3,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105504,???? ?★4,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105505,?? ????★5,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105506,?? ????★6,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105507,?? ????★7,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105508,?? ????★8,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105509,?? ????★9,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105510,????★10,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105511,????★11,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105512,????★12,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105513,????★13,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105514,????★14,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105515,????★15,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105516,????★16,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105517,????★17,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105518,????★18,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105519,????★19,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105520,????★20,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105521,?? ????,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105522,??? ????,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105523,??? ?? ????,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105524,???? ????,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105525,???? ?? ????,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105601,?? ?★1,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105602,?? ?★2,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105603,?? ?★3,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105604,?? ?★4,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105605,?? ??★5,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105606,?? ??★6,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105607,?? ??★7,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105608,?? ??★8,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105609,?? ??★9,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105610,??★10,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105611,??★11,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105612,??★12,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105613,??★13,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105614,??★14,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105615,??★15,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105616,??★16,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105617,??★17,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105618,??★18,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105619,??★19,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105620,??★20,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105621,?? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105622,??? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105623,??? ?? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105624,???? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105625,???? ?? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105701,??? ?★1,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105702,??? ?★2,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105703,??? ?★3,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105704,??? ?★4,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105705,?? ???★5,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105706,?? ???★6,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105707,?? ???★7,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105708,?? ???★8,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105709,?? ???★9,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105710,???★10,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105711,???★11,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105712,???★12,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105713,???★13,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105714,???★14,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105715,???★15,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105716,???★16,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105717,???★17,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105718,???★18,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105719,???★19,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105720,???★20,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105721,?? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105722,??? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105723,??? ?? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105724,???? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105725,???? ?? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700103828,???? ??? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105801,?? ?★1,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105802,?? ?★2,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105803,?? ?★3,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105804,?? ?★4,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105805,?? ??★5,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105806,?? ??★6,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105807,?? ??★7,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105808,?? ??★8,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105809,?? ??★9,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105810,??★10,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105811,??★11,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105812,??★12,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105813,??★13,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105814,??★14,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105815,??★15,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105816,??★16,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105817,??★17,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105818,??★18,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105819,??★19,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105820,??★20,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105821,?? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105822,??? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105823,??? ?? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105824,???? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105825,???? ?? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105901,?? ?★1,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105902,?? ?★2,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105903,?? ?★3,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105904,?? ?★4,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105905,?? ??★5,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105906,?? ??★6,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105907,?? ??★7,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105908,?? ??★8,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105909,?? ??★9,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105910,??★10,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105911,??★11,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105912,??★12,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105913,??★13,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105914,??★14,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105915,??★15,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105916,??★16,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105917,??★17,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105918,??★18,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105919,??★19,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105920,??★20,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105921,?? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105922,??? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105923,??? ?? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105924,???? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105925,???? ?? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700106001,?? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700106301,???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700101528,??? ????? ??? ??,360,190170102,720,190170108,0,0,0,0,0,0,0,0
700104828,??? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700106401,?? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700106402,?? ?? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700106701,???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700106901,??,360,190170102,720,190170108,0,0,0,0,0,0,0,0
700105127,10?? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700107001,??,360,190170102,720,190170108,0,0,0,0,0,0,0,0
700107201,??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700107326,??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700107401,??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700105332,???? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700107601,???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700107801,????,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700108201,???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700102920,??? ????(Lv.20),720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700102921,?? ??? ????,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700102820,?? ????(Lv.20),720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700102821,?? ?? ????,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700108401,?? ????,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700108601,???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700108701,??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700108801,??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700106903,??? ??,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
1100000015,拳四郎,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
1100000032,奇娜,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
1100000033,布迪奇娜,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
700107701,?? ???,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
1100000036,阿斯蒙蒂斯,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
1100000049,HAPPY(60日),720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
1100000055,麒麟(60日),720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
1100000056,活動:淘氣龍,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
1100000057,活動:小蜜蜂,720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
1100000059,雪爾奇(60日),720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
1100000061,時尚Q比(60日),720,190170101,1440,190170104,2160,190170105,360,190170106,720,190170107,0,0
1345,,0,0,0,0,0,0,0,0,0,0,0,0
1346,,0,0,0,0,0,0,0,0,0,0,0,0
1347,,0,0,0,0,0,0,0,0,0,0,0,0
1348,,0,0,0,0,0,0,0,0,0,0,0,0
1349,,0,0,0,0,0,0,0,0,0,0,0,0
1350,,0,0,0,0,0,0,0,0,0,0,0,0
1351,,0,0,0,0,0,0,0,0,0,0,0,0
1352,,0,0,0,0,0,0,0,0,0,0,0,0
1353,,0,0,0,0,0,0,0,0,0,0,0,0
1354,,0,0,0,0,0,0,0,0,0,0,0,0
1355,,0,0,0,0,0,0,0,0,0,0,0,0
1356,,0,0,0,0,0,0,0,0,0,0,0,0
1357,,0,0,0,0,0,0,0,0,0,0,0,0
1358,,0,0,0,0,0,0,0,0,0,0,0,0
1359,,0,0,0,0,0,0,0,0,0,0,0,0
1360,,0,0,0,0,0,0,0,0,0,0,0,0
1361,,0,0,0,0,0,0,0,0,0,0,0,0
1362,,0,0,0,0,0,0,0,0,0,0,0,0
1363,,0,0,0,0,0,0,0,0,0,0,0,0
1364,,0,0,0,0,0,0,0,0,0,0,0,0
1365,,0,0,0,0,0,0,0,0,0,0,0,0
1366,,0,0,0,0,0,0,0,0,0,0,0,0
1367,,0,0,0,0,0,0,0,0,0,0,0,0
1368,,0,0,0,0,0,0,0,0,0,0,0,0
1369,,0,0,0,0,0,0,0,0,0,0,0,0
1370,,0,0,0,0,0,0,0,0,0,0,0,0
1371,,0,0,0,0,0,0,0,0,0,0,0,0
1372,,0,0,0,0,0,0,0,0,0,0,0,0
1373,,0,0,0,0,0,0,0,0,0,0,0,0
1374,,0,0,0,0,0,0,0,0,0,0,0,0
1375,,0,0,0,0,0,0,0,0,0,0,0,0
1376,,0,0,0,0,0,0,0,0,0,0,0,0
1377,,0,0,0,0,0,0,0,0,0,0,0,0
1378,,0,0,0,0,0,0,0,0,0,0,0,0
1379,,0,0,0,0,0,0,0,0,0,0,0,0
1380,,0,0,0,0,0,0,0,0,0,0,0,0
1381,,0,0,0,0,0,0,0,0,0,0,0,0
1382,,0,0,0,0,0,0,0,0,0,0,0,0
1383,,0,0,0,0,0,0,0,0,0,0,0,0
1384,,0,0,0,0,0,0,0,0,0,0,0,0
1385,,0,0,0,0,0,0,0,0,0,0,0,0
1386,,0,0,0,0,0,0,0,0,0,0,0,0
1387,,0,0,0,0,0,0,0,0,0,0,0,0
1388,,0,0,0,0,0,0,0,0,0,0,0,0
1389,,0,0,0,0,0,0,0,0,0,0,0,0
1390,,0,0,0,0,0,0,0,0,0,0,0,0
1391,,0,0,0,0,0,0,0,0,0,0,0,0
1392,,0,0,0,0,0,0,0,0,0,0,0,0
1393,,0,0,0,0,0,0,0,0,0,0,0,0
1394,,0,0,0,0,0,0,0,0,0,0,0,0
1395,,0,0,0,0,0,0,0,0,0,0,0,0
1396,,0,0,0,0,0,0,0,0,0,0,0,0
1397,,0,0,0,0,0,0,0,0,0,0,0,0
1398,,0,0,0,0,0,0,0,0,0,0,0,0
1399,,0,0,0,0,0,0,0,0,0,0,0,0
1400,,0,0,0,0,0,0,0,0,0,0,0,0
1401,,0,0,0,0,0,0,0,0,0,0,0,0
1402,,0,0,0,0,0,0,0,0,0,0,0,0
1403,,0,0,0,0,0,0,0,0,0,0,0,0
1404,,0,0,0,0,0,0,0,0,0,0,0,0
1405,,0,0,0,0,0,0,0,0,0,0,0,0
1406,,0,0,0,0,0,0,0,0,0,0,0,0
1407,,0,0,0,0,0,0,0,0,0,0,0,0
1408,,0,0,0,0,0,0,0,0,0,0,0,0
1409,,0,0,0,0,0,0,0,0,0,0,0,0
1410,,0,0,0,0,0,0,0,0,0,0,0,0
1411,,0,0,0,0,0,0,0,0,0,0,0,0
1412,,0,0,0,0,0,0,0,0,0,0,0,0
1413,,0,0,0,0,0,0,0,0,0,0,0,0
1414,,0,0,0,0,0,0,0,0,0,0,0,0
1415,,0,0,0,0,0,0,0,0,0,0,0,0
1416,,0,0,0,0,0,0,0,0,0,0,0,0
1417,,0,0,0,0,0,0,0,0,0,0,0,0
1418,,0,0,0,0,0,0,0,0,0,0,0,0
1419,,0,0,0,0,0,0,0,0,0,0,0,0
1420,,0,0,0,0,0,0,0,0,0,0,0,0
1421,,0,0,0,0,0,0,0,0,0,0,0,0
1422,,0,0,0,0,0,0,0,0,0,0,0,0
1423,,0,0,0,0,0,0,0,0,0,0,0,0
1424,,0,0,0,0,0,0,0,0,0,0,0,0
1425,,0,0,0,0,0,0,0,0,0,0,0,0
1426,,0,0,0,0,0,0,0,0,0,0,0,0
1427,,0,0,0,0,0,0,0,0,0,0,0,0
1428,,0,0,0,0,0,0,0,0,0,0,0,0
1429,,0,0,0,0,0,0,0,0,0,0,0,0
1430,,0,0,0,0,0,0,0,0,0,0,0,0
1431,,0,0,0,0,0,0,0,0,0,0,0,0
1432,,0,0,0,0,0,0,0,0,0,0,0,0
1433,,0,0,0,0,0,0,0,0,0,0,0,0
1434,,0,0,0,0,0,0,0,0,0,0,0,0
1435,,0,0,0,0,0,0,0,0,0,0,0,0
1436,,0,0,0,0,0,0,0,0,0,0,0,0
1437,,0,0,0,0,0,0,0,0,0,0,0,0
1438,,0,0,0,0,0,0,0,0,0,0,0,0
1439,,0,0,0,0,0,0,0,0,0,0,0,0
1440,,0,0,0,0,0,0,0,0,0,0,0,0
1441,,0,0,0,0,0,0,0,0,0,0,0,0
1442,,0,0,0,0,0,0,0,0,0,0,0,0
1443,,0,0,0,0,0,0,0,0,0,0,0,0
1444,,0,0,0,0,0,0,0,0,0,0,0,0
1445,,0,0,0,0,0,0,0,0,0,0,0,0
1446,,0,0,0,0,0,0,0,0,0,0,0,0
1447,,0,0,0,0,0,0,0,0,0,0,0,0
1448,,0,0,0,0,0,0,0,0,0,0,0,0
1449,,0,0,0,0,0,0,0,0,0,0,0,0
1450,,0,0,0,0,0,0,0,0,0,0,0,0
1451,,0,0,0,0,0,0,0,0,0,0,0,0
1452,,0,0,0,0,0,0,0,0,0,0,0,0
1453,,0,0,0,0,0,0,0,0,0,0,0,0
1454,,0,0,0,0,0,0,0,0,0,0,0,0
1455,,0,0,0,0,0,0,0,0,0,0,0,0
1456,,0,0,0,0,0,0,0,0,0,0,0,0
1457,,0,0,0,0,0,0,0,0,0,0,0,0
1458,,0,0,0,0,0,0,0,0,0,0,0,0
1459,,0,0,0,0,0,0,0,0,0,0,0,0
1460,,0,0,0,0,0,0,0,0,0,0,0,0
1461,,0,0,0,0,0,0,0,0,0,0,0,0
1462,,0,0,0,0,0,0,0,0,0,0,0,0
1463,,0,0,0,0,0,0,0,0,0,0,0,0
1464,,0,0,0,0,0,0,0,0,0,0,0,0
1465,,0,0,0,0,0,0,0,0,0,0,0,0
1466,,0,0,0,0,0,0,0,0,0,0,0,0
1467,,0,0,0,0,0,0,0,0,0,0,0,0
1468,,0,0,0,0,0,0,0,0,0,0,0,0
1469,,0,0,0,0,0,0,0,0,0,0,0,0
1470,,0,0,0,0,0,0,0,0,0,0,0,0
1471,,0,0,0,0,0,0,0,0,0,0,0,0
1472,,0,0,0,0,0,0,0,0,0,0,0,0
1473,,0,0,0,0,0,0,0,0,0,0,0,0
1474,,0,0,0,0,0,0,0,0,0,0,0,0
1475,,0,0,0,0,0,0,0,0,0,0,0,0
1476,,0,0,0,0,0,0,0,0,0,0,0,0
1477,,0,0,0,0,0,0,0,0,0,0,0,0
1478,,0,0,0,0,0,0,0,0,0,0,0,0
1479,,0,0,0,0,0,0,0,0,0,0,0,0
1480,,0,0,0,0,0,0,0,0,0,0,0,0
1481,,0,0,0,0,0,0,0,0,0,0,0,0
1482,,0,0,0,0,0,0,0,0,0,0,0,0
1483,,0,0,0,0,0,0,0,0,0,0,0,0
1484,,0,0,0,0,0,0,0,0,0,0,0,0
1485,,0,0,0,0,0,0,0,0,0,0,0,0
1486,,0,0,0,0,0,0,0,0,0,0,0,0
1487,,0,0,0,0,0,0,0,0,0,0,0,0
1488,,0,0,0,0,0,0,0,0,0,0,0,0
1489,,0,0,0,0,0,0,0,0,0,0,0,0
1490,,0,0,0,0,0,0,0,0,0,0,0,0
1491,,0,0,0,0,0,0,0,0,0,0,0,0
1492,,0,0,0,0,0,0,0,0,0,0,0,0
1493,,0,0,0,0,0,0,0,0,0,0,0,0
1494,,0,0,0,0,0,0,0,0,0,0,0,0
1495,,0,0,0,0,0,0,0,0,0,0,0,0
1496,,0,0,0,0,0,0,0,0,0,0,0,0
1497,,0,0,0,0,0,0,0,0,0,0,0,0
1498,,0,0,0,0,0,0,0,0,0,0,0,0
1499,,0,0,0,0,0,0,0,0,0,0,0,0
1500,,0,0,0,0,0,0,0,0,0,0,0,0
1501,,0,0,0,0,0,0,0,0,0,0,0,0
1502,,0,0,0,0,0,0,0,0,0,0,0,0
1503,,0,0,0,0,0,0,0,0,0,0,0,0
1504,,0,0,0,0,0,0,0,0,0,0,0,0
1505,,0,0,0,0,0,0,0,0,0,0,0,0
1506,,0,0,0,0,0,0,0,0,0,0,0,0
1507,,0,0,0,0,0,0,0,0,0,0,0,0
1508,,0,0,0,0,0,0,0,0,0,0,0,0
1509,,0,0,0,0,0,0,0,0,0,0,0,0
1510,,0,0,0,0,0,0,0,0,0,0,0,0
1511,,0,0,0,0,0,0,0,0,0,0,0,0
1512,,0,0,0,0,0,0,0,0,0,0,0,0
1513,,0,0,0,0,0,0,0,0,0,0,0,0
1514,,0,0,0,0,0,0,0,0,0,0,0,0
1515,,0,0,0,0,0,0,0,0,0,0,0,0
1516,,0,0,0,0,0,0,0,0,0,0,0,0
1517,,0,0,0,0,0,0,0,0,0,0,0,0
1518,,0,0,0,0,0,0,0,0,0,0,0,0
1519,,0,0,0,0,0,0,0,0,0,0,0,0
1520,,0,0,0,0,0,0,0,0,0,0,0,0
1521,,0,0,0,0,0,0,0,0,0,0,0,0
1522,,0,0,0,0,0,0,0,0,0,0,0,0
1523,,0,0,0,0,0,0,0,0,0,0,0,0
1524,,0,0,0,0,0,0,0,0,0,0,0,0
1525,,0,0,0,0,0,0,0,0,0,0,0,0
1526,,0,0,0,0,0,0,0,0,0,0,0,0
1527,,0,0,0,0,0,0,0,0,0,0,0,0
1528,,0,0,0,0,0,0,0,0,0,0,0,0
1529,,0,0,0,0,0,0,0,0,0,0,0,0
1530,,0,0,0,0,0,0,0,0,0,0,0,0
1531,,0,0,0,0,0,0,0,0,0,0,0,0
1532,,0,0,0,0,0,0,0,0,0,0,0,0
1533,,0,0,0,0,0,0,0,0,0,0,0,0
1534,,0,0,0,0,0,0,0,0,0,0,0,0
1535,,0,0,0,0,0,0,0,0,0,0,0,0
1536,,0,0,0,0,0,0,0,0,0,0,0,0
1537,,0,0,0,0,0,0,0,0,0,0,0,0
1538,,0,0,0,0,0,0,0,0,0,0,0,0
1539,,0,0,0,0,0,0,0,0,0,0,0,0
1540,,0,0,0,0,0,0,0,0,0,0,0,0
1541,,0,0,0,0,0,0,0,0,0,0,0,0
1542,,0,0,0,0,0,0,0,0,0,0,0,0
1543,,0,0,0,0,0,0,0,0,0,0,0,0
1544,,0,0,0,0,0,0,0,0,0,0,0,0
1545,,0,0,0,0,0,0,0,0,0,0,0,0
1546,,0,0,0,0,0,0,0,0,0,0,0,0
1547,,0,0,0,0,0,0,0,0,0,0,0,0
1548,,0,0,0,0,0,0,0,0,0,0,0,0
1549,,0,0,0,0,0,0,0,0,0,0,0,0
