ID,_Icon1,_IconIndex1,_Place_Info1,_NPC_Info1,_Icon2,_IconIndex2,_Place_Info2,_NPC_Info2,_Talk1,_Talk2,_Purpose,_Accept_Message,_Accept_Image,_Complete_Message,_Complete_Image,_City_Name,_Mission_OnOff1,_Mission_OnOff2,_Mission_OnOff3,_Mission_OnOff4,_Quest_BaseLV,_Quest_Kind,_Quest_Guidegroup,_Quest_Npcposition,_Quest_Purpseposition,_Quest_Next,_Quest_Guidediable,_Quest_DifficultyLV,_Mission_Note1,_Npc_Talk1,_Npc_Talk2,_Npc_Talk3,_Npc_Talk4,_Npc_Talk5,_Npc_Talk6
112000061,10005000,70,金字塔,托特,10005000,70,金字塔,托特,據說，木乃伊殭屍在皮膚上抹了毒後，攻擊人們，是個非常可惡的怪物。,還沒有解藥能解這些毒，你能去收集這些毒嗎？,需要從“金字塔”的 [木乃伊殭屍] 那裡收集 <毒缸> 18個。,幫我調查那個毒吧。,0,如果研究一下這個毒，應該也可以弄到解藥。,0,40,1,1,1,1,59,一般,2,18,18,112000062,1,59,,0,0,0,0,0,0
112000062,10005000,70,金字塔,托特,10005000,70,金字塔,托特,你拿過來的毒，已經送到阿法村了…,我也研究一下這些毒，你能幫我去收集一些嗎？,需要從“金字塔”的 [木乃伊殭屍] 那裡收集 <毒缸> 18個。,不好意思，總拜託你。,0,謝謝，我也會為了你研究這個毒的。,0,40,1,1,1,1,59,一般,2,18,18,112000063,1,59,,0,0,0,0,0,0
112000063,10005000,70,金字塔,托特,10005000,70,金字塔,托特,通過木乃伊殭屍的皮膚，可以獲取到古老王朝相關的資訊。,雖然聞起來刺鼻，但對研究考古學的學者來講是個非常重要的研究資料。能再去收集一些嗎？,需要從“金字塔”的 [木乃伊殭屍] 那裡收集 <腐爛的木乃伊皮膚> 18個。,味兒很臭，小心點。,0,呃哦！這味兒真是令人作嘔啊。,0,40,1,1,1,1,59,一般,2,18,18,112000064,1,59,,0,0,0,0,0,0
112000064,10005000,70,金字塔,托特,10005000,70,金字塔,托特,好像是木乃伊殭屍阻擋了一些地區後，不讓道呢。,木乃伊殭屍肯定是在這裡守護什麼東西。 先去擊殺妨礙我們的木乃伊殭屍吧,需要消滅“金字塔”的 [木乃伊殭屍] 20隻。,那就拜託了。,0,謝謝。,0,40,1,1,1,1,59,一般,2,18,18,0,1,59,,0,0,0,0,0,0
112000065,10005000,70,金字塔,托特,10005000,70,金字塔,托特,據說，木乃伊殭屍的毒是在古代王朝製作的毒當中，也屬於是強效的毒。,若這些毒傳到阿法村民身上就不好了。 快去把回收那些毒吧。,需要從“金字塔”的 [木乃伊殭屍] 那裡收集 <毒缸> 18個。,那就拜託了。,0,呼……這個地方真是和地獄沒什麼兩樣。,0,40,1,1,1,1,59,一般,2,18,18,112000066,1,59,,0,0,0,0,0,0
112000066,10005000,70,金字塔,托特,10005000,70,金字塔,托特,木乃伊殭屍應該是古代王朝時期死去的人，那麼多人能變成木乃伊殭屍，還真神秘呀…,去擊殺木乃伊殭屍，看看能不能從他們身上獲取有用的資訊。,需要消滅“金字塔”的 [木乃伊殭屍] 20隻。,那就拜託了。,0,能拿到情報嗎？,0,40,1,1,1,1,59,一般,2,18,18,112000067,1,59,,0,0,0,0,0,0
112000067,10005000,69,金字塔,琪拉,10005000,70,金字塔,托特,你認識阿法村的琪拉嗎？,據我得到的消息，琪拉正在金字塔內修煉。你去見一下琪拉吧,需要與“金字塔”的“琪拉”對話。,去見見琪拉，看看他安不安全。,0,嗯？托特叫你過來的？,0,40,1,1,1,1,60,一般,2,18,18,112000068,1,60,,0,0,0,0,0,0
112000068,10005000,70,金字塔,托特,10005000,69,金字塔,琪拉,托特，您擔心什麼呀……我雖然看似瘦弱，但能這麼自由地進入到金字塔深處，可想實力相當喲。,你去告訴托特，不用為我擔心，好嗎？,需要與“金字塔”的“托特”對話。,說清楚，不要讓托特擔心。,0,呵呵呵~琪拉也真是了不起。,0,40,1,1,1,1,60,一般,2,18,18,112000069,1,60,,0,0,0,0,0,0
112000069,10005000,69,金字塔,琪拉,10005000,70,金字塔,托特,呵呵呵~琪拉再怎麼厲害，在這毫無人煙的金字塔，即使是皮肉之傷，也會變成無法挽回的事件喲。,要不你去陪琪拉一起修煉，怎樣？,需要與“金字塔”的“琪拉”對話。,我可以獨自回到村莊，不用擔心。,0,嗯？要修煉？呼~沒辦法了。,0,40,1,1,1,1,60,一般,2,18,18,0,1,60,,0,0,0,0,0,0
112000070,10005000,69,金字塔,琪拉,10005000,69,金字塔,琪拉,我來這裡是為了實驗自己的實力。,首先我需要個地方能靜心修煉，冒險家您能幫我嗎？,"需要消滅""金字塔""的 [骷髏戰士] 20隻。",那就拜託了。,0,哦~比想像中強大哦？,0,40,1,1,1,1,60,一般,2,18,18,112000071,1,60,,0,0,0,0,0,0
112000071,10005000,69,金字塔,琪拉,10005000,69,金字塔,琪拉,呼~真除掉了骷髏戰士吧？但連個小刮傷也沒有呢？,恩~~奇怪！不失禮的話您能幫我去擊殺骷髏戰士，並獲取其證物嗎？,"需要從""金字塔""的 [骷髏戰士] 那裡收集 <骷髏> 18個。",不是不相信你…,0,啊啊！實力真是出眾啊。,0,40,1,1,1,1,60,一般,2,18,18,112000072,1,60,,0,0,0,0,0,0
112000072,10005000,69,金字塔,琪拉,10005000,69,金字塔,琪拉,哎呀！我來金字塔很匆忙，沒來得及準備充足的糧食呢……,先去找一些能吃的東西，冒險家您會幫我一起尋找吧？,"需要從""金字塔""的 [骷髏戰士] 那裡收集 <腐爛的肉塊> 18個。",那就拜託了。,0,嗚哦！這個絕對沒法吃啊……,0,40,1,1,1,1,60,一般,2,18,18,112000073,1,60,,0,0,0,0,0,0
112000073,10005000,69,金字塔,琪拉,10005000,69,金字塔,琪拉,就委託阿法村的居民準備食物吧 ……,先去擊殺骷髏戰士，鍛煉一下！,"需要消滅""金字塔""的 [骷髏戰士] 20隻。",冒險家也一起修煉怎麼樣？,0,呼~實力好像真的在進步哦？,0,40,1,1,1,1,60,一般,2,18,18,0,1,60,,0,0,0,0,0,0
112000074,10005000,69,金字塔,琪拉,10005000,69,金字塔,琪拉,除掉骷髏戰士時，看到過還活著的殭屍了嗎？,他們其實是人類，在臨死之前好像被一些魔力妖化了。,"需要消滅""金字塔""的 [半死屍怪] 23隻。",總感覺還有魔王的味道，修煉起來會很有意思，嘿嘿~,0,嗚哇~果然是個強大的傢伙啊？,0,40,1,1,1,1,61,一般,2,18,18,112000075,1,61,,0,0,0,0,0,0
112000075,10005000,69,金字塔,琪拉,10005000,69,金字塔,琪拉,啊，肚子餓呀……修練時，還是不能缺食物，不然就不能專注了。,在這種地方找食物簡直難如登天。就當是修煉，去挑戰一次如何？,"需要從""金字塔""的 [半死屍怪] 那裡收集 <稍微腐爛的肉塊> 20個。",我負責左邊，遊俠負責右邊怎麼樣？,0,唔哇！這個根本沒法吃……,0,40,1,1,1,1,61,一般,2,18,18,112000076,1,61,,0,0,0,0,0,0
112000076,10005000,69,金字塔,琪拉,10005000,69,金字塔,琪拉,我想把修煉的證據拿給阿法村的居民，有能證明的物品嗎？,能找到在此地修煉的憑證您也會名揚天下，去試一下如何？,"需要從""金字塔""的 [半死屍怪] 那裡收集 <稍徵破損的殭屍爪> 20個。",村民們會為我驕傲吧？嘿嘿~,0,嗯……這個程度是不是可以呢？,0,40,1,1,1,1,61,一般,2,18,18,112000077,1,61,,0,0,0,0,0,0
112000077,10005000,69,金字塔,琪拉,10005000,69,金字塔,琪拉,冒險家您除掉還活著的殭屍時，也感受過陰森森的氣息嗎？,肯定有一種魔力，我們需要再去確認一下。,"需要消滅""金字塔""的 [半死屍怪] 23隻。",冒險家也要來確認一下那個氣息嗎？,0,呼……難以琢磨的氣息啊。,0,40,1,1,1,1,61,一般,2,18,18,112000078,1,61,,0,0,0,0,0,0
112000078,10005000,69,金字塔,琪拉,10005000,69,金字塔,琪拉,阿法村民中，有個人跟我聯繫，說他想研究還活著的殭屍。,我受人之托，要從半死屍怪身上能獲取的東東交上去。但數量太多，我一個人的力量是遠遠不夠的。,"需要從""金字塔""的 [半死屍怪] 那裡收集 <稍微腐爛的肉塊> 10個，<稍徵破損的殭屍爪> 10個。",冒險家也能一起來幫忙嗎？,0,這個分量應該足夠了吧。,0,40,1,1,1,1,61,一般,2,18,18,0,1,61,,0,0,0,0,0,0
112000079,10005000,69,金字塔,琪拉,10005000,69,金字塔,琪拉,除掉了還活著的殭屍，感到自己是勇士，還能與魔王的部下戰鬥，而且還覺得積累了實力，很開心呀。,就當做是鍛煉，我們一起去擊殺那些半死屍怪吧？,"需要消滅""金字塔""的 [半死屍怪] 23隻。",誰除掉的最慢，誰做今天的飯怎麼樣？呼呼~,0,呼~真是挺累的。,0,40,1,1,1,1,61,一般,2,18,18,112000080,1,61,,0,0,0,0,0,0
112000080,10005000,70,金字塔,托特,10005000,69,金字塔,琪拉,嗯……由於一直在修練，還沒來得及確認托特的安危呢。,不好意思！ 我還在修煉！ 您能幫我去問候一下托特嗎？,需要與“金字塔”的“托特”對話。,那就拜託了。,0,呵呵呵~我過得很好。,0,40,1,1,1,1,61,一般,2,18,18,112000081,1,61,,0,0,0,0,0,0
112000081,10005000,69,金字塔,琪拉,10005000,70,金字塔,托特,我正好做完研究，正好想回阿法村呢。,不用擔心我，回去和琪拉一起鍛煉自己吧,需要與“金字塔”的“琪拉”對話。,你回到阿法村莊的時候應該變成很優秀的冒險家了。,0,嗯？這麼快就來了？,0,40,1,1,1,1,62,一般,2,18,18,0,1,62,,0,0,0,0,0,0
112000082,10005000,69,金字塔,琪拉,10005000,69,金字塔,琪拉,在這裡，看到過叫吞天獸的怪物嗎？據說，它是守護這片地區財寶的非常強大的怪物。,我想挑戰一下那傢伙，你能陪我一起去嗎？,"需要消滅""金字塔""的 [吞天獸] 23隻。",很想知道是有多強大的傢伙。,0,呼……真是非常強大的傢伙啊。,0,40,1,1,1,1,62,一般,2,18,18,112000083,1,62,,0,0,0,0,0,0
112000083,10005000,69,金字塔,琪拉,10005000,69,金字塔,琪拉,做夢也沒想到吞天獸會這麼厲害。,在這些強大的傢伙面前，我熱血沸騰，這到底是為什麼呢？ 哈哈！,"需要消滅""金字塔""的 [吞天獸] 23隻。",冒險家的好勝心應該也在按耐不住吧？,0,嗚哇！,0,40,1,1,1,1,62,一般,2,18,18,112000084,1,62,,0,0,0,0,0,0
112000084,10005000,70,金字塔,托特,10005000,69,金字塔,琪拉,哎喲……雖然不是大傷口，但除掉吞天獸時受了點小傷。,裡面裝的是什麼毒我不清楚…… 若托特還在金字塔，我能向他求助嗎？,需要與“金字塔”的“托特”對話。,冒險家來之前我會儘量養好傷的。,0,嗯？呵呵~這真是大事啊。,0,40,1,1,1,1,62,一般,2,18,18,112000085,1,62,,0,0,0,0,0,0
112000085,10005000,69,金字塔,琪拉,10005000,70,金字塔,托特,如果是因吞天獸而受的傷，使用吞天獸的皮就能治癒。,吞天獸之皮有強效的治療效果，能瞬間療傷。快去收集一些交給琪拉。,"需要從""金字塔""的 [吞天獸] 那裡收集 <吞天獸的皮> 20張，再交給“琪拉”。",趕緊幫我弄到毛皮。,0,真的有效果啊？謝謝！,0,40,1,1,1,1,62,一般,2,18,18,0,1,62,,0,0,0,0,0,0
112000086,10005000,69,金字塔,琪拉,10005000,69,金字塔,琪拉,還有很多人認為吞天獸只是傳說當中的怪物。,我想找個東西證明一下，您也幫我找找？,"需要從""金字塔""的 [吞天獸] 那裡收集 <吞天獸人偶> 20個。",那麼各自找找吧。,0,哈~這程度真正好。,0,40,1,1,1,1,62,一般,2,18,18,112000087,1,62,,0,0,0,0,0,0
112000087,10005000,69,金字塔,琪拉,10005000,69,金字塔,琪拉,據說，吞天獸的皮能最大加快負傷部位的癒合。,若真有那種皮，阿法村民肯定會用得上。您幫我一起收集如何？,"需要從""金字塔""的 [吞天獸] 那裡收集 <吞天獸的皮> 20張。",趕快試著弄一個。,0,到了這個程度應該可以轉達給村民了。,0,40,1,1,1,1,62,一般,2,18,18,112000088,1,62,,0,0,0,0,0,0
112000088,10005000,69,金字塔,琪拉,10005000,69,金字塔,琪拉,聽說，吞天獸就負責保護沉睡在這金字塔裡的金銀財寶。,擊殺吞天獸並獲取那寶物的話，我們阿法村莊會變強的更加大…… 先去擊殺吞天獸，找一些該寶物的行蹤吧。,"需要消滅""金字塔""的 [吞天獸] 23隻。",那麼互相努力去找吧。,0,呼……真是不容易啊。,0,40,1,1,1,1,62,一般,2,18,18,112000089,1,62,,0,0,0,0,0,0
112000089,10005000,70,金字塔,托特,10005000,69,金字塔,琪拉,雖然還不明確寶物的去向，但告訴托特這些事情，肯定能得到阿法村居民的大力協助。,先把我們收集到的資訊，告訴托特吧,需要與“金字塔”的“托特”對話。,我去再確認一下關於寶物的資訊。,0,寶物……原來如此。,0,40,1,1,1,1,62,一般,2,18,18,112000090,1,62,,0,0,0,0,0,0
112000090,10005000,69,金字塔,琪拉,10005000,70,金字塔,托特,知道了。為了找到寶物，我會到村裡請求居民們的幫助。,在那之前，你去保護獨處的琪拉，能做到嗎？,需要與“金字塔”的“琪拉”對話。,那我應該去一趟村莊。,0,原來如此。,0,40,1,1,1,1,62,一般,2,18,18,0,1,62,,0,0,0,0,0,0
112000091,10005000,69,金字塔,琪拉,10005000,69,金字塔,琪拉,聽說，這金字塔裡有古代王國的女王。,傳言女王愛金如命，最後變成了女首蛇身的妖怪！,"需要消滅""金字塔""的 [蛇女] 23隻。",聽說那個怪物還在這邊。,0,嗚哇！真的有啊！？,0,40,1,1,1,1,63,一般,2,18,18,112000092,1,63,,0,0,0,0,0,0
112000092,10005000,69,金字塔,琪拉,10005000,69,金字塔,琪拉,蛇女或許曾是古代王國的女王，但現在她只是執著於財寶的怪物。,若不除掉蛇女，人類永遠也得不到寶物。冒險家，幫我們去擊殺蛇女吧?,"需要消滅""金字塔""的 [蛇女] 23隻。",小心不要中了蛇女的毒了。,0,呼~真是個強大的怪物。,0,40,1,1,1,1,63,一般,2,18,18,112000093,1,63,,0,0,0,0,0,0
112000093,10005000,69,金字塔,琪拉,10005000,69,金字塔,琪拉,如果蛇女是古代王國女王這一謠傳屬實，那肯定會有能證明這一切的物品。,您擊殺蛇女後，找一下有沒有能做證物的物品吧,"需要從""金字塔""的 [蛇女] 那裡收集 <黃金冠> 20個。",傳聞果真是真的嗎？,0,……真是美得耀眼啊？,0,40,1,1,1,1,63,一般,2,18,18,112000094,1,63,,0,0,0,0,0,0
112000094,10005000,69,金字塔,琪拉,10005000,69,金字塔,琪拉,據說，蛇女之所以變成蛇身怪物，是因為具有魔力的紅寶石。,這塊紅寶石有一種神奇的力量，讓人非常執著！ 您去收集一些紅寶石可以嗎?,"需要從""金字塔""的 [蛇女] 那裡收集 <閃閃的紅寶石> 20顆。",注意不要執著於紅寶石。,0,真的是很想擁有的紅寶石……,0,40,1,1,1,1,63,一般,2,18,18,0,1,63,,0,0,0,0,0,0
112000095,10005000,69,金字塔,琪拉,10005000,69,金字塔,琪拉,我也曾對付過蛇女，她的蛻皮散發著非常誘人的香氣呢。,它能淨化這裡臭烘烘的空氣，您能去收集一些嗎？,"需要從""金字塔""的 [蛇女] 那裡收集 <有芳香味的蛇女表皮> 20張。",那我就等著了。,0,啊……真的有種很香的味道。,0,40,1,1,1,1,63,一般,2,18,18,112000096,1,63,,0,0,0,0,0,0
112000096,10005000,69,金字塔,琪拉,10005000,69,金字塔,琪拉,蛇女的蛇蛻皮裡好像也留有詛咒的氣息呢。,我想再進一步調查那個表皮，您能幫我收集一些嗎？,"需要從""金字塔""的 [蛇女] 那裡收集 <蛇皮> 20張。",能幫我進行調查嗎？,0,唔！真的是令人作嘔。,0,40,1,1,1,1,63,一般,2,18,18,112000097,1,63,,0,0,0,0,0,0
112000097,10005000,69,阿法村莊,琪拉,10005000,69,金字塔,琪拉,這裡的修煉也該結束了。,在這裡，我的實力大增，冒險家增強的的實力比我還多！,需要與“阿法村”的“琪拉”對話。,我覺得最好先去一趟阿法村莊。,0,來了？,0,40,1,1,1,1,63,一般,2,18,17,112000098,1,63,,0,0,0,0,0,0
112000098,10005000,72,阿法村莊,卡地佛,10005000,69,阿法村莊,琪拉,通過分析冒險家您和我在金字塔裡收集到的資訊，終於解開了金字塔很多謎團。,對了! 卡地佛想見見和我一起修煉的冒險家，要不去見見他？,需要與“阿法村”的“卡地佛”對話。,在金字塔真是辛苦了。,0,來了？我等著你呢。,0,5,1,1,1,1,64,一般,2,17,17,0,1,64,,0,0,0,0,0,0
112000099,10005000,72,阿法村莊,卡地佛,10005000,72,阿法村莊,卡地佛,離這兒不遠的奧爾卡海邊，好像有個怪物惹事生非呢。,像我這種在沙漠生活慣了的人，在有水的地方就束手無策。 你能去奧爾卡海邊幫我們除掉怪物？,需要消滅“奧爾卡海邊”地區的 [螃蟹怪] 23隻。,那就拜託了。,0,嗯……辛苦你了。,0,5,1,1,1,1,64,一般,2,17,33,0,1,64,,0,0,0,0,0,0
112000100,10005000,72,阿法村莊,卡地佛,10005000,72,阿法村莊,卡地佛,就因為奧爾卡海邊那些倡狂的螃蟹怪，我們一直無法動身。,像您這樣經歷過山水戰的人不多，能再助我一臂之力嗎？,需要消滅“奧爾卡海邊”地區的 [螃蟹怪] 23隻。,那就拜託了。,0,嗯……辛苦你了。,0,5,1,1,1,1,64,一般,2,17,33,112000101,1,64,,0,0,0,0,0,0
112000101,10005000,72,阿法村莊,卡地佛,10005000,72,阿法村莊,卡地佛,像我這種熟悉沙漠生活的人，反而更恐懼海邊呢。對於我們阿法村，雖然沙漠也很重要，但奧爾卡海邊如果消失，這生活肯定也會很艱難。,不過這些螃蟹怪佔領了整個奧爾卡海邊，我們也拿它們沒轍。,需要消滅“奧爾卡海邊”地區的 [螃蟹怪] 23隻。,那就拜託了。,0,嗯……辛苦你了。,0,5,1,1,1,1,64,一般,2,17,33,112000102,1,64,,0,0,0,0,0,0
112000102,10005000,72,阿法村莊,卡地佛,10005000,72,阿法村莊,卡地佛,你曾吃過螃蟹怪的蟹肉嗎？,聽說那可是美味佳餚，許多美食家都在找。,需要從“奧爾卡海邊”的 [螃蟹怪] 那裡收集 <蟹肉> 20個。,我也想嚐嚐那個蟹肉的味道。,0,謝謝。,0,5,1,1,1,1,64,一般,2,17,33,112000103,1,64,,0,0,0,0,0,0
112000103,10005000,72,阿法村莊,卡地佛,10005000,72,阿法村莊,卡地佛,很早開始，這阿法村的人們就用那片奧爾卡海邊的星沙維持著生計。,問題是所有的星沙，都由這些螃蟹怪所佔有。,需要從“奧爾卡海邊”的 [螃蟹怪] 那裡收集 <螃蟹怪珍惜的奧爾卡星沙> 20個。,你能把那個星沙拿給我嗎？,0,多虧你，一些急事算是整理好了。,0,5,1,1,1,1,64,一般,2,17,33,112000104,1,64,,0,0,0,0,0,0
112000104,10005000,72,阿法村莊,卡地佛,10005000,72,阿法村莊,卡地佛,趁這機會，我想通過螃蟹怪，為阿法村創造出新的利潤。,螃蟹怪嫩肉，可以高價賣給美食家，快去收集一些回來。,需要從“奧爾卡海邊”的 [螃蟹怪] 那裡收集 <螃蟹怪嫩肉> 20塊。,嗯……那就拜託了。,0,謝謝。,0,5,1,1,1,1,64,一般,2,17,33,0,1,64,,0,0,0,0,0,0
112000105,10005000,72,阿法村莊,卡地佛,10005000,72,阿法村莊,卡地佛,啊！來的正好呢。據說，奧爾卡海邊的螃蟹怪雖然也難纏，但根本問題是那些藍螃蟹怪。,藍螃蟹怪生活在此處，久了螃蟹怪的數量也增多了。,需要消滅“奧爾卡海邊”地區的[藍螃蟹怪] 10隻。,那我就把這件事拜託給你了。,0,果然處事很乾淨俐落。,0,5,1,1,1,1,65,一般,2,17,33,112000106,1,65,,0,0,0,0,0,0
