ID,_Name,_StageID,_MapGroupID,_MapID,_PosX,_PosY,_RectLeft,_RectTop,_RectRight,_RectBottom,_ObjectImage,_TipMessage,_EventType,_EventTypeID,_EventSubType,_ObjectTerrain,_ObjectFlip,_Description,_Icon,_Icon_Index,_Consumption_ItemID,_Field_Dynamic_Create,_Ind_Num,_Fx_id,_Portal_Time_Count,_Title,_npc_Type,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_Value2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_Value2,_Require5_Type,_Require5_ID,_Require5_Value1,_Require5_Value2,_Require6_Type,_Require6_ID,_Require6_Value1,_Require6_Value2,_Require7_Type,_Require7_ID,_Require7_Value1,_Require7_Value2,_Require8_Type,_Require8_ID,_Require8_Value1,_Require8_Value2,_Require9_Type,_Require9_ID,_Require9_Value1,_Require9_Value2,_Require10_Type,_Require10_ID,_Require10_Value1,_Require10_Value2,_ErrorMessage
2052,6周年紀念 雷比,20,0,0,1000,1300,45,150,45,40,812010357,6周年紀念 雷比,1,2052,0,2,0,彩虹島物語6周年紀念,10005000,108,0,1,0,0,0,募集勇者活動,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2055,6周年紀念 雷比,20,0,0,1000,1300,45,150,45,40,812010360,6周年紀念 雷比,1,2055,0,2,0,彩虹島物語6周年紀念,10005000,108,0,1,0,0,0,募集勇者活動,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2068,Hot 普拉蒂娜,20,0,0,4876,1343,45,150,45,40,812010379,五色周末活動,1,2068,0,2,0,12月活動 普拉蒂娜,10005000,199,0,1,0,0,0,12月活動,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2076,Hot! 普拉蒂娜,20,0,0,4876,1343,45,150,45,40,812010379,五色周末活動,1,2076,0,2,0,Hot! 普拉蒂娜,10005000,199,0,1,0,0,0,Hot Time活動,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8008,夏洛,20,0,0,5295,1343,45,150,45,40,812010106,與夏洛對話,1,8008,0,2,0,與夏洛對話可移動至時空連結。,10005000,134,0,1,0,0,0,[進入狩獵原野],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20000010,傑利,20,0,0,1018,1303,45,150,45,40,812010310,往醜頭怪巢穴移動!,1,2010,0,2,0,,10005000,198,0,1,0,0,0,[朝向醜頭怪],5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20000014,惠宗,20,0,0,4876,1343,45,150,45,40,812010318,333 終結者,1,2014,0,2,0,,10005000,37,0,1,0,0,0,333 終結者,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20000055,黑月公主,20,0,0,7287,1215,45,150,45,40,812010342,5月家庭月活動!,1,2037,0,2,0,,10005000,110,0,1,0,0,0,5月家庭月活動,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20000064,6周年紀念 雷比,20,0,0,1000,1300,45,150,45,40,812010348,6周年紀念 雷比,1,2043,0,2,0,彩虹島物語6周年紀念,10005000,108,0,1,0,0,0,募集勇者活動,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20000067,6周年紀念 雷比,20,0,0,1000,1300,45,150,45,40,812010351,6周年紀念 雷比,1,2046,0,2,0,彩虹島物語6周年紀念,10005000,108,0,1,0,0,0,募集勇者活動,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6052,懸賞,20,0,2,384,1200,45,250,45,40,0,,0,0,0,0,0,想要抓到村裡懸賞的怪物獲得賞金的人看過來~注意!是非常強的怪物喔!!,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20000,櫻樹湖畔,20,0,1,2624,1344,64,16,64,16,0,往櫻樹湖畔移動\n(38~42Lv.),3,20000,0,0,0,往櫻樹湖畔移動。,10005000,61,0,0,0,19490,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20001,沙漠地帶,20,0,1,3072,1216,64,16,64,16,0,往沙漠地帶移動\n(50~55Lv.),3,20001,0,0,0,往沙漠地帶移動。,10005000,61,0,0,0,19490,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20002,黑月城,20,0,2,640,1216,64,16,64,16,0,往黑月城移動(43~49Lv.),3,20002,0,0,0,往黑月城移動。,10005000,61,0,0,0,19490,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20003,貓頭鷹城,20,0,2,800,320,64,16,64,16,0,往貓頭鷹城移動\n(Lv.119~123),3,20003,0,0,0,往貓頭鷹城移動。,10005000,61,0,0,0,19490,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600000255,?? ??? ?? ??,20,0,0,9477,1407,64,16,64,16,0,?? ??? ?? ??,3,600000255,0,0,0,?? ??? ?? ??,10005000,61,0,1,0,16389,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,返回碑石,20,0,1,2336,1344,64,16,64,16,0,[ 奧亦奇 返回碑石 ]\n請問是否儲存目前位置?,2,6,1,0,0,[記憶] 奧亦奇 返回碑石。玩家處於無法戰鬥的狀態時，將返回最後儲存的返回碑石。,10005000,62,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115024000,哥德房屋前,31,0,0,1826,911,300,320,300,20,0,,8,115024000,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115024001,哥德房屋前,31,0,0,955,911,300,320,300,20,0,,8,115024000,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6009,魯娜蕾希,31,0,0,1194,901,45,150,45,40,812010254,和魯娜蕾希對話,1,6009,0,2,0,亡靈巫師 魯娜蕾希。和外表不同是位長者。據說亡靈巫師們都不會變老，真卑鄙!,10004000,68,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310001,黑暗森林,31,0,0,1826,911,64,16,64,16,0,往黑暗森林移動,3,310001,0,0,0,往黑暗森林移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310002,陰森住宅,31,0,0,955,911,64,16,64,16,0,往陰森住宅移動,3,310002,0,0,0,往陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310101,陰森住宅  庭院,31,1,0,64,879,64,16,64,16,0,往陰森住宅  庭院移動,3,310101,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310102,陰森住宅 2,31,1,0,2622,1279,64,16,64,16,0,往陰森住宅 2移動,3,310102,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310103,陰森住宅 4,31,1,0,317,1391,64,16,64,16,0,往陰森住宅 4移動,3,310103,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310201,陰森住宅 1,31,2,0,285,607,64,16,64,16,0,往陰森住宅 1移動,3,310201,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310202,陰森住宅 3,31,2,0,2910,1279,64,16,64,16,0,往陰森住宅 3移動,3,310202,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310203,陰森住宅 迷宮,31,2,0,735,271,64,16,64,16,0,陰森住宅,3,310203,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310204,陰森住宅 迷宮,31,2,0,735,607,64,16,64,16,0,陰森住宅,3,310204,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310205,陰森住宅 迷宮,31,2,0,1856,399,64,16,64,16,0,陰森住宅,3,310205,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310206,陰森住宅 迷宮,31,2,0,318,1071,64,16,64,16,0,陰森住宅,3,310206,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310207,陰森住宅 迷宮,31,2,0,1023,1247,64,16,64,16,0,陰森住宅,3,310207,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310208,陰森住宅 迷宮,31,2,0,735,1375,64,16,64,16,0,陰森住宅,3,310208,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310209,陰森住宅 迷宮,31,2,0,1792,687,64,16,64,16,0,陰森住宅,3,310209,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310210,陰森住宅 迷宮,31,2,0,1888,1391,64,16,64,16,0,陰森住宅,3,310210,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310211,陰森住宅 迷宮,31,2,0,2877,495,64,16,64,16,0,陰森住宅,3,310211,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310212,陰森住宅 迷宮,31,2,0,2304,687,64,16,64,16,0,陰森住宅,3,310212,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310213,陰森住宅 迷宮,31,2,0,2495,1279,64,16,64,16,0,陰森住宅,3,310213,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310214,陰森住宅 迷宮,31,2,0,1276,495,64,16,64,16,0,陰森住宅,3,310214,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115025001,雷比前,31,3,0,384,415,100,320,100,320,0,,8,115025000,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115025002,雷比前,31,3,0,2973,1007,100,320,100,20,0,,8,115025000,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310301,陰森住宅 2,31,3,0,224,1391,64,16,64,16,0,往陰森住宅 2移動,3,310301,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310302,陰森住宅 6,31,3,0,2973,1007,64,16,64,16,0,往陰森住宅 6移動,3,310302,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,愛麗絲石塔,31,3,0,384,415,64,16,64,16,0,[ 愛麗絲石塔 ]\n請問是否儲存目前位置?,2,16,2,0,0,[記憶] 陰森住宅 愛麗絲石塔。玩家處於無法使用愛麗絲石塔和無法戰鬥的狀態時，將返回最後儲存的記憶。,10005000,62,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310401,陰森住宅 1,31,4,0,1089,415,64,16,64,16,0,往陰森住宅 1移動,3,310401,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310402,陰森住宅 5,31,4,0,3008,1391,64,16,64,16,0,往陰森住宅 5移動,3,310402,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115025000,雷比前,31,5,0,1885,335,100,320,100,420,0,,8,115025000,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310501,陰森住宅 4,31,5,0,256,639,64,16,64,16,0,往陰森住宅 4移動,3,310501,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310502,陰森住宅 6,31,5,0,2942,1263,64,16,64,16,0,往陰森住宅 6移動,3,310502,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310503,陰森住宅 迷宮,31,5,0,2461,1263,64,16,64,16,0,陰森住宅,3,310503,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310504,陰森住宅 迷宮,31,5,0,2271,655,64,16,64,16,0,陰森住宅,3,310504,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310505,陰森住宅 迷宮,31,5,0,1792,655,64,16,64,16,0,陰森住宅,3,310505,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310506,陰森住宅 迷宮,31,5,0,2841,527,64,16,64,16,0,陰森住宅,3,310506,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310507,陰森住宅 迷宮,31,5,0,673,1391,64,16,64,16,0,陰森住宅,3,310507,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310508,陰森住宅 迷宮,31,5,0,1853,1391,64,16,64,16,0,陰森住宅,3,310508,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310509,陰森住宅 迷宮,31,5,0,1885,335,64,16,64,16,0,陰森住宅,3,310509,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310510,陰森住宅 迷宮,31,5,0,954,1263,64,16,64,16,0,陰森住宅,3,310510,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310511,陰森住宅 迷宮,31,5,0,1280,543,64,16,64,16,0,陰森住宅,3,310511,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310512,陰森住宅 迷宮,31,5,0,316,1023,64,16,64,16,0,陰森住宅,3,310512,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310513,陰森住宅 迷宮,31,5,0,702,319,64,16,64,16,0,陰森住宅,3,310513,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310514,陰森住宅 迷宮,31,5,0,702,639,64,16,64,16,0,陰森住宅,3,310514,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115025003,雷比前,31,6,0,1059,495,100,320,100,20,0,,8,115025000,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310601,陰森住宅 5,31,6,0,1119,1391,64,16,64,16,0,往陰森住宅 5移動,3,310601,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310602,陰森住宅 3,31,6,0,2910,511,64,16,64,16,0,往陰森住宅 3移動,3,310602,0,0,0,陰森住宅移動。,10005000,61,0,0,0,900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
310604,哥德房屋,31,6,0,1059,495,64,16,64,16,0,哥德房屋\n(Lv.72),3,310604,0,0,0,往哥德房屋移動。,10005000,61,0,0,7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115028000,與宣聖對話,37,0,0,5480,1375,500,320,500,320,0,,8,115028000,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115028001,與宣聖對話,37,0,0,5480,1375,500,320,500,320,0,,8,115028000,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
154001429,[傳奇技能] 貝斯的商人奴安,37,0,0,1600,1360,300,300,300,100,0,,8,154001429,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
154001451,[傳奇技能] 任務完成!,37,0,0,1600,1360,300,300,300,100,0,,8,154001451,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111001006,郵差,37,0,0,3265,1258,45,150,45,40,812010000,和郵差對話,5,111001006,0,2,0,把信交給郵差!\n可以發送郵件給未登入遊戲的對象。,10005000,73,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1076,名次佈告欄,37,0,0,4697,1386,45,250,45,100,812010307,可查看玩家各領域的名次,1,1076,0,2,0,顯示玩家排名的佈告欄。\n消耗時尚物品不會提升名次…,10005000,164,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1128,加納思,37,0,0,1206,1310,45,150,45,40,812000608,和加納思對話,1,1128,0,2,0,首飾商人。和第一眼印象差不多，是個像媽媽一樣和藹的大嬸。,10005000,94,0,0,0,0,0,[首飾店],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1129,奴安,37,0,0,1599,1253,45,150,45,40,812000603,和奴安對話,1,1129,0,2,0,道具商人。結巴再搭配上怪異的髮型。周圍要是發生事件，習慣衝進電話亭…,10005000,79,0,0,0,0,0,[道具&拼圖&魔盒],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1130,沙堤,37,0,0,3592,1253,45,150,45,40,812000604,和沙堤對話,1,1130,0,2,0,物品保管處職員。貝斯出身的親切大叔。,10005000,90,0,0,0,0,0,[倉庫],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1131,西斯藍,37,0,0,5109,1381,45,150,45,40,812000607,和西斯藍對話,1,1131,0,2,0,訓練場經理。在陽光普照的地方開設訓練場，現在正在享受午覺中。,10005000,93,0,0,0,0,0,[教官],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1132,宣聖,37,0,0,5379,1338,45,150,45,40,812000609,和宣聖對話,1,1132,0,2,0,貝斯的居民。頂著一頭光滑的光頭，肯定是個傑出的人沒錯!,10005000,95,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1133,拉塔特,37,0,0,3900,1253,45,150,45,40,812000610,和拉塔特對話,1,1133,0,2,0,拼圖&魔盒商人。樂觀的少女。,10005000,96,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1181,賽蘿,37,0,0,1441,1253,45,150,45,40,812010010,和賽蘿對話,1,1181,0,2,0,寵物商人。老是被姊姊們抓去換穿女生的衣服，身體、心理都好疲憊…,10005000,97,0,0,0,0,0,[寵物],6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1183,區域傳送門,37,0,0,2394,1366,45,250,45,40,0,使用區域傳送門,0,0,0,0,0,可以抵達大陸任何地方的區域傳送門。,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
