ID,_EventName,_RewardType,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_RequireItem1,_Count1,_RequireItem2,_Count2,_ReueireEly,_ErrMessage,_Item1,_ItemProbability1,_Item2,_ItemProbability2,_Item3,_ItemProbability3,_Item4,_ItemProbability4,_Item5,_ItemProbability5,_Item6,_ItemProbability6,_Item7,_ItemProbability7,_Item8,_ItemProbability8,_Item9,_ItemProbability9,_Item10,_ItemProbability10,_Item11,_ItemProbability11,_Item12,_ItemProbability12,_Item13,_ItemProbability13,_Item14,_ItemProbability14,_Item15,_ItemProbability15,_Item16,_ItemProbability16,_Item17,_ItemProbability17,_Item18,_ItemProbability18,_Item19,_ItemProbability19,_Item20,_ItemProbability20,_Item21,_ItemProbability21,_Item22,_ItemProbability22,_Item23,_ItemProbability23,_Item24,_ItemProbability24,_Item25,_ItemProbability25,_Item26,_ItemProbability26,_Item27,_ItemProbability27,_Item28,_ItemProbability28,_Item29,_ItemProbability29,_Item30,_ItemProbability30,_Item31,_ItemProbability31,_Item32,_ItemProbability32,_Item33,_ItemProbability33,_Item34,_ItemProbability34,_Item35,_ItemProbability35,_Item36,_ItemProbability36,_Item37,_ItemProbability37,_Item38,_ItemProbability38,_Item39,_ItemProbability39,_Item40,_ItemProbability40,_Item41,_ItemProbability41,_Item42,_ItemProbability42,_Item43,_ItemProbability43,_Item44,_ItemProbability44,_Item45,_ItemProbability45,_Item46,_ItemProbability46,_Item47,_ItemProbability47,_Item48,_ItemProbability48,_Item49,_ItemProbability49,_Item50,_ItemProbability50,_RequirePpt
30106,兌換華爾基莉武器 (屬性2個),1,0,0,0,0,0,0,0,0,190195914,1,0,0,0,需要 [華爾基莉武器兌換券],70070301,0,70110302,0,70040303,0,70020304,0,70090305,0,70030306,0,70050307,0,70340308,0,70120309,0,70130310,0,70080311,0,70100312,0,70140313,0,70160314,0,13001008,0,70160315,0,70160316,0,70160317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30201,兌換更大的證明,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,80010101,0,80010201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30202,兌換服飾獎勵,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,80020101,0,80020201,0,80020301,0,80020401,0,80020601,0,80020701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30203,兌換消耗獎勵,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,80030101,0,80030201,0,80030301,0,80040101,0,80040201,0,80040301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30204,領取獎學金,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,80050101,0,80050201,0,80050301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30205,兌換其他 獎勵,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,80060201,0,80060301,0,80070101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37101,兌換公會武器,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"需要 [閃閃的礦石] x99, [閃閃的樹枝] x50",3711621,0,3711201,0,3712101,0,3711301,0,3711302,0,3711303,0,90030101,0,3711901,0,90030102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37102,兌換公會武器(兌換券),1,0,0,0,0,0,0,0,0,0,0,0,0,0,需要 [公會武器兌換券],90030102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37103,兌換公會服飾,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,90010101,0,90010102,0,90010201,0,90010202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37104,兌換公會飾品,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,90030201,0,90030202,0,90030203,0,90030301,0,90030302,0,90030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37105,兌換公會植物,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3710501,0,3710502,0,3710503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38101,兌換公會武器,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"需要 [閃閃的礦石] x99, [閃閃的樹枝] x50",3711621,0,3711201,0,3712101,0,3711301,0,3711302,0,3711303,0,90020101,0,3711901,0,90020102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38102,兌換公會武器(兌換券),1,0,0,0,0,0,0,0,0,0,0,0,0,0,需要 [公會武器兌換券],90020102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38103,兌換公會服飾,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,90010101,0,90010102,0,90010201,0,90010202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38104,兌換公會飾品,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,90020201,0,90020202,0,90020203,0,90020301,0,90020302,0,90020303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38105,兌換公會植物,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3810501,0,3810502,0,3810503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39101,兌換公會武器,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"需要 [閃閃的礦石] x99, [閃閃的樹枝] x50",3711621,0,3711201,0,3712101,0,3711301,0,3711302,0,3711303,0,90040101,0,3711901,0,90040102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39102,兌換公會武器(兌換券),1,0,0,0,0,0,0,0,0,0,0,0,0,0,需要 [公會武器兌換券],90040102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39103,兌換公會服飾,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,90010101,0,90010102,0,90010201,0,90010202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39104,兌換公會飾品,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,90040201,0,90040202,0,90040203,0,90040301,0,90040302,0,90040303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39105,兌換公會植物,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3910501,0,3910502,0,3910503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37106,兌換公會箱子,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,90010710,0,90010709,0,90010708,0,90010707,0,90010706,0,90010705,0,90010704,0,90010703,0,90010702,0,90010701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37107,兌換兌換券 / 票,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,90010801,0,90010802,0,90010803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37108,兌換公會物品,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,90011201,0,90011202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37109,兌換公會食物,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,90010901,0,90010902,0,90010903,0,90010904,0,90010906,0,90010908,0,90010909,0,90010911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37110,兌換公會表情符號,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,90011001,0,90011002,0,90011003,0,90011004,0,90011005,0,90011006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37111,兌換精緻服飾,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,90011109,0,90011110,0,90011101,0,90011102,0,90011103,0,90011104,0,90011105,0,90011106,0,90011107,0,90011108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42101,製作特殊套裝,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,100010001,0,100010002,0,100010003,0,100010004,0,100010005,0,100010006,0,100010007,0,100010008,0,100010009,0,100010010,0,100010011,0,100010012,0,100010013,0,100010033,0,100010015,0,100010016,0,100010017,0,100010018,0,100010019,0,100010020,0,100010021,0,100010036,0,100010023,0,100010024,0,100010025,0,100010026,0,100010027,0,100010028,0,100010029,0,100010030,0,100010031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42201,製作特殊果凍,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,100020001,0,100020002,0,100020003,0,100020004,0,100020005,0,100020006,0,100020007,0,100020008,0,100020009,0,100020010,0,100020011,0,100020012,0,100020013,0,100020014,0,100020015,0,100020016,0,100020017,0,100020018,0,100020019,0,100020020,0,100020021,0,100020022,0,100020023,0,100020024,0,100010032,0,100010014,0,100010034,0,100010035,0,100010022,0,100010037,0,100010038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47101,格鬥獎勵 (武器),1,0,0,0,0,0,0,0,0,0,0,0,0,0,,13001027,0,110010001,0,110010002,0,110010003,0,110010004,0,110010005,0,13001039,0,110010006,0,110010007,0,110010008,0,110010009,0,110010010,0,110010011,0,110010012,0,110010013,0,110010014,0,110010015,0,110010016,0,110010017,0,110010018,0,110010019,0,110010020,0,110010021,0,110010022,0,110010023,0,110010024,0,110010025,0,110010026,0,110010027,0,13001040,0,110010028,0,110010029,0,110010030,0,110010031,0,110010032,0,110010033,0,110010034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47102,格鬥獎勵 (防具),1,0,0,0,0,0,0,0,0,0,0,0,0,0,,110020001,0,110020002,0,110020003,0,110020004,0,110020005,0,110020006,0,110020007,0,110020008,0,110020009,0,110020010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47103,格鬥獎勵 (學習書),1,0,0,0,0,0,0,0,0,0,0,0,0,0,,110040001,0,110040002,0,110040003,0,110040004,0,110040005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47104,格鬥獎勵 (消耗/其他),1,0,0,0,0,0,0,0,0,0,0,0,0,0,,110060001,0,110060002,0,110060003,0,110030101,0,110030102,0,110030103,0,110030201,0,110030202,0,110030203,0,110030301,0,110030302,0,110030303,0,110030104,0,110030204,0,110030304,0,110030105,0,110030205,0,110030305,0,110050101,0,110050201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47105,格鬥獎勵 (飾品),1,0,0,0,0,0,0,0,0,0,0,0,0,0,,13001034,0,13001035,0,13001036,0,13001037,0,13001038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47106,格鬥獎勵 (副職業武器),1,0,0,0,0,0,0,0,0,0,0,0,0,0,,4710601,0,4710602,0,4710603,0,4710604,0,4710605,0,4710606,0,4710607,0,4710608,0,4710609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30301,兌換屬性粉,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,120010109,0,120010110,0,120010111,0,120010112,0,120010105,0,120010106,0,120010107,0,120010108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30302,兌換老鼠服飾套裝(毛帽版本),3,0,0,0,0,0,0,0,0,190196008,1,0,0,0,需要 [老鼠服裝套裝兌換券],120010201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30303,兌換老鼠服飾套裝(髮帶版本),3,0,0,0,0,0,0,0,0,190196008,1,0,0,0,需要 [老鼠服裝套裝兌換券],120010202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30304,兌換雪狸貓套裝,3,0,0,0,0,0,0,0,0,190171041,1,0,0,0,需要 [雪狸貓套裝兌換券],120010306,0,120010307,0,120010308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30305,兌換三國志服飾,1,0,0,0,0,0,0,0,0,190171045,1,0,0,0,需要 [三國服飾兌換券],120010401,0,120010402,0,120010403,0,120010404,0,120010405,0,120010406,0,120010407,0,120010408,0,120010409,0,120010410,0,120010411,0,120010412,0,120010413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30306,黃牛服飾兌換券,1,0,0,0,0,0,0,0,0,190171046,1,0,0,0,需要 [黃牛服飾兌換券],120010501,0,120010502,0,120010503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30307,兌換斑點型甜蜜套裝 1,3,0,0,0,0,0,0,0,0,190171322,1,0,0,0,需要 [毫米型果醬套裝兌換券],120010601,0,120010602,0,120010606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30308,兌換斑點型甜蜜套裝 2,3,0,0,0,0,0,0,0,0,190171324,1,0,0,0,"需要 [近程傷害,命中率果醬兌換券]",120010603,0,120010604,0,120010605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30309,兌換魔法型甜蜜套裝 1,3,0,0,0,0,0,0,0,0,190171327,1,0,0,0,需要 [魔法型果醬套裝兌換券],120010601,0,120010602,0,120010610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30310,兌換魔法型甜蜜套裝 2,3,0,0,0,0,0,0,0,0,190171328,1,0,0,0,"需要 [魔法型傷害,命中率果醬兌換券]",120010607,0,120010608,0,120010609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30311,兌換技術套裝 1,3,0,0,0,0,0,0,0,0,190171323,1,0,0,0,需要 [技術套裝兌換券],120010701,0,120010706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30312,兌換技術套裝 2,3,0,0,0,0,0,0,0,0,190171325,1,0,0,0,"需要 [技術手套,鞋子兌換券]",120010704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30313,兌換公會水晶,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,120010801,0,120010802,0,120010803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30314,兌換公會植物,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,120010901,0,120010902,0,120010903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
