ID,_StageID,_MapGroupID,_MapID,_PosX,_PosY
600000120,338,0,0,1903,687
600000133,338,0,0,2555,3055
600000163,338,0,0,231,3055
600000076,338,1,0,1251,847
600000078,338,2,0,1251,847
600000079,338,3,0,1251,847
600000080,338,4,0,1251,847
600000081,338,5,0,1251,847
600000082,338,6,0,1251,847
600000083,338,7,0,1251,847
600000084,338,8,0,1251,847
600000085,338,9,0,1251,847
600000086,338,10,0,1251,847
600000255,338,11,0,300,943
600000256,338,12,0,183,623
600000258,338,12,0,1314,1423
600000257,338,13,0,300,943
600000260,338,14,0,263,1393
600000261,338,15,0,89,1439
600000262,338,16,0,181,1354
3390001,339,0,0,440,1303
3390002,339,0,0,5724,1295
1110601,339,0,0,2065,1295
2030401,339,0,0,5089,1295
2010237,339,0,0,5300,1295
1410145,339,0,0,5300,1295
3400001,340,0,0,334,863
3400101,340,1,0,300,271
3400201,340,2,0,300,271
3400202,340,2,0,3305,719
3400203,340,2,0,6548,399
3400204,340,2,0,9364,735
3400205,340,2,0,8987,1439
3400301,340,3,0,300,511
3400401,340,4,0,300,511
3400501,340,5,0,300,511
3400601,340,6,0,300,511
3400701,340,7,0,300,959
3400801,340,8,0,1000,895
3400901,340,9,0,830,911
3401001,340,10,0,830,879
3401101,340,11,0,960,895
3401201,340,12,0,1647,271
3401301,340,13,0,100,895
3401401,340,14,0,131,591
3401501,340,15,0,131,591
3401601,340,16,0,200,895
3401701,340,17,0,400,895
3410001,341,0,0,330,895
3410101,341,1,0,300,1055
3410201,341,2,0,356,2959
3410301,341,3,0,300,1055
3410401,341,4,0,300,911
3410501,341,5,0,300,911
3410502,341,5,0,300,911
3410601,341,6,0,300,911
3410602,341,6,0,1000,911
3420001,342,0,0,328,440
3420002,342,0,0,2900,1380
3420003,342,0,0,281,1380
3420101,342,1,0,330,620
3420102,342,1,0,2900,910
3420201,342,2,0,330,910
3420202,342,2,0,2900,1380
3420301,342,3,0,330,1370
3420302,342,3,0,2900,1370
3600001,342,3,0,549,970
3420401,342,4,0,330,1360
3420402,342,4,0,2900,1360
3420403,342,4,0,1345,1150
2010206,342,4,0,1345,1150
1410147,342,4,0,1345,1150
3420501,342,5,0,334,1370
3420502,342,5,0,2900,1350
3530001,342,5,0,1866,670
3430001,343,0,0,492,751
3430101,343,1,0,447,335
3430201,343,2,0,609,271
3430301,343,3,0,157,223
3430401,343,4,0,157,223
3430501,343,5,0,373,2623
3430601,343,6,0,432,1407
3430602,343,6,0,414,575
3430701,343,7,0,432,1407
3430801,343,8,0,500,1407
3460001,344,0,0,185,1343
3460006,344,0,0,2853,1343
3460007,344,0,0,1441,399
3460002,344,1,0,2940,1023
3460008,344,1,0,2965,223
3440201,344,2,0,3128,495
3460004,344,2,0,232,1343
3440203,344,2,0,2611,571
2010241,344,2,0,3128,495
1410149,344,2,0,3128,495
3440301,344,3,0,2721,767
3460003,344,3,0,247,1343
1110201,344,3,0,2924,351
1110701,344,3,0,2924,351
2030201,344,3,0,2783,767
2010228,344,3,0,2800,1343
1410140,344,3,0,2783,767
2010255,344,3,0,2924,351
3450001,345,0,0,330,1000
3450101,345,1,0,351,1370
3450201,345,2,0,300,1359
3450301,345,3,0,300,1359
3450401,345,4,0,300,1359
3450501,345,5,0,300,1359
3450601,345,6,0,300,1359
3450701,345,7,0,300,1359
3450801,345,8,0,300,1359
3450901,345,9,0,300,527
3450903,345,9,0,4351,527
3451001,345,10,0,362,1039
3451101,345,11,0,300,1359
3470001,346,0,0,1649,1407
3470010,346,0,0,340,1407
3460101,346,0,0,2800,1407
1110801,346,0,0,1637,1407
3470004,347,0,0,2716,335
3470008,347,0,0,2954,1407
3470009,347,0,0,296,847
3470002,347,1,0,315,1407
3470006,347,1,0,2936,255
3470005,347,2,0,225,367
3480001,347,2,0,2979,311
3470003,347,3,0,244,1407
3470007,348,0,0,270,351
3480004,348,0,0,2980,351
3480005,348,0,0,2946,1471
3480101,348,1,0,1846,399
3480002,348,1,0,284,1471
2010222,348,1,0,1420,399
1410150,348,1,0,1420,399
3480003,348,2,0,189,1471
3480007,348,2,0,2995,1471
3480006,348,3,0,247,1471
3490001,349,0,0,2573,1370
3490101,349,1,0,207,2970
3490201,349,2,0,161,440
3490202,349,2,0,832,440
3490203,349,2,0,832,1080
3490204,349,2,0,832,1850
3490205,349,2,0,832,2360
3490206,349,2,0,1300,440
3490207,349,2,0,1300,1080
3490208,349,2,0,1300,1850
3490209,349,2,0,1300,2360
3490301,349,3,0,4189,2070
3490302,349,3,0,175,710
3490401,349,4,0,136,2970
3490402,349,4,0,300,670
3490501,349,5,0,300,470
3490601,349,6,0,300,270
3490701,349,7,0,300,2300
3490702,349,7,0,300,810
3490801,349,8,0,300,2970
3490901,349,9,0,300,660
3490902,349,9,0,3027,1710
3490903,349,9,0,200,2975
3491001,349,10,0,300,670
3491002,349,10,0,2087,1950
3491101,349,11,0,800,1430
3491102,349,11,0,900,2970
3491103,349,11,0,719,1430
3491104,349,11,0,814,2970
3491201,349,12,0,747,1430
3490303,349,13,0,700,1430
3500001,350,0,0,600,1407
3500101,350,1,0,600,1407
3500201,350,2,0,600,1407
3500301,350,3,0,600,1407
3500401,350,4,0,600,1407
3500501,350,5,0,856,1407
3500601,350,6,0,600,1407
3510001,351,0,0,226,1407
3510101,351,1,0,314,1407
3510201,351,2,0,2723,1343
3510202,351,2,0,313,735
3510203,351,2,0,2710,735
3510204,351,2,0,2698,719
3510301,351,3,0,2723,1327
3510401,351,4,0,400,1023
3510501,351,5,0,300,1407
3510502,351,5,0,2880,1407
3510601,351,6,0,500,1023
3510701,351,7,0,100,431
3510801,351,8,0,200,847
3510901,351,9,0,300,847
3520001,352,0,0,1335,1087
3520101,352,1,0,200,1087
3520201,352,2,0,300,687
3520202,352,2,0,300,1084
3520301,352,3,0,126,1087
3520302,352,3,0,1146,1087
3520303,352,3,0,1900,1087
3520401,352,4,0,948,1087
3520501,352,5,0,948,1087
3420404,353,0,0,275,383
3530101,353,0,0,2936,447
3530002,353,1,0,258,1407
3530201,353,1,0,2970,271
3530102,353,2,0,280,1407
3530303,353,2,0,2937,1407
1111001,353,2,0,1293,319
3530301,353,3,0,2734,463
3530202,353,3,0,282,255
2010224,353,3,0,2800,463
1410152,353,3,0,2800,463
3540101,354,0,0,2976,383
3540301,354,0,0,2857,1455
3550101,354,0,0,304,1455
3540001,354,1,0,325,415
3540203,354,1,0,2940,1471
3540103,354,1,0,2079,703
3540201,354,2,0,2562,383
3540102,354,2,0,312,1455
3540403,354,2,0,2896,1455
2010232,354,2,0,2750,383
1410154,354,2,0,2750,383
3540002,354,3,0,234,1455
3540402,354,3,0,2920,367
3700103,354,3,0,2720,1455
3540401,354,4,0,2644,1055
3540302,354,4,0,274,1455
3540204,354,4,0,2878,1455
2010212,354,4,0,2850,1055
1410155,354,4,0,2850,1055
3540003,355,0,0,3031,1391
3550001,355,0,0,1000,1391
1120101,355,0,0,964,1391
3560001,356,0,0,1409,863
3560101,356,1,0,126,1375
3560102,356,1,0,265,351
3560201,356,2,0,300,623
3560301,356,3,0,300,1855
3560302,356,3,0,1314,367
3560303,356,3,0,5870,335
3560401,356,4,0,300,799
3560501,356,5,0,300,799
3570001,357,0,0,300,1439
3570101,357,1,0,900,100
3570102,357,1,0,2100,100
3570201,357,2,0,300,271
3570202,357,2,0,2635,2575
3570301,357,3,0,300,300
3570302,357,3,0,3000,1500
3570303,357,3,0,300,3007
3570401,357,4,0,500,400
3570501,357,5,0,270,543
3570502,357,5,0,300,3007
3570601,357,6,0,500,800
3570602,357,6,0,1300,399
3570603,357,6,0,1759,3007
3570604,357,6,0,3134,255
3570701,357,7,0,1100,100
3570702,357,7,0,2400,100
3570801,357,8,0,200,3007
3570802,357,8,0,2700,3007
3570803,357,8,0,100,100
3570804,357,8,0,1499,431
3570805,357,8,0,2700,559
3570901,357,9,0,1000,1583
3570902,357,9,0,2300,1583
3570903,357,9,0,1500,3007
3571001,357,10,0,300,3007
3571101,357,11,0,200,1583
3571102,357,11,0,250,3007
3580001,358,1,0,118,1151
3580101,358,2,0,132,768
3580201,358,3,0,130,1407
3580301,358,4,0,357,1215
3580401,358,5,0,172,1119
3580501,358,6,0,1949,1407
3580701,358,7,0,500,847
3580801,358,8,0,500,847
600000223,359,0,0,386,1439
3600101,360,0,0,2203,367
3600301,360,0,0,2891,1391
3420303,360,0,0,289,1391
3600002,360,1,0,305,319
3600201,360,1,0,2933,1391
3600102,360,2,0,310,1391
3600003,360,3,0,296,1391
3600402,360,3,0,2902,1391
1120201,360,3,0,2172,975
3600401,360,4,0,2176,1423
3600302,360,4,0,250,271
3600403,360,4,0,2300,1423
2010242,360,4,0,2350,1423
1410157,360,4,0,2350,1423
600000284,360,6,0,115,751
600000285,360,7,0,115,751
600000286,360,8,0,188,1375
3610001,361,0,0,467,1375
3610011,361,0,0,317,703
3610101,361,1,0,465,1375
3610201,361,2,0,200,431
3610301,361,3,0,200,431
3610311,361,3,0,831,543
3610401,361,4,0,455,1007
3610501,361,5,0,300,591
3610502,361,5,0,3000,1327
3610601,361,6,0,300,1375
3610701,361,7,0,300,1375
3620001,362,0,0,300,334
3620101,362,1,0,250,367
3620002,362,1,0,1900,191
3620201,362,2,0,250,367
3620202,362,2,0,4317,623
3620301,362,3,0,250,1343
3620401,362,4,0,250,1343
3620501,362,5,0,250,1343
3630001,363,0,0,300,910
3630101,363,1,0,300,910
3630201,363,2,0,300,910
3630301,363,3,0,300,910
3630401,363,4,0,300,910
3630501,363,5,0,300,910
3640001,364,0,0,300,910
3640101,364,1,0,300,910
3640201,364,2,0,300,910
3640301,364,3,0,300,910
3640401,364,4,0,300,910
3640501,364,5,0,300,910
3650001,365,0,0,300,910
3650101,365,1,0,300,910
3650201,365,2,0,300,910
3650301,365,3,0,300,910
3650401,365,4,0,300,910
3650501,365,5,0,300,910
3660001,366,0,0,300,910
3660101,366,1,0,300,910
3660201,366,2,0,300,910
3660301,366,3,0,300,910
3660401,366,4,0,300,910
3660501,366,5,0,300,910
3670001,367,0,0,300,910
3670101,367,1,0,300,910
3670201,367,2,0,300,910
3670301,367,3,0,300,910
3670401,367,4,0,300,910
3670501,367,5,0,300,910
3700001,368,0,0,2427,1495
3680102,368,0,0,1674,1495
1120401,368,0,0,928,1495
3800001,368,1,0,2780,1295
3680002,368,1,0,872,1311
3850001,368,1,0,2480,383
1120601,368,1,0,1319,1247
3680301,368,3,0,200,1439
3690001,369,0,0,515,1690
3690101,369,1,0,275,1690
3690201,369,2,0,300,440
3690202,369,2,0,2599,330
3690203,369,2,0,4410,1690
3690301,369,3,0,211,1690
3690401,369,4,0,140,540
3690501,369,5,0,300,920
3690601,369,6,0,300,1690
3690602,369,6,0,4500,300
3690002,369,6,0,1100,100
3690003,369,6,0,4000,300
3690701,369,7,0,300,1295
3690702,369,7,0,5544,575
3690801,369,8,0,300,350
3690901,369,9,0,1284,300
3691001,369,10,0,300,1690
3691101,369,11,0,200,1690
3700101,370,0,0,2876,527
3680001,370,0,0,1275,703
3700002,370,1,0,292,1055
3700201,370,1,0,2903,847
3540303,370,1,0,1263,559
3700102,370,2,0,396,687
3700303,370,2,0,2864,1439
3700301,370,3,0,72,1439
3700202,370,3,0,2925,287
3700403,370,3,0,306,671
2010226,370,3,0,421,1439
1410159,370,3,0,421,1439
3700401,370,4,0,1838,1439
3700304,370,4,0,2857,511
2010207,370,4,0,1720,1439
1410160,370,4,0,1720,1439
3710001,371,0,0,663,1370
3710101,371,1,0,300,1690
3710102,371,1,0,1877,1690
3710201,371,2,0,414,1370
3710301,371,3,0,202,490
3710401,371,4,0,576,330
3710501,371,5,0,414,1370
3710601,371,6,0,300,1370
3710701,371,7,0,300,1370
3720001,372,0,0,513,975
3720101,372,1,0,300,223
3720201,372,2,0,400,287
3720301,372,3,0,400,1423
3750004,373,0,0,387,751
3730101,373,0,0,2850,1391
3730201,373,0,0,2779,335
3730003,373,1,0,349,1391
3730002,373,2,0,183,351
3730319,373,2,0,2799,1391
3730301,373,3,0,1108,367
3730202,373,3,0,389,1391
2010229,373,3,0,1108,367
1410162,373,3,0,1108,367
2050501,373,3,0,1108,367
3740001,374,0,0,1253,1370
3740101,374,1,0,1000,760
3740102,374,1,0,367,760
3740103,374,1,0,300,1400
3740201,374,2,0,796,410
3740301,374,3,0,300,287
3740302,374,3,0,1502,1439
3740401,374,4,0,300,440
3740402,374,4,0,955,1400
3740403,374,4,0,746,920
3740501,374,5,0,300,520
3740502,374,5,0,300,1400
3740601,374,6,0,3000,1400
3740602,374,6,0,1000,520
3740701,374,7,0,553,460
3740702,374,7,0,2150,920
3740703,374,7,0,300,1400
3740801,374,8,0,300,1400
3740901,374,9,0,300,1400
3741001,374,10,0,300,1400
3750001,375,0,0,1413,559
3750002,375,0,0,1492,1055
3730001,375,0,0,1667,1455
810001,375,0,0,349,559
580001,375,0,0,349,1039
420001,375,0,0,349,1455
3750008,375,0,0,950,1455
1100301,375,0,0,702,815
1120301,375,0,0,702,815
2050101,375,0,0,1040,815
2050201,375,0,0,1040,815
2010225,375,0,0,1518,559
2010240,375,0,0,1518,1055
1410156,375,0,0,1518,1055
1410158,375,0,0,1518,559
3680302,376,0,0,126,1567
3760001,376,1,0,200,1695
3770001,377,0,0,350,1695
3770101,377,1,0,111,1647
3770102,377,1,0,3000,855
3770201,377,2,0,111,415
3770301,377,3,0,100,287
3770302,377,3,0,3700,895
3770303,377,3,0,4752,463
3770401,377,4,0,100,287
3770402,377,4,0,627,1599
3770501,377,5,0,300,1695
3770601,377,6,0,300,1695
3770701,377,7,0,300,1695
3770801,377,8,0,300,1375
3770901,377,9,0,475,272
3771001,377,10,0,138,415
3771002,377,10,0,611,831
3771003,377,10,0,300,1247
3771004,377,10,0,4263,831
3771101,377,11,0,300,300
3771201,377,12,0,300,1695
3771301,377,13,0,300,1695
3771401,377,14,0,300,1695
3770103,377,15,0,250,1695
3771202,377,16,0,250,1695
3771302,377,17,0,250,1695
600000267,378,0,0,366,1487
600000315,378,0,0,765,1279
3800405,379,0,0,1208,719
3790101,379,0,0,1899,591
3790002,379,1,0,283,559
3790102,379,2,0,202,1007
3790304,379,2,0,1118,1263
3790702,379,2,0,1118,1263
3790201,379,3,0,271,670
3790301,379,4,0,69,1391
3790302,379,4,0,1365,1007
3790303,379,4,0,2362,1007
3790202,379,5,0,6126,431
3790601,379,5,0,3500,1391
3790502,379,6,0,633,1370
3790501,379,7,0,169,220
3790701,379,7,0,4720,470
3790801,379,7,0,5844,1770
3790703,379,8,0,633,1370
3790203,379,9,0,1297,1327
3790901,379,9,0,3276,687
3790902,379,9,0,3320,1839
3790903,379,10,0,134,230
3791001,379,10,0,930,950
3791002,379,10,0,930,950
3791003,379,11,0,88,1370
3791004,379,12,0,200,1370
600000343,379,13,0,1280,713
600000344,379,14,0,186,559
600000345,379,15,0,112,670
600000346,379,16,0,107,220
600000352,379,16,0,4792,510
600000353,379,16,0,4121,380
600000347,379,17,0,132,200
600000354,379,17,0,250,795
600000355,379,17,0,1663,795
3680201,380,0,0,260,1439
3800101,380,0,0,2980,367
3800301,380,0,0,3008,1439
3800002,380,1,0,234,1439
3800201,380,1,0,3000,799
3800102,380,2,0,246,1439
3800404,380,2,0,3018,1439
3800003,380,3,0,206,1439
3800403,380,3,0,2905,1439
3800401,380,4,0,2600,1439
3800402,380,4,0,765,71
3800202,380,4,0,2002,1183
3800302,380,4,0,170,1439
3790001,380,4,0,590,671
3791101,380,4,0,590,671
2010223,380,4,0,2750,1439
2010233,380,4,0,440,671
2010236,380,4,0,2289,591
1410164,380,4,0,440,671
1410165,380,4,0,2750,1439
3800501,380,5,0,2448,1439
850301,381,0,0,215,1391
3810101,381,0,0,2984,1391
3810002,381,1,0,240,1391
3810201,381,1,0,2896,1391
3810202,381,2,0,111,1391
3810203,381,2,0,2551,1263
3810102,381,2,0,240,383
3810301,381,2,0,2976,751
1120501,381,2,0,1407,751
2050301,381,2,0,1441,751
2010238,381,2,0,111,1391
2010243,381,2,0,2752,1391
1410161,381,2,0,111,1391
1410166,381,2,0,2752,1391
3810206,381,3,0,233,447
3820001,382,0,0,715,1487
3820101,382,1,0,200,200
3820102,382,1,0,5845,367
3820201,382,2,0,200,1023
3820301,382,3,0,409,671
3820302,382,3,0,1695,1487
3820401,382,4,0,300,271
3820501,382,5,0,300,671
3820502,382,5,0,1695,1487
3820601,382,6,0,300,1487
3820701,382,7,0,300,671
3820801,382,8,0,300,1487
3830001,383,0,0,600,1687
3830101,383,1,0,343,1695
3830201,383,2,0,185,1695
3830301,383,3,0,300,383
3830401,383,4,0,300,1687
3830501,383,5,0,300,1687
3830601,383,6,0,300,1687
3830701,383,7,0,300,1687
3830801,383,8,0,300,1687
3830901,383,9,0,905,287
3830902,383,9,0,1709,383
3830903,383,9,0,2930,543
3831001,383,10,0,300,1695
3831101,383,11,0,300,1687
3831201,383,12,0,300,1687
3840001,384,0,0,977,2191
3840101,384,1,0,300,1999
3840102,384,1,0,6815,527
3840201,384,2,0,494,895
3840301,384,3,0,119,2191
3840401,384,4,0,119,2191
3840501,384,5,0,604,1487
3840502,384,5,0,300,2191
3840601,384,6,0,150,1663
3840701,384,7,0,300,2191
3840801,384,8,0,300,2191
3840901,384,9,0,300,2191
3841001,384,10,0,300,2191
3841101,384,11,0,300,2191
3841201,384,12,0,300,2191
3841002,384,12,0,300,2191
3841102,384,13,0,300,2191
3860001,385,0,0,3258,1455
3680103,385,0,0,362,1455
3850002,386,0,0,309,1560
3860101,386,0,0,2920,570
3860002,386,1,0,322,1530
3860201,386,1,0,2962,1020
3860102,386,2,0,255,1770
3860301,386,2,0,2954,1770
3860202,386,3,0,279,1110
3860302,386,3,0,2721,780
3860303,386,3,0,2282,1770
2010213,386,3,0,2860,780
2010227,386,3,0,2400,1770
1410167,386,3,0,2400,1770
1410168,386,3,0,2860,780
3870001,387,0,0,998,1370
3870101,387,1,0,197,620
3870201,387,2,0,278,255
3870301,387,3,0,180,2620
3870302,387,3,0,6000,2620
3870303,387,3,0,3900,2050
3870304,387,3,0,3900,1200
3870401,387,4,0,300,330
3870501,387,5,0,300,1450
3870601,387,6,0,1780,1530
3870701,387,7,0,1820,1150
3870801,387,8,0,364,1370
3870901,387,9,0,364,1370
3880001,388,0,0,345,591
3880002,388,0,0,2857,1375
3880101,388,1,0,260,1375
3880102,388,1,0,2806,1375
4020003,388,1,0,786,351
3880203,388,2,0,2575,1183
3880201,388,2,0,268,1375
3880303,388,2,0,2900,399
2010249,388,2,0,2600,1183
1120701,388,2,0,2600,1183
2050401,388,2,0,2600,1183
1410163,388,2,0,2600,1183
3880301,388,3,0,368,1375
3880302,388,3,0,2519,831
2010250,388,3,0,2560,831
1410169,388,3,0,2560,831
3890001,389,0,0,450,1770
3890101,389,1,0,211,490
3890201,389,2,0,300,280
3890301,389,3,0,300,220
3890401,389,4,0,300,300
3890402,389,4,0,1670,1855
3890501,389,5,0,300,399
3890502,389,5,0,2216,399
3890503,389,5,0,3989,399
3890504,389,5,0,5980,831
3890505,389,5,0,5980,1503
3890506,389,5,0,5980,1871
3890507,389,5,0,309,735
3890508,389,5,0,309,1471
3890509,389,5,0,309,1135
3890510,389,5,0,2196,1135
3890511,389,5,0,3976,1135
3890512,389,5,0,309,1871
3890513,389,5,0,2196,1871
3890514,389,5,0,3976,1871
3890515,389,6,0,300,1770
3890516,389,7,0,300,1770
3890517,389,8,0,300,1770
3900001,390,0,0,1514,1375
3900101,390,1,0,154,783
3900201,390,2,0,229,223
3900301,390,3,0,284,1407
3900401,390,4,0,262,271
3900501,390,5,0,179,1407
3900601,390,6,0,300,1375
3900701,390,7,0,300,1375
3920301,392,0,0,300,959
3920201,392,2,0,784,815
3930101,393,1,0,300,399
3930201,393,2,0,173,1471
3960101,396,1,0,150,300
3960201,396,2,0,150,300
3960301,396,3,0,150,300
4010001,401,0,0,1084,9327
4020002,402,0,0,2044,1445
4020001,402,0,0,251,1042
4020004,402,0,0,2993,1455
2010251,402,0,0,2055,1455
1120801,402,0,0,950,895
1410170,402,0,0,2055,1455
4020005,402,0,0,572,1327
4030101,403,1,0,2718,1471
4030201,403,2,0,3085,1471
4030301,403,3,0,3085,1471
4030401,403,4,0,3085,1471
4040101,404,1,0,925,9295
4040201,404,2,0,740,25279
4050001,405,0,0,1505,415
4050102,405,0,0,277,1535
4050101,405,1,0,368,1535
4050202,405,1,0,2948,1535
4050201,405,2,0,113,367
4050304,405,2,0,2948,1423
4050302,405,3,0,2693,1535
4050303,405,3,0,303,1007
2010252,405,3,0,2800,1535
1410171,405,3,0,2800,1535
4060001,406,0,0,808,1055
4060101,406,1,0,333,1775
4060201,406,2,0,3718,463
4060301,406,3,0,277,1807
4060401,406,4,0,1987,207
4060501,406,5,0,172,1775
4060601,406,6,0,165,1055
4060701,406,7,0,165,1055
4080001,408,0,0,996,2335
4080101,408,1,0,191,495
4080201,408,2,0,300,447
4080301,408,3,0,3713,2431
4080302,408,3,0,5837,1519
4080401,408,4,0,420,2431
4080501,408,5,0,221,767
4080601,408,6,0,190,2431
4080701,408,7,0,860,2431
4080801,408,8,0,500,2431
4080901,408,9,0,300,671
4080902,408,9,0,1100,800
4080903,408,9,0,1100,1800
4080904,408,9,0,1200,1200
4080905,408,9,0,1200,2100
4081001,408,10,0,300,2431
4081101,408,11,0,300,2431
600000397,409,0,0,442,1471
600000384,149,0,0,954,9151
600000385,409,2,0,1196,1471
600000398,409,2,0,1800,1471
600000386,409,3,0,422,1471
600000387,409,4,0,422,1471
600000388,409,5,0,422,1471
600000389,409,6,0,422,1471
600000403,410,0,0,347,927
600000404,410,1,0,372,927
600000405,410,2,0,372,927
600000444,410,2,0,127,927
600000408,411,0,0,1490,1199
600000409,411,1,0,1661,1199
600000412,411,2,0,1418,1183
4120001,412,0,0,1719,1391
4120104,412,0,0,222,303
4120101,412,1,0,3376,1391
4120103,412,1,0,208,367
4120202,412,1,0,6215,367
2010254,412,1,0,3000,1391
1120901,412,1,0,700,623
1410173,412,1,0,3000,1391
4120201,412,2,0,1709,239
4120302,412,2,0,1649,1391
4120301,412,3,0,1746,1135
4130001,413,0,0,920,1727
4130101,413,1,0,335,1727
4130201,413,2,0,335,1727
4130301,413,3,0,335,1727
4140001,414,0,0,788,1695
4140101,414,1,0,368,1615
4140201,414,2,0,509,687
4140301,414,3,0,316,1679
4140401,414,4,0,316,927
4140402,414,4,0,4900,255
4140501,414,5,0,316,415
4140502,414,5,0,526,1695
4140601,414,6,0,316,1711
4140701,414,7,0,316,1711
4140801,414,8,0,316,1711
600000446,415,0,0,616,2623
4160001,416,0,0,761,1775
4160101,416,1,0,2004,1887
4160201,416,2,0,2075,1855
4160202,416,2,0,2075,1855
4160301,416,3,0,117,1935
4160401,416,4,0,87,783
4160501,416,5,0,51,1407
4160502,416,5,0,383,479
4160601,416,6,0,100,895
4160701,416,7,0,200,1343
4160702,416,7,0,3700,1343
4160703,416,7,0,1190,1007
4160801,416,8,0,300,1839
4160901,416,9,0,300,1839
600000422,417,0,0,1264,1455
600000423,417,1,0,2923,1455
600000424,417,2,0,2923,1455
600000425,417,3,0,2923,1455
600000426,417,4,0,2923,1455
600000427,417,5,0,2923,1455
600000428,417,6,0,2923,1455
4180001,418,0,0,1310,2047
4180101,418,1,0,2549,2847
4180201,418,2,0,169,2863
4180202,418,2,0,1300,300
4180301,418,3,0,100,1887
4180302,418,3,0,401,1039
4180303,418,3,0,400,1887
4180401,418,4,0,300,2751
4180501,418,5,0,1651,2031
4180601,418,6,0,200,2831
4180602,418,6,0,3100,300
4180701,418,7,0,158,1887
4180702,418,7,0,600,300
4180703,418,7,0,1100,863
4180801,418,8,0,166,1999
4180803,418,8,0,900,1759
4180901,418,9,0,414,2031
4181001,418,10,0,414,2031
4181101,418,11,0,414,2031
4181201,418,12,0,414,2031
4190001,419,0,0,3440,1367
1121001,419,0,0,800,1367
4200001,420,0,0,86,431
4200002,420,0,0,2994,623
4200101,420,1,0,211,591
4200102,420,1,0,3038,847
4200202,420,1,0,3032,1391
2900017,420,1,0,422,1125
4200104,420,1,0,1785,303
1410175,420,1,0,1400,303
2010256,420,1,0,1400,303
4200201,420,2,0,162,1023
4200103,420,2,0,2951,1263
4200203,420,2,0,250,1391
4200301,420,3,0,2998,271
4200302,420,3,0,232,271
4200303,420,3,0,1492,1391
1410174,420,3,0,1452,1391
2010257,420,3,0,1452,1391
600000443,421,0,0,187,1072
600000452,422,0,0,300,1759
600000453,422,1,0,1593,447
600000455,422,2,0,300,1759
600000454,422,3,0,300,1759
600000447,423,0,0,599,559
600000448,423,1,0,300,431
600000449,423,2,0,498,1055
600000451,424,0,0,506,1407
4310001,431,0,0,1450,1343
4310101,431,1,0,300,1807
4310201,431,2,0,300,927
4310202,431,2,0,300,1807
4310301,431,3,0,300,1343
4310401,431,4,0,300,1807
4310501,431,5,0,300,1343
4310601,431,6,0,300,1343
4320001,432,0,0,1000,1791
4320101,432,1,0,174,2159
4320201,432,2,0,174,1519
4320301,432,3,0,174,2159
4320401,432,4,0,174,2031
4320501,432,5,0,174,1647
4320601,432,6,0,174,1647
4320701,432,7,0,174,2159
4320801,432,8,0,300,1791
4320901,432,9,0,300,1791
4330001,433,0,0,208,1391
4330002,433,0,0,1215,367
4330003,433,0,0,1108,1391
4330004,433,0,0,2060,1391
4330101,433,1,0,206,1391
4330102,433,1,0,2914,1135
4330201,433,2,0,252,1391
4330202,433,2,0,246,303
4330203,433,2,0,1129,783
4330204,433,2,0,3033,751
4330301,433,3,0,1406,367
4330302,433,3,0,1406,367
4330303,433,3,0,178,1135
2010258,433,3,0,2800,367
2010259,433,3,0,400,367
1121101,433,3,0,1450,367
2050701,433,3,0,1450,367
1410177,433,3,0,2800,367
1410178,433,3,0,400,367
4340001,434,0,0,2644,1471
4340002,434,0,0,300,2143
4340101,434,1,0,300,639
4340102,434,1,0,300,1135
4340103,434,1,0,300,1663
4340104,434,1,0,300,2143
4340105,434,1,0,1500,2143
4040106,434,1,0,3400,351
4340201,434,2,0,300,2143
4350101,435,1,0,300,679
4350201,435,2,0,300,799
4360101,436,1,0,300,2175
4360201,436,2,0,300,2175
4410001,441,0,0,150,1407
4410101,441,1,0,110,991
4410201,441,2,0,125,335
4410301,441,3,0,110,847
4410302,441,3,0,1500,1631
4410401,441,4,0,140,1759
4410501,441,5,0,120,1759
4410502,441,5,0,960,479
4410503,441,5,0,2250,479
4410601,441,6,0,3050,1631
4410701,441,7,0,100,1759
4410801,441,8,0,100,1759
4410901,441,9,0,100,1759
4411001,441,10,0,100,1759
4420001,442,0,0,263,1391
4420002,442,0,0,2947,719
4420003,442,0,0,2947,1391
1121201,442,0,0,248,847
4420101,442,1,0,263,927
4420102,442,1,0,2947,1119
4420201,442,2,0,1187,1407
4420202,442,2,0,1564,1407
4420203,442,2,0,263,1407
4420204,442,2,0,2947,1407
2010260,442,2,0,1400,1407
1410179,442,2,0,1400,1407
4420301,442,3,0,2656,1391
2900019,442,3,0,2080,874
4420302,442,3,0,2947,463
4420303,442,3,0,263,1023
2010261,442,3,0,2750,1391
1410180,442,3,0,2750,1391
2900018,442,4,0,2080,874
4430001,443,0,0,1655,1759
4430101,443,1,0,300,1759
4430201,443,2,0,98,223
4430301,443,3,0,300,863
4430302,443,3,0,5571,1759
4430401,443,4,0,300,367
4430402,443,4,0,300,1759
4430501,443,5,0,300,607
4430502,443,5,0,5500,879
4430601,443,6,0,300,1759
4430701,443,7,0,300,1759
4430801,443,8,0,300,447
4430901,443,9,0,300,1759
4431001,443,10,0,300,1759
4431101,443,11,0,300,1759
4431201,443,12,0,300,1759
4440101,444,1,0,163,1055
4440201,444,2,0,157,1023
4440302,444,3,0,2000,879
600000456,488,0,0,549,3279
