ID,_Description,_SubID,_Grid_Index,_Image_Setting,_SkillID
846,?????(?),217,25,2,1008008
847,?????(?),217,2,0,1105008
848,?????(?),217,3,0,1106008
849,?????(?),217,5,0,3214201
850,?????(?),217,8,128,1107008
851,?????(?),217,9,512,0
852,?????(?),217,10,132,1109908
853,?????(?),217,11,512,0
854,?????(?),217,12,4,1210008
855,?????(?),217,15,16,1105100
856,?????(?),217,21,1024,0
857,?????(?),217,27,2,1109010
858,?????(?),217,0,0,0
859,?????(??),218,1,16,8000801
860,?????(??),218,7,18,8000802
861,?????(??),218,13,18,8000803
862,?????(??),218,19,18,8000804
863,?????(??),218,2,128,1105009
864,?????(??),218,3,512,0
865,?????(??),218,4,4,1104009
866,?????(??),218,6,0,1210009
867,?????(??),218,0,0,0
868,?????(??),218,9,0,1108019
869,?????(??),218,14,0,1211009
870,?????(??),218,16,0,3214201
871,?????(??),218,25,2,1008009
872,?????(??),218,0,0,0
873,?????(??),218,0,0,0
874,?????(??),218,0,0,0
875,?????(??),218,0,0,0
876,?????(??),218,0,0,0
877,?????(??),411,2,16,3200401
878,?????(??),411,3,0,3210408
879,?????(??),411,4,0,0
880,?????(??),411,5,0,0
881,?????(??),411,6,0,3100410
882,?????(??),411,8,18,3100416
883,?????(??),411,11,16,3210407
884,?????(??),411,13,8192,0
885,?????(??),411,14,6144,0
886,?????(??),411,15,16384,0
887,?????(??),411,16,8192,0
888,?????(??),411,17,6144,0
889,?????(??),411,18,16384,0
890,?????(??),411,19,18,3100417
891,?????(??),411,20,0,0
892,?????(??),411,21,18,3210405
893,?????(??),411,22,18,3100402
894,?????(??),411,24,18,3100404
895,?????(??),411,25,18,3210404
896,?????(??),411,26,0,0
897,?????(??),411,27,18,3110153
898,?????(??),411,28,18,3100424
899,?????(??),411,30,18,3100403
900,?????(??),411,31,2,3700429
901,?????(??),411,32,0,0
902,?????(??),411,33,2,3210406
903,?????(??),411,34,2,3100405
904,?????(??),411,36,2,3300406
905,?????(??),411,0,0,0
906,?????(??),411,0,0,0
907,?????(??),411,0,0,0
908,?????(??),411,0,0,0
909,?????(??),411,0,0,0
910,?????(??),411,0,0,0
911,?????(??),411,0,0,0
912,?????(??),411,0,0,0
913,?????(??),411,0,0,0
914,?????(??),411,0,0,0
915,???(??),222,1,128,8000001
916,???(??),222,2,132,8000002
917,???(??),222,3,132,8000003
918,???(??),222,4,132,8000004
919,???(??),222,5,4,1008001
920,???(??),222,7,0,1106012
921,???(??),222,8,0,1107012
922,???(??),222,9,0,1106002
923,???(??),222,10,0,1101101
924,???(??),222,11,0,1100110
925,???(??),222,18,0,1109301
926,???(??),222,19,0,1104001
927,???(??),222,20,0,1100109
928,???(??),222,21,0,1106001
929,???(??),222,22,0,1210002
930,???(??),222,23,0,1100112
931,???(??),222,0,0,0
932,???(??),222,0,0,0
933,???(??),222,0,0,0
934,???(??),222,0,0,0
935,???(??),222,0,0,0
936,???(??),222,0,0,0
937,???(??),408,2,16,3200206
938,???(??),408,5,0,3100221
939,???(??),408,6,0,3000216
940,???(??),408,7,8192,0
941,???(??),408,8,256,0
942,???(??),408,9,16384,0
943,???(??),408,0,0,0
944,???(??),408,0,0,0
945,???(??),408,13,18,3300219
946,???(??),408,14,18,3500217
947,???(??),408,15,18,3501531
948,???(??),408,0,0,0
949,???(??),408,19,18,3300220
950,???(??),408,20,18,3500218
951,???(??),408,21,18,3210801
952,???(??),408,0,0,0
953,???(??),408,0,0,0
954,???(??),408,25,18,3110128
955,???(??),408,26,18,3210802
956,???(??),408,27,18,3100210
957,???(??),408,31,2,3710303
958,???(??),408,32,2,3501211
959,???(??),408,33,2,3100211
960,???(??),408,0,0,0
961,???(???),1214,1,16,8000301
962,???(???),1214,2,128,1107005
963,???(???),1214,3,512,0
964,???(???),1214,4,4,1109812
965,???(???),1214,5,0,0
966,???(???),1214,6,0,1107015
967,???(???),1214,7,18,8000302
968,???(???),1214,8,0,0
969,???(???),1214,9,128,1109505
970,???(???),1214,10,512,0
971,???(???),1214,11,4,1109811
972,???(???),1214,12,0,0
973,???(???),1214,13,18,8000303
974,???(???),1214,14,128,1109305
975,???(???),1214,15,512,0
976,???(???),1214,16,4,1109405
977,???(???),1214,17,0,0
978,???(???),1214,18,0,1212005
979,???(???),1214,19,1024,0
980,???(???),1214,20,0,1210005
981,???(???),1214,21,0,0
982,???(???),1214,22,0,1105005
983,???(???),1214,23,0,0
984,???(???),1214,24,0,0
985,???(???),1214,25,5120,0
986,???(???),1214,26,512,0
987,???(???),1214,27,4,1008005
988,???(???),1214,28,0,0
989,???(???),1214,29,0,0
990,???(???),1214,30,0,0
991,???(???),1214,31,2,8000304
992,???(???),1214,0,0,0
993,???(?),1216,1,16,8000601
994,???(?),1216,2,128,1104017
995,???(?),1216,3,512,0
996,???(?),1216,4,4,1105017
997,???(?),1216,5,0,0
998,???(?),1216,6,0,1212008
999,???(?),1216,7,1024,0
1000,???(?),1216,13,146,8000602
1001,???(?),1216,14,512,0
1002,???(?),1216,15,132,1106007
1003,???(?),1216,16,512,0
1004,???(?),1216,17,4,1105007
1005,???(?),1216,18,0,0
1006,???(?),1216,19,146,8000603
1007,???(?),1216,20,132,1107027
1008,???(?),1216,21,512,0
1009,???(?),1216,22,132,1107017
1010,???(?),1216,23,512,0
1011,???(?),1216,24,4,1211007
1012,???(?),1216,25,12288,0
1013,???(?),1216,26,4,1008007
1014,???(?),1216,27,0,0
1015,???(?),1216,28,0,0
1016,???(?),1216,29,0,0
1017,???(?),1216,30,0,0
1018,???(?),1216,31,130,8000604
1019,???(?),1216,32,132,1109107
1020,???(?),1216,33,512,0
1021,???(?),1216,34,4,1109207
1022,???(?),1216,0,0,0
1023,???(?),1216,0,0,0
1024,???(?),1216,0,0,0
1025,???(?),1216,0,0,0
1026,???(?),1216,0,0,0
1027,???(?),1216,0,0,0
1028,???(?),1216,0,0,0
1029,???(?),1216,0,0,0
1030,???(?),1216,0,0,0
1031,???(??),1405,1,0,3200106
1032,???(??),1405,2,0,3110101
1033,???(??),1405,3,0,3200140
1034,???(??),1405,4,0,0
1035,???(??),1405,5,0,3110145
1036,???(??),1405,6,0,0
1037,???(??),1405,8,16,3100123
1038,???(??),1405,11,0,0
1039,???(??),1405,12,0,0
1040,???(??),1405,13,8192,0
1041,???(??),1405,14,256,0
1042,???(??),1405,15,16384,0
1043,???(??),1405,17,0,1109705
1044,???(??),1405,18,0,3110121
1045,???(??),1405,19,18,3101121
1046,???(??),1405,20,18,3101110
1047,???(??),1405,21,18,3500611
1048,???(??),1405,23,0,3500712
1049,???(??),1405,24,0,3110122
1050,???(??),1405,25,18,3101100
1051,???(??),1405,26,18,3101125
1052,???(??),1405,27,18,3500511
1053,???(??),1405,29,128,3110146
1054,???(??),1405,30,4,3210103
1055,???(??),1405,31,2,3101118
1056,???(??),1405,32,2,3102121
1057,???(??),1405,33,2,3500711
1058,???(??),1405,0,0,0
1059,???(??),1405,0,0,0
1060,???(??),1405,0,0,0
1061,???(??),1405,0,0,0
1062,???(??),1405,0,0,0
1063,?????(??),1206,1,128,3000501
1064,?????(??),1206,2,132,3000502
1065,?????(??),1206,3,132,3000503
1066,?????(??),1206,4,24576,0
1067,?????(??),1206,5,4,3000508
1068,?????(??),1206,10,2,1008021
1069,?????(??),1206,14,0,3210502
1070,?????(??),1206,0,0,0
1071,?????(??),1206,0,0,0
1072,?????(??),1206,19,8,1210205
1073,?????(??),1206,20,80,1210101
1074,?????(??),1206,22,0,1210102
1075,?????(??),1206,0,0,0
1076,?????(??),1206,24,0,1210905
1077,?????(??),1206,26,1024,0
1078,?????(??),1206,28,0,0
1079,?????(??),1206,30,0,1210103
1080,?????(??),1206,32,2,1210021
1081,?????(??),1206,0,0,0
1082,?????(??),1206,36,0,1210104
1083,?????(??),1406,3,0,3200127
1084,?????(??),1406,4,0,1210201
1085,?????(??),1406,5,0,3110147
1086,?????(??),1406,14,144,1210204
1087,?????(??),1406,15,4,3500911
1088,?????(??),1406,17,16,3110160
1089,?????(??),1406,19,8192,0
1090,?????(??),1406,20,6144,0
1091,?????(??),1406,21,16384,0
1092,?????(??),1406,23,1024,0
1093,?????(??),1406,25,18,3100505
1094,?????(??),1406,27,18,3100506
1095,?????(??),1406,29,18,3100504
1096,?????(??),1406,31,2,3710202
1097,?????(??),1406,33,2,3501011
1098,?????(??),1406,35,2,1210203
1099,?????(??),1406,0,0,0
1100,?????(??),1406,0,0,0
1101,?????(??),1406,0,0,0
1102,?????(??),1406,0,0,0
1103,?????(??),1406,0,0,0
1104,?????(??),1406,0,0,0
1105,?????(??),1406,0,0,0
1106,?????(??),1406,0,0,0
1107,????(???),1213,1,16,8000201
1108,????(???),1213,2,128,1104014
1109,????(???),1213,3,24576,0
1110,????(???),1213,4,132,1105014
1111,????(???),1213,5,20,1106004
1112,????(???),1213,7,1024,0
1113,????(???),1213,8,128,1105004
1114,????(???),1213,9,2048,0
1115,????(???),1213,11,2,1107004
1116,????(???),1213,13,146,8000202
1117,????(???),1213,14,132,1106101
1118,????(???),1213,15,512,0
1119,????(???),1213,16,148,1106102
1120,????(???),1213,17,512,0
1121,????(???),1213,18,4,1107014
1122,????(???),1213,19,1024,0
1123,????(???),1213,22,2,3200209
1124,????(???),1213,25,2,8000203
1125,????(???),1213,27,0,1109204
1126,????(???),1213,28,0,1109004
1127,????(???),1213,29,0,1109104
1128,????(???),1213,31,12288,0
1129,????(???),1213,32,132,1008004
1130,????(???),1213,33,4,1109404
1131,????(???),1213,37,130,8000204
1132,????(???),1213,38,512,0
1133,????(???),1213,39,4,1109304
1134,????(??),1215,1,16,8000501
1135,????(??),1215,4,0,1213004
1136,????(??),1215,7,18,8000502
1137,????(??),1215,10,0,1802407
1138,????(??),1215,13,1024,0
1139,????(??),1215,14,0,1211101
1140,????(??),1215,15,0,1211103
1141,????(??),1215,16,0,1109406
1142,????(??),1215,17,0,1211102
1143,????(??),1215,18,0,1106202
1144,????(??),1215,19,18,8000503
1145,????(??),1215,22,0,1211006
1146,????(??),1215,25,1024,0
1147,????(??),1215,28,0,1008006
1148,????(??),1215,31,2,8000504
1149,????(??),1215,0,0,0
1150,????(??),1215,0,0,0
1151,????(??),1215,0,0,0
1152,????(??),1215,0,0,0
1153,????(??),1215,0,0,0
1154,????(??),1215,0,0,0
1155,????(??),1215,0,0,0
1156,????(??),1215,0,0,0
1157,????(??),1215,0,0,0
1158,????(??),1215,0,0,0
1159,????(??),1215,0,0,0
1160,????(??),1215,0,0,0
1161,????(??),1407,1,16,3200206
1162,????(??),1407,2,0,0
1163,????(??),1407,3,0,3100234
1164,????(??),1407,4,0,3210206
1165,????(??),1407,5,0,0
1166,????(??),1407,6,0,0
1167,????(??),1407,7,12288,0
1168,????(??),1407,8,16384,0
1169,????(??),1407,9,0,0
1170,????(??),1407,10,16,3100229
1171,????(??),1407,11,0,0
1172,????(??),1407,12,0,0
1173,????(??),1407,13,18,3100217
1174,????(??),1407,14,18,3210201
1175,????(??),1407,15,8192,0
1176,????(??),1407,16,256,0
1177,????(??),1407,17,16384,0
1178,????(??),1407,18,0,0
1179,????(??),1407,19,18,3100219
1180,????(??),1407,20,18,3210204
1181,????(??),1407,21,18,3200201
1182,????(??),1407,22,2,3100205
1183,????(??),1407,23,18,3110149
1184,????(??),1407,24,0,0
1185,????(??),1407,25,18,3710312
1186,????(??),1407,26,18,3210205
1187,????(??),1407,27,18,3501111
1188,????(??),1407,28,0,0
1189,????(??),1407,29,1024,0
1190,????(??),1407,30,0,0
1191,????(??),1407,31,2,3110123
1192,????(??),1407,32,2,3210203
1193,????(??),1407,33,2,3300204
1194,????(??),1407,34,0,0
1195,????(??),1407,35,2,3110148
1196,????(??),1407,0,0,0
1197,????(??),1407,0,0,0
1198,????(??),1407,0,0,0
1199,????(??),1407,0,0,0
1200,????(??),1407,0,0,0
1201,???? ???(?? ???),1310,9,128,8001005
1202,???? ???(?? ???),1310,10,4,8001006
1203,???? ???(?? ???),1310,14,16,8000905
1204,???? ???(?? ???),1310,20,2,8000906
1205,???? ???(?? ???),1310,17,16,8001105
1206,???? ???(?? ???),1310,23,2,3100346
1207,???? ???(?? ???),1310,27,128,8001205
1208,???? ???(?? ???),1310,28,4,8001206
1209,???? ???(??),1311,1,128,8003301
1210,???? ???(??),1311,2,132,8003302
1211,???? ???(??),1311,3,132,8003303
1212,???? ???(??),1311,4,24576,0
1213,???? ???(??),1311,5,4,8003304
1214,???? ???(??),1311,6,0,0
1215,???? ???(??),1311,10,2,2008003
1216,???? ???(??),1311,19,0,2107006
1217,???? ???(??),1311,20,0,2104104
1218,???? ???(??),1311,21,0,2211006
1219,???? ???(??),1311,22,0,2211003
1220,???? ???(??),1311,23,0,2211103
1221,???? ???(??),1311,24,0,2210003
1222,???? ???(??),1311,27,0,2109301
1223,???? ???(??),1311,28,0,2212002
1224,???? ???(??),1311,31,0,2105002
1225,???? ???(??),1311,32,0,2106002
1226,???? ???(??),1311,33,0,2107002
1227,???? ???(??),1311,34,0,2104001
1228,???? ???(??),1311,35,0,2105001
1229,???? ???(??),1311,36,0,2106001
1230,???? ???(??),1311,0,0,0
1231,???? ???(??),1311,0,0,0
1232,???? ???(??),1311,0,0,0
1233,???? ???(??),1311,0,0,0
1234,???? ???(??),1409,2,16,3200310
1235,???? ???(??),1409,4,0,3100432
1236,???? ???(??),1409,5,0,3100430
1237,???? ???(??),1409,6,0,0
1238,???? ???(??),1409,8,18,3100370
1239,???? ???(??),1409,13,8192,0
1240,???? ???(??),1409,14,6144,0
1241,???? ???(??),1409,15,16384,0
1242,???? ???(??),1409,16,16,3110150
1243,???? ???(??),1409,19,18,3100184
1244,???? ???(??),1409,21,18,3100431
1245,???? ???(??),1409,22,4096,0
1246,???? ???(??),1409,23,20,3100160
1247,???? ???(??),1409,25,18,3100434
1248,???? ???(??),1409,27,18,3100435
1249,???? ???(??),1409,29,4096,0
1250,???? ???(??),1409,30,4,3210302
1251,???? ???(??),1409,31,2,3700200
1252,???? ???(??),1409,33,2,3100433
1253,???? ???(??),1409,0,0,0
1254,???? ???(??),1409,0,0,0
1255,???? (??),1219,1,128,8008401
1256,???? (??),1219,2,132,8008402
1257,???? (??),1219,3,132,8008403
1258,???? (??),1219,4,132,8008404
1259,???? (??),1219,5,0,0
1260,???? (??),1219,6,4,1008023
1261,???? (??),1219,7,0,0
1262,???? (??),1219,8,0,3101023
1263,???? (??),1219,9,0,0
1264,???? (??),1219,10,0,0
1265,???? (??),1219,11,0,3001014
1266,???? (??),1219,12,0,0
1267,???? (??),1219,13,0,0
1268,???? (??),1219,14,0,3001019
1269,???? (??),1219,15,0,0
1270,???? (??),1219,16,0,0
1271,???? (??),1219,17,0,3214101
1272,???? (??),1219,18,0,0
1273,???? (??),1219,19,0,0
1274,???? (??),1219,20,0,1108001
1275,???? (??),1219,21,0,0
1276,???? (??),1219,22,0,0
1277,???? (??),1219,0,0,0
1278,???? (??),1219,24,0,0
1279,???? (??),1219,25,8,3201021
1280,???? (??),1219,26,192,3101013
1281,???? (??),1219,27,4,3201022
1282,???? (??),1219,28,8,3201029
1283,???? (??),1219,29,512,0
1284,???? (??),1219,30,4,3101024
1285,???? (??),1219,31,8,3201025
1286,???? (??),1219,32,192,3001016
1287,???? (??),1219,33,4,3201026
1288,???? (??),1219,34,8,3201030
1289,???? (??),1219,35,512,0
1290,???? (??),1219,36,4,3101005
1291,???? (??),1219,37,8,3201023
1292,???? (??),1219,38,192,1108000
1293,???? (??),1219,39,4,3201024
1294,???? (??),1219,40,8,3201031
1295,???? (??),1219,41,512,0
1296,???? (??),1219,42,4,3101006
1297,???? (??),1219,0,0,0
1298,???? (??),1219,0,0,0
1299,???? (??),1219,0,0,0
1300,???? (??),1219,46,8,3201033
1301,???? (??),1219,47,512,0
1302,???? (??),1219,48,4,3101011
1303,???? (??),1219,52,8,3201034
1304,???? (??),1219,53,512,0
1305,???? (??),1219,54,4,3001015
1306,???? (??),1219,0,0,0
1307,???? (??),1219,0,0,0
1308,???? (??),1219,0,0,0
1309,???? (??),1219,0,0,0
1310,???? (??),1219,0,0,0
1311,???? (??),1219,0,0,0
1312,???? (??),1219,0,0,0
1313,???? (??),1410,1,0,0
1314,???? (??),1410,2,16,3200310
1315,???? (??),1410,3,0,3501311
1316,???? (??),1410,4,0,3201017
1317,???? (??),1410,5,0,3101002
1318,???? (??),1410,6,0,3100314
1319,???? (??),1410,7,8192,0
1320,???? (??),1410,8,6144,0
1321,???? (??),1410,9,16384,0
1322,???? (??),1410,10,0,0
1323,???? (??),1410,11,0,3201020
1324,???? (??),1410,12,0,0
1325,???? (??),1410,13,18,3101001
1326,???? (??),1410,14,0,0
1327,???? (??),1410,15,18,3100360
1328,???? (??),1410,16,0,0
1329,???? (??),1410,0,0,0
1330,???? (??),1410,18,0,0
1331,???? (??),1410,19,18,3100342
1332,???? (??),1410,20,0,0
1333,???? (??),1410,21,18,3201018
1334,???? (??),1410,22,0,0
1335,???? (??),1410,0,0,0
1336,???? (??),1410,24,0,0
1337,???? (??),1410,25,18,3100313
1338,???? (??),1410,26,0,0
1339,???? (??),1410,27,18,3100341
1340,???? (??),1410,28,128,3110156
1341,???? (??),1410,29,512,0
1342,???? (??),1410,30,4,3110152
1343,???? (??),1410,31,2,3700300
1344,???? (??),1410,32,0,0
1345,???? (??),1410,33,2,3100340
1346,???? (??),1410,34,0,0
1347,???? (??),1410,35,0,0
1348,???? (??),1410,0,0,0
1349,???? (??),1410,0,0,0
1350,???? (??),1410,0,0,0
1351,???? (??),1410,0,0,0
1352,???? (??),1410,0,0,0
1353,???? (??),1226,1,128,8000101
1354,???? (??),1226,2,132,8000102
1355,???? (??),1226,3,132,8000103
1356,???? (??),1226,4,24576,0
1357,???? (??),1226,5,132,8000104
1358,???? (??),1226,6,0,0
1359,???? (??),1226,7,0,1104013
1360,???? (??),1226,8,0,1106013
1361,???? (??),1226,9,0,1107013
1362,???? (??),1226,10,4,1008003
1363,???? (??),1226,11,0,0
1364,???? (??),1226,12,0,0
1365,???? (??),1226,13,0,0
1366,???? (??),1226,14,0,0
1367,???? (??),1226,15,16,1109403
1368,???? (??),1226,16,0,0
1369,???? (??),1226,17,0,0
1370,???? (??),1226,18,0,0
1371,???? (??),1226,19,0,0
1372,???? (??),1226,20,0,0
1373,???? (??),1226,21,1024,0
1374,???? (??),1226,24,0,3214201
1375,???? (??),1226,27,18,1107023
1376,???? (??),1226,30,0,1107003
1377,???? (??),1226,33,2,1109003
1378,???? (??),1226,36,0,1106003
1379,???? (??),1226,0,0,0
1380,???? (??),1226,0,0,0
1381,???? (??),1226,0,0,0
1382,???? (?),1217,1,16,8000701
1383,???? (?),1217,2,0,1105008
1384,???? (?),1217,3,0,1106008
1385,???? (?),1217,4,0,0
1386,???? (?),1217,5,0,3214201
1387,???? (?),1217,6,0,0
1388,???? (?),1217,7,18,8000702
1389,???? (?),1217,8,128,1107008
1390,???? (?),1217,9,512,0
1391,???? (?),1217,10,132,1109908
1392,???? (?),1217,11,512,0
1393,???? (?),1217,12,4,1210008
1394,???? (?),1217,13,18,8000703
1395,???? (?),1217,14,0,0
1396,???? (?),1217,15,0,0
1397,???? (?),1217,16,16,1109011
1398,???? (?),1217,17,0,1109403
1399,???? (?),1217,18,0,0
1400,???? (?),1217,19,12288,0
1401,???? (?),1217,20,4,1008008
1402,???? (?),1217,21,8192,0
1403,???? (?),1217,22,256,0
1404,???? (?),1217,23,16384,0
1405,???? (?),1217,24,16,1105100
1406,???? (?),1217,25,2,8000704
1407,???? (?),1217,26,0,0
1408,???? (?),1217,27,2,1104018
1409,???? (?),1217,28,2,1108008
1410,???? (?),1217,29,2,1106018
1411,???? (?),1217,30,1024,0
1412,???? (?),1217,31,0,0
1413,???? (?),1217,32,0,0
1414,???? (?),1217,33,0,0
1415,???? (?),1217,34,0,0
1416,???? (?),1217,35,0,0
1417,???? (?),1217,36,2,1109010
1418,???? (?),1217,0,0,0
1419,???? (?),1217,0,0,0
1420,???? (?),1217,0,0,0
1421,???? (??),1218,1,144,8000801
1422,???? (??),1218,2,132,1105009
1423,???? (??),1218,3,512,0
1424,???? (??),1218,4,4,1104009
1425,???? (??),1218,6,0,1210009
1426,???? (??),1218,7,146,8000802
1427,???? (??),1218,8,512,0
1428,???? (??),1218,9,4,1108019
1429,???? (??),1218,11,16,1109403
1430,???? (??),1218,12,0,0
1431,???? (??),1218,13,146,8000803
1432,???? (??),1218,14,4,1211009
1433,???? (??),1218,16,8192,0
1434,???? (??),1218,17,6144,0
1435,???? (??),1218,18,16384,0
1436,???? (??),1218,19,12288,0
1437,???? (??),1218,20,4,1008009
1438,???? (??),1218,22,18,1107009
1439,???? (??),1218,24,18,1106019
1440,???? (??),1218,25,2,8000804
1441,???? (??),1218,28,2,1106009
1442,???? (??),1218,30,2,1107019
1443,???? (??),1218,36,0,3214201
1444,???? (??),1218,0,0,0
1445,???? (??),1218,0,0,0
1446,???? (??),1218,0,0,0
1447,???? (??),1218,0,0,0
1448,???? (??),1218,0,0,0
1449,???? (??),1218,0,0,0
1450,???? (??),1218,0,0,0
1451,???? (??),1218,0,0,0
1452,???? (??),1411,2,16,3200401
1453,???? (??),1411,3,0,3210408
1454,???? (??),1411,4,0,3110154
1455,???? (??),1411,5,0,3210402
1456,???? (??),1411,6,0,3100410
1457,???? (??),1411,8,18,3100416
1458,???? (??),1411,11,16,3210407
1459,???? (??),1411,13,8192,0
1460,???? (??),1411,14,6144,0
1461,???? (??),1411,15,16384,0
1462,???? (??),1411,16,8192,0
1463,???? (??),1411,17,6144,0
1464,???? (??),1411,18,16384,0
1465,???? (??),1411,19,18,3100417
1466,???? (??),1411,20,0,0
1467,???? (??),1411,21,18,3210405
1468,???? (??),1411,22,18,3100402
1469,???? (??),1411,24,18,3100404
1470,???? (??),1411,25,18,3210404
1471,???? (??),1411,26,0,0
1472,???? (??),1411,27,18,3110153
1473,???? (??),1411,28,18,3100424
1474,???? (??),1411,30,18,3100403
1475,???? (??),1411,31,2,3700429
1476,???? (??),1411,32,0,0
1477,???? (??),1411,33,2,3210406
1478,???? (??),1411,34,2,3100405
1479,???? (??),1411,36,2,3300406
1480,???? (??),1411,0,0,0
1481,????(????),1315,1,0,1109509
1482,????(????),1315,2,0,1109709
1483,????(????),1315,0,0,0
1484,????(????),1315,0,0,0
1485,????(????),1315,0,0,0
1486,????(????),1315,0,0,0
1487,????(????),1315,0,0,0
1488,????(????),1315,0,0,0
1489,????? (?),1220,1,128,3001201
1490,????? (?),1220,2,132,3001202
1491,????? (?),1220,3,132,3001203
1492,????? (?),1220,4,24576,0
1493,????? (?),1220,5,4,3001218
1494,????? (?),1220,6,0,0
1495,????? (?),1220,7,0,0
1496,????? (?),1220,8,0,0
1497,????? (?),1220,9,0,1100720
1498,????? (?),1220,10,2,1008020
1499,????? (?),1220,11,0,0
1500,????? (?),1220,12,0,0
1501,????? (?),1220,13,0,0
1502,????? (?),1220,14,16,1100320
1503,????? (?),1220,15,0,0
1504,????? (?),1220,16,0,0
1505,????? (?),1220,17,16,1109020
1506,????? (?),1220,18,0,0
1507,????? (?),1220,19,8192,0
1508,????? (?),1220,20,6144,0
1509,????? (?),1220,21,16384,0
1510,????? (?),1220,22,8192,0
1511,????? (?),1220,23,6144,0
1512,????? (?),1220,24,16384,0
1513,????? (?),1220,25,18,1100420
1514,????? (?),1220,26,0,0
1515,????? (?),1220,27,18,1100520
1516,????? (?),1220,28,2,1100620
1517,????? (?),1220,29,0,0
1518,????? (?),1220,30,2,1210020
1519,????? (?),1220,31,2,1106020
1520,????? (?),1220,32,0,0
1521,????? (?),1220,33,2,1103020
1522,????? (?),1220,34,0,0
1523,????? (?),1220,35,0,0
1524,????? (?),1220,36,0,0
1525,????? (?),1220,0,0,0
1526,????? (?),1220,0,0,0
1527,????? (?),1220,0,0,0
1528,????? (?),1220,0,0,0
1529,????? (??),1412,1,0,0
1530,????? (??),1412,2,0,0
