ID,_Lv,_Class,_Fx,_SoundEffect,_Message,_Red,_Green,_Blue,_Skill_Open,_HelpmenuID
432,177,2,506,11,恭喜！ 升級了！,133,253,212,0,0
433,178,2,506,11,恭喜！ 升級了！,133,253,212,0,0
434,179,2,506,11,恭喜！ 升級了！,133,253,212,0,0
435,180,2,506,11,恭喜！ 升級了！,133,253,212,0,0
436,181,2,506,11,恭喜！ 升級了！,133,253,212,0,0
437,182,2,506,11,恭喜！ 升級了！,133,253,212,0,0
438,183,2,506,11,恭喜！ 升級了！,133,253,212,0,0
439,184,2,506,11,恭喜！ 升級了！,133,253,212,0,0
440,185,2,506,11,恭喜！ 升級了！,133,253,212,0,0
441,186,2,506,11,恭喜！ 升級了！,133,253,212,0,0
442,187,2,506,11,恭喜！ 升級了！,133,253,212,0,0
443,188,2,506,11,恭喜！ 升級了！,133,253,212,0,0
444,189,2,506,11,恭喜！ 升級了！,133,253,212,0,0
445,190,2,506,11,恭喜！ 升級了！,133,253,212,0,0
446,191,2,506,11,恭喜！ 升級了！,133,253,212,0,0
447,192,2,506,11,恭喜！ 升級了！,133,253,212,0,0
448,193,2,506,11,恭喜！ 升級了！,133,253,212,0,0
449,194,2,506,11,恭喜！ 升級了！,133,253,212,0,0
450,195,2,506,11,恭喜！ 升級了！,133,253,212,0,0
451,196,2,506,11,恭喜！ 升級了！,133,253,212,0,0
452,197,2,506,11,恭喜！ 升級了！,133,253,212,0,0
453,198,2,506,11,恭喜！ 升級了！,133,253,212,0,0
454,199,2,506,11,恭喜！ 升級了！,133,253,212,0,0
455,200,2,506,11,恭喜！ 升級了！,133,253,212,0,0
456,201,2,506,11,恭喜！ 升級了！,133,253,212,0,0
457,202,2,506,11,恭喜！ 升級了！,133,253,212,0,0
458,203,2,506,11,恭喜！ 升級了！,133,253,212,0,0
459,204,2,506,11,恭喜！ 升級了！,133,253,212,0,0
460,205,2,506,11,恭喜！ 升級了！,133,253,212,0,0
461,206,2,506,11,恭喜！ 升級了！,133,253,212,0,0
462,207,2,506,11,恭喜！ 升級了！,133,253,212,0,0
463,208,2,506,11,恭喜！ 升級了！,133,253,212,0,0
464,209,2,506,11,恭喜！ 升級了！,133,253,212,0,0
465,210,2,506,11,恭喜！ 升級了！,133,253,212,0,0
466,211,2,506,11,恭喜！ 升級了！,133,253,212,0,0
467,212,2,506,11,恭喜！ 升級了！,133,253,212,0,0
468,213,2,506,11,恭喜！ 升級了！,133,253,212,0,0
469,214,2,506,11,恭喜！ 升級了！,133,253,212,0,0
470,215,2,506,11,恭喜！ 升級了！,133,253,212,0,0
471,216,2,506,11,恭喜！ 升級了！,133,253,212,0,0
472,217,2,506,11,恭喜！ 升級了！,133,253,212,0,0
473,218,2,506,11,恭喜！ 升級了！,133,253,212,0,0
474,219,2,506,11,恭喜！ 升級了！,133,253,212,0,0
475,220,2,506,11,恭喜！ 升級了！,133,253,212,0,0
476,221,2,506,11,恭喜！ 升級了！,133,253,212,0,0
477,222,2,506,11,恭喜！ 升級了！,133,253,212,0,0
478,223,2,506,11,恭喜！ 升級了！,133,253,212,0,0
479,224,2,506,11,恭喜！ 升級了！,133,253,212,0,0
480,225,2,506,11,恭喜！ 升級了！,133,253,212,0,0
481,226,2,506,11,恭喜！ 升級了！,133,253,212,0,0
482,227,2,506,11,恭喜！ 升級了！,133,253,212,0,0
483,228,2,506,11,恭喜！ 升級了！,133,253,212,0,0
484,229,2,506,11,恭喜！ 升級了！,133,253,212,0,0
485,230,2,506,11,恭喜！ 升級了！,133,253,212,0,0
486,231,2,506,11,恭喜！ 升級了！,133,253,212,0,0
487,232,2,506,11,恭喜！ 升級了！,133,253,212,0,0
488,233,2,506,11,恭喜！ 升級了！,133,253,212,0,0
489,234,2,506,11,恭喜！ 升級了！,133,253,212,0,0
490,235,2,506,11,恭喜！ 升級了！,133,253,212,0,0
491,236,2,506,11,恭喜！ 升級了！,133,253,212,0,0
492,237,2,506,11,恭喜！ 升級了！,133,253,212,0,0
493,238,2,506,11,恭喜！ 升級了！,133,253,212,0,0
494,239,2,506,11,恭喜！ 升級了！,133,253,212,0,0
495,240,2,506,11,恭喜！ 升級了！,133,253,212,0,0
496,241,2,506,11,恭喜！ 升級了！,133,253,212,0,0
497,242,2,506,11,恭喜！ 升級了！,133,253,212,0,0
498,243,2,506,11,恭喜！ 升級了！,133,253,212,0,0
499,244,2,506,11,恭喜！ 升級了！,133,253,212,0,0
500,245,2,506,11,恭喜！ 升級了！,133,253,212,0,0
501,246,2,506,11,恭喜！ 升級了！,133,253,212,0,0
502,247,2,506,11,恭喜！ 升級了！,133,253,212,0,0
503,248,2,506,11,恭喜！ 升級了！,133,253,212,0,0
504,249,2,506,11,恭喜！ 升級了！,133,253,212,0,0
505,250,2,506,11,恭喜！ 升級了！,133,253,212,0,0
506,251,2,506,11,恭喜！ 升級了！,133,253,212,0,0
507,252,2,506,11,恭喜！ 升級了！,133,253,212,0,0
508,253,2,506,11,恭喜！ 升級了！,133,253,212,0,0
509,254,2,506,11,恭喜！ 升級了！,133,253,212,0,0
510,255,2,506,11,恭喜！ 升級了！,133,253,212,0,0
511,1,3,506,11,恭喜！ 升級了！,133,253,212,0,0
512,2,3,506,11,恭喜！ 升級了！,133,253,212,1,0
513,3,3,506,11,恭喜！ 升級了！,133,253,212,0,700
514,4,3,506,11,恭喜！ 升級了！,133,253,212,0,0
515,5,3,506,11,恭喜！ 升級了！,133,253,212,1,700
516,6,3,506,11,恭喜！ 升級了！,133,253,212,0,0
517,7,3,506,11,恭喜！ 升級了！,133,253,212,0,600
518,8,3,506,11,恭喜！ 升級了！,133,253,212,0,0
519,9,3,506,11,恭喜！ 升級了！,133,253,212,0,0
520,10,3,506,11,恭喜！ 升級了！,133,253,212,0,1800
521,11,3,506,11,恭喜！ 升級了！,133,253,212,0,0
522,12,3,506,11,恭喜！ 升級了！,133,253,212,1,0
523,13,3,506,11,恭喜！ 升級了！,133,253,212,0,0
524,14,3,506,11,恭喜！ 升級了！,133,253,212,0,0
525,15,3,506,11,恭喜！ 升級了！,133,253,212,0,1500
526,16,3,506,11,恭喜！ 升級了！,133,253,212,0,0
527,17,3,506,11,恭喜！ 升級了！,133,253,212,0,3100
528,18,3,506,11,恭喜！ 升級了！,133,253,212,0,0
529,19,3,506,11,恭喜！ 升級了！,133,253,212,0,0
530,20,3,506,11,恭喜！ 升級了！,133,253,212,1,1200
531,21,3,506,11,恭喜！ 升級了！,133,253,212,0,0
532,22,3,506,11,恭喜！ 升級了！,133,253,212,0,0
533,23,3,506,11,恭喜！ 升級了！,133,253,212,0,1000
534,24,3,506,11,恭喜！ 升級了！,133,253,212,0,0
535,25,3,506,11,恭喜！ 升級了！,133,253,212,0,900
536,26,3,506,11,恭喜！ 升級了！,133,253,212,0,0
537,27,3,506,11,恭喜！ 升級了！,133,253,212,0,0
538,28,3,506,11,恭喜！ 升級了！,133,253,212,0,0
539,29,3,506,11,恭喜！ 升級了！,133,253,212,0,0
540,30,3,506,11,恭喜！ 升級了！,133,253,212,0,2000
541,31,3,506,11,恭喜！ 升級了！,133,253,212,0,0
542,32,3,506,11,恭喜！ 升級了！,133,253,212,0,0
543,33,3,506,11,恭喜！ 升級了！,133,253,212,0,0
544,34,3,506,11,恭喜！ 升級了！,133,253,212,0,0
545,35,3,506,11,恭喜！ 升級了！,133,253,212,0,1900
546,36,3,506,11,恭喜！ 升級了！,133,253,212,0,0
547,37,3,506,11,恭喜！ 升級了！,133,253,212,0,0
548,38,3,506,11,恭喜！ 升級了！,133,253,212,0,0
549,39,3,506,11,恭喜！ 升級了！,133,253,212,0,0
550,40,3,506,11,恭喜！ 升級了！,133,253,212,0,3000
551,41,3,506,11,恭喜！ 升級了！,133,253,212,0,0
552,42,3,506,11,恭喜！ 升級了！,133,253,212,0,0
553,43,3,506,11,恭喜！ 升級了！,133,253,212,0,0
554,44,3,506,11,恭喜！ 升級了！,133,253,212,0,0
555,45,3,506,11,恭喜！ 升級了！,133,253,212,0,2200
556,46,3,506,11,恭喜！ 升級了！,133,253,212,0,0
557,47,3,506,11,恭喜！ 升級了！,133,253,212,0,0
558,48,3,506,11,恭喜！ 升級了！,133,253,212,0,0
559,49,3,506,11,恭喜！ 升級了！,133,253,212,0,0
560,50,3,506,11,恭喜！ 升級了！ 你可以在吉納蒂亞進行1轉。,133,253,212,0,1100
561,51,3,506,11,恭喜！ 升級了！,133,253,212,0,0
562,52,3,506,11,恭喜！ 升級了！,133,253,212,0,0
563,53,3,506,11,恭喜！ 升級了！,133,253,212,0,0
564,54,3,506,11,恭喜！ 升級了！,133,253,212,0,0
565,55,3,506,11,恭喜！ 升級了！,133,253,212,0,0
566,56,3,506,11,恭喜！ 升級了！,133,253,212,0,0
567,57,3,506,11,恭喜！ 升級了！,133,253,212,0,0
568,58,3,506,11,恭喜！ 升級了！,133,253,212,0,0
569,59,3,506,11,恭喜！ 升級了！,133,253,212,0,0
570,60,3,506,11,恭喜！ 升級了！,133,253,212,0,0
571,61,3,506,11,恭喜！ 升級了！,133,253,212,0,0
572,62,3,506,11,恭喜！ 升級了！,133,253,212,0,0
573,63,3,506,11,恭喜！ 升級了！,133,253,212,0,0
574,64,3,506,11,恭喜！ 升級了！,133,253,212,0,0
575,65,3,506,11,恭喜！ 升級了！,133,253,212,0,0
576,66,3,506,11,恭喜！ 升級了！,133,253,212,0,0
577,67,3,506,11,恭喜！ 升級了！,133,253,212,0,0
578,68,3,506,11,恭喜！ 升級了！,133,253,212,0,0
579,69,3,506,11,恭喜！ 升級了！,133,253,212,0,0
580,70,3,506,11,恭喜！ 升級了！,133,253,212,0,0
581,71,3,506,11,恭喜！ 升級了！,133,253,212,0,0
582,72,3,506,11,恭喜！ 升級了！,133,253,212,0,0
583,73,3,506,11,恭喜！ 升級了！,133,253,212,0,0
584,74,3,506,11,恭喜！ 升級了！,133,253,212,0,0
585,75,3,506,11,恭喜！ 升級了！,133,253,212,0,0
586,76,3,506,11,恭喜！ 升級了！,133,253,212,0,0
587,77,3,506,11,恭喜！ 升級了！,133,253,212,0,0
588,78,3,506,11,恭喜！ 升級了！,133,253,212,0,0
589,79,3,506,11,恭喜！ 升級了！,133,253,212,0,0
590,80,3,506,11,恭喜！ 升級了！,133,253,212,0,0
591,81,3,506,11,恭喜！ 升級了！,133,253,212,0,0
592,82,3,506,11,恭喜！ 升級了！,133,253,212,0,0
593,83,3,506,11,恭喜！ 升級了！,133,253,212,0,0
594,84,3,506,11,恭喜！ 升級了！,133,253,212,0,0
595,85,3,506,11,恭喜！ 升級了！,133,253,212,0,0
596,86,3,506,11,恭喜！ 升級了！,133,253,212,0,0
597,87,3,506,11,恭喜！ 升級了！,133,253,212,0,0
598,88,3,506,11,恭喜！ 升級了！,133,253,212,0,0
599,89,3,506,11,恭喜！ 升級了！,133,253,212,0,0
600,90,3,506,11,恭喜！ 升級了！,133,253,212,0,0
601,91,3,506,11,恭喜！ 升級了！,133,253,212,0,0
602,92,3,506,11,恭喜！ 升級了！,133,253,212,0,0
603,93,3,506,11,恭喜！ 升級了！,133,253,212,0,0
604,94,3,506,11,恭喜！ 升級了！,133,253,212,0,0
605,95,3,506,11,恭喜！ 升級了！,133,253,212,0,0
606,96,3,506,11,恭喜！ 升級了！,133,253,212,0,0
607,97,3,506,11,恭喜！ 升級了！,133,253,212,0,0
608,98,3,506,11,恭喜！ 升級了！,133,253,212,0,0
609,99,3,506,11,恭喜！ 升級了！,133,253,212,0,0
610,100,3,506,11,恭喜！ 升級了！,133,253,212,0,0
611,101,3,506,11,恭喜！ 升級了！,133,253,212,0,0
612,102,3,506,11,恭喜！ 升級了！,133,253,212,0,0
613,103,3,506,11,恭喜！ 升級了！,133,253,212,0,0
614,104,3,506,11,恭喜！ 升級了！,133,253,212,0,0
615,105,3,506,11,恭喜！ 升級了！,133,253,212,0,0
616,106,3,506,11,恭喜！ 升級了！,133,253,212,0,0
617,107,3,506,11,恭喜！ 升級了！,133,253,212,0,0
618,108,3,506,11,恭喜！ 升級了！,133,253,212,0,0
619,109,3,506,11,恭喜！ 升級了！,133,253,212,0,0
620,110,3,506,11,恭喜！ 升級了！,133,253,212,0,0
621,111,3,506,11,恭喜！ 升級了！,133,253,212,0,0
622,112,3,506,11,恭喜！ 升級了！,133,253,212,0,0
623,113,3,506,11,恭喜！ 升級了！,133,253,212,0,0
624,114,3,506,11,恭喜！ 升級了！,133,253,212,0,0
625,115,3,506,11,恭喜！ 升級了！,133,253,212,0,0
626,116,3,506,11,恭喜！ 升級了！,133,253,212,0,0
627,117,3,506,11,恭喜！ 升級了！,133,253,212,0,0
628,118,3,506,11,恭喜！ 升級了！,133,253,212,0,0
629,119,3,506,11,恭喜！ 升級了！,133,253,212,0,0
630,120,3,506,11,恭喜！ 升級了！,133,253,212,0,0
631,121,3,506,11,恭喜！ 升級了！,133,253,212,0,0
632,122,3,506,11,恭喜！ 升級了！,133,253,212,0,0
633,123,3,506,11,恭喜！ 升級了！,133,253,212,0,0
634,124,3,506,11,恭喜！ 升級了！,133,253,212,0,0
635,125,3,506,11,恭喜！ 升級了！,133,253,212,0,0
636,126,3,506,11,恭喜！ 升級了！,133,253,212,0,0
637,127,3,506,11,恭喜！ 升級了！,133,253,212,0,0
638,128,3,506,11,恭喜！ 升級了！,133,253,212,0,0
639,129,3,506,11,恭喜！ 升級了！,133,253,212,0,0
640,130,3,506,11,恭喜！ 升級了！,133,253,212,0,0
641,131,3,506,11,恭喜！ 升級了！,133,253,212,0,0
642,132,3,506,11,恭喜！ 升級了！,133,253,212,0,0
643,133,3,506,11,恭喜！ 升級了！,133,253,212,0,0
644,134,3,506,11,恭喜！ 升級了！,133,253,212,0,0
645,135,3,506,11,恭喜！ 升級了！,133,253,212,0,0
646,136,3,506,11,恭喜！ 升級了！,133,253,212,0,0
647,137,3,506,11,恭喜！ 升級了！,133,253,212,0,0
648,138,3,506,11,恭喜！ 升級了！,133,253,212,0,0
649,139,3,506,11,恭喜！ 升級了！,133,253,212,0,0
650,140,3,506,11,恭喜！ 升級了！,133,253,212,0,0
651,141,3,506,11,恭喜！ 升級了！,133,253,212,0,0
652,142,3,506,11,恭喜！ 升級了！,133,253,212,0,0
653,143,3,506,11,恭喜！ 升級了！,133,253,212,0,0
654,144,3,506,11,恭喜！ 升級了！,133,253,212,0,0
655,145,3,506,11,恭喜！ 升級了！,133,253,212,0,0
656,146,3,506,11,恭喜！ 升級了！,133,253,212,0,0
657,147,3,506,11,恭喜！ 升級了！,133,253,212,0,0
658,148,3,506,11,恭喜！ 升級了！,133,253,212,0,0
659,149,3,506,11,恭喜！ 升級了！,133,253,212,0,0
660,150,3,506,11,恭喜！ 升級了！,133,253,212,0,0
661,151,3,506,11,恭喜！ 升級了！,133,253,212,0,0
662,152,3,506,11,恭喜！ 升級了！,133,253,212,0,0
663,153,3,506,11,恭喜！ 升級了！,133,253,212,0,0
664,154,3,506,11,恭喜！ 升級了！,133,253,212,0,0
665,155,3,506,11,恭喜！ 升級了！,133,253,212,0,0
666,156,3,506,11,恭喜！ 升級了！,133,253,212,0,0
667,157,3,506,11,恭喜！ 升級了！,133,253,212,0,0
668,158,3,506,11,恭喜！ 升級了！,133,253,212,0,0
669,159,3,506,11,恭喜！ 升級了！,133,253,212,0,0
670,160,3,506,11,恭喜！ 升級了！,133,253,212,0,0
671,161,3,506,11,恭喜！ 升級了！,133,253,212,0,0
672,162,3,506,11,恭喜！ 升級了！,133,253,212,0,0
673,163,3,506,11,恭喜！ 升級了！,133,253,212,0,0
674,164,3,506,11,恭喜！ 升級了！,133,253,212,0,0
675,165,3,506,11,恭喜！ 升級了！,133,253,212,0,0
676,166,3,506,11,恭喜！ 升級了！,133,253,212,0,0
677,167,3,506,11,恭喜！ 升級了！,133,253,212,0,0
678,168,3,506,11,恭喜！ 升級了！,133,253,212,0,0
679,169,3,506,11,恭喜！ 升級了！,133,253,212,0,0
680,170,3,506,11,恭喜！ 升級了！,133,253,212,0,0
681,171,3,506,11,恭喜！ 升級了！,133,253,212,0,0
682,172,3,506,11,恭喜！ 升級了！,133,253,212,0,0
683,173,3,506,11,恭喜！ 升級了！,133,253,212,0,0
684,174,3,506,11,恭喜！ 升級了！,133,253,212,0,0
685,175,3,506,11,恭喜！ 升級了！,133,253,212,0,0
686,176,3,506,11,恭喜！ 升級了！,133,253,212,0,0
687,177,3,506,11,恭喜！ 升級了！,133,253,212,0,0
688,178,3,506,11,恭喜！ 升級了！,133,253,212,0,0
689,179,3,506,11,恭喜！ 升級了！,133,253,212,0,0
690,180,3,506,11,恭喜！ 升級了！,133,253,212,0,0
691,181,3,506,11,恭喜！ 升級了！,133,253,212,0,0
692,182,3,506,11,恭喜！ 升級了！,133,253,212,0,0
693,183,3,506,11,恭喜！ 升級了！,133,253,212,0,0
694,184,3,506,11,恭喜！ 升級了！,133,253,212,0,0
695,185,3,506,11,恭喜！ 升級了！,133,253,212,0,0
696,186,3,506,11,恭喜！ 升級了！,133,253,212,0,0
697,187,3,506,11,恭喜！ 升級了！,133,253,212,0,0
698,188,3,506,11,恭喜！ 升級了！,133,253,212,0,0
699,189,3,506,11,恭喜！ 升級了！,133,253,212,0,0
700,190,3,506,11,恭喜！ 升級了！,133,253,212,0,0
701,191,3,506,11,恭喜！ 升級了！,133,253,212,0,0
702,192,3,506,11,恭喜！ 升級了！,133,253,212,0,0
703,193,3,506,11,恭喜！ 升級了！,133,253,212,0,0
704,194,3,506,11,恭喜！ 升級了！,133,253,212,0,0
705,195,3,506,11,恭喜！ 升級了！,133,253,212,0,0
706,196,3,506,11,恭喜！ 升級了！,133,253,212,0,0
707,197,3,506,11,恭喜！ 升級了！,133,253,212,0,0
708,198,3,506,11,恭喜！ 升級了！,133,253,212,0,0
709,199,3,506,11,恭喜！ 升級了！,133,253,212,0,0
710,200,3,506,11,恭喜！ 升級了！,133,253,212,0,0
711,201,3,506,11,恭喜！ 升級了！,133,253,212,0,0
712,202,3,506,11,恭喜！ 升級了！,133,253,212,0,0
713,203,3,506,11,恭喜！ 升級了！,133,253,212,0,0
714,204,3,506,11,恭喜！ 升級了！,133,253,212,0,0
715,205,3,506,11,恭喜！ 升級了！,133,253,212,0,0
716,206,3,506,11,恭喜！ 升級了！,133,253,212,0,0
717,207,3,506,11,恭喜！ 升級了！,133,253,212,0,0
718,208,3,506,11,恭喜！ 升級了！,133,253,212,0,0
719,209,3,506,11,恭喜！ 升級了！,133,253,212,0,0
720,210,3,506,11,恭喜！ 升級了！,133,253,212,0,0
721,211,3,506,11,恭喜！ 升級了！,133,253,212,0,0
722,212,3,506,11,恭喜！ 升級了！,133,253,212,0,0
723,213,3,506,11,恭喜！ 升級了！,133,253,212,0,0
724,214,3,506,11,恭喜！ 升級了！,133,253,212,0,0
725,215,3,506,11,恭喜！ 升級了！,133,253,212,0,0
726,216,3,506,11,恭喜！ 升級了！,133,253,212,0,0
727,217,3,506,11,恭喜！ 升級了！,133,253,212,0,0
728,218,3,506,11,恭喜！ 升級了！,133,253,212,0,0
729,219,3,506,11,恭喜！ 升級了！,133,253,212,0,0
730,220,3,506,11,恭喜！ 升級了！,133,253,212,0,0
731,221,3,506,11,恭喜！ 升級了！,133,253,212,0,0
732,222,3,506,11,恭喜！ 升級了！,133,253,212,0,0
733,223,3,506,11,恭喜！ 升級了！,133,253,212,0,0
734,224,3,506,11,恭喜！ 升級了！,133,253,212,0,0
735,225,3,506,11,恭喜！ 升級了！,133,253,212,0,0
736,226,3,506,11,恭喜！ 升級了！,133,253,212,0,0
737,227,3,506,11,恭喜！ 升級了！,133,253,212,0,0
738,228,3,506,11,恭喜！ 升級了！,133,253,212,0,0
739,229,3,506,11,恭喜！ 升級了！,133,253,212,0,0
740,230,3,506,11,恭喜！ 升級了！,133,253,212,0,0
741,231,3,506,11,恭喜！ 升級了！,133,253,212,0,0
742,232,3,506,11,恭喜！ 升級了！,133,253,212,0,0
743,233,3,506,11,恭喜！ 升級了！,133,253,212,0,0
744,234,3,506,11,恭喜！ 升級了！,133,253,212,0,0
745,235,3,506,11,恭喜！ 升級了！,133,253,212,0,0
746,236,3,506,11,恭喜！ 升級了！,133,253,212,0,0
747,237,3,506,11,恭喜！ 升級了！,133,253,212,0,0
748,238,3,506,11,恭喜！ 升級了！,133,253,212,0,0
749,239,3,506,11,恭喜！ 升級了！,133,253,212,0,0
750,240,3,506,11,恭喜！ 升級了！,133,253,212,0,0
751,241,3,506,11,恭喜！ 升級了！,133,253,212,0,0
752,242,3,506,11,恭喜！ 升級了！,133,253,212,0,0
753,243,3,506,11,恭喜！ 升級了！,133,253,212,0,0
754,244,3,506,11,恭喜！ 升級了！,133,253,212,0,0
755,245,3,506,11,恭喜！ 升級了！,133,253,212,0,0
756,246,3,506,11,恭喜！ 升級了！,133,253,212,0,0
757,247,3,506,11,恭喜！ 升級了！,133,253,212,0,0
758,248,3,506,11,恭喜！ 升級了！,133,253,212,0,0
759,249,3,506,11,恭喜！ 升級了！,133,253,212,0,0
760,250,3,506,11,恭喜！ 升級了！,133,253,212,0,0
761,251,3,506,11,恭喜！ 升級了！,133,253,212,0,0
762,252,3,506,11,恭喜！ 升級了！,133,253,212,0,0
763,253,3,506,11,恭喜！ 升級了！,133,253,212,0,0
764,254,3,506,11,恭喜！ 升級了！,133,253,212,0,0
765,255,3,506,11,恭喜！ 升級了！,133,253,212,0,0
766,1,4,506,11,恭喜！ 升級了！,133,253,212,0,0
767,2,4,506,11,恭喜！ 升級了！,133,253,212,1,0
768,3,4,506,11,恭喜！ 升級了！,133,253,212,0,700
769,4,4,506,11,恭喜！ 升級了！,133,253,212,0,0
770,5,4,506,11,恭喜！ 升級了！,133,253,212,1,700
771,6,4,506,11,恭喜！ 升級了！,133,253,212,0,0
772,7,4,506,11,恭喜！ 升級了！,133,253,212,0,600
773,8,4,506,11,恭喜！ 升級了！,133,253,212,0,0
774,9,4,506,11,恭喜！ 升級了！,133,253,212,0,0
775,10,4,506,11,恭喜！ 升級了！,133,253,212,0,1800
776,11,4,506,11,恭喜！ 升級了！,133,253,212,0,0
777,12,4,506,11,恭喜！ 升級了！,133,253,212,1,0
778,13,4,506,11,恭喜！ 升級了！,133,253,212,0,0
779,14,4,506,11,恭喜！ 升級了！,133,253,212,0,0
780,15,4,506,11,恭喜！ 升級了！,133,253,212,0,1500
781,16,4,506,11,恭喜！ 升級了！,133,253,212,0,0
782,17,4,506,11,恭喜！ 升級了！,133,253,212,0,3100
783,18,4,506,11,恭喜！ 升級了！,133,253,212,0,0
784,19,4,506,11,恭喜！ 升級了！,133,253,212,0,0
785,20,4,506,11,恭喜！ 升級了！,133,253,212,1,1200
786,21,4,506,11,恭喜！ 升級了！,133,253,212,0,0
787,22,4,506,11,恭喜！ 升級了！,133,253,212,0,0
788,23,4,506,11,恭喜！ 升級了！,133,253,212,0,1000
789,24,4,506,11,恭喜！ 升級了！,133,253,212,0,0
790,25,4,506,11,恭喜！ 升級了！,133,253,212,0,900
791,26,4,506,11,恭喜！ 升級了！,133,253,212,0,0
792,27,4,506,11,恭喜！ 升級了！,133,253,212,0,0
793,28,4,506,11,恭喜！ 升級了！,133,253,212,0,0
794,29,4,506,11,恭喜！ 升級了！,133,253,212,0,0
795,30,4,506,11,恭喜！ 升級了！,133,253,212,0,2000
796,31,4,506,11,恭喜！ 升級了！,133,253,212,0,0
797,32,4,506,11,恭喜！ 升級了！,133,253,212,0,0
798,33,4,506,11,恭喜！ 升級了！,133,253,212,0,0
799,34,4,506,11,恭喜！ 升級了！,133,253,212,0,0
800,35,4,506,11,恭喜！ 升級了！,133,253,212,0,1900
801,36,4,506,11,恭喜！ 升級了！,133,253,212,0,0
802,37,4,506,11,恭喜！ 升級了！,133,253,212,0,0
803,38,4,506,11,恭喜！ 升級了！,133,253,212,0,0
804,39,4,506,11,恭喜！ 升級了！,133,253,212,0,0
805,40,4,506,11,恭喜！ 升級了！,133,253,212,0,3000
806,41,4,506,11,恭喜！ 升級了！,133,253,212,0,0
807,42,4,506,11,恭喜！ 升級了！,133,253,212,0,0
