ID,_Name,_PositionIndex,_Description,_Type,_ImageFile,_Range_Width,_Range_height,_Input1_Left,_Input1_Top,_Input1_Right,_Input1_Bottom,_FX1,_Text,_Array,_Margine,_Vmargine,_StatusType1,_StatusValue1,_StatusType2,_StatusValue2,_StatusType3,_StatusValue3,_StatusType4,_StatusValue4,_EffectID1,_EffectDescription1,_EffectID2,_EffectDescription2,_EffectID3,_EffectDescription3,_EffectID4,_EffectDescription4,_Red,_Green,_Blue
1382,又一個線索,390,\n也許這不是結束。,1,,145,16,0,0,0,0,0,1,5,2,1,464,5,455,100,106,5,0,0,0,,0,,0,,0,,92,4,252
1383,渴望力量之人,787,\n希望不是壞的選擇…,1,,145,16,0,0,0,0,0,1,5,2,1,464,5,455,130,106,5,0,0,0,,0,,0,,0,,92,4,252
1384,偉大的魔法痕跡,633,\n感受到了大法師傑芮尼斯留下的氣息。,1,,145,16,0,0,0,0,0,1,5,2,1,464,5,455,130,106,10,0,0,0,,0,,0,,0,,92,4,252
1385,清掃魔法修練館,418,\n完美地清掃了魔法修練館!,1,,145,16,0,0,0,0,0,1,5,2,1,464,10,455,150,106,10,0,0,0,,0,,0,,0,,92,4,252
1386,學院祭小幫手,771,\n協助魔法學院傑芮尼斯學院祭的收尾工作。,1,,145,16,0,0,0,0,0,1,5,2,1,464,10,455,150,106,15,0,0,0,,0,,0,,0,,92,4,252
1387,WEDDING(30日),252,\n因為在一起而更幸福的結婚?,1,,145,16,0,0,0,0,20132,0,5,2,1,465,5,464,10,128,50,124,100,0,,0,,0,,0,,245,39,230
1388,WEDDING,251,\n因為在一起而更幸福的結婚?,1,,145,16,0,0,0,0,20132,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,245,39,230
1389,傑芮尼斯魔法學院(30日),665,\n你是傑芮尼斯魔法學院的驕傲,1,,145,16,0,0,0,0,20133,0,5,2,1,465,4,464,10,456,2,124,30,15003885,物理爆擊效果: 物理爆擊傷害增加200%,15003887,魔法爆擊效果:  魔法爆擊效果增加200%,0,,0,,255,0,0
1390,傑芮尼斯魔法學院,664,\n你是傑芮尼斯魔法學院的驕傲,1,,145,16,0,0,0,0,20133,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,255,0,0
1391,撲克獅稱號(30日),168,\n撲克獅是這個世界上最帥氣最可怕的! 呀吼!,1,,145,16,0,0,0,0,20599,0,5,2,1,465,5,464,10,128,50,124,100,15003885,物理爆擊效果: 物理爆擊傷害增加200%,15003887,魔法爆擊效果:  魔法爆擊效果增加200%,0,,0,,255,0,0
1392,撲克獅稱號,167,\n撲克獅是這個世界上最帥氣最可怕的! 呀吼!,1,,145,16,0,0,0,0,20599,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,255,0,0
1393,迪特向日葵,387,\n承認你是真正的迪特向日葵。,1,,145,16,0,0,0,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,223,223,251
1394,破滅大地的救援者,747,\n在新的大地上走另一條命運之路。,1,,145,16,0,0,0,0,0,1,5,2,1,455,150,465,3,466,5,0,0,0,,0,,0,,0,,92,4,252
1395,煞尼克的記憶,533,\n跟隨煞尼克的記憶。,1,,145,16,0,0,0,0,0,1,5,2,1,455,150,465,5,466,5,0,0,0,,0,,0,,0,,92,4,252
1396,為了這個世界的美好結局,640,\n為了不讓這個世界以悲劇收尾而努力,1,,145,16,0,0,0,0,0,1,5,0,1,455,200,465,5,466,10,0,0,0,,0,,0,,0,,92,4,252
1397,慾望遏止者,625,\n給打倒諾克斯王子的冒險家的稱號,1,,145,16,0,0,0,0,0,1,5,2,1,455,200,465,5,466,10,0,0,0,,0,,0,,0,,92,4,252
1398,夢境森林拜訪者,302,\n向森林守護者獲得認可。,1,,145,16,0,0,0,0,0,1,5,2,1,455,300,465,5,466,10,0,0,0,,0,,0,,0,,92,4,252
1399,野餐(30日),769,\n有美食就更棒的美好野餐!,1,,145,16,0,0,0,0,20134,0,5,2,1,465,4,464,10,456,2,124,30,15003885,物理爆擊效果: 物理爆擊傷害增加200%,15003887,魔法爆擊效果:  魔法爆擊效果增加200%,0,,0,,255,0,0
1400,野餐,768,\n有美食就更棒的美好野餐!,1,,145,16,0,0,0,0,20134,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,255,0,0
1401,暗影行者,534,\n4轉職業王者!! 我是彩虹島物語的暗影行者!,1,,145,16,0,0,0,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,240,89,187
1402,蓓菈(30日),461,\n穿著婚紗的魔界精靈蓓菈!!,1,,145,16,0,0,0,0,20343,0,5,2,1,465,4,464,10,456,2,124,30,15003885,物理爆擊效果: 物理爆擊傷害增加200%,15003887,魔法爆擊效果:  魔法爆擊效果增加200%,0,,0,,255,0,0
1403,蓓菈,460,\n穿著婚紗的魔界精靈蓓菈!!,1,,145,16,0,0,0,0,20343,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,255,0,0
1404,劍神的信賴,265,\n解決吉斯克領地的事情後，獲得了劍神吉斯卡德的信賴。,1,,145,16,0,0,0,0,0,1,5,2,1,464,5,465,5,0,0,0,0,0,,0,,0,,0,,92,4,252
1405,戰勝忘卻,427,\n戰勝了忘卻的她所帶來的考驗。,1,,145,16,0,0,0,0,0,1,5,2,1,464,10,465,5,0,0,0,0,0,,0,,0,,0,,92,4,252
1406,看星星,502,\n盡情飽覽了虛無之星!,1,,145,16,0,0,0,0,0,1,5,2,1,464,10,465,5,0,0,0,0,0,,0,,0,,0,,92,4,252
1407,湖畔散步,779,\n散步在充滿孤寂的湖畔。,1,,145,16,0,0,0,0,0,1,5,2,1,464,15,465,5,0,0,0,0,0,,0,,0,,0,,92,4,252
1408,神經病,523,\n哈哈，誰會學這個啊? 該不會…該不會…,1,,145,16,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,255,2,9
1409,蛀牙惡棍,722,\n只有滿口蛀牙的惡棍才有資格配戴的稱號,1,,145,16,0,0,0,0,0,1,5,2,1,124,70,461,10,465,2,0,0,0,,0,,0,,0,,185,56,188
1410,Good night(30日),212,\n珍貴的彩虹島玩家們? 晚安?,1,,145,16,0,0,0,0,20472,0,5,2,1,465,5,464,10,128,50,124,100,15003885,物理爆擊效果: 物理爆擊傷害增加200%,15003887,魔法爆擊效果:  魔法爆擊效果增加200%,0,,0,,255,0,0
1411,Good night,211,\n珍貴的彩虹島玩家們? 晚安?,1,,145,16,0,0,0,0,20472,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,255,0,0
1412,阿德奇納的決心,574,\n阿德奇納為了未來下定了決心。,1,,145,16,0,0,0,0,0,1,5,2,1,216,300,461,1,0,0,0,0,0,,0,,0,,0,,92,4,252
1413,超人聯歡會,711,\n東方大陸的超人舉辦了不定期的聚會。除了拜斯…,1,,145,16,0,0,0,0,0,1,5,2,1,216,300,461,5,0,0,0,0,0,,0,,0,,0,,92,4,252
1414,靈魂的缺陷,609,\n打破了因缺陷而痛苦的夢魔之夢境。,1,,145,16,0,0,0,0,0,1,5,2,1,216,350,461,5,0,0,0,0,0,,0,,0,,0,,92,4,252
1415,搖籃清潔工,621,\n認真打掃了帶給某人慰藉的場所。,1,,145,16,0,0,0,0,0,1,5,2,1,216,350,461,10,0,0,0,0,0,,0,,0,,0,,92,4,252
1416,1級園丁,179,\n無數次拜訪玫瑰園的結果，已經習慣了玫瑰香，不會醉了!,1,,145,16,0,0,0,0,0,1,5,2,1,216,400,461,10,0,0,0,0,0,,0,,0,,0,,92,4,252
1417,9999,195,\n對達成超越等級9999的你表示尊敬之意…,1,,145,16,0,0,0,0,20511,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,251,101,101
1418,Master,560,Master,1,,145,16,0,0,0,0,19919,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,251,101,101
1419,Diamond,558,Diamond,1,,145,16,0,0,0,0,19914,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,251,101,101
1420,Platinum,561,Platinum,1,,145,16,0,0,0,0,19909,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,251,101,101
1421,Gold,559,Gold,1,,145,16,0,0,0,0,19904,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,251,101,101
1422,Silver,562,Silver,1,,145,16,0,0,0,0,19899,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,251,101,101
1423,Bronze,557,Bronze,1,,145,16,0,0,0,0,19894,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,251,101,101
1424,MERRY X-MAS(30日),234,\n幸福的聖誕節!!!聖誕節就和彩虹島物語一起度過~~?,1,,145,16,0,0,0,0,20479,0,5,2,1,465,5,464,10,128,50,124,100,15003885,物理爆擊效果: 物理爆擊傷害增加200%,15003887,魔法爆擊效果:  魔法爆擊效果增加200%,0,,0,,255,0,0
1425,MERRY X-MAS,233,\n幸福的聖誕節!!!聖誕節就和彩虹島物語一起度過~~?,1,,145,16,0,0,0,0,20479,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,255,0,0
1426,中立,677,\n展現出公會傾向中立的稱號,1,,145,16,0,0,0,0,20513,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,251,0,0
1427,秩序,697,\n展現出公會傾向秩序的稱號,1,,145,16,0,0,0,0,20515,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,251,0,0
1428,混沌,780,\n展現出公會傾向混沌的稱號,1,,145,16,0,0,0,0,20514,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,251,0,0
1429,2021 HAPPY NEW YEAR(30日),189,\n祝福2021年新的一年也充滿幸運~!,1,,145,16,0,0,0,0,20537,0,5,2,1,465,4,464,10,456,2,124,30,15003885,物理爆擊效果: 物理爆擊傷害增加200%,15003887,魔法爆擊效果:  魔法爆擊效果增加200%,0,,0,,255,232,161
1430,2021 HAPPY NEW YEAR,188,\n祝福2021年新的一年也充滿幸運~!,1,,145,16,0,0,0,0,20537,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,255,232,161
1431,公會任務王,295,\n適合公會任務之王的稱號,1,,145,16,0,0,0,0,0,1,5,2,1,461,1,465,1,14,100,0,0,0,,0,,0,,0,,251,0,0
1432,公會商品王,296,\n適合公會商品之王的稱號,1,,145,16,0,0,0,0,0,1,5,2,1,461,5,465,1,14,150,0,0,0,,0,,0,,0,,251,0,0
1433,公會簽到王,297,\n適合公會簽到之王的稱號,1,,145,16,0,0,0,0,0,1,5,2,1,461,5,465,2,14,150,0,0,0,,0,,0,,0,,251,0,0
1434,公會幸運王,298,\n適合公會幸運之王的稱號,1,,145,16,0,0,0,0,0,1,5,2,1,461,10,465,2,14,200,0,0,0,,0,,0,,0,,251,0,0
1435,逃亡者,741,\n我沒有良心~,1,,145,16,0,0,0,0,0,1,5,2,1,494,5,0,0,0,0,0,0,0,,0,,0,,0,,255,2,9
1436,忠誠的公會成員,535,\n給奉獻於公會的你,1,,145,16,0,0,0,0,0,1,5,2,1,456,3,0,0,0,0,0,0,0,,0,,0,,0,,185,56,188
1437,ROSE(30日),241,\n在玫瑰盛開的那個地方…,1,,145,16,0,0,0,0,20539,0,5,2,1,465,5,464,10,128,50,124,100,15003885,物理爆擊效果: 物理爆擊傷害增加200%,15003887,魔法爆擊效果:  魔法爆擊效果增加200%,0,,0,,255,0,0
1438,ROSE,240,\n在玫瑰盛開的那個地方…,1,,145,16,0,0,0,0,20539,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,255,0,0
1439,彩虹島創作者 1期,403,\n我就是彩虹島創作者1期!,1,,145,16,0,0,0,0,20512,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,255,75,130
1440,隱藏力量的,786,\n不是做不到而是不做。,1,,145,16,0,0,0,0,0,1,5,2,1,124,10,0,0,0,0,0,0,0,,0,,0,,0,,255,28,28
1441,最強者,714,\n你就是..?!,1,,145,16,0,0,0,0,0,1,5,2,1,465,1,0,0,0,0,0,0,0,,0,,0,,0,,249,56,83
1442,獲得大地祝福的,356,\n獲得大地女神蓋亞的庇護。,1,,145,16,0,0,0,0,0,1,5,2,1,455,100,461,1,465,1,0,0,0,,0,,0,,0,,92,4,252
1443,愛麗絲的冒險家,646,\n不是女神，而是專屬愛麗絲的冒險家,1,,145,16,0,0,0,0,0,1,5,2,1,455,100,461,2,465,1,0,0,0,,0,,0,,0,,92,4,252
1444,戰勝絕望,661,\n戰勝持續的絕望，眺望著聖域的天空。,1,,145,16,0,0,0,0,0,1,5,2,1,455,150,461,5,465,2,0,0,0,,0,,0,,0,,92,4,252
1445,天使的祝福,703,\n得到戰鬥天使米卡艾拉的問候，獲得了出入聖地的資格。,1,,145,16,0,0,0,0,0,1,5,2,1,455,150,461,10,465,2,0,0,0,,0,,0,,0,,92,4,252
1446,粉碎聖域,536,\n想破壞聖域的魔族痕跡,1,,145,16,0,0,0,0,0,1,5,2,1,455,200,461,10,465,2,0,0,0,,0,,0,,0,,92,4,252
1447,櫻花探測器,455,\n來找櫻花了嗎?,1,,145,16,0,0,0,0,0,1,5,2,1,124,100,106,5,0,0,0,0,0,,0,,0,,0,,185,56,188
1448,蜜絲汪稱號(30日),619,\n收下鈕扣狗的愛心吧?,1,,145,16,0,0,0,0,20644,0,5,2,1,465,5,464,10,128,50,124,100,15003885,物理爆擊效果: 物理爆擊傷害增加200%,15003887,魔法爆擊效果:  魔法爆擊效果增加200%,0,,0,,255,0,0
1449,蜜絲汪稱號,618,\n收下鈕扣狗的愛心吧?,1,,145,16,0,0,0,0,20644,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,255,0,0
1450,那時的,292,\n記得嗎…?那時候…,1,,145,16,0,0,0,0,0,1,5,2,1,124,100,456,5,0,0,0,0,15003899,物理爆擊效果: 物理爆擊傷害增加100%,15003918,魔法爆擊效果: 魔法爆擊傷害增加100%,0,,0,,255,234,115
1451,充電中,721,\n需要稍微休息片刻。,1,,145,16,0,0,0,0,20675,0,5,2,1,31,5,216,1500,0,0,0,0,0,,0,,0,,0,,31,240,155
1452,LABOOM,220,\n★15週年更新紀念★,1,,145,16,0,0,0,0,20733,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,31,240,155
1453,新手,336,\n給彩虹島物語新手的稱號,1,,145,16,0,0,0,0,0,1,5,2,1,31,10,456,10,106,50,0,0,0,,0,,0,,0,,253,64,112
1454,長腿叔叔,545,\n給讓新手們口袋鼓鼓的人之稱號,1,,145,16,0,0,0,0,0,1,5,2,1,31,3,0,0,0,0,0,0,0,,0,,0,,0,,255,128,0
1455,(舊),151,\n證明長時間與我們同在的稱號,1,,145,16,0,0,0,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,233,14,101
1456,LABOOM(30日),221,\n★15週年更新紀念★,1,,145,16,0,0,0,0,20733,0,5,2,1,465,5,464,10,128,50,124,100,0,,0,,0,,0,,245,39,230
1457,霧狀花海,588,\n雖然揭露了過去停留在格爾答的束縛，但是遇到了如花朵般盛開的濃霧。,1,,145,16,0,0,0,0,0,1,5,2,1,464,5,106,5,0,0,0,0,0,,0,,0,,0,,92,4,252
1458,虛假的回音,263,\n打倒連存在本身都用謊言來包裝的精靈。,1,,145,16,0,0,0,0,0,1,5,2,1,464,10,106,10,0,0,0,0,0,,0,,0,,0,,92,4,252
1459,冰柱尖之心,277,\n拔掉插在內心深處的冰柱。,1,,145,16,0,0,0,0,0,1,5,2,1,464,10,106,15,0,0,0,0,0,,0,,0,,0,,92,4,252
1460,淨化達人,663,\n將被汙染的泉水淨化乾淨。,1,,145,16,0,0,0,0,0,1,5,2,1,464,15,106,15,0,0,0,0,0,,0,,0,,0,,92,4,252
1461,覺醒的冒險家,349,\n戰勝珀耳塞的考驗，依照蓋亞的意志覺醒。,1,,145,16,0,0,0,0,0,1,5,2,1,455,200,465,3,464,5,0,0,0,,0,,0,,0,,92,4,252
1462,銜尾蛇的誘餌,629,\n感覺會成為銜尾蛇誘餌的少女出現了。,1,,145,16,0,0,0,0,0,1,5,2,1,455,200,466,5,494,5,0,0,0,,0,,0,,0,,92,4,252
1463,[活動]慶典終結者,157,\n給認真參與所有慶典內容的玩家之稱號,1,,145,16,0,0,0,0,0,1,5,2,1,494,15,0,0,0,0,0,0,0,,0,,0,,0,,255,233,0
1464,[活動]慶典守護者,155,\n給鼓勵尤菲並守護慶典的玩家之稱號,1,,145,16,0,0,0,0,0,1,5,2,1,455,150,0,0,0,0,0,0,0,,0,,0,,0,,255,233,0
1465,[活動] 慶典協助者,156,\n給為了迎接15週年，一起幫忙彩虹島Festival的玩家之稱號,1,,145,16,0,0,0,0,0,1,5,2,1,106,15,0,0,0,0,0,0,0,,0,,0,,0,,255,233,0
1466,我們所有人,101,我選擇的願望主語! \n\n預計在2021年9月29日定期維護時刪除,1,,145,16,0,0,0,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,193,254,255
1467,胖胖耶比,102,我選擇的願望主語! \n\n預計在2021年9月29日定期維護時刪除,1,,145,16,0,0,0,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,193,254,255
1468,幸福,103,我選擇的願望賓語! \n\n預計在2021年9月29日定期維護時刪除,1,,145,16,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,197,253,196
1469,超值,104,我選擇的願望賓語! \n\n預計在2021年9月29日定期維護時刪除,1,,145,16,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,197,253,196
1470,獎勵,105,我選擇的願望賓語! \n\n預計在2021年9月29日定期維護時刪除,1,,145,16,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,197,253,196
1471,20週年,106,我選擇的願望賓語! \n\n預計在2021年9月29日定期維護時刪除,1,,145,16,0,0,0,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,197,253,196
1472,希望,107,我選擇的願望謂語! \n\n預計在2021年9月29日定期維護時刪除,1,,145,16,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,253,223,239
1473,喜歡,108,我選擇的願望謂語! \n\n預計在2021年9月29日定期維護時刪除,1,,145,16,0,0,0,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,253,223,239
1474,拒絕,109,我選擇的願望謂語! \n\n預計在2021年9月29日定期維護時刪除,1,,145,16,0,0,0,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,253,223,239
1475,彩虹島創作者2期,404,\n我就是彩虹島創作者2期!\n\n※參考※\n? 2021年12月31日活動期間結束時該稱號也會消失。\n? 但! 若中途未退出並在期間結束前完成活動，就會發放永久制!,1,,145,16,0,0,0,0,21092,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,255,75,130
1505,2022 HAPPY NEW YEAR(30日),191,\n祝大家2022年新年快樂!,1,,145,16,0,0,0,0,21513,0,5,2,1,465,4,464,10,456,2,124,30,15003885,物理爆擊效果: 物理爆擊傷害增加200%,15003887,魔法爆擊效果:  魔法爆擊效果增加200%,0,,0,,255,232,161
1506,2022 HAPPY NEW YEAR,190,\n祝大家2022年新年快樂!,1,,145,16,0,0,0,0,21513,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,255,232,161
20001,★READY~ GO!★,560,\nREADY~ GO!票卷稱號,1,,145,16,0,0,0,0,0,1,5,2,1,465,3,461,3,463,3,0,0,0,,0,,0,,0,,205,205,152
20002,HAPPY LATALE,610,\n幸福快樂彩虹島!! (時間制),1,,145,16,0,0,0,0,0,1,5,2,1,465,5,464,10,30,500,124,20,81001112,物理/魔法命中率上升5%,0,,0,,0,,255,255,183
20003,彩虹島物語,417,\n每日登入活動START!活動稱號,1,,145,16,0,0,0,0,18150,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,245,39,230
20004,彩虹認證島民,435,\nFB粉絲團按讚分享活動稱號,1,,145,16,0,0,0,0,0,1,5,2,1,461,2,106,15,455,50,0,0,0,,0,,0,,0,,255,88,10
20005,彩虹島勇者,430,\n強力募集！回憶中的老朋友們！,1,,145,16,0,0,0,0,0,1,5,2,1,461,10,124,10,455,100,0,0,0,,0,,0,,0,,255,153,153
20006,爬樹藤大賽高手,504,爬樹藤登高大賽冠軍,1,,145,16,0,0,0,0,0,1,5,2,1,106,15,30,1000,455,50,0,0,0,,0,,0,,0,,0,234,255
20007,差一點第一名,413,爬樹藤登高大賽亞軍,1,,145,16,0,0,0,0,0,1,5,2,1,106,10,30,800,455,30,0,0,0,,0,,0,,0,,0,234,255
20008,第三名感覺不差,375,爬樹藤登高大賽季軍,1,,145,16,0,0,0,0,0,1,5,2,1,106,5,30,500,455,10,0,0,0,,0,,0,,0,,0,234,255
20009,穩定交往中,313,七夕情人節活動稱號,1,,145,16,0,0,0,0,0,1,5,2,1,461,5,466,5,455,50,0,0,0,,0,,0,,0,,255,0,140
20010,甜蜜熱戀中,449,七夕情人節活動稱號,1,,145,16,0,0,0,0,0,1,5,2,1,461,5,466,5,455,50,0,0,0,,0,,0,,0,,255,0,140
20011,仲夏夜的煙火慶典,395,仲夏夜的煙火慶典活動稱號,1,,145,16,0,0,0,0,0,1,5,2,1,465,5,464,10,26,50,124,30,81001112,物理/魔法命中率上升5%,0,,0,,0,,240,78,90
20012,月亮代表我的心!,330,月圓人團圓!月亮代表我的心!,1,,145,16,0,0,0,0,0,1,5,2,1,463,20,455,100,0,0,0,0,0,,0,,0,,0,,255,217,0
20013,彩虹回歸者,437,彩虹回歸者專屬,1,,145,16,0,0,0,0,0,1,5,2,1,461,5,466,5,455,100,0,0,0,,0,,0,,0,,0,255,25
20014,彩虹守護者,434,彩虹守護者專屬,1,,145,16,0,0,0,0,0,1,5,2,1,461,5,466,5,455,100,0,0,0,,0,,0,,0,,0,255,25
20015,淡藍色的回憶,97,彩虹島物語設計創意入選獎,1,,145,16,0,0,0,0,18268,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0,176,240
20016,不給糖就搗蛋,201,Trick or Treat!不給糖就搗蛋.,1,,145,16,0,0,0,0,0,1,5,2,1,106,12,118,10,0,0,0,0,0,,0,,0,,0,,255,255,183
20017,去死去死團,14,光棍節特殊活動稱號,1,,145,16,0,0,0,0,0,1,5,2,1,455,30,106,10,463,10,30,300,0,,0,,0,,0,,161,255,0
20018,我是光棍我驕傲,264,光棍節特殊活動稱號,1,,145,16,0,0,0,0,0,1,5,2,1,455,30,106,10,466,5,30,300,0,,0,,0,,0,,255,0,178
20019,空虛寂寞我好冷,40,光棍節特殊活動稱號,1,,145,16,0,0,0,0,0,1,5,2,1,455,30,106,10,464,5,30,300,0,,0,,0,,0,,0,136,255
20020,熊貓超人的祝福,329,,1,,145,16,0,0,0,0,0,1,5,2,1,464,15,461,15,455,200,132,5,0,,0,,0,,0,,255,0,220
20021,老子有錢,140,,1,,145,16,0,0,0,0,0,1,5,2,1,464,10,461,10,455,100,0,0,0,,0,,0,,0,,255,170,0
20022,老子有錢當大爺,141,,1,,145,16,0,0,0,0,0,1,5,2,1,464,15,461,15,455,150,0,0,0,,0,,0,,0,,255,0,13
20023,你最珍貴,92,白色情人節活動稱號,1,,145,16,0,0,0,0,0,1,5,2,1,462,5,461,5,455,100,0,0,0,,0,,0,,0,,255,148,230
20024,拳四郎的祝福,55,,1,,145,16,0,0,0,0,0,1,5,2,1,464,10,461,10,369,2,0,0,0,,0,,0,,0,,255,0,200
20025,一擲千金,352,,1,,145,16,0,0,0,0,0,1,5,2,1,465,1,461,5,455,50,0,0,0,,0,,0,,0,,255,170,0
20026,揮金如土,546,,1,,145,16,0,0,0,0,0,1,5,2,1,465,2,461,8,455,80,0,0,0,,0,,0,,0,,255,170,0
20027,財大氣粗,361,,1,,145,16,0,0,0,0,0,1,5,2,1,465,3,461,10,455,100,0,0,0,,0,,0,,0,,255,0,13
20028,家財萬貫,2,,1,,145,16,0,0,0,0,0,1,5,2,1,465,5,461,15,455,150,0,0,0,,0,,0,,0,,255,0,13
20029,端午愛國詩人,95,,1,,145,16,0,0,0,0,0,1,5,2,1,462,3,461,3,132,3,0,0,0,,0,,0,,0,,198,155,248
20030,端午消費達人,94,,1,,145,16,0,0,0,0,0,1,5,2,1,464,5,465,2,0,0,0,0,0,,0,,0,,0,,199,217,120
20031,仲夏消費達人,393,,1,,145,16,0,0,0,0,0,1,5,2,1,465,3,464,5,466,3,0,0,0,,0,,0,,0,,183,183,220
20032,仲夏消費神人,394,,1,,145,16,0,0,0,0,0,1,5,2,1,465,5,464,8,466,5,0,0,0,,0,,0,,0,,183,102,174
20033,彩虹夏日我最衝,436,,1,,145,16,0,0,0,0,0,1,5,2,1,465,2,464,6,132,2,0,0,0,,0,,0,,0,,87,224,255
20034,夏日玩酷瘋一下,520,,1,,145,16,0,0,0,0,0,1,5,2,1,106,5,456,2,466,3,124,10,0,,0,,0,,0,,87,241,255
20035,女神的騎士團,82,\n注意！\n - 17年8月3日維護後消失稱號效果。,1,,145,16,0,0,0,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,255,0,119
20036,仲夏之夜,396,,1,,145,16,0,0,0,0,0,1,5,2,1,465,3,464,10,106,10,30,1000,0,,0,,0,,0,,254,174,54
20037,VIP（金）,650,,1,,145,16,0,0,0,0,18537,0,5,2,1,465,12,464,35,30,15000,124,115,920000121,物理/魔法命中率上升12%,0,,0,,0,,255,215,0
20038,VIP（銀）,651,,1,,145,16,0,0,0,0,18538,0,5,2,1,465,8,464,20,30,7500,124,80,920000175,物理/魔法命中率上升8%,0,,0,,0,,184,184,178
20039,一百元的祝福,351,,1,,145,16,0,0,0,0,0,1,5,2,1,465,6,464,15,30,600,124,25,0,,0,,0,,0,,132,122,255
20040,LoVe Chu,621,,1,,145,16,0,0,0,0,0,1,5,2,1,455,30,106,10,463,10,30,300,0,,0,,0,,0,,255,139,191
20041,With Friend,655,套用這個稱號邊緣人都不想看到你了辣!!,1,,145,16,0,0,0,0,18140,0,5,2,1,132,5,124,10,106,10,0,0,0,,0,,0,,0,,245,39,230
20042,TOP FAN,648,,1,,145,16,0,0,0,0,18988,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,245,39,230
20043,★ LATALE CUP ★,556,\n大家一起來慶祝2018世足開打啦~~~!!!,1,,145,16,0,0,0,0,17430,0,5,2,1,465,5,464,10,26,50,124,30,81001113,移動速度 15% 增加,0,,0,,0,,255,255,183
20044,給了糖還是要搗蛋!,62,,1,,145,16,0,0,0,0,0,1,5,2,1,465,5,464,10,128,10,0,0,0,,0,,0,,0,,255,143,87
20045,小夥伴,228,只有彩虹島物語特別小夥伴可獲得的專屬FX稱號!!\n\n套用敲可愛稱號成為耶比妹、米斯達、辛蒂蒂的好夥伴吧!!!,1,,145,16,0,0,0,0,19330,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,255,255,183
20046,金字塔的冒險家,70,\n給予進行法老冒險玩家的稱號!,1,,145,16,0,0,0,0,0,1,5,2,1,124,200,462,30,461,30,463,5,15003889,爆擊觸發: 物理/魔法爆擊傷害提升 100%,15003909,,0,,0,,0,0,0
20047,GM的小奴隸,602,,1,,145,16,0,0,0,0,20098,0,5,2,1,0,0,0,0,0,0,0,0,0,,0,,0,,0,,217,160,160
