ID,_Type,_Damage,_KnockBack_Delay,_KnockBack_X,_KnockBack_Time,_Speed_Y,_MotionType
3061,230020,100,0,0,0,-3400,18
3062,230021,100,0,0,0,-3400,18
3063,230030,100,0,0,0,-3400,18
3064,230100,100,0,0,0,-3400,18
3065,230101,100,0,0,0,-3400,18
3066,230199,100,0,90,1,0,18
3067,230200,100,0,0,0,-3400,18
3068,230210,100,0,0,0,-3400,18
3069,230220,100,0,0,0,-3400,18
3070,240001,100,0,0,0,-3800,18
3071,240002,100,0,0,0,-3800,18
3072,240003,100,0,0,0,-3800,18
3073,240004,100,0,0,0,-3800,18
3074,240005,100,0,0,0,-3800,18
3075,240010,100,0,0,0,-3800,18
3076,240020,100,0,0,0,-3800,18
3077,240021,100,0,0,0,-3800,18
3078,240030,100,0,0,0,-3800,18
3079,240100,100,0,0,0,-3800,18
3080,240101,100,0,0,0,-3800,18
3081,240199,100,0,90,1,0,18
3082,240200,100,0,0,0,-3800,18
3083,240210,100,0,0,0,-3800,18
3084,240220,100,0,0,0,-3800,18
3085,727001,100,0,0,1,-350,18
3086,727002,100,0,0,1,-350,18
3087,727003,100,0,0,1,-350,18
3088,727003,100,0,0,1,-350,18
3089,727003,100,0,0,1,-350,18
3090,727003,100,0,0,1,-350,18
3091,727004,100,0,0,1,-350,18
3092,727004,100,0,0,1,-350,18
3093,727005,100,0,0,1,-350,18
3094,727010,100,0,0,1,-350,18
3095,727020,100,0,0,1,-350,18
3096,727021,100,0,0,1,-350,18
3097,727030,100,0,0,1,-350,18
3098,500001,15,0,90,3,0,18
3099,500001,100,0,250,1,-600,28
3100,500002,15,0,90,3,0,18
3101,500002,100,0,250,1,-600,28
3102,500003,5,0,0,0,0,0
3103,500003,15,0,90,3,0,19
3104,500003,100,0,250,1,-600,28
3105,500004,100,0,90,3,0,18
3106,500005,10,0,90,3,0,18
3107,500005,15,0,120,3,0,19
3108,500005,100,0,250,1,-600,28
3109,500020,10,0,90,3,0,19
3110,500020,15,0,120,3,0,19
3111,500020,100,0,250,1,-600,28
3112,500021,10,0,90,3,0,18
3113,500021,15,0,120,3,0,19
3114,500021,100,0,250,1,-600,28
3115,500030,10,0,90,3,0,18
3116,500030,15,0,120,3,0,19
3117,500030,100,0,250,1,-600,28
3118,501001,15,0,1,3,0,18
3119,501001,100,0,250,1,-600,28
3120,501002,15,0,1,3,0,18
3121,501002,100,0,250,1,-600,28
3122,501003,5,0,0,0,0,0
3123,501003,15,0,1,3,0,19
3124,501003,100,0,250,1,-600,28
3125,501004,100,0,90,3,0,18
3126,501005,10,0,1,3,0,18
3127,501005,15,0,1,3,0,19
3128,501005,100,0,250,1,-600,28
3129,501020,10,0,1,3,0,19
3130,501020,15,0,1,3,0,19
3131,501020,100,0,250,1,-600,28
3132,501021,10,0,1,3,0,18
3133,501021,15,0,1,3,0,19
3134,501021,100,0,250,1,-600,28
3135,501030,10,0,1,3,0,18
3136,501030,15,0,1,3,0,19
3137,501030,100,0,250,1,-600,28
3138,502001,15,0,150,1,0,18
3139,502001,100,0,250,1,-600,28
3140,502002,15,0,150,1,0,18
3141,502002,100,0,250,1,-600,28
3142,502003,5,0,0,0,0,0
3143,502003,15,0,200,1,0,19
3144,502003,100,0,250,1,-600,28
3145,502004,100,0,90,3,0,18
3146,502005,10,0,150,1,0,18
3147,502005,15,0,200,1,0,19
3148,502005,100,0,250,1,-600,28
3149,502020,10,0,200,1,0,19
3150,502020,15,0,200,1,0,19
3151,502020,100,0,250,1,-600,28
3152,502021,10,0,150,1,0,18
3153,502021,15,0,200,1,0,19
3154,502021,100,0,250,1,-600,28
3155,502030,10,0,150,1,0,18
3156,502030,15,0,200,1,0,19
3157,502030,100,0,250,1,-600,28
3158,600001,100,0,50,1,-500,18
3159,600002,100,0,50,1,-500,18
3160,600003,5,0,0,0,0,0
3161,600003,10,0,180,1,0,31
3162,600003,15,0,50,1,-500,18
3163,600003,100,0,250,1,-600,28
3164,600004,100,0,90,3,0,18
3165,600005,10,0,50,1,-500,18
3166,600005,15,0,80,1,-500,19
3167,600005,100,0,150,1,-600,28
3168,600020,100,0,50,1,-500,18
3169,600021,100,0,50,1,-500,18
3170,600030,100,0,50,1,-500,18
3171,601001,100,0,50,1,-600,18
3172,601002,100,0,50,1,-600,18
3173,601003,5,0,0,0,0,0
3174,601003,10,0,180,1,0,31
3175,601003,15,0,50,1,-600,18
3176,601003,100,0,250,1,-600,28
3177,601004,100,0,90,3,0,18
3178,601005,10,0,50,1,-600,18
3179,601005,15,0,80,1,-600,19
3180,601005,100,0,150,1,-600,28
3181,601020,100,0,50,1,-600,18
3182,601021,100,0,50,1,-600,18
3183,601030,100,0,50,1,-600,18
3184,602001,100,0,50,1,-720,18
3185,602002,100,0,50,1,-720,18
3186,602003,5,0,0,0,0,0
3187,602003,10,0,180,1,0,31
3188,602003,15,0,50,1,-720,18
3189,602003,100,0,250,1,-720,28
3190,602004,100,0,90,3,0,18
3191,602005,10,0,50,1,-720,18
3192,602005,15,0,80,1,-720,19
3193,602005,100,0,150,1,-720,28
3194,602020,100,0,50,1,-720,18
3195,602021,100,0,50,1,-720,18
3196,602030,100,0,50,1,-720,18
3197,511001,15,0,-125,2,-350,18
3198,511001,100,0,250,1,-600,28
3199,511002,15,0,-125,2,-350,18
3200,511002,100,0,250,1,-600,28
3201,511003,10,0,0,0,0,0
3202,511003,15,0,40,2,0,19
3203,511003,100,0,250,1,-600,28
3204,511004,100,0,90,3,0,18
3205,511005,10,0,-125,2,-350,18
3206,511005,15,0,-150,2,-350,19
3207,511005,100,0,250,1,-600,28
3208,511020,10,0,-125,2,-350,19
3209,511020,15,0,-125,2,-350,19
3210,511020,100,0,250,1,-600,28
3211,511021,10,0,-125,2,-350,18
3212,511021,15,0,-125,2,-350,19
3213,511021,100,0,250,1,-600,28
3214,511030,10,0,-125,2,-350,18
3215,511030,15,0,-125,2,-350,19
3216,511030,100,0,250,1,-600,28
3217,512001,15,0,1,7,0,19
3218,512001,100,0,250,1,-600,28
3219,512002,15,0,1,7,0,19
3220,512002,100,0,250,1,-600,28
3221,512003,10,0,0,0,0,0
3222,512003,15,0,1,7,0,19
3223,512003,100,0,250,1,-600,28
3224,512004,100,0,90,3,0,18
3225,512005,10,0,1,7,0,19
3226,512005,15,0,1,7,0,19
3227,512005,100,0,250,1,-600,28
3228,512020,10,0,1,7,0,19
3229,512020,15,0,1,7,0,19
3230,512020,100,0,250,1,-600,28
3231,512021,10,0,1,7,0,19
3232,512021,15,0,1,7,0,19
3233,512021,100,0,250,1,-600,28
3234,512030,10,0,1,7,0,19
3235,512030,15,0,1,7,0,19
3236,512030,100,0,250,1,-600,28
3237,513001,15,0,1,10,0,19
3238,513001,100,0,250,1,-600,28
3239,513002,15,0,1,10,0,19
3240,513002,100,0,250,1,-600,28
3241,513003,10,0,0,0,0,0
3242,513003,15,0,1,10,0,19
3243,513003,100,0,250,1,-600,28
3244,513004,100,0,90,3,0,18
3245,513005,10,0,1,10,0,19
3246,513005,15,0,1,10,0,19
3247,513005,100,0,250,1,-600,28
3248,513020,10,0,1,10,0,19
3249,513020,15,0,1,10,0,19
3250,513020,100,0,250,1,-600,28
3251,513021,10,0,1,10,0,19
3252,513021,15,0,1,10,0,19
3253,513021,100,0,250,1,-600,28
3254,513030,10,0,1,10,0,19
3255,513030,15,0,1,10,0,19
3256,513030,100,0,250,1,-600,28
3257,514001,15,0,1,2,-330,18
3258,514001,100,0,250,1,-600,28
3259,514002,15,0,1,2,-330,18
3260,514002,100,0,250,1,-600,28
3261,514003,10,0,0,0,0,0
3262,514003,15,0,1,2,-330,19
3263,514003,100,0,250,1,-600,28
3264,514004,100,0,90,3,0,18
3265,514005,10,0,1,2,-330,18
3266,514005,15,0,1,2,-330,19
3267,514005,100,0,250,1,-600,28
3268,514020,10,0,1,2,-330,19
3269,514020,15,0,1,2,-330,19
3270,514020,100,0,250,1,-600,28
3271,514021,10,0,1,2,-330,18
3272,514021,15,0,1,2,-330,19
3273,514021,100,0,250,1,-600,28
3274,514030,10,0,1,2,-330,18
3275,514030,15,0,1,2,-330,19
3276,514030,100,0,250,1,-600,28
3277,231001,100,0,0,1,-580,18
3278,231002,100,0,0,1,-580,18
3279,231003,100,0,0,1,-580,18
3280,231004,100,0,0,1,-580,18
3281,231005,100,0,0,1,-580,18
3282,231010,100,0,0,1,-580,18
3283,231020,100,0,0,1,-580,18
3284,231021,100,0,0,1,-580,18
3285,231030,100,0,0,1,-580,18
3286,231100,100,0,0,1,-580,18
3287,231101,100,0,0,1,-580,18
3288,231199,100,0,0,1,-580,18
3289,231200,100,0,0,0,-580,18
3290,231210,100,0,0,0,-580,18
3291,231220,100,0,0,1,-580,18
3292,728001,100,0,0,1,0,18
3293,728002,100,0,0,1,0,18
3294,728003,100,0,0,1,0,18
3295,728003,100,0,0,1,0,18
3296,728003,100,0,0,1,0,18
3297,728003,100,0,0,1,0,18
3298,728004,100,0,0,1,0,18
3299,728004,100,0,0,1,0,18
3300,728005,100,0,0,1,0,18
3301,728010,100,0,0,1,0,18
3302,728020,100,0,0,1,0,18
3303,728021,100,0,0,1,0,18
3304,728030,100,0,0,1,0,18
3305,232001,100,0,0,1,-300,18
3306,232002,100,0,0,1,-300,18
3307,232003,100,0,0,1,-300,18
3308,232004,100,0,0,1,-300,18
3309,232005,100,0,0,1,-300,18
3310,232010,100,0,0,1,-300,18
3311,232020,100,0,0,1,-300,18
3312,232021,100,0,0,1,-300,18
3313,232030,100,0,0,1,-300,18
3314,232100,100,0,0,1,-300,18
3315,232101,100,0,0,1,-300,18
3316,232199,100,0,0,1,-300,18
3317,232200,100,0,0,0,-300,18
3318,232210,100,0,0,0,-300,18
3319,232220,100,0,0,1,-300,18
3320,603001,100,0,0,0,0,0
3321,603002,100,0,0,0,0,0
3322,603003,100,0,50,1,-600,18
3323,603004,100,0,0,0,0,0
3324,603005,100,0,0,0,0,0
3325,603005,100,0,0,0,0,0
3326,603005,100,0,0,0,0,0
3327,603020,100,0,0,0,0,0
3328,603021,100,0,0,0,0,0
3329,603030,100,0,0,0,0,0
3330,0,0,0,0,0,0,0
3331,0,0,0,0,0,0,0
3332,0,0,0,0,0,0,0
3333,0,0,0,0,0,0,0
3334,0,0,0,0,0,0,0
3335,0,0,0,0,0,0,0
3336,0,0,0,0,0,0,0
3337,0,0,0,0,0,0,0
3338,0,0,0,0,0,0,0
3339,0,0,0,0,0,0,0
3340,0,0,0,0,0,0,0
3341,0,0,0,0,0,0,0
3342,0,0,0,0,0,0,0
3343,0,0,0,0,0,0,0
3344,0,0,0,0,0,0,0
3345,0,0,0,0,0,0,0
3346,0,0,0,0,0,0,0
3347,0,0,0,0,0,0,0
3348,0,0,0,0,0,0,0
3349,0,0,0,0,0,0,0
3350,0,0,0,0,0,0,0
3351,0,0,0,0,0,0,0
3352,0,0,0,0,0,0,0
3353,0,0,0,0,0,0,0
3354,0,0,0,0,0,0,0
3355,0,0,0,0,0,0,0
3356,0,0,0,0,0,0,0
3357,0,0,0,0,0,0,0
3358,0,0,0,0,0,0,0
3359,0,0,0,0,0,0,0
3360,0,0,0,0,0,0,0
3361,0,0,0,0,0,0,0
3362,0,0,0,0,0,0,0
3363,0,0,0,0,0,0,0
3364,0,0,0,0,0,0,0
3365,0,0,0,0,0,0,0
3366,0,0,0,0,0,0,0
3367,0,0,0,0,0,0,0
3368,0,0,0,0,0,0,0
3369,0,0,0,0,0,0,0
3370,0,0,0,0,0,0,0
3371,0,0,0,0,0,0,0
3372,0,0,0,0,0,0,0
3373,0,0,0,0,0,0,0
3374,0,0,0,0,0,0,0
3375,0,0,0,0,0,0,0
3376,0,0,0,0,0,0,0
3377,0,0,0,0,0,0,0
3378,0,0,0,0,0,0,0
3379,0,0,0,0,0,0,0
3380,0,0,0,0,0,0,0
3381,0,0,0,0,0,0,0
3382,0,0,0,0,0,0,0
3383,0,0,0,0,0,0,0
3384,0,0,0,0,0,0,0
3385,0,0,0,0,0,0,0
3386,0,0,0,0,0,0,0
3387,0,0,0,0,0,0,0
3388,0,0,0,0,0,0,0
3389,0,0,0,0,0,0,0
3390,0,0,0,0,0,0,0
3391,0,0,0,0,0,0,0
3392,0,0,0,0,0,0,0
3393,0,0,0,0,0,0,0
3394,0,0,0,0,0,0,0
3395,0,0,0,0,0,0,0
3396,0,0,0,0,0,0,0
3397,0,0,0,0,0,0,0
3398,0,0,0,0,0,0,0
3399,0,0,0,0,0,0,0
3400,0,0,0,0,0,0,0
3401,0,0,0,0,0,0,0
3402,0,0,0,0,0,0,0
3403,0,0,0,0,0,0,0
3404,0,0,0,0,0,0,0
3405,0,0,0,0,0,0,0
3406,0,0,0,0,0,0,0
3407,0,0,0,0,0,0,0
3408,0,0,0,0,0,0,0
3409,0,0,0,0,0,0,0
3410,0,0,0,0,0,0,0
3411,0,0,0,0,0,0,0
3412,0,0,0,0,0,0,0
3413,0,0,0,0,0,0,0
3414,0,0,0,0,0,0,0
3415,0,0,0,0,0,0,0
3416,0,0,0,0,0,0,0
3417,0,0,0,0,0,0,0
3418,0,0,0,0,0,0,0
3419,0,0,0,0,0,0,0
3420,0,0,0,0,0,0,0
3421,0,0,0,0,0,0,0
3422,0,0,0,0,0,0,0
3423,0,0,0,0,0,0,0
3424,0,0,0,0,0,0,0
3425,0,0,0,0,0,0,0
3426,0,0,0,0,0,0,0
3427,0,0,0,0,0,0,0
3428,0,0,0,0,0,0,0
3429,0,0,0,0,0,0,0
3430,0,0,0,0,0,0,0
3431,0,0,0,0,0,0,0
3432,0,0,0,0,0,0,0
3433,0,0,0,0,0,0,0
3434,0,0,0,0,0,0,0
3435,0,0,0,0,0,0,0
3436,0,0,0,0,0,0,0
3437,0,0,0,0,0,0,0
3438,0,0,0,0,0,0,0
3439,0,0,0,0,0,0,0
3440,0,0,0,0,0,0,0
3441,0,0,0,0,0,0,0
3442,0,0,0,0,0,0,0
3443,0,0,0,0,0,0,0
3444,0,0,0,0,0,0,0
3445,0,0,0,0,0,0,0
3446,0,0,0,0,0,0,0
3447,0,0,0,0,0,0,0
3448,0,0,0,0,0,0,0
3449,0,0,0,0,0,0,0
3450,0,0,0,0,0,0,0
3451,0,0,0,0,0,0,0
3452,0,0,0,0,0,0,0
3453,0,0,0,0,0,0,0
3454,0,0,0,0,0,0,0
3455,0,0,0,0,0,0,0
3456,0,0,0,0,0,0,0
3457,0,0,0,0,0,0,0
3458,0,0,0,0,0,0,0
3459,0,0,0,0,0,0,0
3460,0,0,0,0,0,0,0
3461,0,0,0,0,0,0,0
3462,0,0,0,0,0,0,0
3463,0,0,0,0,0,0,0
3464,0,0,0,0,0,0,0
3465,0,0,0,0,0,0,0
3466,0,0,0,0,0,0,0
3467,0,0,0,0,0,0,0
3468,0,0,0,0,0,0,0
3469,0,0,0,0,0,0,0
3470,0,0,0,0,0,0,0
3471,0,0,0,0,0,0,0
3472,0,0,0,0,0,0,0
3473,0,0,0,0,0,0,0
3474,0,0,0,0,0,0,0
3475,0,0,0,0,0,0,0
3476,0,0,0,0,0,0,0
3477,0,0,0,0,0,0,0
3478,0,0,0,0,0,0,0
3479,0,0,0,0,0,0,0
3480,0,0,0,0,0,0,0
3481,0,0,0,0,0,0,0
3482,0,0,0,0,0,0,0
3483,0,0,0,0,0,0,0
3484,0,0,0,0,0,0,0
3485,0,0,0,0,0,0,0
3486,0,0,0,0,0,0,0
3487,0,0,0,0,0,0,0
3488,0,0,0,0,0,0,0
3489,0,0,0,0,0,0,0
3490,0,0,0,0,0,0,0
3491,0,0,0,0,0,0,0
3492,0,0,0,0,0,0,0
3493,0,0,0,0,0,0,0
3494,0,0,0,0,0,0,0
3495,0,0,0,0,0,0,0
3496,0,0,0,0,0,0,0
3497,0,0,0,0,0,0,0
3498,0,0,0,0,0,0,0
3499,0,0,0,0,0,0,0
3500,0,0,0,0,0,0,0
3501,0,0,0,0,0,0,0
3502,0,0,0,0,0,0,0
3503,0,0,0,0,0,0,0
3504,0,0,0,0,0,0,0
3505,0,0,0,0,0,0,0
3506,0,0,0,0,0,0,0
3507,0,0,0,0,0,0,0
3508,0,0,0,0,0,0,0
3509,0,0,0,0,0,0,0
3510,0,0,0,0,0,0,0
3511,0,0,0,0,0,0,0
3512,0,0,0,0,0,0,0
3513,0,0,0,0,0,0,0
3514,0,0,0,0,0,0,0
3515,0,0,0,0,0,0,0
3516,0,0,0,0,0,0,0
3517,0,0,0,0,0,0,0
3518,0,0,0,0,0,0,0
3519,0,0,0,0,0,0,0
3520,0,0,0,0,0,0,0
3521,0,0,0,0,0,0,0
3522,0,0,0,0,0,0,0
3523,0,0,0,0,0,0,0
3524,0,0,0,0,0,0,0
3525,0,0,0,0,0,0,0
3526,0,0,0,0,0,0,0
3527,0,0,0,0,0,0,0
3528,0,0,0,0,0,0,0
3529,0,0,0,0,0,0,0
3530,0,0,0,0,0,0,0
3531,0,0,0,0,0,0,0
3532,0,0,0,0,0,0,0
3533,0,0,0,0,0,0,0
3534,0,0,0,0,0,0,0
3535,0,0,0,0,0,0,0
3536,0,0,0,0,0,0,0
3537,0,0,0,0,0,0,0
3538,0,0,0,0,0,0,0
3539,0,0,0,0,0,0,0
3540,0,0,0,0,0,0,0
3541,0,0,0,0,0,0,0
3542,0,0,0,0,0,0,0
3543,0,0,0,0,0,0,0
3544,0,0,0,0,0,0,0
3545,0,0,0,0,0,0,0
3546,0,0,0,0,0,0,0
3547,0,0,0,0,0,0,0
3548,0,0,0,0,0,0,0
3549,0,0,0,0,0,0,0
3550,0,0,0,0,0,0,0
3551,0,0,0,0,0,0,0
3552,0,0,0,0,0,0,0
3553,0,0,0,0,0,0,0
3554,0,0,0,0,0,0,0
3555,0,0,0,0,0,0,0
3556,0,0,0,0,0,0,0
3557,0,0,0,0,0,0,0
3558,0,0,0,0,0,0,0
3559,0,0,0,0,0,0,0
3560,0,0,0,0,0,0,0
3561,0,0,0,0,0,0,0
3562,0,0,0,0,0,0,0
3563,0,0,0,0,0,0,0
3564,0,0,0,0,0,0,0
3565,0,0,0,0,0,0,0
3566,0,0,0,0,0,0,0
3567,0,0,0,0,0,0,0
3568,0,0,0,0,0,0,0
3569,0,0,0,0,0,0,0
3570,0,0,0,0,0,0,0
3571,0,0,0,0,0,0,0
3572,0,0,0,0,0,0,0
3573,0,0,0,0,0,0,0
3574,0,0,0,0,0,0,0
3575,0,0,0,0,0,0,0
3576,0,0,0,0,0,0,0
3577,0,0,0,0,0,0,0
3578,0,0,0,0,0,0,0
3579,0,0,0,0,0,0,0
3580,0,0,0,0,0,0,0
3581,0,0,0,0,0,0,0
3582,0,0,0,0,0,0,0
3583,0,0,0,0,0,0,0
3584,0,0,0,0,0,0,0
3585,0,0,0,0,0,0,0
3586,0,0,0,0,0,0,0
3587,0,0,0,0,0,0,0
3588,0,0,0,0,0,0,0
3589,0,0,0,0,0,0,0
3590,0,0,0,0,0,0,0
3591,0,0,0,0,0,0,0
3592,0,0,0,0,0,0,0
3593,0,0,0,0,0,0,0
3594,0,0,0,0,0,0,0
3595,0,0,0,0,0,0,0
3596,0,0,0,0,0,0,0
3597,0,0,0,0,0,0,0
3598,0,0,0,0,0,0,0
3599,0,0,0,0,0,0,0
3600,0,0,0,0,0,0,0
3601,0,0,0,0,0,0,0
3602,0,0,0,0,0,0,0
3603,0,0,0,0,0,0,0
3604,0,0,0,0,0,0,0
3605,0,0,0,0,0,0,0
3606,0,0,0,0,0,0,0
3607,0,0,0,0,0,0,0
3608,0,0,0,0,0,0,0
3609,0,0,0,0,0,0,0
3610,0,0,0,0,0,0,0
3611,0,0,0,0,0,0,0
3612,0,0,0,0,0,0,0
3613,0,0,0,0,0,0,0
3614,0,0,0,0,0,0,0
3615,0,0,0,0,0,0,0
3616,0,0,0,0,0,0,0
3617,0,0,0,0,0,0,0
3618,0,0,0,0,0,0,0
3619,0,0,0,0,0,0,0
3620,0,0,0,0,0,0,0
3621,0,0,0,0,0,0,0
3622,0,0,0,0,0,0,0
3623,0,0,0,0,0,0,0
3624,0,0,0,0,0,0,0
3625,0,0,0,0,0,0,0
3626,0,0,0,0,0,0,0
3627,0,0,0,0,0,0,0
3628,0,0,0,0,0,0,0
3629,0,0,0,0,0,0,0
3630,0,0,0,0,0,0,0
3631,0,0,0,0,0,0,0
3632,0,0,0,0,0,0,0
3633,0,0,0,0,0,0,0
3634,0,0,0,0,0,0,0
3635,0,0,0,0,0,0,0
3636,0,0,0,0,0,0,0
3637,0,0,0,0,0,0,0
3638,0,0,0,0,0,0,0
3639,0,0,0,0,0,0,0
3640,0,0,0,0,0,0,0
3641,0,0,0,0,0,0,0
3642,0,0,0,0,0,0,0
3643,0,0,0,0,0,0,0
3644,0,0,0,0,0,0,0
3645,0,0,0,0,0,0,0
3646,0,0,0,0,0,0,0
3647,0,0,0,0,0,0,0
3648,0,0,0,0,0,0,0
3649,0,0,0,0,0,0,0
3650,0,0,0,0,0,0,0
3651,0,0,0,0,0,0,0
3652,0,0,0,0,0,0,0
3653,0,0,0,0,0,0,0
3654,0,0,0,0,0,0,0
3655,0,0,0,0,0,0,0
3656,0,0,0,0,0,0,0
3657,0,0,0,0,0,0,0
3658,0,0,0,0,0,0,0
3659,0,0,0,0,0,0,0
3660,0,0,0,0,0,0,0
3661,0,0,0,0,0,0,0
3662,0,0,0,0,0,0,0
3663,0,0,0,0,0,0,0
3664,0,0,0,0,0,0,0
3665,0,0,0,0,0,0,0
3666,0,0,0,0,0,0,0
3667,0,0,0,0,0,0,0
3668,0,0,0,0,0,0,0
3669,0,0,0,0,0,0,0
3670,0,0,0,0,0,0,0
3671,0,0,0,0,0,0,0
3672,0,0,0,0,0,0,0
3673,0,0,0,0,0,0,0
3674,0,0,0,0,0,0,0
3675,0,0,0,0,0,0,0
3676,0,0,0,0,0,0,0
3677,0,0,0,0,0,0,0
3678,0,0,0,0,0,0,0
3679,0,0,0,0,0,0,0
3680,0,0,0,0,0,0,0
3681,0,0,0,0,0,0,0
3682,0,0,0,0,0,0,0
3683,0,0,0,0,0,0,0
3684,0,0,0,0,0,0,0
3685,0,0,0,0,0,0,0
3686,0,0,0,0,0,0,0
3687,0,0,0,0,0,0,0
3688,0,0,0,0,0,0,0
3689,0,0,0,0,0,0,0
3690,0,0,0,0,0,0,0
3691,0,0,0,0,0,0,0
3692,0,0,0,0,0,0,0
3693,0,0,0,0,0,0,0
3694,0,0,0,0,0,0,0
3695,0,0,0,0,0,0,0
3696,0,0,0,0,0,0,0
3697,0,0,0,0,0,0,0
3698,0,0,0,0,0,0,0
3699,0,0,0,0,0,0,0
3700,0,0,0,0,0,0,0
3701,0,0,0,0,0,0,0
3702,0,0,0,0,0,0,0
3703,0,0,0,0,0,0,0
3704,0,0,0,0,0,0,0
3705,0,0,0,0,0,0,0
3706,0,0,0,0,0,0,0
3707,0,0,0,0,0,0,0
3708,0,0,0,0,0,0,0
3709,0,0,0,0,0,0,0
3710,0,0,0,0,0,0,0
3711,0,0,0,0,0,0,0
3712,0,0,0,0,0,0,0
3713,0,0,0,0,0,0,0
3714,0,0,0,0,0,0,0
3715,0,0,0,0,0,0,0
3716,0,0,0,0,0,0,0
3717,0,0,0,0,0,0,0
3718,0,0,0,0,0,0,0
3719,0,0,0,0,0,0,0
3720,0,0,0,0,0,0,0
3721,0,0,0,0,0,0,0
3722,0,0,0,0,0,0,0
3723,0,0,0,0,0,0,0
3724,0,0,0,0,0,0,0
3725,0,0,0,0,0,0,0
3726,0,0,0,0,0,0,0
3727,0,0,0,0,0,0,0
3728,0,0,0,0,0,0,0
3729,0,0,0,0,0,0,0
3730,0,0,0,0,0,0,0
3731,0,0,0,0,0,0,0
3732,0,0,0,0,0,0,0
3733,0,0,0,0,0,0,0
3734,0,0,0,0,0,0,0
3735,0,0,0,0,0,0,0
3736,0,0,0,0,0,0,0
3737,0,0,0,0,0,0,0
3738,0,0,0,0,0,0,0
3739,0,0,0,0,0,0,0
3740,0,0,0,0,0,0,0
3741,0,0,0,0,0,0,0
3742,0,0,0,0,0,0,0
3743,0,0,0,0,0,0,0
3744,0,0,0,0,0,0,0
3745,0,0,0,0,0,0,0
3746,0,0,0,0,0,0,0
3747,0,0,0,0,0,0,0
3748,0,0,0,0,0,0,0
3749,0,0,0,0,0,0,0
3750,0,0,0,0,0,0,0
3751,0,0,0,0,0,0,0
3752,0,0,0,0,0,0,0
3753,0,0,0,0,0,0,0
3754,0,0,0,0,0,0,0
3755,0,0,0,0,0,0,0
3756,0,0,0,0,0,0,0
3757,0,0,0,0,0,0,0
3758,0,0,0,0,0,0,0
3759,0,0,0,0,0,0,0
3760,0,0,0,0,0,0,0
3761,0,0,0,0,0,0,0
3762,0,0,0,0,0,0,0
3763,0,0,0,0,0,0,0
3764,0,0,0,0,0,0,0
3765,0,0,0,0,0,0,0
3766,0,0,0,0,0,0,0
3767,0,0,0,0,0,0,0
3768,0,0,0,0,0,0,0
3769,0,0,0,0,0,0,0
3770,0,0,0,0,0,0,0
3771,0,0,0,0,0,0,0
3772,0,0,0,0,0,0,0
3773,0,0,0,0,0,0,0
3774,0,0,0,0,0,0,0
3775,0,0,0,0,0,0,0
3776,0,0,0,0,0,0,0
3777,0,0,0,0,0,0,0
3778,0,0,0,0,0,0,0
3779,0,0,0,0,0,0,0
3780,0,0,0,0,0,0,0
3781,0,0,0,0,0,0,0
3782,0,0,0,0,0,0,0
3783,0,0,0,0,0,0,0
3784,0,0,0,0,0,0,0
3785,0,0,0,0,0,0,0
3786,0,0,0,0,0,0,0
3787,0,0,0,0,0,0,0
3788,0,0,0,0,0,0,0
3789,0,0,0,0,0,0,0
3790,0,0,0,0,0,0,0
3791,0,0,0,0,0,0,0
3792,0,0,0,0,0,0,0
3793,0,0,0,0,0,0,0
3794,0,0,0,0,0,0,0
3795,0,0,0,0,0,0,0
3796,0,0,0,0,0,0,0
3797,0,0,0,0,0,0,0
3798,0,0,0,0,0,0,0
3799,0,0,0,0,0,0,0
3800,0,0,0,0,0,0,0
3801,0,0,0,0,0,0,0
3802,0,0,0,0,0,0,0
3803,0,0,0,0,0,0,0
3804,0,0,0,0,0,0,0
3805,0,0,0,0,0,0,0
3806,0,0,0,0,0,0,0
3807,0,0,0,0,0,0,0
3808,0,0,0,0,0,0,0
3809,0,0,0,0,0,0,0
3810,0,0,0,0,0,0,0
3811,0,0,0,0,0,0,0
3812,0,0,0,0,0,0,0
3813,0,0,0,0,0,0,0
3814,0,0,0,0,0,0,0
3815,0,0,0,0,0,0,0
3816,0,0,0,0,0,0,0
3817,0,0,0,0,0,0,0
3818,0,0,0,0,0,0,0
3819,0,0,0,0,0,0,0
3820,0,0,0,0,0,0,0
3821,0,0,0,0,0,0,0
3822,0,0,0,0,0,0,0
3823,0,0,0,0,0,0,0
3824,0,0,0,0,0,0,0
3825,0,0,0,0,0,0,0
3826,0,0,0,0,0,0,0
3827,0,0,0,0,0,0,0
3828,0,0,0,0,0,0,0
3829,0,0,0,0,0,0,0
3830,0,0,0,0,0,0,0
3831,0,0,0,0,0,0,0
3832,0,0,0,0,0,0,0
3833,0,0,0,0,0,0,0
3834,0,0,0,0,0,0,0
3835,0,0,0,0,0,0,0
3836,0,0,0,0,0,0,0
3837,0,0,0,0,0,0,0
3838,0,0,0,0,0,0,0
3839,0,0,0,0,0,0,0
3840,0,0,0,0,0,0,0
3841,0,0,0,0,0,0,0
3842,0,0,0,0,0,0,0
3843,0,0,0,0,0,0,0
3844,0,0,0,0,0,0,0
3845,0,0,0,0,0,0,0
3846,0,0,0,0,0,0,0
3847,0,0,0,0,0,0,0
3848,0,0,0,0,0,0,0
3849,0,0,0,0,0,0,0
3850,0,0,0,0,0,0,0
3851,0,0,0,0,0,0,0
3852,0,0,0,0,0,0,0
