ID,_STRING,_DESC
1200027,升級要求條件,??? ????? ??. ????? ?? ??? ??
1201000,技能等級%d /%d,?? ?. ?? ??
1201001,Lv.%d,?? ?? ?. ?? ?? + ?? ?? ??
1202000,技能獲得等級,?? ?. ?? ?? ??
1202001,,?? ?. ?? ??? ?? ?? ??? ???
1203000,,?? ?. ?? ?? ? ?
1203001,Active,?? ?. ?? ?? Active
1203002,Active,?? ?. ?? ?? Toggle
1203003,Passive,?? ?. ?? ?? Passive
1203004,Quick_Active,?? ?. ?? ?? S_Active
1204003,要求等級:%s,?? ??. ?? ???? ??
1204004,需要彩虹幣:%d,?? ??. ?? ???? ??
1204005,需要經驗值:%d,?? ??. ?? ???? ??
1204006,需要HP:%d,?? ??. ?? ???? ??
1204007,使用SP:%d,?? ??. ?? ???? ??
1204008,需要名聲:%d,?? ??. ?? ???? ??
1204009,需要基本名聲:%d,?? ??. ?? ???? ??
1204012,需要力量:%d,?? ??. ?? ???? ??
1204013,需要基本力量:%d,?? ??. ?? ???? ??
1204016,需要幸運:%d,?? ??. ?? ???? ??
1204017,需要基本幸運:%d,?? ??. ?? ???? ??
1204020,需要魔力:%d,?? ??. ?? ???? ??
1204021,需要基本魔力:%d,?? ??. ?? ???? ??
1204024,需要體力:%d,?? ??. ?? ???? ??
1204025,需要基本體力:%d,?? ??. ?? ???? ??
1204028,需要最大HP:%d,?? ??. ?? ???? ??
1204029,需要基本最大HP:%d,?? ??. ?? ???? ??
1204032,需要最大SP:%d,?? ??. ?? ???? ??
1204033,需要基本最大SP:%d,?? ??. ?? ???? ??
1204036,需要屬性力:%d,?? ??. ?? ???? ??
1204037,需要基本屬性力:%d,?? ??. ?? ???? ??
1204040,需要風屬性:%d,?? ??. ?? ???? ??
1204041,需要基本風屬性:%d,?? ??. ?? ???? ??
1204044,需要火屬性:%d,?? ??. ?? ???? ??
1204045,需要基本火屬性:%d,?? ??. ?? ???? ??
1204048,需要地屬性:%d,?? ??. ?? ???? ??
1204049,需要基本地屬性:%d,?? ??. ?? ???? ??
1204060,需要最大攻擊力:%d,?? ??. ?? ???? ??
1204061,需要基本最大攻擊:%d,?? ??. ?? ???? ??
1204064,需要最小攻擊力:%d,?? ??. ?? ???? ??
1204065,需要基本最小攻擊力:%d,?? ??. ?? ???? ??
1204365,需要等級:%d,?? ??. ?? ???? ??(?? ??)
1204412,需要AP:%d,?? ??. ?? ???? ??
1204413,需要CP:%d,?? ??. ?? ???? ??
1204414,需要DP:%d,?? ??. ?? ???? ??
1204415,需要CAP:%d,?? ??. ?? ???? ??
1204416,需要EP:%d,?? ??. ?? ???? ??
1204417,需要BP:%d,?? ??. ?? ???? ??
1204418,需要最大 AP:%d,?? ??. ?? ???? ??
1204419,需要最大 CP:%d,?? ??. ?? ???? ??
1204420,需要最大 DP:%d,?? ??. ?? ???? ??
1204421,需要最大 CAP:%d,?? ??. ?? ???? ??
1204422,需要最大 EP:%d,?? ??. ?? ???? ??
1204423,需要最大 BP:%d,?? ??. ?? ???? ??
1204424,需要基本最大 AP:%d,?? ??. ?? ???? ??
1204425,需要基本最大 CP:%d,?? ??. ?? ???? ??
1204426,需要基本最大 DP:%d,?? ??. ?? ???? ??
1204427,需要基本最大 CAP:%d,?? ??. ?? ???? ??
1204428,需要基本最大 EP:%d,?? ??. ?? ???? ??
1204429,需要基本最大 BP:%d,?? ??. ?? ???? ??
1204506,所需元素卡片: %d,?? ??. ?? ???? ??
1204511,所需閃耀卡片: %d,?? ??. ?? ???? ??
1204516,所需暗黑卡片: %d,?? ??. ?? ???? ??
1204521,所需魔力卡片: %d,?? ??. ?? ???? ??
1204534,所需 RP : %d,?? ??. ?? ???? ??
1204543,所需 VP : %d,?? ??. ?? ???? ??
1204583,需要鎖鏈計量葉: %d,?? ??. ?? ???? ??
1205000,空值,?? ?. ?? ?? ?? ??
1205004,彩虹幣消耗:%d,?? ?. ?? ?? ?? ??
1205005,經驗值消耗:%d,?? ?. ?? ?? ?? ??
1205006,HP消耗:%d,?? ?. ?? ?? ?? ??
1205007,SP消耗:%d,?? ?. ?? ?? ?? ??
1205412,AP消耗:%d,?? ?. ?? ?? ?? ??
1205413,CP消耗:%d,?? ?. ?? ?? ?? ??
1205414,DP消耗:%d,?? ?. ?? ?? ?? ??
1205415,CAP消耗:%d,?? ?. ?? ?? ?? ??
1205416,EP消耗:%d,?? ?. ?? ?? ?? ??
1205417,BP消耗:%d,?? ?. ?? ?? ?? ??
1206000,,?? ??? ??. ?? ?? ?? ?? ??? ??
1206001,拳套,?? ??? ??. ?? ?? ?? ?? ??? ??
1206002,短劍,?? ??? ??. ?? ?? ?? ?? ??? ??
1206003,單手劍,?? ??? ??. ?? ?? ?? ?? ??? ??
1206004,雙手劍,?? ??? ??. ?? ?? ?? ?? ??? ??
1206005,法杖,?? ??? ??. ?? ?? ?? ?? ??? ??
1206006,雙刀,?? ??? ??. ?? ?? ?? ?? ??? ??
1206007,鈍器,?? ??? ??. ?? ?? ?? ?? ??? ??
1206008,槍,?? ??? ??. ?? ?? ?? ?? ??? ??
1206009,弓箭,?? ??? ??. ?? ?? ?? ?? ??? ??
1206010,十字弓,?? ??? ??. ?? ?? ?? ?? ??? ??
1206011,魔法石,?? ??? ??. ?? ?? ?? ?? ??? ??
1206012,盾牌,?? ??? ??. ?? ?? ?? ?? ??? ??
1206013,溜溜球,?? ??? ??. ?? ?? ?? ?? ??? ??
1206014,吉他,?? ??? ??. ?? ?? ?? ?? ??? ??
1206015,手槍,?? ??. ??? ?? [?? ???]
1206016,工具箱子,?? ??? ??. ?? ?? ?? ?? ??? ??
1206017,MG,?? ??? ??. ?? ?? ?? ?? ??? ??
1206018,螺旋劍,?? ??? ??. ?? ?? ?? ?? ??? ??
1206019,飛燕劍,?? ??? ??. ?? ?? ?? ?? ??? ??
1206020,長拳套,?? ??? ??. ?? ?? ?? ?? ??? ??
1206021,神擊手,?? ??? ??. ?? ?? ?? ?? ??? ??
1206022,音樂指揮棒,?? ??? ??. ?? ?? ?? ?? ??? ??
1206023,盜賊短劍,?? ??? ??. ?? ?? ?? ?? ??? ??
1206024,神槍劍,?? ??? ??. ?? ?? ?? ?? ??? ??
1206025,禦守珠,?? ??? ??. ?? ?? ?? ?? ??? ??
1206026,戰擊拐杖,?? ??? ??. ?? ?? ?? ?? ??? ??
1206027,靈魂史前,?? ??? ??. ?? ?? ?? ?? ??? ??
1206028,魚竿,?? ??? ??. ?? ?? ?? ?? ??? ?? ( ?? )
1206029,殘像,?? ??? ??. ?? ?? ?? ?? ??? ??
1206030,項鍊,?? ??? ??. ?? ?? ?? ?? ??? ??
1206031,指南針,?? ??? ??. ?? ?? ?? ?? ??? ??
1206032,教材,?? ??? ??. ?? ?? ?? ?? ??? ??
1206033,卡片,?? ??? ??. ?? ?? ?? ?? ??? ??
1206034,鑰匙,?? ??? ??. ?? ?? ?? ?? ??? ??
1206035,徽章1,?? ??? ??. ?? ?? ?? ?? ??? ??
1206036,徽章2,?? ??? ??. ?? ?? ?? ?? ??? ??
1206037,徽章3,?? ??? ??. ?? ?? ?? ?? ??? ??
1206038,徽章4,?? ??? ??. ?? ?? ?? ?? ??? ??
1206039,徽章5,?? ??? ??. ?? ?? ?? ?? ??? ??
1206040,徽章6,?? ??? ??. ?? ?? ?? ?? ??? ??
1206041,新增1,?? ??? ??. ?? ?? ?? ?? ??? ??
1206042,新增2,?? ??? ??. ?? ?? ?? ?? ??? ??
1206043,新增3,?? ??? ??. ?? ?? ?? ?? ??? ??
1206044,魔力卡片,?? ??? ??. ?? ?? ?? ?? ??? ??
1206045,黑狼玉,?? ??? ??. ?? ?? ?? ?? ??? ??
1206046,闇影刀,?? ??? ??. ?? ?? ?? ?? ??? ??
1206047,魔法權杖,?? ??? ??. ?? ?? ?? ?? ??? ??
1206048,爆焰巨錘,?? ??? ??. ?? ?? ?? ?? ??? ??
1206049,鎖鏈劍,?? ??? ??. ?? ?? ?? ?? ??? ??
1206050,寶石短錐,?? ??? ??. ?? ?? ?? ?? ??? ??
1206051,魔法矛槍,?? ??? ??. ?? ?? ?? ?? ??? ??
1206052,絕氣槍,?? ??? ??. ?? ?? ?? ?? ??? ??
1207000,需要經驗值: %d / %d,?? ??. ?? ?? ???
1207001,MAX,?? ??. ?????? ???
1208001,行動,?? ??. ?? ?? ??
1208002,武器,?? ??. ?? ?? ??
1208003,精靈魔法,?? ??. ?? ?? ??
1208004,其他,?? ??. ?? ?? ??
1208005,圖示,?? ??. ?? ?? ??
1209000,需要技能點數:%d,?? ??. ?? ?? ? ?? ???
1210003,升級需要等級:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210004,升級需要彩虹幣:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210005,升級需要經驗值:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210006,升級需要HP:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210007,升級需要SP:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210008,升級需要名聲:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210009,升級需要基本名聲:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210012,升級需要力量:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210013,升級需要基本力量:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210016,升級需要幸運:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210017,升級需要基本幸運:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210020,升級需要魔力:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210021,升級需要基本魔力:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210024,升級需要體力:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210025,升級需要基本體力:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210028,升級需要最大HP:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210029,升級需要基本最大HP:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210032,升級需要最大SP:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210033,升級需要基本最大SP:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210036,升級需要屬性力:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210037,升級需要基本屬性力:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210040,升級需要風屬性:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210041,升級需要基本風屬性:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210044,升級需要火屬性:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210045,升級需要基本火屬性:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210048,升級需要地屬性:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210049,升級需要基本地屬性:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210060,升級需要最大攻擊力:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210061,升級需要基本最大攻擊力:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210064,升級需要最小攻擊力:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210065,升級需要基本最小攻擊力:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210365,升級需要等級:%d,?? ??. ?? ?? ? ?? ?? ??. ????(?? ??)
1210366,可技能成長,?? ??? ???
1210367,超出可使用的點數限制，無法登錄,?? ??? ??? ( ??? ?? )
1210412,升級需要AP:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210413,升級需要CP:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210414,升級需要DP:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210415,升級需要CAP:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210416,升級需要EP:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210417,升級需要BP:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210418,升級需要最大 AP:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210419,升級需要最大 CP:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210420,升級需要最大 DP:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210421,升級需要最大 CAP:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210422,升級需要最大 EP:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210423,升級需要最大 BP:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210424,升級需要基本最大 AP:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210425,升級需要基本最大 CP:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210426,升級需要基本最大 DP:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210427,升級需要基本最大 CAP:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210428,升級需要基本最大 EP:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1210429,升級需要基本最大 BP:%d,?? ??. ?? ?? ? ?? ?? ??. ????
1211001,職業:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211002,性別:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211003,等級:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211004,彩虹幣:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211005,經驗值:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211006,HP:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211007,SP:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211008,名聲:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211009,名聲:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211012,力量:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211013,基本力量:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211016,幸運:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211017,基本幸運:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211020,魔力:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211021,基本魔力:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211024,體力:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211025,基本體力:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211028,最大HP:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211029,基本最大HP:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211032,最大SP:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211033,基本最大SP:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211036,屬性力:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211037,基本屬性力:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211040,風屬性:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211041,基本風屬性:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211044,火屬性:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211045,基本火屬性:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211048,地屬性:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211049,基本地屬性:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211060,最大攻擊力:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211061,基本最大攻擊力:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211064,最小攻擊力:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211065,基本最小攻擊力:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211412,AP:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211413,CP:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211414,DP:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211415,CAP:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211416,EP:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211417,BP:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211418,最大 AP:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211419,最大 CP:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211420,最大 DP:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211421,最大 CAP:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211422,最大 EP:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211423,最大 BP:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211424,基本最大 AP:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211425,基本最大 CP:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211426,基本最大 DP:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211427,基本最大 CAP:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211428,基本最大 EP:%s,?? ??. ?? ?? ?? ?? ?? ?.
1211429,基本最大 BP:%s,?? ??. ?? ?? ?? ?? ?? ?.
1212001,物品:%s%d個,?? ??. ?? ?? ?? ?? ?? ?.
1213001,技能:%s,?? ??. ?? ?? ?? ?? ?? ?.
1213002,技能Lv:%s%dLv,?? ??. ?? ?? ?? ?? ?? ?.
1214001,任務完成數量:%s%d次,?? ??. ?? ?? ?? ?? ?? ?.
1215001,稱號:%s,?? ??. ?? ?? ?? ?? ?? ?.
1221001,職業:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221002,性別限制:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221003,限制等級:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221004,限制彩虹幣:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221005,限制經驗值:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221006,限制HP:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221007,限制SP:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221008,限制名聲:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221009,限制名聲:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221012,限制力量:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221013,限制基本力量:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221016,限制幸運:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221017,限制基本幸運:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221020,限制魔力:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221021,限制基本魔力:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221024,限制體力:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221025,限制基本體力:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221028,限制最大HP:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221029,限制基本最大HP:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221032,限制最大SP:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221033,限制基本最大SP:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221036,限制屬性力:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221037,限制基本屬性力:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221040,限制風屬性:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221041,限制基本風屬性:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221044,限制火屬性:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221045,限制基本火屬性:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221048,限制地屬性:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221049,限制基本地屬性:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221060,限制最大攻擊力:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221061,限制基本最大攻擊力:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221064,限制最小攻擊力:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221065,限制基本最小攻擊力:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221365,限制等級:%s,"??, ??? ??. ??? ?? ?? ?? ?.(?? ??)"
1221382,製作等級:%s,?? ?? ??
1221397,等級排名%s位以內,"??, ??? ??. ??? ?? ?? ?? ?."
1221398,格鬥排名%s位以內,"??, ??? ??. ??? ?? ?? ?? ?."
1221399,愛情度排名%s位以內,"??, ??? ??. ??? ?? ?? ?? ?."
1221400,公會排名%s位以內,"??, ??? ??. ??? ?? ?? ?? ?."
1221412,限制AP:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221413,限制CP:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221414,限制DP:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221415,限制CAP:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221416,限制EP:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221417,限制BP:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221418,限制最大 AP:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221419,限制最大 CP:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221420,限制最大 DP:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221421,限制最大 CAP:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221422,限制最大 EP:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221423,限制最大 BP:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221424,限制基本最大 AP:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221425,限制基本最大 CP:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221426,限制基本最大 DP:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221427,限制基本最大 CAP:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221428,限制基本最大 EP:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221429,限制基本最大 BP:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221449,帳號內角色最高等級:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1221501,限制成就排名: %s,"??, ??? ??. ??? ?? ?? ?? ?."
1221506,所需元素卡片: %s,"??, ??? ??. ??? ?? ?? ?? ?."
1221511,所需閃耀卡片: %s,"??, ??? ??. ??? ?? ?? ?? ?."
1221516,所需暗黑卡片: %s,"??, ??? ??. ??? ?? ?? ?? ?."
1221521,所需魔力卡片: %s,"??, ??? ??. ??? ?? ?? ?? ?."
1221528,所需MP: %s,"??, ??? ??. ??? ?? ?? ?? ?."
1221534,限制 RP : %s,"??, ??? ??. ??? ?? ?? ?? ?."
1221543,限制 VP : %s,"??, ??? ??. ??? ?? ?? ?? ?."
1221583,限制鎖鏈計量葉 : %d,"??, ??? ??. ??? ?? ?? ?? ?."
1222001,需要物品:%s%d個,"??, ??? ??. ??? ?? ?? ?? ?."
1223001,需要技能:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1223002,需要技能:%s%dLv,"??, ??? ??. ??? ?? ?? ?? ?."
1224001,需要任務完成數量:%s%d次,"??, ??? ??. ??? ?? ?? ?? ?."
1224002,,"??, ??? ??. ??? ?? ?? ?? ?. (??? ???)"
1225001,需要稱號:%s,"??, ??? ??. ??? ?? ?? ?? ?."
1226001,技能初始化,?? ??? ?? ???
1226002,需要物品: [%s],?? ??? ??? ??? ?? ??
1226003,需要[%s]物品,?? ??? ? ??? ??? ?? ?? ?? ???? ???? ???
1226004,彩虹幣: [%d],?? ??? ??? Ely ?? ??
1226005,需要[%d]彩虹幣,?? ??? ? Ely ??? ?? ?? ?? ???? ???? ???
1226006,點擊“是”將技能點數初始化。,?? ??? ?? ??
1230001,技能等級%d /%d,?? ??. ?? ?? ?? ?? 0? ??
1230002,技能等級%d[+%d] /%d,?? ??. ?? ?? ?? ?? 0? ?? ??
1236001,需要製作: %s,?? ? ?? ?? ?? ?.
1236002,不需要製作: %s,?? ? ?? ?? ?? ?.
1236003,製作: %s,?? ? ?? ?? ?? ?.
1236004,限制製作: %s,?? ? ?? ?? ?? ?.
1240001,可成長的技能 : %d Point,?? ?? ?? ?? ?? ??
1300001,剩餘時間,?? ?? ???? ???
1300002,%d日,?? ??. ?? ??
1300003,%d小時,?? ??. ?? ??
1300004,%d分,?? ??. ?? ?
1300005,不到1分,?? ??. ?? ?. ???. 1? ????~~
1400001,稱號,
1400002,稱號效果,
1500001,"位置:%d,%d",?? ? ?? ???? ? ?? ??
1600001,有時間限制的物品不能放入快捷欄。,?? ??? ?? ???? ? ?? ?? ????? ?? ?? ?????
1600011,使用時間結束。,?? ??? ?? ???? ???? ??
1700001,[套裝屬性],?? ???? ??? ?? ??
1700002,Set%d.%s,?? ??? ?? ?? ??
1800001,需要彩虹幣:%d,?? ??? ???? ?? ??. ?? ?? ?
1800002,需要物品:%s,?? ??? ???? ?? ??. ?? ??? ?
1900001,[%s],??? ? ?? ??. ?? ??. ??? ??? ? ??? ?? ??
1900002,[%s -%s],??? ? ?? ??. ?? ??. ??? ??? ? ?? ??
2000001,貝羅斯,?? ??? ?? ??. 2000000 + Way Group ID
2000002,艾利亞斯,?? ??? ?? ??. 2000000 + Way Group ID
2000003,龍京,?? ??? ?? ??. 2000000 + Way Group ID
2000004,奧亦奇,?? ??? ?? ??. 2000000 + Way Group ID
2000005,阿法,?? ??? ?? ??. 2000000 + Way Group ID
2000006,貝斯,?? ??? ?? ??. 2000000 + Way Group ID
2000007,亞特蘭提斯,?? ??? ?? ??. 2000000 + Way Group ID
2000008,米德卡勒特,?? ??? ?? ??. 2000000 + Way Group ID
2000009,亞斯卡勒特,?? ??? ?? ??. 2000000 + Way Group ID
2000010,春植島,?? ??? ?? ??. 2000000 + Way Group ID
2000011,鋼鐵都市,?? ??? ?? ??. 2000000 + Way Group ID
2000012,小人國奧利佛,?? ??? ?? ??. 2000000 + Way Group ID
2000013,吉納蒂亞,?? ??? ?? ??. 2000000 + Way Group ID
2000014,小章魚神殿,?? ??? ?? ??. 2000000 + Way Group ID
2000015,天空海,?? ??? ?? ??. 2000000 + Way Group ID
2000016,艾爾亞諾勒,?? ??? ?? ??. 2000000 + Way Group ID
2000017,普雷伊奧斯 大陸,?? ??? ?? ??. 2000000 + Way Group ID
2100000,沒有儲存的石塔。,?? ??? ??.
2200000,[沒有儲存],?? ??? ???? ?? ?
2300001,吉恩蒂亞,????? ??? ?? = 2300000 + waypoint.ldt ???? ?? ID
2300002,普雷伊奧斯,????? ??? ?? = 2300000 + waypoint.ldt ???? ?? ID
2300003,新更新的地區,????? ??? ?? = 2300000 + waypoint.ldt ???? ?? ID
2300004,新更新的地區,????? ??? ?? = 2300000 + waypoint.ldt ???? ?? ID
2300005,新更新的地區,????? ??? ?? = 2300000 + waypoint.ldt ???? ?? ID
2400001,需要延長期限,[?????] ???? 0
2400002,未滿1分鐘,[?????] ???? 1? ??
2400003,%d分,[?????] ???? 1?? ??
2400004,%d小時%d分鐘,[?????] ???? 24?? ??
2400005,%d天%d小時,[?????] ???? 24?? ??
2400006,要使用金幣啟用傳送點?,[?????] ?? ??? ??
2400007,結帳時發生錯誤，請稍候再嘗試。,[?????] ?? ? ??
2400008,結帳完成，傳送點時間已延長。,[?????] ?? ?? ??
2400009,可以儲存副本，活動地圖與PVP地圖。,[?????] ????? ?? ?? ??
2400010,副本，活動地圖與PVP地圖不可移動。,[?????] ????? ?? ?? ??
2400011,要把現在的位置儲存於我的傳點嗎?,[?????] ????? ??
2400012,已將%s位置儲存於我的傳點。,[?????] ????? ?? ??
2410001,要使用金幣擴充背包嗎? 該背包最多可擴張至%d格。,[?? ?? ??] ???? ??
2410002,結帳中。請勿強制關閉視窗或結束遊戲。,[?? ?? ??] ??? ???
2410003,結帳完成並擴充背包。,[?? ?? ??] ???? ?? ??
2420001,要使用Cash變更外型嗎?,[?? ?? ??] ???
2420002,已完成結帳且變更外型。,[?? ?? ??] ??? ??
3000000,↑ 上鍵,? ???. ? ???? ???? ??? ?? ???. ???. ???? ???!
3000001,1. 確認,NPC ??? ?. ? ?? ???
3000002,2. 取消,"NPC ??? ?, ??? ?? ???"
3001000,對話,NPC ??? ?. ??
3002000,交易,NPC ??? ?. ??
3003000,倉庫,NPC ??? ?. ??
3004000,任務,NPC ??? ?. ???
3005000,入口,NPC ??? ?. ??
3006000,活動,NPC ??? ?. ???
