ID,_Inventory1,_InventoryCount1,_Inventory2,_InventoryCount2,_Inventory3,_InventoryCount3,_Inventory4,_InventoryCount4,_QuestCount,_Require1_Type,_Require1_ID,_Require1_Value1,_Require1_Value2,_Require2_Type,_Require2_ID,_Require2_Value1,_Require2_Value2,_Require3_Type,_Require3_ID,_Require3_Value1,_Require3_Value2,_Require4_Type,_Require4_ID,_Require4_Value1,_Require4_Value2,_Require5_Type,_Require5_ID,_Require5_Value1,_Require5_Value2,_Require6_Type,_Require6_ID,_Require6_Value1,_Require6_Value2,_Require7_Type,_Require7_ID,_Require7_Value1,_Require7_Value2,_Require8_Type,_Require8_ID,_Require8_Value1,_Require8_Value2,_EventType,_EventTypeID,_Cp_Mission
116012100,0,0,0,0,0,0,0,0,0,4,3,9493102,0,2,2,190124002,1,0,0,0,0,0,0,0,0,1,3,999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94099101,0
116012300,0,0,0,0,0,0,0,0,0,4,1,9493101,1,4,4,9493102,0,4,2,9493102,1,0,0,0,0,1,3,999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94099001,0
116012200,0,0,0,0,0,0,0,0,0,4,3,9493102,0,2,1,190124002,1,9,2,125,0,0,0,0,0,1,3,999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94090001,0
116013000,0,0,0,0,0,0,0,0,0,4,3,9493103,0,9,2,128,0,0,0,0,0,0,0,0,0,1,3,999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94109001,0
116013100,0,0,0,0,0,0,0,0,0,4,3,9493103,0,9,1,128,0,0,0,0,0,0,0,0,0,1,3,999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94109011,0
116013200,0,0,0,0,0,0,0,0,0,4,1,9493103,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94109011,0
116014000,0,0,0,0,0,0,0,0,0,4,3,9493103,0,9,2,129,0,0,0,0,0,0,0,0,0,1,3,999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94109013,0
116015000,0,0,0,0,0,0,0,0,0,9,2,130,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94119017,0
116016000,0,0,0,0,0,0,0,0,0,4,3,9492110,0,2,2,190123910,1,1,2,1,0,9,2,123,0,1,3,999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94059001,0
116016100,0,0,0,0,0,0,0,0,0,4,3,9492110,0,2,2,190123910,1,1,2,2,0,9,2,123,0,1,3,999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94059022,0
116017000,4,1,0,0,0,0,0,0,0,9,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116017000,0
115045000,0,0,0,0,0,0,0,0,0,24,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115045000,0
115045100,0,0,0,0,0,0,0,0,0,24,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115045100,0
115045200,0,0,0,0,0,0,0,0,0,24,1,45,0,24,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115045200,0
115046000,0,0,0,0,0,0,0,0,0,24,2,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115046000,0
9000021,0,0,0,0,0,0,0,0,0,9,2,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9101121,0
9000022,0,0,0,0,0,0,0,0,0,9,2,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9101122,0
9000023,0,0,0,0,0,0,0,0,0,9,2,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9101123,0
9000024,0,0,0,0,0,0,0,0,0,9,2,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9101124,0
9000025,0,0,0,0,0,0,0,0,0,9,2,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9101125,0
9000026,0,0,0,0,0,0,0,0,0,9,2,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9101126,0
9000027,0,0,0,0,0,0,0,0,0,9,2,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9101127,0
9000028,0,0,0,0,0,0,0,0,0,9,2,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9101128,0
9000029,0,0,0,0,0,0,0,0,0,9,2,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9101129,0
9000030,0,0,0,0,0,0,0,0,0,9,2,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9101130,0
9000031,0,0,0,0,0,0,0,0,0,9,2,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9101131,0
9000032,0,0,0,0,0,0,0,0,0,9,2,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9101132,0
9000033,0,0,0,0,0,0,0,0,0,9,2,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9101133,0
2210011,0,0,0,0,0,0,0,0,0,9,2,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2210011,0
2220011,0,0,0,0,0,0,0,0,0,9,2,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2220011,0
2230011,0,0,0,0,0,0,0,0,0,9,2,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2230011,0
2240011,0,0,0,0,0,0,0,0,0,9,2,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2240011,0
2250011,0,0,0,0,0,0,0,0,0,9,2,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2250011,0
2260011,0,0,0,0,0,0,0,0,0,9,2,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2260011,0
2270011,0,0,0,0,0,0,0,0,0,9,2,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2270011,0
116661100,0,0,0,0,0,0,0,0,0,4,3,116661100,0,9,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116661100,0
116661200,0,0,0,0,0,0,0,0,0,4,3,116661200,0,9,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116661200,0
116661300,0,0,0,0,0,0,0,0,0,4,3,116661300,0,9,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116661300,0
111000908,0,0,0,0,0,0,0,0,0,4,3,111000908,0,9,2,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111000908,0
8800210,0,0,0,0,0,0,0,0,0,9,2,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8800310,0
121401000,0,0,0,0,0,0,0,0,0,1,3,50,0,9,2,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121401000,0
125001000,0,0,0,0,0,0,0,0,0,4,3,125001000,0,24,2,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125001000,0
125001100,0,0,0,0,0,0,0,0,0,4,3,125001000,0,24,2,62,0,24,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125001100,0
125002000,0,0,0,0,0,0,0,0,0,4,3,125002000,0,24,2,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125002000,0
125004000,0,0,0,0,0,0,0,0,0,4,3,125004000,0,24,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125004000,0
126001000,0,0,0,0,0,0,0,0,0,1,3,1,0,9,2,592,0,19,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126001000,0
128701000,0,0,0,0,0,0,0,0,0,9,2,65,0,4,3,128201001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128701000,0
128702000,0,0,0,0,0,0,0,0,0,9,2,66,0,4,3,128201002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128702000,0
128704000,0,0,0,0,0,0,0,0,0,9,2,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128704000,0
128704100,0,0,0,0,0,0,0,0,0,9,2,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128704100,0
128705000,0,0,0,0,0,0,0,0,0,9,2,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128705000,0
128705100,0,0,0,0,0,0,0,0,0,9,2,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128705100,0
128706000,0,0,0,0,0,0,0,0,0,9,2,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128706000,0
128707000,0,0,0,0,0,0,0,0,0,9,2,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128707000,0
128707100,0,0,0,0,0,0,0,0,0,9,2,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128707100,0
128708000,2,1,1,1,0,0,0,0,0,9,1,71,0,4,1,128201050,1,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128708000,0
128708100,2,1,1,1,0,0,0,0,0,9,1,71,0,4,1,128201050,1,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128708100,0
128708200,2,1,1,1,0,0,0,0,0,9,1,71,0,4,1,128201050,1,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128708200,0
128708300,2,1,1,1,0,0,0,0,0,9,1,71,0,4,1,128201050,1,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128708300,0
128708400,2,1,1,1,0,0,0,0,0,9,1,71,0,4,1,128201050,1,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128708400,0
128708500,2,1,1,1,0,0,0,0,0,9,1,71,0,4,1,128201050,1,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128708500,0
128708600,2,1,1,1,0,0,0,0,0,9,1,71,0,4,1,128201050,1,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128708600,0
128708700,2,1,1,1,0,0,0,0,0,9,1,71,0,4,1,128201050,1,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128708700,0
128708800,2,1,1,1,0,0,0,0,0,9,1,71,0,4,1,128201050,1,0,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128708800,0
128708900,2,1,1,1,0,0,0,0,0,9,1,71,0,4,1,128201050,1,0,0,0,0,1,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128708900,0
128709100,2,1,1,1,0,0,0,0,0,9,1,71,0,4,1,128201050,1,0,0,0,0,1,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128709100,0
128709200,2,1,1,1,0,0,0,0,0,9,1,71,0,4,1,128201050,1,0,0,0,0,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128709200,0
128709000,0,0,0,0,0,0,0,0,0,9,1,72,0,9,2,73,0,4,3,128201052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128709000,0
128710000,0,0,0,0,0,0,0,0,0,9,2,74,0,4,1,128201004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128710000,0
128711000,0,0,0,0,0,0,0,0,0,9,2,75,0,4,1,128201016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128711000,0
128712000,0,0,0,0,0,0,0,0,0,9,2,76,0,4,3,128201034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128712000,0
128713000,0,0,0,0,0,0,0,0,0,9,2,72,0,1,1,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128713000,0
128714000,0,0,0,0,0,0,0,0,0,9,2,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128714000,0
128901000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128901000,0
128715000,0,0,0,0,0,0,0,0,0,9,2,78,0,4,1,128201050,1,9,1,77,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128715000,0
128715100,0,0,0,0,0,0,0,0,0,9,2,78,0,4,1,128201050,1,9,1,77,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128715100,0
128715200,0,0,0,0,0,0,0,0,0,9,2,78,0,4,1,128201050,1,9,1,77,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128715200,0
128715300,0,0,0,0,0,0,0,0,0,9,2,78,0,4,1,128201050,1,9,1,77,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128715300,0
128715400,0,0,0,0,0,0,0,0,0,9,2,78,0,4,1,128201050,1,9,1,77,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128715400,0
128715500,0,0,0,0,0,0,0,0,0,9,2,78,0,4,1,128201050,1,9,1,77,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128715500,0
128715600,0,0,0,0,0,0,0,0,0,9,2,78,0,4,1,128201050,1,9,1,77,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128715600,0
128715700,0,0,0,0,0,0,0,0,0,9,2,78,0,4,1,128201050,1,9,1,77,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128715700,0
128715800,0,0,0,0,0,0,0,0,0,9,2,78,0,4,1,128201050,1,9,1,77,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128715800,0
128715900,0,0,0,0,0,0,0,0,0,9,2,78,0,4,1,128201050,1,9,1,77,0,1,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128715900,0
128716000,0,0,0,0,0,0,0,0,0,9,2,78,0,4,1,128201050,1,9,1,77,0,1,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128716000,0
128716100,0,0,0,0,0,0,0,0,0,9,2,78,0,4,1,128201050,1,9,1,77,0,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128716100,0
132999700,4,1,0,0,0,0,0,0,0,2,2,190180612,1,4,1,132999701,1,4,2,132999710,1,4,2,132999714,1,1,3,999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132999700,0
139001000,0,0,0,0,0,0,0,0,0,4,3,139001000,0,24,2,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139001000,0
139001100,0,0,0,0,0,0,0,0,0,4,3,139001000,0,24,2,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139001100,0
139001200,0,0,0,0,0,0,0,0,0,4,3,139001000,0,24,2,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139001200,0
139002000,0,0,0,0,0,0,0,0,0,4,3,139002000,0,24,2,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139002000,0
139003000,0,0,0,0,0,0,0,0,0,4,1,115046000,1,24,2,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139003000,0
138001000,1,1,0,0,0,0,0,0,0,4,3,138001000,0,24,2,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138001000,0
138002000,0,0,0,0,0,0,0,0,0,24,2,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138002000,0
138003000,0,0,0,0,0,0,0,0,0,4,3,138003000,0,24,2,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138003000,0
138004000,0,0,0,0,0,0,0,0,0,4,3,138004000,0,2,1,190144058,1,2,1,190144059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138004000,0
138004100,0,0,0,0,0,0,0,0,0,4,3,138004000,0,2,1,190144058,1,2,2,190144059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138004100,0
138004101,0,0,0,0,0,0,0,0,0,4,3,138004000,0,2,2,190144058,1,2,1,190144059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138004100,0
138004102,0,0,0,0,0,0,0,0,0,4,3,138004000,0,2,2,190144058,1,2,2,190144059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138004100,0
138004103,0,0,0,0,0,0,0,0,0,4,3,138005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138005100,0
138004104,0,0,0,0,0,0,0,0,0,4,3,138006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138006100,0
138005000,0,0,0,0,0,0,0,0,0,4,3,138005000,0,24,2,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138005000,0
138005039,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138005039,0
138006000,0,0,0,0,0,0,0,0,0,4,3,138006000,0,2,1,160190202,1,2,1,160190203,1,2,1,160190204,1,24,2,190,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138006000,0
138007000,0,0,0,0,0,0,0,0,0,4,3,138007000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138007000,0
138008000,0,0,0,0,0,0,0,0,0,4,3,138007000,0,24,2,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138008000,0
138009000,0,0,0,0,0,0,0,0,0,4,3,138009000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138009000,0
138010000,0,0,0,0,0,0,0,0,0,4,3,138009000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138010000,0
138011000,0,0,0,0,0,0,0,0,0,4,3,138011000,0,24,2,195,0,2,1,160291133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138011000,0
138012000,0,0,0,0,0,0,0,0,0,4,1,138011000,1,24,2,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138012000,0
138013000,0,0,0,0,0,0,0,0,0,4,3,138013000,0,24,2,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138013000,0
138014000,0,0,0,0,0,0,0,0,0,4,3,138014000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138014000,0
138015000,0,0,0,0,0,0,0,0,0,4,3,138014000,0,24,2,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138015000,0
138016000,0,0,0,0,0,0,0,0,0,4,3,138016000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138016000,0
138017000,0,0,0,0,0,0,0,0,0,4,3,138016000,0,24,2,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138017000,0
138011100,0,0,0,0,0,0,0,0,0,4,3,138011000,0,24,2,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138011100,0
138701000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138701000,0
138702000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138702000,0
138703000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138703000,0
138704000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138704000,0
138705000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138705000,0
138706000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138706000,0
145001001,0,0,0,0,0,0,0,0,0,24,2,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,145001001,0
146001000,0,0,0,0,0,0,0,0,0,9,2,87,0,9,1,210,0,1,1,46,0,4,3,146001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146001000,0
146003000,0,0,0,0,0,0,0,0,0,9,2,88,0,0,0,0,0,1,1,46,0,4,3,146003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146003000,0
146004000,0,0,0,0,0,0,0,0,0,9,2,89,0,0,0,0,0,1,1,46,0,4,3,146004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146004000,0
146012000,0,0,0,0,0,0,0,0,0,9,2,90,0,0,0,0,0,1,1,46,0,4,3,146012000,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146012000,0
146812000,0,0,0,0,0,0,0,0,0,9,2,90,0,0,0,0,0,1,1,46,0,4,3,146012000,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146812000,0
146013000,0,0,0,0,0,0,0,0,0,9,2,91,0,0,0,0,0,1,1,46,0,4,3,146013000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146013000,0
146026000,0,0,0,0,0,0,0,0,0,9,2,92,0,0,0,0,0,1,1,46,0,4,3,146026000,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146026000,0
146926000,0,0,0,0,0,0,0,0,0,9,2,92,0,0,0,0,0,1,1,46,0,4,3,146926000,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146026000,0
146026100,0,0,0,0,0,0,0,0,0,9,2,92,0,0,0,0,0,1,1,1106,0,4,3,146026000,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146026502,0
146926100,0,0,0,0,0,0,0,0,0,9,2,92,0,0,0,0,0,1,1,1106,0,4,3,146926000,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146026500,0
146027000,0,0,0,0,0,0,0,0,0,9,2,93,0,0,0,0,0,0,0,0,0,4,3,146027000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146027000,0
146701000,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,210,0,1,1,46,0,1,2,1,0,4,3,146001000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146701000,0
146702000,0,0,0,0,0,0,0,0,0,9,1,210,0,9,2,211,0,1,1,46,0,1,2,1,0,4,3,146002000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146702000,0
146703000,0,0,0,0,0,0,0,0,0,9,1,211,0,9,2,212,0,1,1,46,0,1,2,1,0,4,3,146003000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146703000,0
146704000,0,0,0,0,0,0,0,0,0,9,1,212,0,9,2,213,0,1,1,46,0,1,2,1,0,4,3,146003000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146704000,0
146705000,0,0,0,0,0,0,0,0,0,9,1,213,0,9,2,214,0,1,1,46,0,1,2,1,0,4,3,146003000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146705000,0
146706000,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,215,0,1,1,46,0,1,2,1,0,4,3,146004000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146706000,0
146707000,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,216,0,1,1,46,0,1,2,1,0,4,3,146004000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146707000,0
146708000,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,217,0,1,1,46,0,1,2,1,0,4,3,146004000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146708000,0
